temperature_c,mass_fraction,dtg
25.00,1.002957,0.020493
25.44,0.993987,0.004488
25.88,0.999028,-0.007608
26.31,1.000647,0.005431
26.75,0.994274,0.006465
27.19,0.994987,-0.006357
27.63,0.999839,-0.004660
28.06,0.999067,-0.008667
28.50,1.007426,0.002382
28.94,0.996981,0.001577
29.38,1.006045,0.000933
29.81,0.996164,0.014025
30.25,0.993767,-0.004879
30.69,1.000436,-0.008838
31.13,1.001504,0.003712
31.57,0.997186,0.004859
32.00,0.997250,-0.006853
32.44,1.003186,0.002423
32.88,0.995129,0.005288
33.32,0.998556,-0.003899
33.75,0.998543,0.002133
34.19,0.996689,-0.001207
34.63,0.999600,-0.002393
35.07,0.998785,-0.002703
35.51,1.001966,0.000061
35.94,0.998731,-0.001300
36.38,1.003104,-0.002180
36.82,1.000640,0.004802
37.26,0.998900,0.001278
37.69,0.999522,-0.005442
38.13,1.003665,0.002020
38.57,0.997753,0.000949
39.01,1.002834,-0.007520
39.44,1.004336,0.005366
39.88,0.998136,0.005590
40.32,0.999443,0.001852
40.76,0.996515,0.002894
41.20,0.996909,0.000996
41.63,0.995642,0.002638
42.07,0.994600,0.000378
42.51,0.995312,-0.000670
42.95,0.995186,-0.006831
43.38,1.001292,-0.004474
43.82,0.999103,0.000324
44.26,1.001009,-0.002289
44.70,1.001107,0.008130
45.14,0.993891,0.007148
45.57,0.994849,0.001534
46.01,0.992548,0.001053
46.45,0.993927,-0.003205
46.89,0.995354,-0.005542
47.32,0.998779,-0.005251
47.76,0.999951,0.003264
48.20,0.995921,0.007419
48.64,0.993456,-0.004764
49.07,1.000092,-0.009704
49.51,1.001952,0.008311
49.95,0.992816,0.007489
50.39,0.995396,-0.001478
50.83,0.994110,-0.004883
51.26,0.999671,-0.002401
51.70,0.996211,-0.001693
52.14,1.001152,0.007198
52.58,0.989910,-0.001528
53.01,1.002490,-0.014609
53.45,1.002699,0.011221
53.89,0.992667,0.007877
54.33,0.995803,-0.009928
54.76,1.001358,0.004630
55.20,0.991750,0.013430
55.64,0.989601,-0.005310
56.08,0.996399,-0.005729
56.52,0.994616,0.004159
56.95,0.992758,-0.007799
57.39,1.001444,-0.005631
57.83,0.997687,0.004141
58.27,0.997818,0.010700
58.70,0.988320,0.001078
59.14,0.996875,-0.002891
59.58,0.990851,0.000720
60.02,0.996244,0.004467
60.46,0.986941,0.005709
60.89,0.991247,-0.007896
61.33,0.993854,-0.001041
61.77,0.992158,0.003027
62.21,0.991204,0.003621
62.64,0.988988,-0.001494
63.08,0.992511,-0.005039
63.52,0.993399,-0.006682
63.96,0.998361,-0.004463
64.39,0.997307,0.010428
64.83,0.989233,0.009166
65.27,0.989283,-0.005300
65.71,0.993873,-0.008828
66.15,0.997011,0.001284
66.58,0.992749,0.011592
67.02,0.986863,0.001619
67.46,0.991332,0.002288
67.90,0.984860,-0.004468
68.33,0.995243,-0.002631
68.77,0.987163,0.007826
69.21,0.988392,0.001398
69.65,0.985939,-0.002304
70.09,0.990409,-0.000066
70.52,0.985997,0.010895
70.96,0.980871,-0.001802
71.40,0.987574,-0.007439
71.84,0.987384,0.001836
72.27,0.985967,-0.003975
72.71,0.990864,-0.000083
73.15,0.986040,0.013314
73.59,0.979208,0.001173
74.02,0.985013,-0.010625
74.46,0.988510,0.000449
74.90,0.984620,0.006256
75.34,0.983033,0.000916
75.78,0.983819,-0.000476
76.21,0.983450,-0.000300
76.65,0.984081,-0.001269
77.09,0.984560,0.001603
77.53,0.982678,0.008186
77.96,0.977394,-0.003410
78.40,0.985663,-0.009177
78.84,0.985428,0.004582
79.28,0.981652,0.002435
79.71,0.983297,-0.003096
80.15,0.984363,-0.000361
80.59,0.983612,0.002736
81.03,0.981967,0.002550
81.47,0.981380,-0.001381
81.90,0.983176,-0.006691
82.34,0.987237,0.003507
82.78,0.980106,0.012277
83.22,0.976489,0.003597
83.65,0.976957,-0.000914
84.09,0.977289,0.000841
84.53,0.976221,0.004038
84.97,0.973754,-0.005759
85.41,0.981262,-0.002372
85.84,0.975831,0.008662
86.28,0.973679,-0.003777
86.72,0.979138,-0.002835
87.16,0.976161,-0.001698
87.59,0.980624,-0.001894
88.03,0.977819,0.006199
88.47,0.975198,0.007533
88.91,0.971224,0.005341
89.34,0.970522,0.002040
89.78,0.969438,-0.000229
90.22,0.970723,-0.003994
90.66,0.972934,-0.002188
91.10,0.972639,0.001400
91.53,0.971709,0.002184
91.97,0.970727,0.003017
92.41,0.969068,-0.006247
92.85,0.976196,-0.001516
93.28,0.970396,0.013417
93.72,0.964451,-0.000630
94.16,0.970947,-0.001191
94.60,0.965493,-0.003413
95.04,0.973935,-0.013488
95.47,0.977301,0.006171
95.91,0.968532,0.017740
96.35,0.961770,0.000243
96.79,0.968319,-0.003220
97.22,0.964589,0.006991
97.66,0.962199,0.001738
98.10,0.963067,-0.003616
98.54,0.965364,-0.000310
98.97,0.963338,-0.000118
99.41,0.965468,0.001698
99.85,0.961852,0.001091
100.29,0.964512,-0.002313
100.73,0.963877,-0.000189
101.16,0.964678,0.001556
101.60,0.962515,-0.001423
102.04,0.965924,-0.003585
102.48,0.965653,0.001609
102.91,0.964516,0.002774
103.35,0.963225,0.003281
103.79,0.961643,-0.001752
104.23,0.964759,-0.002127
104.66,0.963505,0.003096
105.10,0.962049,0.000755
105.54,0.962844,0.003946
105.98,0.958595,0.007429
106.42,0.956340,-0.001197
106.85,0.959643,0.000454
107.29,0.955943,-0.000477
107.73,0.960060,-0.003572
