temperature_c,mass_fraction,dtg
25.00,0.998818,0.007104
25.44,0.995709,0.004164
25.88,0.995173,-0.001311
26.31,0.996856,0.000042
26.75,0.995137,0.001032
27.19,0.995953,-0.011650
27.63,1.005336,0.002268
28.06,0.993968,0.010277
28.50,0.996339,-0.000324
28.94,0.994251,-0.002471
29.38,0.998502,-0.001551
29.81,0.995609,-0.003178
30.25,1.001284,-0.005573
30.69,1.000488,0.005482
31.13,0.996485,0.007260
31.57,0.994132,-0.003960
32.00,0.999952,-0.006208
32.44,0.999566,0.003617
32.88,0.996786,-0.002112
33.32,1.001415,-0.000980
33.75,0.997643,0.011222
34.19,0.991592,-0.003746
34.63,1.000923,-0.005535
35.07,0.996437,0.004057
35.51,0.997371,0.001199
35.94,0.995388,-0.001016
36.38,0.998260,0.003335
36.82,0.992468,0.003086
37.26,0.995559,-0.008296
37.69,0.999731,-0.008355
38.13,1.002873,0.010713
38.57,0.990352,0.010771
39.01,0.993443,-0.003179
39.44,0.993135,-0.003383
39.88,0.996404,-0.007720
40.32,0.999893,0.003482
40.76,0.993356,0.000690
41.20,0.999289,-0.003823
41.63,0.996702,0.000701
42.07,0.998675,0.000280
42.51,0.996458,-0.000566
42.95,0.999171,-0.002475
43.38,0.998624,0.006450
43.82,0.993524,-0.000702
44.26,0.999239,0.001551
44.70,0.992167,0.003584
45.14,0.996101,-0.005706
45.57,0.997162,-0.001816
46.01,0.997691,0.001081
46.45,0.996216,0.000259
46.89,0.997464,-0.000364
47.32,0.996534,-0.001426
47.76,0.998712,-0.003789
48.20,0.999852,0.002916
48.64,0.996160,0.004251
49.07,0.996130,0.001515
49.51,0.994833,0.001223
49.95,0.995060,-0.000333
50.39,0.995125,-0.005523
50.83,0.999895,-0.008933
51.26,1.002945,0.009187
51.70,0.991852,0.014088
52.14,0.990612,-0.009868
52.58,1.000491,-0.004259
53.01,0.994340,0.008025
53.45,0.993466,-0.003173
53.89,0.997118,-0.006065
54.33,0.998775,0.002019
54.76,0.995350,0.007925
55.20,0.991837,0.005095
55.64,0.990890,-0.003801
56.08,0.995165,-0.011016
56.52,1.000533,0.005278
56.95,0.990544,0.009824
57.39,0.991933,-0.008558
57.83,0.998036,-0.000713
58.27,0.992558,0.006464
58.70,0.992377,0.004041
59.14,0.989020,-0.002834
59.58,0.994858,-0.005737
60.02,0.994042,0.006255
60.46,0.989382,0.000291
60.89,0.993787,-0.006836
61.33,0.995366,0.005416
61.77,0.989046,0.017392
62.21,0.980141,-0.006259
62.64,0.994525,-0.019881
63.08,0.997546,0.000935
63.52,0.993707,0.012320
63.96,0.986761,0.005401
64.39,0.988979,0.000471
64.83,0.986348,-0.000849
65.27,0.989722,0.001281
65.71,0.985227,0.002446
66.15,0.987581,-0.002589
66.58,0.987493,-0.000432
67.02,0.987959,-0.000989
67.46,0.988359,0.001866
67.90,0.986325,0.000800
68.33,0.987658,-0.003415
68.77,0.989315,0.005609
69.21,0.982748,0.000130
69.65,0.989201,-0.004360
70.09,0.986564,0.002123
70.52,0.987342,-0.002347
70.96,0.988619,-0.002451
71.40,0.989488,0.008183
71.84,0.981456,0.002883
72.27,0.986965,-0.004495
72.71,0.985391,0.001013
73.15,0.986078,0.005265
73.59,0.980782,0.000531
74.02,0.985613,-0.001319
74.46,0.981937,0.000613
74.90,0.985076,-0.003403
75.34,0.984916,0.002420
75.78,0.982958,-0.004045
76.21,0.988458,0.000995
76.65,0.982087,0.007912
77.09,0.981531,0.001065
77.53,0.981154,0.006938
77.96,0.975457,-0.001305
78.40,0.982297,-0.004184
78.84,0.979120,0.003008
79.28,0.979663,0.004252
79.71,0.975398,-0.002747
80.15,0.982068,-0.006312
80.59,0.980923,0.003714
81.03,0.978817,0.002975
81.47,0.978319,0.006630
81.90,0.973013,0.000853
82.34,0.977572,-0.002628
82.78,0.975313,0.002242
83.22,0.975610,-0.000186
83.65,0.975476,0.002265
84.09,0.973627,0.001746
84.53,0.973948,0.001044
84.97,0.972713,0.006703
85.41,0.968080,0.006104
85.84,0.967369,-0.003966
86.28,0.971552,-0.000524
86.72,0.967828,-0.000225
87.16,0.971749,0.001655
87.59,0.966379,0.003424
88.03,0.968751,-0.006453
88.47,0.972028,-0.000990
88.91,0.969618,0.000367
89.34,0.971707,-0.003435
89.78,0.972625,-0.000709
90.22,0.972328,0.012025
90.66,0.962098,0.005204
91.10,0.967772,0.001120
91.53,0.961118,0.004988
91.97,0.963405,-0.004318
92.41,0.964898,-0.007401
92.85,0.969884,0.005194
93.28,0.960352,0.003699
93.72,0.966646,-0.005737
94.16,0.965374,0.003640
94.60,0.963459,-0.002560
95.04,0.967615,0.003566
95.47,0.960337,0.006646
95.91,0.961797,0.006354
96.35,0.954775,-0.003689
96.79,0.965026,-0.013330
97.22,0.966444,0.003856
97.66,0.961651,0.007408
98.10,0.959959,-0.003485
98.54,0.964702,0.007515
98.97,0.953380,0.010622
99.41,0.955403,-0.009131
99.85,0.961374,0.000782
100.29,0.954718,0.006666
100.73,0.955539,0.001693
101.16,0.953236,-0.001164
101.60,0.956558,-0.003649
102.04,0.956430,0.001236
102.48,0.955476,0.009825
102.91,0.947829,-0.004379
103.35,0.959310,-0.008159
103.79,0.954971,0.012702
104.23,0.948191,0.001438
104.66,0.953712,-0.003949
105.10,0.951647,0.004656
105.54,0.949636,-0.000010
105.98,0.951656,-0.002199
106.42,0.951561,0.003913
106.85,0.948231,0.000686
107.29,0.950961,0.002745
107.73,0.945828,0.002344
108.17,0.948909,-0.012071
108.60,0.956395,-0.001279
109.04,0.950029,0.004013
109.48,0.952882,0.003508
109.92,0.946958,0.010251
110.36,0.943908,-0.000110
110.79,0.947054,-0.004911
111.23,0.948207,0.001552
111.67,0.945695,0.002729
112.11,0.945818,-0.000830
112.54,0.946422,0.000701
112.98,0.945204,0.000881
113.42,0.945651,-0.002425
113.86,0.947327,-0.001453
114.29,0.946922,-0.000537
114.73,0.947797,0.003303
115.17,0.944030,0.003826
115.61,0.944448,0.002112
116.05,0.942181,-0.001821
116.48,0.946042,-0.002424
116.92,0.944303,-0.000442
117.36,0.946429,-0.002515
117.80,0.946505,0.000155
118.23,0.946293,0.000067
118.67,0.946446,0.002628
119.11,0.943992,0.004940
119.55,0.942121,-0.001525
119.98,0.945327,-0.002968
120.42,0.944719,0.005164
120.86,0.940806,0.007593
121.30,0.938072,-0.005107
121.74,0.945277,-0.009152
122.17,0.946084,0.004643
122.61,0.941213,0.008499
123.05,0.938644,-0.000020
123.49,0.941230,-0.002927
123.92,0.941207,0.001633
124.36,0.939800,-0.002863
124.80,0.943713,0.001492
125.24,0.938494,0.003184
125.68,0.940926,0.001003
126.11,0.937616,-0.004856
126.55,0.945177,0.002165
126.99,0.935721,0.010521
127.43,0.935966,-0.007160
127.86,0.941989,-0.002839
128.30,0.938451,0.005384
128.74,0.937276,-0.001060
129.18,0.939379,0.006402
129.61,0.931672,-0.002896
130.05,0.941915,-0.010093
130.49,0.940508,0.004658
130.93,0.937837,0.001800
131.37,0.938932,-0.004493
131.80,0.941770,-0.002309
132.24,0.940953,0.004474
132.68,0.937853,0.007954
133.12,0.933990,-0.000398
133.55,0.938202,0.001549
133.99,0.932634,-0.004614
134.43,0.942241,-0.002028
134.87,0.934409,0.006860
135.31,0.936235,-0.002463
135.74,0.936565,0.001160
136.18,0.935219,0.001003
136.62,0.935687,-0.000066
137.06,0.935277,0.001355
137.49,0.934501,0.000736
137.93,0.934633,-0.002734
138.37,0.936894,0.004629
138.81,0.930580,-0.003138
139.24,0.939642,-0.007385
139.68,0.937045,-0.003647
140.12,0.942834,-0.009507
140.56,0.945369,0.004243
141.00,0.939120,0.009995
141.43,0.936619,0.002541
141.87,0.936895,-0.006087
142.31,0.941948,0.001829
142.75,0.935295,0.012372
143.18,0.931117,-0.002971
143.62,0.937896,-0.007471
144.06,0.937658,-0.000280
144.50,0.938141,0.011199
144.93,0.927854,0.006147
145.37,0.932760,-0.013220
145.81,0.939427,-0.004569
146.25,0.936759,0.003365
146.69,0.936482,0.001169
147.12,0.935736,-0.003730
147.56,0.939747,0.003018
148.00,0.933094,-0.004511
148.44,0.943696,-0.003398
148.87,0.936069,0.004801
149.31,0.939493,-0.001760
149.75,0.937610,0.006857
150.19,0.933490,0.000160
150.63,0.937470,0.000082
151.06,0.933418,0.005754
151.50,0.932432,-0.002934
151.94,0.935987,-0.002417
152.38,0.934549,-0.002527
152.81,0.938199,-0.001836
153.25,0.936156,-0.002941
153.69,0.940774,-0.001831
154.13,0.937758,0.001839
154.56,0.939164,0.004257
155.00,0.934032,0.008040
155.44,0.932125,0.002596
155.88,0.931759,-0.003564
