temperature_c,mass_fraction,dtg
25.00,0.994180,-0.016220
25.44,1.001280,-0.002873
25.88,0.996696,0.006676
26.31,0.995435,-0.003398
26.75,0.999670,-0.007598
27.19,1.002087,0.002609
27.63,0.997387,0.003796
28.06,0.998764,-0.004465
28.50,1.001295,0.004409
28.94,0.994903,-0.002199
29.38,1.003220,0.000438
29.81,0.994520,0.002809
30.25,1.000761,-0.005933
30.69,0.999714,0.000668
31.13,1.000176,-0.007729
31.57,1.006480,-0.000690
32.00,1.000781,0.007135
32.44,1.000234,-0.000511
32.88,1.001228,-0.000521
33.32,1.000690,-0.002256
33.75,1.003203,0.001421
34.19,0.999446,0.004666
34.63,0.999119,0.003295
35.07,0.996562,0.000840
35.51,0.998383,-0.001068
35.94,0.997497,-0.005859
36.38,1.003513,-0.004166
36.82,1.001144,0.006390
37.26,0.997919,0.004633
37.69,0.997088,-0.001729
38.13,0.999432,-0.006925
38.57,1.003150,0.001381
39.01,0.998224,0.003426
39.44,1.000151,-0.000311
39.88,0.998496,-0.000253
40.32,1.000372,0.007574
40.76,0.991865,0.001882
41.20,0.998724,-0.007574
41.63,0.998496,0.001693
42.07,0.997242,0.002813
42.51,0.996033,-0.003053
42.95,0.999915,-0.007878
43.38,1.002930,0.000906
43.82,0.999122,0.002642
44.26,1.000617,0.000092
44.70,0.999042,0.008677
45.14,0.993021,-0.003080
45.57,1.001738,-0.006579
46.01,0.998781,0.004120
46.45,0.998132,0.000460
46.89,0.998378,0.002273
47.32,0.996142,0.006211
47.76,0.992940,0.001850
48.20,0.994522,-0.007515
48.64,0.999519,-0.001156
49.07,0.995534,0.001649
49.51,0.998076,-0.001214
49.95,0.996597,0.005635
50.39,0.993142,0.003036
50.83,0.993940,-0.004661
51.26,0.997222,-0.006033
51.70,0.999221,-0.002042
52.14,0.999010,0.002529
52.58,0.997007,0.007507
53.01,0.992438,0.000554
53.45,0.996522,0.000739
53.89,0.991792,-0.002338
54.33,0.998568,-0.007286
54.76,0.998170,0.002620
55.20,0.996274,0.007445
55.64,0.991652,0.009846
56.08,0.987654,-0.003134
56.52,0.994396,-0.010366
56.95,0.996729,-0.005497
57.39,0.999209,0.005984
57.83,0.991491,0.005671
58.27,0.994244,-0.002182
58.70,0.993401,-0.001655
59.14,0.995693,-0.002272
59.58,0.995391,0.001570
60.02,0.994319,-0.003107
60.46,0.998111,0.005365
60.89,0.989622,0.001820
61.33,0.996517,-0.001682
61.77,0.991094,0.003324
62.21,0.993608,-0.001932
62.64,0.992785,0.003925
63.08,0.990172,-0.002567
63.52,0.995032,-0.003766
63.96,0.993469,0.000964
64.39,0.994188,-0.000722
64.83,0.994101,0.006092
65.27,0.988855,0.006190
65.71,0.988682,-0.004987
66.15,0.993222,-0.008507
66.58,0.996129,-0.000644
67.02,0.993785,0.013713
67.46,0.984125,0.005778
67.90,0.988727,-0.007940
68.33,0.991076,-0.002030
68.77,0.990504,0.004964
69.21,0.986730,0.004793
69.65,0.986308,-0.006291
70.09,0.992238,-0.003241
70.52,0.989146,0.008460
70.96,0.984831,0.004144
71.40,0.985518,-0.000004
71.84,0.984835,0.000203
72.27,0.985340,-0.005707
72.71,0.989831,0.000320
73.15,0.985060,0.005058
73.59,0.985403,0.001001
74.02,0.984184,-0.001271
74.46,0.986516,-0.004004
74.90,0.987689,0.002333
75.34,0.984473,-0.000001
75.78,0.987690,0.003535
76.21,0.981378,0.002313
76.65,0.985664,0.001416
77.09,0.980139,0.001382
77.53,0.984455,-0.000224
77.96,0.980334,-0.001637
78.40,0.985888,-0.000001
78.84,0.980336,0.001108
79.28,0.984918,-0.001257
79.71,0.981436,0.006606
80.15,0.979135,-0.005010
80.59,0.985822,0.000636
81.03,0.978577,0.004251
81.47,0.982101,-0.000660
81.90,0.979156,0.010087
82.34,0.973271,-0.002828
82.78,0.981632,-0.006738
83.22,0.979169,0.008364
83.65,0.974310,0.002625
84.09,0.976871,-0.006711
84.53,0.980185,-0.001796
84.97,0.978444,0.004109
85.41,0.976588,0.001068
85.84,0.977509,-0.004996
86.28,0.980962,0.002372
86.72,0.975433,0.010818
87.16,0.971491,0.002721
87.59,0.973051,-0.007210
88.03,0.977803,-0.000692
88.47,0.973657,-0.002390
88.91,0.979896,0.001478
89.34,0.972363,0.006834
89.78,0.973913,-0.002782
90.22,0.974799,-0.003856
90.66,0.977288,0.001801
91.10,0.973222,0.003047
91.53,0.974621,-0.001518
91.97,0.974551,0.007065
92.41,0.968437,0.003733
92.85,0.971283,-0.004461
93.28,0.972342,0.002731
93.72,0.968892,0.006557
94.16,0.966602,-0.002683
94.60,0.971241,-0.003365
95.04,0.969547,0.005449
95.47,0.966470,0.000829
95.91,0.968822,-0.001960
96.35,0.968186,-0.001585
96.79,0.970210,0.003524
97.22,0.965100,0.000388
97.66,0.969870,-0.009574
98.10,0.973481,-0.003435
98.54,0.972877,0.009156
98.97,0.965466,0.002749
99.41,0.970471,0.002130
99.85,0.963601,0.000178
100.29,0.970315,-0.002159
100.73,0.965492,0.005855
101.16,0.965190,0.001746
101.60,0.963964,0.004087
102.04,0.961612,0.000031
102.48,0.963936,-0.001987
102.91,0.963351,0.002192
103.35,0.962017,0.005777
103.79,0.958294,-0.002304
104.23,0.964034,-0.006865
104.66,0.964304,0.004613
105.10,0.959996,0.002791
105.54,0.961861,-0.000902
105.98,0.960785,-0.002894
106.42,0.964394,-0.001756
106.85,0.962323,0.003717
107.29,0.961140,0.003267
107.73,0.959462,0.003617
108.17,0.957974,-0.002502
108.60,0.961653,-0.000233
109.04,0.958179,0.003044
109.48,0.958988,0.002440
109.92,0.956042,0.002093
110.36,0.957156,-0.003895
110.79,0.959452,0.001520
111.23,0.955825,0.000010
111.67,0.959443,-0.006029
112.11,0.961104,0.004048
112.54,0.955900,0.006245
112.98,0.955636,0.001170
113.42,0.954875,-0.000372
113.86,0.955962,0.002812
114.29,0.952414,0.003963
114.73,0.952493,-0.015154
115.17,0.965680,-0.007392
115.61,0.958964,0.012006
116.05,0.955169,0.004710
116.48,0.954841,-0.004711
116.92,0.959293,0.005457
117.36,0.950063,-0.000445
117.80,0.959682,-0.005721
118.23,0.955072,0.004207
118.67,0.955999,0.002101
119.11,0.953232,0.002919
119.55,0.953444,-0.000295
119.98,0.953490,-0.001260
120.42,0.954546,-0.004040
120.86,0.957027,-0.005640
121.30,0.959483,0.001214
121.74,0.955965,0.007164
122.17,0.953212,0.004910
122.61,0.951666,-0.003944
123.05,0.956664,-0.003294
123.49,0.954550,-0.000615
123.92,0.957203,0.008533
124.36,0.947080,0.006578
124.80,0.951444,-0.004416
125.24,0.950946,0.000536
125.68,0.950975,0.001015
126.11,0.950057,0.001972
126.55,0.949249,-0.004991
126.99,0.954427,0.000086
127.43,0.949174,0.002156
127.86,0.952540,-0.000693
128.30,0.949780,0.001611
128.74,0.951129,-0.003131
129.18,0.952521,0.001563
129.61,0.949761,-0.003474
130.05,0.955563,-0.000416
130.49,0.950125,0.000572
130.93,0.955062,0.000369
131.37,0.949802,0.006010
131.80,0.949801,-0.006005
132.24,0.955058,0.000409
132.68,0.949443,0.003329
133.12,0.952144,-0.001144
133.55,0.950444,0.000420
133.99,0.951776,0.001597
134.43,0.949046,0.004166
134.87,0.948129,-0.007458
135.31,0.955575,-0.001090
135.74,0.949084,0.003889
136.18,0.952171,0.003028
136.62,0.946433,-0.000372
137.06,0.952497,-0.006801
137.49,0.952387,-0.000956
137.93,0.953333,0.006331
138.37,0.946845,0.007911
138.81,0.946408,-0.005534
139.24,0.951689,-0.006112
139.68,0.951759,0.001284
140.12,0.950566,0.007057
140.56,0.945580,0.002868
141.00,0.948055,-0.001283
141.43,0.946703,0.003447
141.87,0.945037,-0.002863
142.31,0.949210,-0.007953
142.75,0.952000,-0.001859
143.18,0.950837,-0.000016
