temperature_c,mass_fraction,dtg
25.00,0.999279,0.004570
25.44,0.997278,0.002819
25.88,0.996811,-0.004992
26.31,1.001649,-0.003574
26.75,0.999940,0.001598
27.19,1.000250,-0.000630
27.63,1.000492,0.000090
28.06,1.000171,0.005706
28.50,0.995496,0.005001
28.94,0.995793,-0.006618
29.38,1.001289,0.000166
29.81,0.995647,0.004063
30.25,0.997732,-0.004678
30.69,0.999742,-0.008880
31.13,1.005506,0.002333
31.57,0.997700,0.003351
32.00,1.002573,0.000024
32.44,0.997679,0.004411
32.88,0.998711,-0.003278
33.32,1.000549,-0.007352
33.75,1.005147,0.002066
34.19,0.998741,0.007091
34.63,0.998939,-0.003185
35.07,1.001529,-0.005428
35.51,1.003691,0.005059
35.94,0.997100,0.004365
36.38,0.999870,0.001876
36.82,0.995458,-0.001605
37.26,1.001275,-0.004942
37.69,0.999784,0.001795
38.13,0.999704,0.005161
38.57,0.995266,0.005695
39.01,0.994719,-0.004868
39.44,0.999528,-0.000018
39.88,0.994735,-0.000990
40.32,1.000395,-0.002144
40.76,0.996612,0.005920
41.20,0.995213,-0.002636
41.63,0.998920,0.001273
42.07,0.994099,-0.000062
42.51,0.998974,-0.008004
42.95,1.001105,0.000609
43.38,0.998441,0.002162
43.82,0.999213,0.000630
44.26,0.997889,-0.000486
44.70,0.999638,0.003771
45.14,0.994588,-0.005826
45.57,1.004739,-0.004167
46.01,0.998236,0.009317
46.45,0.996582,-0.001679
46.89,0.999706,-0.005639
47.32,1.001519,0.006291
47.76,0.994198,0.007227
48.20,0.995192,-0.003801
48.64,0.997526,-0.002305
49.07,0.997210,0.003145
49.51,0.994773,0.000588
49.95,0.996695,-0.006415
50.39,1.000389,0.001605
50.83,0.995290,0.001968
51.26,0.998666,0.001680
51.70,0.993820,0.000092
52.14,0.998585,-0.007286
52.58,1.000198,0.002976
53.01,0.995980,0.006609
53.45,0.994413,0.005801
53.89,0.990902,0.000227
54.33,0.994214,0.001472
54.76,0.989613,0.000694
55.20,0.993607,-0.008693
55.64,0.997223,-0.001602
56.08,0.995009,0.007662
56.52,0.990515,-0.000572
56.95,0.995510,-0.002554
57.39,0.992751,0.006851
57.83,0.989513,-0.002946
58.27,0.995329,-0.010429
58.70,0.998642,0.001107
59.14,0.994361,0.011425
59.58,0.988640,-0.002422
60.02,0.996482,-0.005403
60.46,0.993370,0.008610
60.89,0.988944,0.002298
61.33,0.991358,-0.002141
61.77,0.990818,0.000928
62.21,0.990546,-0.001538
62.64,0.992164,-0.001255
63.08,0.991644,-0.003899
63.52,0.995578,-0.002751
63.96,0.994052,0.002237
64.39,0.993619,-0.002552
64.83,0.996286,-0.001503
65.27,0.994935,0.002047
65.71,0.994494,0.001224
66.15,0.993863,0.008750
66.58,0.986834,0.002917
67.02,0.991310,-0.000231
67.46,0.987036,0.006658
67.90,0.985481,-0.003931
68.33,0.990477,-0.006265
68.77,0.990965,0.003523
69.21,0.987393,0.005010
69.65,0.986579,0.000191
70.09,0.987226,0.000438
70.52,0.986196,-0.005371
70.96,0.991928,-0.004628
71.40,0.990247,0.005281
71.84,0.987305,0.005542
72.27,0.985395,-0.001649
72.71,0.988749,0.000203
73.15,0.985217,0.002730
73.59,0.986358,-0.005809
74.02,0.990303,0.000747
74.46,0.985704,0.003853
74.90,0.986930,-0.000644
75.34,0.986269,0.000299
75.78,0.986668,-0.000238
76.21,0.986477,0.004545
76.65,0.982689,0.007405
77.09,0.979994,0.002432
77.53,0.980560,-0.006264
77.96,0.985478,0.001937
78.40,0.978864,0.000225
78.84,0.985281,-0.005290
79.28,0.983495,0.004713
79.71,0.981155,0.002219
80.15,0.981553,-0.004624
80.59,0.985203,-0.001856
81.03,0.983177,0.011899
81.47,0.974786,0.005513
81.90,0.978351,-0.011395
82.34,0.984762,-0.003006
82.78,0.980982,0.007382
83.22,0.978299,0.001952
83.65,0.979273,0.002410
84.09,0.976189,0.002717
84.53,0.976895,0.003808
84.97,0.972855,-0.006400
85.41,0.982498,-0.002117
85.84,0.974709,0.011491
86.28,0.972438,-0.004569
86.72,0.978709,-0.004280
87.16,0.976186,-0.000192
87.59,0.978877,-0.003100
88.03,0.978899,-0.001257
88.47,0.979978,0.008830
88.91,0.971169,-0.000056
89.34,0.980026,-0.003739
89.78,0.974442,0.010259
90.22,0.971045,0.009082
90.66,0.966491,-0.002834
91.10,0.973526,-0.006290
91.53,0.971997,0.007625
91.97,0.966851,-0.003199
92.41,0.974798,-0.005918
92.85,0.972032,0.006885
93.28,0.968770,0.013185
93.72,0.960489,-0.004879
94.16,0.973041,-0.004336
94.60,0.964285,0.008079
95.04,0.965969,-0.006215
95.47,0.969726,0.000090
95.91,0.965890,-0.001506
96.35,0.971044,0.002792
96.79,0.963445,0.003728
97.22,0.967781,-0.006116
97.66,0.968800,0.002135
98.10,0.965912,0.004325
98.54,0.965013,-0.000608
98.97,0.966444,-0.007888
99.41,0.971918,0.001216
99.85,0.965379,0.012484
100.29,0.960989,0.003702
