temperature_c,mass_fraction,dtg
25.00,0.994159,-0.014186
25.44,1.000368,-0.008443
25.88,1.001550,0.003729
26.31,0.997103,0.005169
26.75,0.997025,-0.003606
27.19,1.000260,-0.005644
27.63,1.001966,0.007252
28.06,0.993912,0.007273
28.50,0.995599,-0.010981
28.94,1.003525,-0.008719
29.38,1.003232,0.009542
29.81,0.995172,0.004720
30.25,0.999100,-0.006060
30.69,1.000476,-0.002374
31.13,1.001178,-0.003641
31.57,1.003663,0.000605
32.00,1.000649,0.004880
32.44,0.999391,0.009272
32.88,0.992532,-0.000337
33.32,0.999687,-0.001242
33.75,0.993619,0.004768
34.19,0.995513,-0.010290
34.63,1.002628,-0.003524
35.07,0.998598,0.009238
35.51,0.994541,0.002031
35.94,0.996820,-0.004308
36.38,0.998312,0.001432
36.82,0.995566,0.001321
37.26,0.997155,-0.000581
37.69,0.996075,-0.002782
38.13,0.999591,0.001726
38.57,0.994563,0.000748
39.01,0.998936,-0.007554
39.44,1.001177,-0.002103
39.88,1.000777,0.000357
40.32,1.000864,0.001526
40.76,0.999440,0.002148
41.20,0.998984,0.004417
41.63,0.995573,0.001007
42.07,0.998103,-0.001800
42.51,0.997149,0.003044
42.95,0.995438,0.000555
43.38,0.996663,-0.003749
43.82,0.998720,-0.005630
44.26,1.001591,-0.003183
44.70,1.001507,0.001573
45.14,1.000214,0.005305
45.57,0.996862,0.002766
46.01,0.997792,-0.000223
46.45,0.997057,-0.001822
46.89,0.999387,-0.001865
47.32,0.998690,0.005964
47.76,0.994166,-0.001068
48.20,0.999625,-0.004729
48.64,0.998306,0.005664
49.07,0.994666,0.003059
49.51,0.995628,-0.001829
49.95,0.996267,-0.001948
50.39,0.997333,0.004981
50.83,0.991906,0.001691
51.26,0.995853,-0.004302
51.70,0.995673,-0.000109
52.14,0.995948,0.001852
52.58,0.994051,0.006158
53.01,0.990557,-0.002463
53.45,0.996208,-0.004393
53.89,0.994403,-0.000493
54.33,0.996639,-0.002434
54.76,0.996534,0.008969
55.20,0.988787,0.006466
55.64,0.990873,-0.004851
56.08,0.993034,-0.003014
56.52,0.993511,0.002221
56.95,0.991090,0.000499
57.39,0.993074,-0.009775
57.83,0.999647,0.005639
58.27,0.988138,0.008989
58.70,0.991778,-0.006361
59.14,0.993706,-0.000311
59.58,0.992050,-0.003130
60.02,0.996447,-0.004227
60.46,0.995750,0.003770
60.89,0.993147,0.002890
61.33,0.993220,-0.004656
61.77,0.997223,0.000133
62.21,0.993103,0.008963
62.64,0.989376,0.003673
63.08,0.989888,-0.001246
63.52,0.990467,-0.004193
63.96,0.993559,-0.006624
64.39,0.996266,0.002586
64.83,0.991295,0.007764
65.27,0.989468,-0.000685
65.71,0.991895,-0.005660
66.15,0.994424,0.008994
66.58,0.984021,0.007162
67.02,0.988153,-0.006470
67.46,0.989685,-0.006477
67.90,0.993823,0.000744
68.33,0.989034,0.004790
68.77,0.989630,-0.002335
69.21,0.991078,0.000418
69.65,0.989264,0.004018
70.09,0.987560,0.001591
70.52,0.987871,-0.000184
70.96,0.987721,0.006117
71.40,0.982516,0.006212
71.84,0.982283,-0.004829
72.27,0.986744,-0.002990
72.71,0.984900,-0.003862
73.15,0.990125,-0.002225
73.59,0.986849,0.000492
74.02,0.989694,0.002115
74.46,0.984997,0.007478
74.90,0.983147,-0.003158
75.34,0.987762,-0.006459
75.78,0.988802,0.004194
76.21,0.984090,0.010256
76.65,0.979823,0.001285
77.09,0.982965,0.000577
77.53,0.979318,-0.001561
77.96,0.984332,0.003964
78.40,0.975847,0.002399
78.84,0.982231,-0.004658
79.28,0.979925,0.000902
79.71,0.981442,-0.002555
80.15,0.982162,0.002277
80.59,0.979448,-0.004454
81.03,0.986061,-0.002190
81.47,0.981366,0.006884
81.90,0.980035,0.000184
82.34,0.981205,0.005878
82.78,0.974888,0.001592
83.22,0.979811,-0.006277
83.65,0.980384,0.002447
84.09,0.977669,0.007965
84.53,0.973411,-0.000175
84.97,0.977822,0.000346
