temperature_c,mass_fraction,dtg
25.00,0.998875,0.008025
25.44,0.995362,-0.000902
25.88,0.999665,-0.000009
26.31,0.995370,-0.000001
26.75,0.999666,-0.001731
27.19,0.996885,-0.007805
27.63,1.006499,0.003952
28.06,0.993426,0.006910
28.50,1.000450,-0.006869
28.94,0.999439,-0.000830
29.38,1.001176,-0.000990
29.81,1.000305,0.001145
30.25,1.000174,0.006564
30.69,0.994559,0.001855
31.13,0.998550,-0.003801
31.57,0.997887,-0.000314
32.00,0.998825,0.005627
32.44,0.992961,-0.000797
32.88,0.999523,-0.007265
33.32,0.999320,0.003641
33.75,0.996336,-0.002304
34.19,1.001337,-0.007151
34.63,1.002596,0.002059
35.07,0.999535,0.005430
35.51,0.997842,0.002217
35.94,0.997594,0.003501
36.38,0.994777,0.004378
36.82,0.993761,-0.010041
37.26,1.003567,-0.003022
37.69,0.996407,0.004368
38.13,0.999743,-0.006267
38.57,1.001893,0.000449
39.01,0.999350,0.002047
39.44,1.000101,0.006299
39.88,0.993835,0.003673
40.32,0.996885,0.002726
40.76,0.991448,-0.002810
41.20,0.999345,-0.004020
41.63,0.994968,-0.002063
42.07,1.001151,-0.003516
42.51,0.998046,0.001639
42.95,0.999716,0.000416
43.38,0.997682,0.003344
43.82,0.996789,-0.001806
44.26,0.999263,-0.004356
44.70,1.000602,0.001661
45.14,0.997809,0.004793
45.57,0.996406,0.001426
46.01,0.996560,0.003931
46.45,0.992965,-0.004097
46.89,1.000147,-0.007033
47.32,0.999122,0.004586
47.76,0.996133,-0.005182
48.20,1.003659,0.000210
48.64,0.995949,0.006661
49.07,0.997828,0.003724
49.51,0.992688,-0.000059
49.95,0.997879,-0.003467
50.39,0.995724,-0.000853
50.83,0.998626,0.003460
51.26,0.992694,0.001236
51.70,0.997544,-0.000071
52.14,0.992756,-0.002691
52.58,0.999899,-0.009197
53.01,1.000808,0.008715
53.45,0.992270,0.005057
53.89,0.996380,-0.000299
54.33,0.992532,-0.002436
54.76,0.998513,0.000427
55.20,0.992157,0.007367
55.64,0.992064,-0.000220
56.08,0.992350,-0.001002
56.52,0.992941,-0.004408
56.95,0.996209,-0.000360
57.39,0.993257,0.003819
57.83,0.992866,-0.001117
58.27,0.994235,-0.002383
58.70,0.994952,-0.000095
59.14,0.994318,0.005659
59.58,0.989998,0.003931
60.02,0.990877,-0.005891
60.46,0.995155,-0.002168
60.89,0.992775,-0.001317
61.33,0.996308,-0.001223
61.77,0.993846,0.006027
62.21,0.991032,0.000840
62.64,0.993111,-0.002035
63.08,0.992813,0.004735
63.52,0.988966,0.009325
63.96,0.984650,-0.009539
64.39,0.997317,-0.014107
64.83,0.997000,0.001821
65.27,0.995722,0.010045
65.71,0.988206,0.000136
66.15,0.995603,0.007649
66.58,0.981510,0.011106
67.02,0.985880,-0.006193
67.46,0.986931,-0.002396
67.90,0.987978,0.003425
68.33,0.983933,-0.004837
68.77,0.992212,-0.001584
69.21,0.985320,0.009143
69.65,0.984208,-0.002854
70.09,0.987819,-0.008901
70.52,0.992000,0.005588
70.96,0.982926,0.006377
71.40,0.986417,-0.003750
71.84,0.986210,-0.004527
72.27,0.990380,-0.004760
72.71,0.990377,0.011407
73.15,0.980394,0.004619
73.59,0.986333,-0.000465
74.02,0.980800,0.005225
74.46,0.981759,-0.004167
74.90,0.984448,-0.004857
75.34,0.986011,-0.004220
75.78,0.988142,-0.002703
76.21,0.988378,0.009879
76.65,0.979493,0.003346
77.09,0.985448,-0.006407
77.53,0.985102,0.001922
77.96,0.983766,0.002427
78.40,0.982977,0.000789
78.84,0.983076,0.000263
79.28,0.982747,-0.002733
79.71,0.985468,0.004731
80.15,0.978605,0.013227
80.59,0.973889,0.000078
81.03,0.978537,-0.009948
81.47,0.982598,0.002229
81.90,0.976586,0.009654
82.34,0.974147,0.002701
82.78,0.974221,-0.004219
83.22,0.977840,-0.008715
83.65,0.981850,0.005105
84.09,0.973371,0.006800
84.53,0.975898,-0.004237
84.97,0.977081,-0.003430
85.41,0.978901,0.006726
85.84,0.971193,-0.003579
86.28,0.982034,0.000278
86.72,0.970950,0.012158
87.16,0.971391,-0.005447
87.59,0.975718,-0.007459
88.03,0.977921,0.007906
88.47,0.968797,0.012977
88.91,0.966560,-0.002283
89.34,0.970795,-0.005764
89.78,0.971607,-0.004060
90.22,0.974350,-0.002583
90.66,0.973868,0.005214
91.10,0.969785,0.004573
91.53,0.969864,-0.001940
91.97,0.971484,-0.000160
92.41,0.970004,0.003238
92.85,0.968649,-0.000137
93.28,0.970124,0.003939
93.72,0.965201,-0.004297
94.16,0.973886,0.001848
94.60,0.963584,0.005886
95.04,0.968733,-0.003543
95.47,0.966686,0.005248
95.91,0.964139,-0.000159
96.35,0.966825,0.000656
96.79,0.963565,0.000990
97.22,0.965958,-0.001630
97.66,0.964992,0.004302
98.10,0.962192,0.003088
98.54,0.962289,0.001207
98.97,0.961135,0.002466
99.41,0.960130,0.003245
99.85,0.958295,-0.002141
100.29,0.962005,-0.004087
100.73,0.961872,0.005819
101.16,0.956911,-0.000655
101.60,0.962445,-0.002411
102.04,0.959021,0.005595
102.48,0.957547,-0.001699
102.91,0.960509,0.000331
103.35,0.957257,0.003708
103.79,0.957263,0.001816
104.23,0.955667,-0.007070
104.66,0.963452,-0.012058
105.10,0.966223,0.012777
105.54,0.952267,0.007295
105.98,0.959837,-0.009680
106.42,0.960741,0.003898
106.85,0.956425,0.006180
107.29,0.955331,0.002080
107.73,0.954604,0.000911
108.17,0.954533,-0.001315
108.60,0.955755,-0.002928
109.04,0.957096,-0.000892
109.48,0.956536,0.002026
109.92,0.955323,-0.005366
110.36,0.961233,0.002688
110.79,0.952970,0.010707
111.23,0.951860,0.004581
111.67,0.948959,-0.007231
112.11,0.958190,-0.005215
112.54,0.953525,0.004113
112.98,0.954589,-0.003582
113.42,0.956660,0.007548
113.86,0.947982,0.007172
114.29,0.950381,-0.006825
114.73,0.953957,0.004366
115.17,0.946559,0.000146
115.61,0.953829,0.001969
116.05,0.944836,-0.004599
116.48,0.957854,-0.015043
116.92,0.958005,0.004427
117.36,0.953979,0.007636
117.80,0.951320,0.006904
118.23,0.947935,-0.001228
118.67,0.952395,-0.002405
