temperature_c,mass_fraction,dtg
25.00,1.002151,-0.002294
25.44,1.003155,0.003994
25.88,0.998654,0.007216
26.31,0.996838,-0.003224
26.75,1.001476,-0.001545
27.19,0.998191,0.002591
27.63,0.999208,-0.002702
28.06,1.000556,0.004629
28.50,0.995156,0.000862
28.94,0.999802,-0.003977
29.38,0.998637,-0.004315
29.81,1.003579,0.003026
30.25,0.995988,0.008957
30.69,0.995738,-0.006371
31.13,1.001566,-0.004925
31.57,1.000049,0.003834
32.00,0.998209,0.006013
32.44,0.994785,0.003188
32.88,0.995419,-0.007036
33.32,1.000945,-0.002572
33.75,0.997670,0.002069
34.19,0.999134,-0.004717
34.63,1.001800,0.008737
35.07,0.991485,0.001135
35.51,1.000806,-0.013824
35.94,1.003587,0.003830
36.38,0.997453,0.002967
36.82,1.000990,-0.000322
37.26,0.997735,0.001837
37.69,0.999382,-0.006302
38.13,1.003253,0.003132
38.57,0.996640,0.006963
39.01,0.997157,-0.004040
39.44,1.000177,0.002554
39.88,0.994921,0.004686
40.32,0.996075,-0.010468
40.76,1.004085,-0.007145
41.20,1.002330,0.006132
41.63,0.998717,0.002545
42.07,1.000102,0.002581
42.51,0.996458,0.002637
42.95,0.997793,0.000136
43.38,0.996339,-0.005342
43.82,1.002469,-0.003499
44.26,0.999402,0.002380
44.70,1.000386,0.004139
45.14,0.995779,-0.003103
45.57,1.003103,0.000730
46.01,0.995140,0.000133
46.45,1.002986,-0.002411
46.89,0.997250,0.001876
47.32,1.001344,0.000794
47.76,0.996555,0.009271
48.20,0.993228,-0.001172
48.64,0.997581,-0.003457
49.07,0.996254,0.008593
49.51,0.990058,0.001494
49.95,0.994945,-0.005519
50.39,0.994890,0.003349
50.83,0.992014,0.000423
51.26,0.994520,-0.006600
51.70,0.997792,-0.003926
52.14,0.997956,0.002407
52.58,0.995684,0.007008
53.01,0.991821,-0.002824
53.45,0.998156,-0.006744
53.89,0.997725,0.002711
54.33,0.995783,0.009497
54.76,0.989411,0.002518
55.20,0.993579,-0.004321
55.64,0.993193,-0.001228
56.08,0.994654,-0.004356
56.52,0.997006,-0.004484
56.95,0.998579,0.003957
57.39,0.993542,0.007494
57.83,0.992019,-0.000730
58.27,0.994181,-0.000852
58.70,0.992764,-0.004528
59.14,0.998145,-0.001424
59.58,0.994011,0.005473
60.02,0.993354,-0.002545
60.46,0.996239,-0.001262
60.89,0.994458,-0.003815
61.33,0.999579,0.001505
61.77,0.993141,0.010924
62.21,0.990016,-0.002280
62.64,0.995136,-0.002863
63.08,0.992523,0.002552
63.52,0.992902,-0.001612
63.96,0.993934,-0.001699
64.39,0.994390,0.008454
64.83,0.986533,0.001721
65.27,0.992883,-0.010592
65.71,0.995805,-0.001066
66.15,0.993816,0.010059
66.58,0.986999,0.010404
67.02,0.984709,-0.005076
67.46,0.991443,-0.004772
67.90,0.988886,0.003372
68.33,0.988491,-0.002855
68.77,0.991386,0.000480
69.21,0.988071,-0.003618
69.65,0.994553,-0.002275
70.09,0.990063,0.008139
70.52,0.987427,0.005697
70.96,0.985076,-0.004194
71.40,0.991098,-0.003224
71.84,0.987898,0.009281
72.27,0.982973,-0.004185
72.71,0.991562,-0.004765
73.15,0.987145,0.001273
73.59,0.990448,-0.001907
74.02,0.988814,0.012013
74.46,0.979931,0.003455
74.90,0.985790,-0.005592
75.34,0.984827,0.003549
75.78,0.982683,-0.002761
76.21,0.987244,0.003662
76.65,0.979477,0.001969
77.09,0.985520,-0.008837
77.53,0.987213,0.003348
77.96,0.982590,0.008092
78.40,0.980129,0.004217
78.84,0.978898,0.003984
79.28,0.976642,-0.000595
79.71,0.979419,-0.003230
80.15,0.979470,-0.000611
80.59,0.979954,-0.006487
81.03,0.985149,-0.006364
81.47,0.985524,0.008784
81.90,0.977459,0.010336
82.34,0.976476,0.001625
82.78,0.976036,-0.012077
83.22,0.987048,0.000195
83.65,0.975866,0.010128
84.09,0.978182,0.002868
84.53,0.973355,0.004737
84.97,0.974035,-0.005334
85.41,0.978024,0.001841
85.84,0.972423,0.002314
86.28,0.975998,-0.002139
86.72,0.974295,0.006160
87.16,0.970606,-0.004104
87.59,0.977888,-0.001863
88.03,0.972237,0.002851
88.47,0.975393,-0.005924
88.91,0.977423,0.002367
89.34,0.973321,0.001261
89.78,0.976319,0.002186
90.22,0.971407,0.003728
90.66,0.973055,0.000849
91.10,0.970664,-0.002086
91.53,0.974882,-0.007186
91.97,0.976955,0.004184
92.41,0.971219,0.008688
92.85,0.969349,-0.004653
