temperature_c,mass_fraction,dtg
25.00,1.006291,0.026105
25.44,0.994864,0.007079
25.88,1.000094,0.000008
26.31,0.994857,-0.004850
26.75,1.004339,-0.000515
27.19,0.995308,0.000838
27.63,1.003606,-0.007108
28.06,1.001531,0.001726
28.50,1.002095,0.006373
28.94,0.995951,0.006946
29.38,0.996015,-0.002245
29.81,0.997917,-0.004599
30.25,1.000041,-0.001910
30.69,0.999589,0.000193
31.13,0.999872,-0.001906
31.57,1.001257,0.001489
32.00,0.998568,0.000501
32.44,1.000819,-0.001036
32.88,0.999475,0.002249
33.32,0.998850,-0.000770
33.75,1.000149,0.002146
34.19,0.996972,0.007715
34.63,0.993395,-0.006052
35.07,1.002270,-0.002068
35.51,0.995205,0.007832
35.94,0.995413,-0.008363
36.38,1.002527,-0.005394
36.82,1.000135,0.008159
37.26,0.995384,0.004145
37.69,0.996507,-0.001685
38.13,0.996860,-0.004189
38.57,1.000174,-0.007823
39.01,1.003709,-0.002805
39.44,1.002629,0.002044
39.88,1.001919,0.003286
40.32,0.999753,0.000647
40.76,1.001352,0.005983
41.20,0.994515,0.002303
41.63,0.999336,-0.003997
42.07,0.998014,-0.002298
42.51,1.001347,0.000243
42.95,0.997801,0.000328
43.38,1.001061,0.002207
43.82,0.995869,-0.004379
44.26,1.004895,-0.000273
44.70,0.996108,0.012292
45.14,0.994133,-0.002025
45.57,0.997881,-0.003381
46.01,0.997093,-0.000143
46.45,0.998006,0.001511
46.89,0.995770,-0.001739
47.32,0.999528,-0.003678
47.76,0.998989,0.002526
48.20,0.997316,-0.001520
48.64,1.000320,0.001853
49.07,0.995694,-0.002695
49.51,1.002679,-0.003604
49.95,0.998849,0.010011
50.39,0.993916,-0.000711
50.83,0.999472,-0.002422
51.26,0.996036,-0.000166
51.70,0.999617,-0.000457
52.14,0.996436,0.009900
52.58,0.990950,-0.005521
53.01,1.001270,-0.004591
53.45,0.994969,0.008554
53.89,0.993781,-0.006429
54.33,1.000597,-0.006350
54.76,0.999339,0.003717
55.20,0.997343,0.004388
55.64,0.995498,0.005986
56.08,0.992103,-0.000419
56.52,0.995865,-0.005652
56.95,0.997052,0.002791
57.39,0.993421,-0.003269
57.83,0.999914,0.001244
58.27,0.992332,0.003214
58.70,0.997100,-0.002997
59.14,0.994956,0.004733
59.58,0.992957,0.003275
60.02,0.992089,-0.000974
60.46,0.993809,-0.000886
60.89,0.992865,-0.001841
61.33,0.995421,-0.004160
61.77,0.996507,0.006487
62.21,0.989742,0.006047
62.64,0.991213,-0.000173
63.08,0.989893,-0.006546
63.52,0.996943,-0.002160
