temperature_c,mass_fraction,dtg
25.00,0.998338,-0.001636
25.44,0.999054,0.001180
25.88,0.997305,0.000688
26.31,0.998452,-0.003671
26.75,1.000518,-0.005467
27.19,1.003237,-0.004875
27.63,1.004786,0.006679
28.06,0.997390,0.006373
28.50,0.999207,0.000486
28.94,0.996965,0.001238
29.38,0.998123,0.000999
29.81,0.996091,-0.003130
30.25,1.000863,-0.000852
30.69,0.996837,0.002737
31.13,0.998467,0.002850
31.57,0.994342,-0.000252
32.00,0.998687,-0.000993
32.44,0.995211,-0.002709
32.88,1.001059,-0.005237
33.32,0.999796,0.007492
33.75,0.994500,-0.003776
34.19,1.003102,-0.005658
34.63,0.999453,0.005527
35.07,0.998263,-0.002608
35.51,1.001737,0.000952
35.94,0.997430,0.002151
36.38,0.999854,-0.001545
36.82,0.998782,0.001619
37.26,0.998436,-0.000761
37.69,0.999449,0.000100
38.13,0.998348,0.005096
38.57,0.994988,-0.000772
39.01,0.999025,-0.000778
39.44,0.995668,0.000902
39.88,0.998235,0.001262
40.32,0.994564,-0.003653
40.76,1.001433,-0.001875
41.20,0.996205,0.013103
41.63,0.989962,-0.004370
42.07,1.000031,-0.011002
42.51,0.999593,0.006490
42.95,0.994350,-0.001625
43.38,1.001016,-0.002445
43.82,0.996490,0.005661
44.26,0.996060,-0.001785
44.70,0.998052,-0.001399
45.14,0.997285,0.002410
45.57,0.995942,0.003904
46.01,0.993867,-0.001550
46.45,0.997300,-0.008427
46.89,1.001245,0.001663
47.32,0.995844,0.005612
47.76,0.996332,-0.001677
48.20,0.997312,-0.001651
48.64,0.997777,0.002053
49.07,0.995515,0.003156
49.51,0.995014,-0.001843
49.95,0.997128,-0.006486
50.39,1.000692,0.003138
50.83,0.994381,0.005438
51.26,0.995931,0.001639
51.70,0.992946,0.000353
52.14,0.995622,-0.002606
52.58,0.995227,0.001394
53.01,0.994402,-0.001842
53.45,0.996840,0.001435
53.89,0.993145,0.001838
54.33,0.995231,-0.002110
54.76,0.994993,-0.004215
55.20,0.998920,0.001674
55.64,0.993528,0.000548
56.08,0.998441,-0.002421
56.52,0.995647,0.001457
56.95,0.997165,0.003556
57.39,0.992534,0.005830
57.83,0.992061,-0.005005
58.27,0.996916,-0.008553
58.70,0.999549,0.010803
59.14,0.987459,0.007714
59.58,0.992796,-0.005695
60.02,0.992444,-0.003125
60.46,0.995532,-0.001280
60.89,0.993565,-0.003308
61.33,0.998428,0.006198
61.77,0.988139,0.004269
62.21,0.994690,-0.007671
62.64,0.994854,0.006012
63.08,0.989428,0.002231
63.52,0.992901,0.001974
63.96,0.987699,0.006914
64.39,0.986848,-0.008625
64.83,0.995250,0.000794
65.27,0.986153,0.001564
65.71,0.993881,-0.009578
66.15,0.994538,0.003353
66.58,0.990945,0.009784
67.02,0.985972,0.001469
67.46,0.989659,-0.005561
67.90,0.990840,0.003778
68.33,0.986352,0.001145
68.77,0.989837,-0.006111
69.21,0.991702,-0.000560
69.65,0.990328,0.002838
70.09,0.989217,-0.001419
