temperature_c,mass_fraction,dtg
25.00,1.000925,0.001966
25.44,1.000064,0.001648
25.88,0.999482,-0.003490
26.31,1.003120,0.002041
26.75,0.997696,0.008479
27.19,0.995697,-0.004801
27.63,1.001898,-0.004586
28.06,0.999712,0.002628
28.50,0.999597,-0.002733
28.94,1.002104,-0.003707
29.38,1.002842,0.009011
29.81,0.994216,0.008107
30.25,0.995745,-0.003950
30.69,0.997674,-0.001861
31.13,0.997374,0.002579
31.57,0.995416,-0.002685
32.00,0.999725,-0.003164
32.44,0.998186,0.002327
32.88,0.997688,-0.001073
33.32,0.999125,-0.003627
33.75,1.000863,0.001537
34.19,0.997779,0.004880
34.63,0.996591,-0.001581
35.07,0.999163,-0.005835
35.51,1.001699,0.001163
35.94,0.998145,0.003790
36.38,0.998381,0.004579
36.82,0.994136,0.000643
37.26,0.997818,-0.007930
37.69,1.001078,0.002838
38.13,0.995333,0.002446
38.57,0.998937,-0.005926
39.01,1.000521,0.001245
39.44,0.997847,-0.001089
39.88,1.001474,0.001536
40.32,0.996503,0.003782
40.76,0.998163,0.000666
41.20,0.995919,-0.003693
41.63,1.001396,-0.003337
42.07,0.998841,0.004229
42.51,0.997694,0.002302
42.95,0.996826,-0.001882
43.38,0.999341,-0.003467
43.82,0.999862,0.000778
44.26,0.998661,0.005574
44.70,0.994982,0.002347
45.14,0.996606,-0.007837
45.57,1.001843,-0.000698
46.01,0.997217,0.001005
46.45,1.000963,0.001978
46.89,0.995485,0.007739
47.32,0.994188,-0.000776
47.76,0.996164,-0.004791
48.20,0.998382,-0.006617
48.64,1.001957,0.004729
49.07,0.994242,0.003570
49.51,0.998832,-0.002057
49.95,0.996043,0.000341
50.39,0.998534,-0.000955
50.83,0.996879,-0.003354
51.26,1.001470,-0.000225
51.70,0.997076,0.007891
52.14,0.994562,0.000910
52.58,0.996279,-0.002451
53.01,0.996708,0.003565
53.45,0.993158,-0.000702
53.89,0.997322,-0.004154
54.33,0.996794,0.008230
54.76,0.990117,0.004212
55.20,0.993107,-0.005846
55.64,0.995235,-0.000292
56.08,0.993363,0.003253
56.52,0.992388,-0.007537
56.95,0.999962,0.002381
57.39,0.990303,0.008237
57.83,0.992750,-0.007522
58.27,0.996888,0.003278
58.70,0.989881,-0.001239
59.14,0.997973,-0.012163
59.58,1.000529,0.000047
60.02,0.997932,0.010191
60.46,0.991607,0.002107
60.89,0.996087,-0.000456
61.33,0.992007,0.001698
61.77,0.994601,-0.005925
62.21,0.997193,0.000509
62.64,0.994155,0.007011
63.08,0.991055,0.006372
63.52,0.988577,-0.003558
63.96,0.994170,-0.007446
64.39,0.995095,0.006382
64.83,0.988583,0.009441
65.27,0.986831,-0.008770
65.71,0.996261,-0.012958
66.15,0.998174,0.006374
66.58,0.990681,0.005091
67.02,0.993717,0.003995
67.46,0.987183,0.000022
67.90,0.993698,-0.011756
68.33,0.997475,0.005155
68.77,0.989186,0.008928
69.21,0.989660,-0.002219
69.65,0.991128,-0.005059
70.09,0.994088,-0.001681
70.52,0.992599,0.002918
70.96,0.991534,0.005498
71.40,0.987786,-0.002984
71.84,0.994146,-0.002264
72.27,0.989768,0.006754
72.71,0.988233,0.004530
73.15,0.985802,-0.000865
73.59,0.988991,-0.006262
74.02,0.991284,-0.005052
74.46,0.993413,0.002229
74.90,0.989333,0.005509
75.34,0.988590,-0.000901
75.78,0.990122,0.004012
76.21,0.985078,0.002898
76.65,0.987585,-0.002679
77.09,0.987423,0.003288
77.53,0.984707,0.000622
77.96,0.986879,-0.004917
78.40,0.989011,-0.006178
78.84,0.992287,0.000059
79.28,0.988960,0.013549
79.71,0.980426,0.004183
80.15,0.985298,-0.000853
80.59,0.981172,-0.000506
81.03,0.985741,-0.000729
81.47,0.981810,-0.001373
81.90,0.986943,-0.001452
82.34,0.983081,0.006726
82.78,0.981054,-0.003031
83.22,0.985734,0.001124
83.65,0.980070,-0.004068
84.09,0.989296,-0.007518
84.53,0.986651,0.008883
84.97,0.981519,0.004981
85.41,0.982291,-0.000214
85.84,0.981706,-0.002498
86.28,0.984478,-0.001933
86.72,0.983399,0.005827
87.16,0.979377,0.002760
87.59,0.980983,0.002868
88.03,0.976866,0.001136
88.47,0.979988,0.001434
88.91,0.975611,-0.001705
89.34,0.981481,-0.006830
89.78,0.981590,0.001134
90.22,0.980488,0.000825
90.66,0.980868,0.000815
91.10,0.979775,0.002714
91.53,0.978492,0.007486
91.97,0.973221,0.004240
92.41,0.974780,-0.011042
92.85,0.982887,-0.000854
93.28,0.975528,0.008223
93.72,0.975689,-0.002708
94.16,0.977899,0.001631
94.60,0.974260,-0.004729
95.04,0.982039,-0.000003
95.47,0.974263,0.010089
95.91,0.973207,-0.003092
96.35,0.976970,-0.005634
96.79,0.978140,0.000270
97.22,0.976734,0.011452
