temperature_c,mass_fraction,dtg
25.00,0.997064,-0.009474
25.44,1.001211,0.003278
25.88,0.994194,-0.003015
26.31,1.003850,-0.011196
26.75,1.003995,0.008103
27.19,0.996756,0.000770
27.63,1.003321,-0.003373
28.06,0.999709,-0.001501
28.50,1.004636,0.000767
28.94,0.999037,0.011640
29.38,0.994445,0.003110
29.81,0.996314,0.000602
30.25,0.993919,-0.001676
30.69,0.997782,-0.004280
31.13,0.997666,-0.002387
31.57,0.999872,-0.000663
32.00,0.998246,0.004641
32.44,0.995809,-0.002562
32.88,1.000489,-0.003067
33.32,0.998494,0.000727
33.75,0.999853,-0.003012
34.19,1.001131,0.000575
34.63,0.999349,-0.002837
35.07,1.003614,-0.001890
35.51,1.001004,0.003942
35.94,1.000163,0.004393
36.38,0.997158,0.002445
36.82,0.998023,0.004792
37.26,0.992963,0.000596
37.69,0.997501,-0.009349
38.13,1.001148,-0.001063
38.57,0.998432,-0.000282
39.01,1.001395,0.000248
39.44,0.998215,0.000596
39.88,1.000873,-0.003940
40.32,1.001664,0.005016
40.76,0.996482,0.005209
41.20,0.997104,-0.002250
41.63,0.998451,-0.001219
42.07,0.998172,0.003247
42.51,0.995609,-0.002648
42.95,1.000490,-0.007183
43.38,1.001897,-0.001121
43.82,1.001471,0.003684
44.26,0.998672,0.001427
44.70,1.000221,0.001604
45.14,0.997268,0.001723
45.57,0.998713,0.003806
46.01,0.993936,0.003888
46.45,0.995310,0.000350
46.89,0.993629,-0.003199
47.32,0.998111,-0.008199
47.76,1.000807,0.003579
48.20,0.994977,0.004956
48.64,0.996468,-0.003608
49.07,0.998135,-0.004287
49.51,1.000221,0.003832
49.95,0.994780,0.007675
50.39,0.993502,0.003293
50.83,0.991898,-0.006365
51.26,0.999075,-0.004942
51.70,0.996224,0.003253
52.14,0.996227,0.003103
52.58,0.993508,0.001822
53.01,0.994632,-0.005737
53.45,0.998530,0.001771
53.89,0.993082,-0.002091
54.33,1.000360,0.003661
54.76,0.989877,0.003097
55.20,0.997649,-0.004345
55.64,0.993681,0.002979
56.08,0.995040,-0.007304
56.52,1.000075,-0.000953
56.95,0.995875,0.002788
57.39,0.997634,0.000713
57.83,0.995250,0.008836
58.27,0.989898,-0.004611
58.70,0.999287,-0.011550
59.14,1.000009,0.005058
59.58,0.994859,0.008809
60.02,0.992297,0.003278
60.46,0.991989,-0.006715
60.89,0.998176,0.004223
61.33,0.988293,0.004089
61.77,0.994597,-0.009251
62.21,0.996391,0.000474
62.64,0.994182,0.006541
63.08,0.990665,0.004025
63.52,0.990658,-0.005753
63.96,0.995701,0.002444
64.39,0.988519,0.004243
64.83,0.991987,-0.004019
65.27,0.992037,0.002098
65.71,0.990150,-0.005115
66.15,0.996515,-0.009485
66.58,0.998454,0.005122
67.02,0.992031,0.001093
67.46,0.997498,0.003107
67.90,0.989311,0.005735
68.33,0.992477,-0.006250
68.77,0.994782,0.004681
69.21,0.988379,0.002713
69.65,0.992407,-0.007409
70.09,0.994865,0.002755
70.52,0.989996,0.001573
70.96,0.993488,0.000303
71.40,0.989730,0.003622
71.84,0.990317,-0.001739
72.27,0.991253,-0.001259
72.71,0.991419,0.009514
73.15,0.982923,0.001825
73.59,0.989821,-0.000026
74.02,0.982947,0.006734
74.46,0.983926,-0.007065
74.90,0.989131,-0.012434
75.34,0.994812,-0.005885
75.78,0.994283,0.012833
76.21,0.983577,0.010974
76.65,0.984676,-0.007220
77.09,0.989898,-0.001337
77.53,0.985846,0.010352
77.96,0.980836,0.005123
78.40,0.981362,-0.006137
78.84,0.986208,-0.006707
79.28,0.987233,-0.000138
79.71,0.986329,0.006023
80.15,0.981960,-0.001237
80.59,0.987412,-0.002906
81.03,0.984504,-0.000213
81.47,0.987598,-0.001081
81.90,0.985450,0.000560
82.34,0.987108,0.001172
82.78,0.984424,0.006529
83.22,0.981392,-0.000696
83.65,0.985033,-0.002885
84.09,0.983917,0.006411
84.53,0.979420,0.001851
84.97,0.982297,-0.003086
85.41,0.982122,0.004206
85.84,0.978615,-0.003538
86.28,0.985219,0.006611
86.72,0.972827,0.006605
87.16,0.979437,-0.006665
87.59,0.978662,-0.000212
88.03,0.979623,0.001657
88.47,0.977211,-0.001379
88.91,0.980830,-0.000868
89.34,0.977971,0.005173
89.78,0.976301,-0.003491
90.22,0.981027,0.001629
90.66,0.974875,0.005218
91.10,0.976460,-0.001228
91.53,0.975950,-0.000308
91.97,0.976729,-0.000706
92.41,0.976568,0.003533
92.85,0.973636,0.000013
93.28,0.976557,-0.003164
93.72,0.976406,0.003263
94.16,0.973700,0.001055
94.60,0.975482,-0.000702
95.04,0.974314,0.004854
95.47,0.971232,-0.003908
95.91,0.977735,-0.004946
96.35,0.975563,0.008282
96.79,0.970485,-0.001968
97.22,0.977285,-0.004059
97.66,0.974038,0.007882
98.10,0.970385,0.005514
98.54,0.969211,0.000593
98.97,0.969867,-0.001458
99.41,0.970487,-0.003007
99.85,0.972499,0.000018
100.29,0.970472,0.000825
100.73,0.971777,0.002622
101.16,0.968176,-0.001238
101.60,0.972861,-0.002678
102.04,0.970520,0.006192
102.48,0.967440,-0.001635
102.91,0.971952,-0.004889
103.35,0.971720,-0.001707
103.79,0.973447,-0.000894
104.23,0.972502,0.005813
104.66,0.968357,0.006786
105.10,0.966562,0.003102
105.54,0.965641,0.001861
