temperature_c,mass_fraction,dtg
25.00,0.996205,0.003341
25.44,0.994743,-0.000653
25.88,0.996777,0.000621
26.31,0.994199,-0.003639
26.75,0.999963,-0.003049
27.19,0.996869,0.001769
27.63,0.998414,-0.003007
28.06,0.999501,-0.006628
28.50,1.004216,0.002475
28.94,0.997335,0.004215
29.38,1.000526,-0.003181
29.81,1.000119,0.009026
30.25,0.992625,-0.001699
30.69,1.001607,-0.002128
31.13,0.994488,0.003086
31.57,0.998906,-0.002744
32.00,0.996890,0.006646
32.44,0.993088,-0.000675
32.88,0.997481,-0.007319
33.32,0.999495,-0.001586
33.75,0.998869,0.006972
34.19,0.993392,-0.002297
34.63,1.000881,-0.004301
35.07,0.997157,0.006818
35.51,0.994912,-0.004277
35.94,1.000901,-0.000357
36.38,0.995224,-0.000070
36.82,1.000963,-0.003844
37.26,0.998589,0.005600
37.69,0.996060,0.001018
38.13,0.997698,-0.000708
38.57,0.996680,-0.000852
39.01,0.998444,0.005055
39.44,0.992255,0.001130
39.88,0.997455,-0.009534
40.32,1.000602,-0.004422
40.76,1.001326,-0.000398
41.20,1.000950,0.009934
41.63,0.992630,0.003541
42.07,0.997850,-0.006456
42.51,0.998281,-0.004807
42.95,1.002059,-0.000463
43.38,0.998687,0.008693
43.82,0.994448,0.003175
44.26,0.995908,-0.002515
44.70,0.996650,-0.001096
45.14,0.996867,-0.006575
45.57,1.002406,0.001849
46.01,0.995249,0.008046
46.45,0.995362,-0.001614
46.89,0.996662,-0.001160
47.32,0.996377,0.001546
47.76,0.995309,-0.004268
48.20,1.000113,0.002431
48.64,0.993181,0.003922
49.07,0.996680,-0.007279
49.51,0.999554,-0.000428
49.95,0.997055,0.000737
50.39,0.998909,0.000511
50.83,0.996607,-0.003301
51.26,1.001798,0.004423
51.70,0.992735,-0.002031
52.14,1.003577,-0.004493
52.58,0.996668,0.010762
53.01,0.994156,-0.002117
53.45,0.998521,-0.003813
53.89,0.997494,0.003055
54.33,0.995847,0.005087
54.76,0.993040,-0.000925
55.20,0.996657,0.002075
55.64,0.991223,0.005195
56.08,0.992109,-0.006475
56.52,0.996892,-0.005129
56.95,0.996600,-0.001431
57.39,0.998145,0.005075
57.83,0.992156,-0.000300
58.27,0.998408,-0.003969
58.70,0.995631,0.004268
59.14,0.994671,0.000522
59.58,0.995174,0.001805
60.02,0.993091,-0.006274
60.46,1.000666,-0.007352
60.89,0.999528,0.002074
61.33,0.998850,0.007545
61.77,0.992923,0.008713
62.21,0.991223,-0.000937
62.64,0.993743,-0.003259
63.08,0.994075,-0.000981
63.52,0.994602,0.003834
63.96,0.990719,-0.001576
64.39,0.995981,0.005148
64.83,0.986212,0.006313
65.27,0.990454,-0.005353
65.71,0.990899,-0.003463
66.15,0.993486,0.008128
66.58,0.983784,0.005787
67.02,0.988420,-0.008894
67.46,0.991570,0.001379
67.90,0.987213,0.005734
68.33,0.986550,-0.000924
68.77,0.988022,-0.011185
69.21,0.996342,-0.008218
69.65,0.995216,0.002642
70.09,0.994029,0.000025
70.52,0.995194,0.000234
70.96,0.993824,0.005899
71.40,0.990030,0.005120
71.84,0.989341,0.005970
72.27,0.984804,-0.003791
72.71,0.992661,-0.009727
73.15,0.993319,0.004848
73.59,0.988417,0.005047
74.02,0.988900,0.002235
74.46,0.986460,0.005423
74.90,0.984153,0.005455
75.34,0.981685,-0.005435
75.78,0.988911,-0.005170
76.21,0.986211,0.006920
76.65,0.982853,0.004367
77.09,0.982388,0.001414
77.53,0.981615,-0.010109
77.96,0.991237,-0.005745
78.40,0.986645,0.002912
78.84,0.988688,0.001851
79.28,0.985025,0.005643
79.71,0.983748,0.000740
80.15,0.984377,-0.002051
80.59,0.985543,0.001196
81.03,0.983330,-0.003168
81.47,0.988316,-0.003463
81.90,0.986361,0.007281
82.34,0.981943,0.000970
82.78,0.985512,-0.005134
83.22,0.986437,0.004372
83.65,0.981684,0.004621
84.09,0.982392,-0.003646
84.53,0.984876,-0.000722
84.97,0.983024,0.001891
85.41,0.983220,0.001951
85.84,0.981316,0.003728
86.28,0.979957,-0.005778
86.72,0.986375,-0.003199
87.16,0.982758,0.009801
87.59,0.977794,0.003259
88.03,0.979905,-0.013928
88.47,0.989988,-0.000808
88.91,0.980612,0.012005
89.34,0.979479,0.005013
89.78,0.976223,0.008340
90.22,0.972177,0.005827
90.66,0.971122,-0.004952
91.10,0.976512,-0.007458
91.53,0.977651,0.002629
