temperature_c,mass_fraction,dtg
25.00,1.000688,0.003666
25.44,0.999083,0.000676
25.88,1.000097,0.001146
26.31,0.998080,0.007252
26.75,0.993748,-0.004786
27.19,1.002269,-0.011527
27.63,1.003839,0.007446
28.06,0.995751,0.016723
28.50,0.989199,-0.007167
28.94,1.002025,-0.013588
29.38,1.001094,0.003313
29.81,0.999125,0.001576
30.25,0.999715,0.001535
30.69,0.997781,-0.000427
31.13,1.000088,0.000670
31.57,0.997194,-0.001120
32.00,1.001069,-0.000686
32.44,0.997795,0.006778
32.88,0.995136,0.003227
33.32,0.994970,0.001042
33.75,0.994223,-0.000501
34.19,0.995408,-0.006631
34.63,1.000028,0.000578
35.07,0.994902,0.003916
35.51,0.996600,-0.005935
35.94,1.000098,-0.000573
36.38,0.997102,0.004430
36.82,0.996220,-0.005436
37.26,1.001861,0.002105
37.69,0.994377,-0.001681
38.13,1.003333,-0.009272
38.57,1.002494,0.001527
39.01,1.001996,0.000927
39.44,1.001683,0.003520
39.88,0.998915,0.010577
40.32,0.992423,-0.003842
40.76,1.002279,-0.013110
41.20,1.003900,0.003577
41.63,0.999147,0.006177
42.07,0.998492,-0.000225
42.51,0.999344,0.005361
42.95,0.993799,-0.002161
43.38,1.001236,-0.007287
43.82,1.000178,0.003661
44.26,0.998031,0.005919
44.70,0.994997,0.000711
45.14,0.997409,0.000000
45.57,0.994997,-0.000081
46.01,0.997479,-0.000362
46.45,0.995314,-0.000134
46.89,0.997597,-0.000149
47.32,0.995444,-0.000182
47.76,0.997756,-0.005768
48.20,1.000493,0.002056
48.64,0.995956,0.003007
49.07,0.997860,0.007189
49.51,0.989662,-0.001288
49.95,0.998988,-0.005586
50.39,0.994553,0.000848
50.83,0.998246,-0.001603
51.26,0.995956,0.006708
51.70,0.992374,0.007872
52.14,0.989065,-0.004177
52.58,0.996031,-0.001461
53.01,0.990344,0.004039
53.45,0.992495,0.000450
53.89,0.989950,-0.006941
54.33,0.998572,-0.004791
54.76,0.994145,0.002546
55.20,0.996342,-0.000886
55.64,0.994920,0.005032
56.08,0.991937,-0.003013
56.52,0.997558,0.002192
56.95,0.990018,0.004155
57.39,0.993920,-0.007208
57.83,0.996328,0.004543
58.27,0.989943,-0.004478
58.70,1.000248,-0.000969
59.14,0.990791,0.004200
59.58,0.996571,0.000664
60.02,0.990210,0.002916
60.46,0.994018,-0.000409
60.89,0.990568,0.001417
61.33,0.992777,-0.003085
61.77,0.993269,0.002735
62.21,0.990383,0.000371
62.64,0.992944,0.002076
63.08,0.988565,-0.002688
63.52,0.995297,-0.000584
63.96,0.989077,0.004866
64.39,0.991037,-0.003376
64.83,0.992032,0.001902
65.27,0.989372,0.000677
65.71,0.991439,-0.001725
66.15,0.990882,0.001878
66.58,0.989795,-0.002230
67.02,0.992835,-0.001327
67.46,0.990957,0.002951
67.90,0.990251,0.003659
68.33,0.987754,0.003153
68.77,0.987491,-0.007296
69.21,0.994141,0.003128
69.65,0.984752,0.005345
70.09,0.989462,-0.004002
70.52,0.988256,-0.006081
70.96,0.994786,0.006508
71.40,0.982559,0.006821
71.84,0.988814,-0.004983
72.27,0.986921,-0.000427
72.71,0.989188,0.006799
73.15,0.980969,0.005772
73.59,0.984135,-0.009918
74.02,0.989651,0.001363
74.46,0.982942,0.003695
74.90,0.986416,0.000316
75.34,0.982666,0.000009
75.78,0.986408,0.000055
76.21,0.982617,0.010165
76.65,0.977509,0.001751
77.09,0.981084,-0.005050
77.53,0.981930,-0.000281
77.96,0.981330,0.000140
78.40,0.981808,0.003840
78.84,0.977968,0.001449
79.28,0.980539,-0.007976
79.71,0.984951,0.004091
80.15,0.976958,0.008512
80.59,0.977499,-0.002512
81.03,0.979157,-0.000641
81.47,0.978061,0.006117
81.90,0.973802,0.010495
82.34,0.968873,-0.009713
82.78,0.982306,-0.016317
83.22,0.983157,0.005785
83.65,0.977241,0.009590
84.09,0.974762,0.002246
84.53,0.975275,-0.006246
84.97,0.980230,0.002144
85.41,0.973398,-0.000251
85.84,0.980449,0.002465
86.28,0.971240,0.008795
86.72,0.972749,-0.001461
87.16,0.972519,-0.002082
87.59,0.974572,0.000121
88.03,0.972413,0.001678
88.47,0.973103,0.002367
88.91,0.970341,0.003849
89.34,0.969733,-0.002793
89.78,0.972786,-0.003416
90.22,0.972724,0.004594
90.66,0.968764,0.003556
91.10,0.969611,0.000107
91.53,0.968670,0.000835
91.97,0.968880,0.003870
92.41,0.965282,0.001676
92.85,0.967413,-0.000288
93.28,0.965535,-0.000731
93.72,0.968053,0.005312
94.16,0.960884,0.000653
94.60,0.967481,-0.005086
95.04,0.965336,-0.001545
95.47,0.968834,0.006249
95.91,0.959866,0.008237
96.35,0.961623,-0.007528
96.79,0.966456,-0.002373
97.22,0.963700,0.007222
97.66,0.960133,0.003845
98.10,0.960334,-0.006378
98.54,0.965717,0.001134
98.97,0.959342,0.011704
99.41,0.955470,0.001245
99.85,0.958252,-0.003759
100.29,0.958761,0.002187
100.73,0.956337,-0.000258
101.16,0.958987,-0.004394
101.60,0.960184,0.002845
102.04,0.956497,-0.002890
102.48,0.962714,0.002507
102.91,0.954302,0.012084
103.35,0.952135,-0.002519
103.79,0.956508,-0.004354
104.23,0.955947,0.000849
104.66,0.955764,0.002602
105.10,0.953669,0.001355
105.54,0.954578,-0.005479
105.98,0.958465,-0.001183
106.42,0.955613,0.004074
106.85,0.954899,0.000599
107.29,0.955089,0.004531
107.73,0.950932,0.001145
108.17,0.954087,-0.010223
108.60,0.959881,-0.003191
109.04,0.956880,0.009410
109.48,0.951643,0.005224
109.92,0.952307,-0.007378
110.36,0.958102,-0.002014
110.79,0.954070,0.004378
111.23,0.954269,0.000876
111.67,0.953303,0.007226
112.11,0.947943,0.000378
112.54,0.952972,-0.003859
112.98,0.951322,-0.000978
113.42,0.953828,0.001505
113.86,0.950004,0.004697
114.29,0.949716,-0.000208
114.73,0.950187,0.003993
115.17,0.946220,-0.003236
115.61,0.953019,-0.004609
116.05,0.950255,0.004365
116.48,0.949198,0.000714
116.92,0.949630,0.006144
117.36,0.943819,0.002196
117.80,0.947708,0.000379
118.23,0.943487,-0.002106
118.67,0.949551,-0.007500
119.11,0.950053,-0.001520
119.55,0.950882,0.011575
119.98,0.939920,0.005812
120.42,0.945794,-0.001334
120.86,0.941088,0.006241
121.30,0.940331,-0.008469
121.74,0.948501,-0.011898
122.17,0.950747,0.001721
122.61,0.946995,0.004264
123.05,0.947014,0.003653
123.49,0.943797,0.002372
123.92,0.944937,-0.004754
124.36,0.947959,0.007428
124.80,0.938435,0.001917
125.24,0.946281,-0.002154
125.68,0.940321,-0.000893
126.11,0.947063,-0.004371
126.55,0.944147,0.002261
126.99,0.945083,0.001292
127.43,0.943015,0.001678
127.86,0.943615,-0.004348
128.30,0.946822,0.002098
