temperature_c,mass_fraction,dtg
25.00,0.997681,-0.000832
25.44,0.998045,-0.003862
25.88,1.001062,-0.002678
26.31,1.000390,0.006564
26.75,0.995316,-0.003182
27.19,1.003176,-0.003287
27.63,0.998194,0.007625
28.06,0.996501,0.000723
28.50,0.997561,0.001298
28.94,0.995365,-0.003154
29.38,1.000322,-0.007241
29.81,1.001704,-0.001301
30.25,1.001461,0.003774
30.69,0.998399,0.002966
31.13,0.998865,-0.001365
31.57,0.999594,0.003989
32.00,0.995373,0.001032
32.44,0.998690,-0.004255
32.88,0.999098,0.001298
33.32,0.997553,0.004157
33.75,0.995459,0.000490
34.19,0.997125,-0.010306
34.63,1.004481,0.000467
35.07,0.996716,0.004368
35.51,1.000657,-0.002404
35.94,0.998821,0.003752
36.38,0.997372,0.002324
36.82,0.996787,0.001375
37.26,0.996169,-0.002378
37.69,0.998868,0.000148
38.13,0.996040,-0.000394
38.57,0.999213,-0.001980
39.01,0.997773,0.000607
39.44,0.998682,-0.005428
39.88,1.002526,0.000339
40.32,0.998385,0.005259
40.76,0.997922,-0.000800
41.20,0.999085,-0.003899
41.63,1.001335,0.004447
42.07,0.995192,0.007150
42.51,0.995075,0.002169
42.95,0.993293,-0.008018
43.38,1.002094,-0.005529
43.82,0.998134,0.006676
44.26,0.996250,0.005200
44.70,0.993581,-0.010027
45.14,1.005028,0.000406
45.57,0.993226,0.007925
46.01,0.998090,-0.007395
46.45,0.999700,0.000550
46.89,0.997609,0.002981
47.32,0.997091,0.002535
47.76,0.995390,-0.002913
48.20,0.999641,0.003024
48.64,0.992743,0.006909
49.07,0.993593,0.000440
49.51,0.992357,0.000981
49.95,0.992734,-0.005341
50.39,0.997033,-0.000818
50.83,0.993450,0.004907
51.26,0.992737,-0.000059
51.70,0.993502,-0.007452
52.14,0.999261,-0.003248
52.58,0.996345,0.003031
53.01,0.996607,-0.000675
53.45,0.996936,0.000245
53.89,0.996393,0.002310
54.33,0.994914,0.003925
54.76,0.992957,-0.000868
55.20,0.995674,-0.007346
55.64,0.999388,0.002789
56.08,0.993232,0.006376
56.52,0.993806,0.003466
56.95,0.990197,-0.003100
57.39,0.996520,-0.005714
57.83,0.995200,-0.001815
58.27,0.998109,0.003715
58.70,0.991948,0.007357
59.14,0.991668,-0.004128
59.58,0.995562,-0.009624
60.02,1.000093,0.001523
60.46,0.994228,0.003725
60.89,0.996832,-0.004665
61.33,0.998312,0.002684
61.77,0.994482,0.005844
62.21,0.993196,0.001448
62.64,0.993215,0.002007
63.08,0.991439,-0.001542
63.52,0.994565,-0.002740
63.96,0.993837,0.006454
64.39,0.988915,0.008583
64.83,0.986324,-0.011540
65.27,0.999018,-0.005736
65.71,0.991346,0.010145
66.15,0.990137,-0.002552
66.58,0.993580,0.000030
67.02,0.990111,0.001753
67.46,0.992045,0.003022
67.90,0.987465,0.001286
68.33,0.990920,-0.001082
68.77,0.988412,0.001235
69.21,0.989839,0.000979
69.65,0.987555,0.003414
70.09,0.986850,-0.001138
70.52,0.988551,-0.001999
70.96,0.988600,-0.002566
71.40,0.990797,0.000945
71.84,0.987773,0.000628
72.27,0.990248,-0.000742
72.71,0.988423,0.005834
73.15,0.985140,-0.002389
73.59,0.990515,-0.007008
74.02,0.991276,0.004771
74.46,0.986338,0.005849
74.90,0.986155,0.001582
75.34,0.984953,-0.001391
75.78,0.987373,-0.003661
76.21,0.988158,-0.000733
76.65,0.988015,0.002794
77.09,0.985712,-0.000707
77.53,0.988633,0.010376
77.96,0.976628,0.003862
78.40,0.985252,-0.009376
78.84,0.984836,-0.001717
79.28,0.986756,0.001312
79.71,0.983687,0.001756
80.15,0.985219,-0.000790
80.59,0.984378,0.002594
81.03,0.982947,0.004423
81.47,0.980506,-0.002881
81.90,0.985469,0.000306
82.34,0.980238,0.006301
82.78,0.979953,-0.002863
83.22,0.982745,-0.001746
83.65,0.981481,0.005123
84.09,0.978260,0.006445
84.53,0.975839,-0.000224
84.97,0.978456,-0.001254
85.41,0.976937,-0.002826
85.84,0.980930,-0.000439
86.28,0.977322,0.002009
86.72,0.979171,0.002923
87.16,0.974763,0.006890
87.59,0.973140,0.001269
88.03,0.973652,-0.002541
88.47,0.975364,-0.003557
88.91,0.976766,-0.004580
89.34,0.979374,0.009160
89.78,0.968747,0.004026
90.22,0.975849,-0.006194
90.66,0.974170,0.001773
91.10,0.974296,0.002737
91.53,0.971774,0.000434
91.97,0.973917,-0.002646
92.41,0.974090,0.001064
92.85,0.972985,0.001052
93.28,0.973169,0.005645
93.72,0.968044,-0.000919
94.16,0.973974,-0.011346
94.60,0.977976,-0.000785
95.04,0.974661,0.016139
95.47,0.963847,0.005905
95.91,0.969491,-0.006109
96.35,0.969196,-0.003649
96.79,0.972686,0.000884
97.22,0.968422,0.005836
97.66,0.967577,0.001119
98.10,0.967443,-0.007735
98.54,0.974348,0.007008
98.97,0.961307,0.004752
99.41,0.970188,-0.005456
99.85,0.966084,0.005828
100.29,0.965085,0.005431
100.73,0.961329,-0.001125
101.16,0.966070,-0.004243
101.60,0.965044,0.001821
102.04,0.964476,0.002799
102.48,0.962593,-0.001783
102.91,0.966037,-0.004571
103.35,0.966595,0.000643
103.79,0.965474,-0.000362
104.23,0.966912,0.005966
104.66,0.960252,0.010784
105.10,0.957471,-0.007227
105.54,0.966578,-0.005040
105.98,0.961884,0.005929
106.42,0.961388,-0.002118
106.85,0.963738,0.000983
107.29,0.960527,-0.000882
107.73,0.964510,-0.001496
108.17,0.961837,0.003674
108.60,0.961294,-0.001016
109.04,0.962726,-0.004118
109.48,0.964899,0.008595
109.92,0.955201,0.003602
110.36,0.961745,-0.005155
110.79,0.959714,-0.004487
111.23,0.965673,0.000787
111.67,0.959025,0.006334
112.11,0.960129,0.007288
112.54,0.952645,0.002172
112.98,0.958227,-0.002059
113.42,0.954447,0.005254
113.86,0.953627,-0.002951
114.29,0.957031,-0.004660
114.73,0.957707,0.002235
115.17,0.955074,-0.002016
