temperature_c,mass_fraction,dtg
25.00,0.998551,0.006621
25.44,0.995652,0.000999
25.88,0.997676,-0.006386
26.31,1.001243,-0.000449
26.75,0.998069,0.005314
27.19,0.996591,-0.002556
27.63,1.000307,-0.002146
28.06,0.998470,0.000537
28.50,0.999837,-0.001259
28.94,0.999572,-0.001271
29.38,1.000950,0.000022
29.81,0.999553,0.000277
30.25,1.000708,-0.002510
30.69,1.001750,0.000238
31.13,1.000499,0.003394
31.57,0.998779,0.002000
32.00,0.998748,0.004752
32.44,0.994619,0.009685
32.88,0.990269,-0.002591
33.32,0.996887,-0.007479
33.75,0.996817,-0.003369
34.19,0.999837,0.002063
34.63,0.995010,-0.001624
35.07,1.001259,-0.002631
35.51,0.997314,0.004576
35.94,0.997253,-0.001719
36.38,0.998819,-0.009597
36.82,1.005655,-0.001948
37.26,1.000525,0.009003
37.69,0.997773,0.004623
38.13,0.996477,0.000297
38.57,0.997513,-0.002063
39.01,0.998283,-0.001607
39.44,0.998920,0.000802
39.88,0.997581,0.005779
40.32,0.993860,-0.001140
40.76,0.998579,-0.003108
41.20,0.996581,0.002945
41.63,0.996001,-0.003798
42.07,0.999906,0.005062
42.51,0.991570,-0.003271
42.95,1.002770,-0.004004
43.38,0.995075,0.006368
43.82,0.997195,-0.007113
44.26,1.001302,-0.002688
44.70,0.999548,0.006855
45.14,0.995300,0.003035
45.57,0.996891,-0.003133
46.01,0.998044,-0.001316
46.45,0.998043,0.005424
46.89,0.993295,-0.000304
47.32,0.998309,-0.003893
47.76,0.996703,0.002952
48.20,0.995725,0.006343
48.64,0.991151,0.000267
49.07,0.995491,-0.004700
49.51,0.995265,-0.002120
49.95,0.997347,-0.000847
50.39,0.996006,0.002738
50.83,0.994950,0.001263
51.26,0.994901,-0.004507
51.70,0.998895,0.004255
52.14,0.991176,0.011052
52.58,0.989220,-0.009641
53.01,0.999616,-0.003719
53.45,0.992477,0.000568
53.89,0.999119,-0.001102
54.33,0.993441,0.001226
54.76,0.998045,-0.001761
55.20,0.994983,0.006052
55.64,0.992747,0.007045
56.08,0.988815,-0.005294
56.52,0.997382,-0.003326
56.95,0.991727,0.002228
57.39,0.995431,-0.004364
57.83,0.995547,-0.004460
58.27,0.999336,0.002735
58.70,0.993153,0.010365
59.14,0.990262,0.001424
59.58,0.991907,-0.002187
60.02,0.992176,-0.001943
60.46,0.993607,0.003047
60.89,0.989509,0.001945
61.33,0.991905,-0.002187
61.77,0.991424,-0.001129
62.21,0.992893,0.000060
62.64,0.991371,-0.006630
63.08,0.998697,0.002334
63.52,0.989327,0.009203
63.96,0.990640,0.001895
64.39,0.987669,0.003069
64.83,0.987953,-0.003103
65.27,0.990385,-0.005680
65.71,0.992926,-0.000135
66.15,0.990504,0.002674
66.58,0.990585,0.005047
67.02,0.986085,0.008830
67.46,0.982855,-0.006181
67.90,0.991496,-0.008624
68.33,0.990405,0.007434
68.77,0.984988,0.001418
69.21,0.989163,-0.000664
69.65,0.985569,0.004032
70.09,0.985633,0.000341
70.52,0.985271,-0.007178
70.96,0.991917,-0.003655
71.40,0.988470,0.016612
71.84,0.977375,0.004016
72.27,0.984955,-0.010105
72.71,0.986221,-0.000088
73.15,0.985032,0.002949
73.59,0.983639,0.005618
74.02,0.980114,-0.001486
74.46,0.984940,-0.003283
74.90,0.982988,0.003470
75.34,0.981901,-0.001627
75.78,0.984412,-0.002962
76.21,0.984495,0.002157
76.65,0.982524,0.005730
77.09,0.979479,-0.002852
77.53,0.985021,-0.000597
77.96,0.980001,0.003474
78.40,0.981979,-0.002520
78.84,0.982207,0.001864
79.28,0.980348,0.002413
79.71,0.980094,0.002395
80.15,0.978251,0.003716
80.59,0.976842,0.000032
81.03,0.978223,-0.000160
81.47,0.976982,0.006057
81.90,0.972920,-0.001501
82.34,0.978296,-0.006750
82.78,0.978829,0.007921
83.22,0.971362,0.012858
83.65,0.967573,-0.007762
84.09,0.978156,-0.010989
84.53,0.977193,0.005920
84.97,0.972974,0.005304
85.41,0.972550,0.000015
85.84,0.972961,-0.002502
86.28,0.974740,0.005192
86.72,0.968416,0.000672
87.16,0.974151,-0.011812
87.59,0.978757,0.002735
88.03,0.971757,0.009796
88.47,0.970181,0.006114
88.91,0.966404,0.011330
89.34,0.960262,-0.005364
89.78,0.971100,-0.013425
90.22,0.972015,0.004074
90.66,0.967533,0.003699
91.10,0.968776,0.001628
91.53,0.966108,0.002480
91.97,0.966606,-0.003749
92.41,0.969390,-0.002527
92.85,0.968818,0.006279
93.28,0.963893,0.007202
93.72,0.962513,-0.002560
94.16,0.966134,0.002211
94.60,0.960577,0.005814
95.04,0.961044,-0.007132
95.47,0.966820,-0.007739
95.91,0.967819,0.013358
96.35,0.955127,0.006191
96.79,0.962399,-0.011686
97.22,0.965357,0.002779
97.66,0.959965,0.003565
98.10,0.962236,0.001405
98.54,0.958736,-0.000156
98.97,0.962373,-0.002130
99.41,0.960600,-0.000061
99.85,0.962427,0.003789
100.29,0.957283,-0.000110
100.73,0.962523,0.002595
101.16,0.955011,0.002057
101.60,0.960722,-0.007546
102.04,0.961617,0.001579
102.48,0.959340,0.002648
102.91,0.959299,0.002406
103.35,0.957234,0.010953
103.79,0.949710,-0.002253
104.23,0.959206,-0.005159
104.66,0.954227,0.008645
105.10,0.951638,-0.002309
105.54,0.956248,-0.003891
105.98,0.955045,0.001602
106.42,0.954845,-0.002811
106.85,0.957505,-0.003326
107.29,0.957758,0.008500
107.73,0.950064,0.007937
108.17,0.950810,0.001666
108.60,0.948606,-0.003347
109.04,0.953740,-0.005355
109.48,0.953293,0.001296
109.92,0.952606,0.000585
110.36,0.952781,-0.005252
110.79,0.957203,0.000481
111.23,0.952360,0.010005
111.67,0.948445,0.003844
112.11,0.948996,0.004458
112.54,0.944542,0.005562
112.98,0.944127,-0.012484
113.42,0.955471,-0.007733
113.86,0.950897,0.005704
114.29,0.950478,0.001999
114.73,0.949147,-0.001181
115.17,0.951512,0.005730
115.61,0.944130,0.006953
116.05,0.945425,-0.002461
116.48,0.946284,-0.003081
116.92,0.948122,-0.008764
117.36,0.953957,0.000643
117.80,0.947559,0.010059
118.23,0.945151,0.001759
118.67,0.946019,-0.004573
119.11,0.949155,0.000171
119.55,0.945869,0.004456
119.98,0.945254,0.000559
120.42,0.945380,-0.002022
120.86,0.947024,0.003323
121.30,0.942471,0.003319
121.74,0.944118,-0.012042
122.17,0.953013,-0.002514
122.61,0.946319,0.004637
123.05,0.948954,0.001658
123.49,0.944868,0.004776
123.92,0.944774,0.001642
124.36,0.943430,-0.000438
124.80,0.945157,0.002787
125.24,0.940991,-0.003485
125.68,0.948207,-0.006189
126.11,0.946409,0.001414
126.55,0.946969,0.001210
126.99,0.945350,-0.000483
127.43,0.947392,0.003068
127.86,0.942664,0.000995
128.30,0.946521,0.004500
128.74,0.938724,0.007435
129.18,0.940012,-0.002134
129.61,0.940593,-0.006094
130.05,0.945347,-0.009855
130.49,0.949220,0.006659
130.93,0.939517,0.012301
131.37,0.938451,-0.007904
131.80,0.946437,-0.001123
132.24,0.939434,0.005439
132.68,0.941675,-0.007038
133.12,0.945596,0.000605
133.55,0.941145,0.002862
133.99,0.943090,-0.000790
134.43,0.941837,0.000056
134.87,0.943041,0.002149
135.31,0.939956,0.004425
135.74,0.939168,-0.000494
136.18,0.940388,-0.000833
136.62,0.939897,-0.000385
137.06,0.940726,-0.006606
137.49,0.945680,-0.001539
137.93,0.942073,0.002312
138.37,0.943656,0.002104
138.81,0.940231,0.007417
139.24,0.937162,-0.003140
139.68,0.942980,-0.003704
140.12,0.940405,0.003653
140.56,0.939782,-0.006128
141.00,0.945769,-0.001117
141.43,0.940760,0.004084
141.87,0.942193,0.000544
142.31,0.940284,0.002250
142.75,0.940223,0.000842
143.18,0.939547,-0.002182
143.62,0.942134,-0.002644
144.06,0.941862,0.007457
144.50,0.935605,0.005098
144.93,0.937399,-0.009412
145.37,0.943844,-0.002754
145.81,0.939810,0.002126
146.25,0.941983,-0.004937
146.69,0.944131,0.004679
147.12,0.937887,0.001903
147.56,0.942466,0.003058
148.00,0.935210,-0.000417
148.44,0.942831,-0.002561
148.87,0.937452,-0.000933
149.31,0.943648,-0.004866
149.75,0.941712,-0.002281
150.19,0.945645,0.000209
150.63,0.941529,0.012250
151.06,0.934920,0.004898
151.50,0.937241,-0.006308
151.94,0.940442,0.002710
152.38,0.934869,0.003352
152.81,0.937508,-0.006169
153.25,0.940269,-0.001208
153.69,0.938565,-0.001654
154.13,0.941718,-0.003677
154.56,0.941784,0.000758
155.00,0.941054,0.000697
155.44,0.941173,0.003438
155.88,0.938045,0.002750
156.32,0.938766,0.000371
156.75,0.937721,-0.002564
157.19,0.941011,-0.004304
157.63,0.941488,0.007891
158.07,0.934102,0.002151
158.50,0.939605,-0.008962
158.94,0.941948,0.001146
159.38,0.938601,-0.004397
159.82,0.945797,-0.003791
160.26,0.941920,0.007977
