temperature_c,mass_fraction,dtg
25.00,1.001271,-0.001431
25.44,1.001897,0.004229
25.88,0.997568,0.008292
26.31,0.994638,-0.002925
26.75,1.000128,-0.002426
27.19,0.996762,0.000147
27.63,1.000000,-0.001364
28.06,0.997956,0.003740
28.50,0.996726,-0.003542
28.94,1.001057,-0.004600
29.38,1.000753,0.009460
29.81,0.992775,-0.000361
30.25,1.001069,-0.008798
30.69,1.000477,0.002720
31.13,0.998687,0.001296
31.57,0.999343,-0.003722
32.00,1.001945,0.002155
32.44,0.997457,0.006451
32.88,0.996297,-0.000929
33.32,0.998270,-0.003983
33.75,0.999785,0.004384
34.19,0.994432,0.001201
34.63,0.998734,-0.005416
35.07,0.999173,0.000137
35.51,0.998614,-0.011884
35.94,1.009577,0.000909
36.38,0.997818,0.007721
36.82,1.002818,0.002722
37.26,0.995435,0.001145
37.69,1.001815,-0.004033
38.13,0.998965,0.003572
38.57,0.998688,-0.009044
39.01,1.006883,-0.000697
39.44,0.999298,0.011169
39.88,0.997105,0.001374
40.32,0.998096,-0.003125
40.76,0.999841,-0.000212
41.20,0.998282,-0.001171
41.63,1.000866,0.000599
42.07,0.997757,0.007733
42.51,0.994096,0.000885
42.95,0.996982,0.002929
43.38,0.991532,0.001682
43.82,0.995510,-0.004167
44.26,0.995180,-0.004059
44.70,0.999063,-0.005189
45.14,0.999723,0.000697
45.57,0.998453,0.002241
46.01,0.997761,-0.000861
46.45,0.999207,0.004459
46.89,0.993858,0.004163
47.32,0.995562,-0.002221
47.76,0.995802,-0.001715
48.20,0.997064,0.000488
48.64,0.995375,-0.002570
49.07,0.999314,-0.007774
49.51,1.002180,0.001142
49.95,0.998315,0.003501
50.39,0.999115,-0.001489
50.83,0.999619,0.004198
51.26,0.995440,0.006466
51.70,0.993958,-0.005727
52.14,1.000453,-0.011141
52.58,1.003711,0.011148
53.01,0.990694,0.010084
53.45,0.994883,-0.002226
53.89,0.992643,-0.003172
54.33,0.997660,-0.002611
54.76,0.994929,-0.002698
55.20,1.000022,0.002286
55.64,0.992928,0.003102
56.08,0.997306,-0.008064
56.52,0.999988,-0.005892
56.95,1.002465,0.006714
57.39,0.994110,0.009112
57.83,0.994488,0.002857
58.27,0.991609,-0.000176
58.70,0.994642,-0.005086
59.14,0.996061,-0.000140
59.58,0.994764,0.003340
60.02,0.993138,-0.002740
60.46,0.997163,-0.000704
60.89,0.993754,0.003236
61.33,0.994330,-0.004982
61.77,0.998115,-0.003958
62.21,0.997795,0.010579
62.64,0.988854,0.001561
63.08,0.996429,-0.005732
63.52,0.993872,0.000270
63.96,0.996192,0.003793
64.39,0.990551,0.001840
64.83,0.994582,-0.001897
65.27,0.992212,0.005202
65.71,0.990028,0.004182
66.15,0.988551,-0.004225
66.58,0.993726,-0.003656
67.02,0.991751,-0.003564
67.46,0.996847,-0.001915
67.90,0.993428,0.006093
68.33,0.991513,0.005318
68.77,0.988773,0.000716
69.21,0.990886,0.001024
69.65,0.987877,0.003988
70.09,0.987395,-0.001691
70.52,0.989357,-0.006139
70.96,0.992769,-0.001264
71.40,0.990463,-0.001729
71.84,0.994283,0.007126
72.27,0.984225,0.000881
72.71,0.993511,-0.007772
73.15,0.991029,0.004025
73.59,0.989987,-0.002304
74.02,0.993046,0.001179
74.46,0.988955,-0.001435
74.90,0.994303,0.002897
75.34,0.986419,0.004789
75.78,0.990110,0.001197
76.21,0.985371,0.004842
76.65,0.985872,-0.005054
77.09,0.989796,0.000375
77.53,0.985544,0.002335
77.96,0.987752,-0.005951
78.40,0.990753,0.002576
