temperature_c,mass_fraction,dtg
25.00,1.001057,0.013031
25.44,0.995353,-0.003664
25.88,1.004264,-0.003156
26.31,0.998115,0.002043
26.75,1.002476,0.002547
27.19,0.995885,0.004902
27.63,0.998185,-0.000902
28.06,0.996675,-0.001446
28.50,0.999450,-0.002955
28.94,0.999261,0.002374
29.38,0.997372,0.004035
29.81,0.995729,-0.001212
30.25,0.998433,-0.000558
30.69,0.996217,-0.000990
31.13,0.999299,-0.000572
31.57,0.996718,0.001623
32.00,0.997878,-0.002367
32.44,0.998790,-0.001954
32.88,0.999589,0.002090
33.32,0.996960,0.001038
33.75,0.998681,0.001744
34.19,0.995433,-0.006608
34.63,1.004465,-0.001584
35.07,0.996819,0.009632
35.51,0.996033,-0.000256
35.94,0.997043,-0.007441
36.38,1.002547,-0.004559
36.82,1.001034,0.002558
37.26,1.000308,0.005234
37.69,0.996452,-0.000148
38.13,1.000438,0.000178
38.57,0.996296,0.002452
39.01,0.998291,0.001789
39.44,0.994730,-0.003242
39.88,1.001128,-0.003007
40.32,0.997363,0.003822
40.76,0.997783,-0.004286
41.20,1.001115,-0.002343
41.63,0.999834,0.002230
42.07,0.999162,0.005957
42.51,0.994619,0.000046
42.95,0.999122,-0.004742
43.38,0.998771,-0.001879
43.82,1.000767,0.003618
44.26,0.995603,0.001710
44.70,0.999270,-0.007238
45.14,1.001940,-0.001560
45.57,1.000636,0.004781
46.01,0.997754,0.002030
46.45,0.998858,0.009793
46.89,0.989181,-0.007919
47.32,1.005791,-0.007140
47.76,0.995432,0.006226
48.20,1.000341,-0.000433
48.64,0.995811,0.004994
49.07,0.995969,0.000410
49.51,0.995452,0.002331
49.95,0.993929,0.001663
50.39,0.993996,-0.001482
50.83,0.995226,-0.007667
51.26,1.000708,-0.002438
51.70,0.997360,0.007466
52.14,0.994172,0.006672
52.58,0.991519,-0.004054
53.01,0.997721,-0.007603
53.45,0.998175,-0.000675
53.89,0.998312,-0.000570
54.33,0.998674,0.005735
54.76,0.993291,0.004032
55.20,0.995144,-0.001135
55.64,0.994284,0.002611
56.08,0.992858,-0.001784
56.52,0.995845,-0.002270
56.95,0.994846,-0.003149
57.39,0.998602,-0.002376
57.83,0.996926,0.006366
58.27,0.993029,0.001169
58.70,0.995902,-0.006473
59.14,0.998696,0.004954
59.58,0.991565,0.004279
60.02,0.994950,-0.003273
60.46,0.994430,-0.001207
60.89,0.996007,0.005325
61.33,0.989769,0.000297
61.77,0.995747,-0.001938
62.21,0.991466,0.003934
62.64,0.992303,0.000059
63.08,0.991414,0.002331
63.52,0.990262,0.006057
63.96,0.986112,0.002983
64.39,0.987651,-0.014656
64.83,0.998942,-0.009504
65.27,0.995971,0.001312
65.71,0.997794,0.006756
66.15,0.990057,0.014436
66.58,0.985156,-0.004036
67.02,0.993590,-0.004046
67.46,0.988698,0.000434
67.90,0.993211,-0.004841
68.33,0.992937,0.002563
68.77,0.990967,-0.002370
69.21,0.995011,0.002678
69.65,0.988623,0.001689
70.09,0.993533,-0.004845
70.52,0.992864,0.002619
70.96,0.991240,0.004321
71.40,0.989082,0.001118
71.84,0.990261,0.000475
72.27,0.988666,0.001977
72.71,0.988530,0.004272
73.15,0.984926,0.002993
73.59,0.985910,-0.002489
74.02,0.987105,-0.003335
74.46,0.988830,-0.003147
74.90,0.989860,0.005478
75.34,0.984034,0.001025
75.78,0.988962,0.000551
76.21,0.983552,0.005927
76.65,0.983774,-0.002439
77.09,0.985687,0.011200
77.53,0.973969,-0.001147
77.96,0.986692,-0.006009
78.40,0.979229,0.000343
78.84,0.986392,-0.002438
79.28,0.981363,-0.003685
79.71,0.989617,-0.005502
80.15,0.986179,0.017661
80.59,0.974156,0.003139
81.03,0.983431,-0.007182
81.47,0.980443,-0.001420
81.90,0.984674,-0.002432
82.34,0.982572,-0.001102
82.78,0.985640,-0.004769
83.22,0.986747,0.008133
83.65,0.978519,0.002333
84.09,0.984704,-0.001240
84.53,0.979605,0.001432
84.97,0.983450,-0.003641
85.41,0.982792,-0.000383
85.84,0.983786,0.002481
86.28,0.980620,0.004207
86.72,0.980102,-0.001804
87.16,0.982199,0.005720
87.59,0.975095,0.003086
88.03,0.979497,-0.005002
88.47,0.979474,-0.000055
88.91,0.979545,0.003011
89.34,0.976838,0.001954
89.78,0.977834,0.003277
90.22,0.973969,0.004851
90.66,0.973587,-0.000016
91.10,0.973983,-0.002939
91.53,0.976160,0.005499
91.97,0.969169,0.001652
92.41,0.974714,-0.005502
92.85,0.973986,-0.004335
93.28,0.978509,0.002101
93.72,0.972147,0.008973
94.16,0.970653,0.003511
94.60,0.969073,0.004202
95.04,0.966975,-0.004905
95.47,0.973368,-0.003087
95.91,0.969677,0.000415
96.35,0.973004,-0.002178
96.79,0.971584,-0.002926
97.22,0.975566,-0.000651
97.66,0.972154,0.012433
98.10,0.964682,0.004023
98.54,0.968632,0.003291
98.97,0.961800,-0.003866
99.41,0.972017,-0.010259
99.85,0.970782,0.000836
100.29,0.971286,0.004435
100.73,0.966899,0.003411
101.16,0.968299,-0.001725
101.60,0.968410,0.004343
102.04,0.964497,0.004311
102.48,0.964636,-0.000216
102.91,0.964687,0.000725
103.35,0.964002,-0.000998
103.79,0.965560,-0.005585
104.23,0.968891,0.003239
104.66,0.962725,0.000310
105.10,0.968620,-0.000937
105.54,0.963545,0.007897
105.98,0.961706,-0.003233
106.42,0.966375,-0.007282
106.85,0.968081,0.006325
107.29,0.960838,0.009310
107.73,0.959931,0.002076
108.17,0.959021,-0.001729
108.60,0.961444,-0.007530
109.04,0.965613,0.001563
109.48,0.960076,0.004526
109.92,0.961650,-0.002464
110.36,0.962233,0.001445
110.79,0.960385,0.005538
111.23,0.957385,0.004140
111.67,0.956761,-0.004739
112.11,0.961534,-0.004210
112.54,0.960447,0.004876
112.98,0.957265,0.007912
113.42,0.953520,0.003763
113.86,0.953970,-0.009312
114.29,0.961672,-0.009090
114.73,0.961928,0.007939
115.17,0.954722,0.011359
115.61,0.951984,0.001076
116.05,0.953780,-0.004923
116.48,0.956294,-0.008472
116.92,0.961196,-0.001155
117.36,0.957306,0.003419
117.80,0.958203,-0.003233
118.23,0.960136,-0.004423
118.67,0.962075,0.003181
119.11,0.957351,0.011679
119.55,0.951851,0.004963
119.98,0.953006,-0.007280
120.42,0.958224,-0.007589
120.86,0.959650,0.010506
121.30,0.949027,-0.001694
121.74,0.961132,-0.006818
122.17,0.954996,0.003597
122.61,0.957983,-0.003468
123.05,0.958032,0.003354
123.49,0.955047,0.004621
123.92,0.953987,0.005991
124.36,0.949802,-0.004185
124.80,0.957650,-0.000918
125.24,0.950606,0.004296
125.68,0.953889,-0.005840
126.11,0.955719,-0.008679
126.55,0.961487,-0.000095
126.99,0.955802,0.012027
127.43,0.950959,0.002819
127.86,0.953334,-0.002371
128.30,0.953035,0.008690
128.74,0.945726,-0.002122
129.18,0.954892,-0.009525
129.61,0.954064,0.002655
130.05,0.952568,0.000539
130.49,0.953592,0.000248
130.93,0.952351,-0.000546
131.37,0.954070,-0.005291
131.80,0.956983,0.002499
132.24,0.951882,-0.000614
132.68,0.957521,0.003891
133.12,0.948476,0.005368
133.55,0.952821,-0.003189
133.99,0.951268,-0.005366
134.43,0.957519,0.000489
134.87,0.950840,0.004818
135.31,0.953301,0.001438
135.74,0.949581,-0.000716
136.18,0.953927,0.000929
136.62,0.948768,0.000176
137.06,0.953774,0.003025
137.49,0.946120,0.003546
137.93,0.950669,-0.008147
138.37,0.953252,0.002117
138.81,0.948816,0.002255
139.24,0.951278,-0.009300
139.68,0.956958,0.000760
140.12,0.950613,0.011048
140.56,0.947286,-0.001430
141.00,0.951864,-0.007892
141.43,0.954194,0.000156
141.87,0.951728,0.002694
142.31,0.951836,0.000463
142.75,0.951322,-0.000578
143.18,0.952342,-0.003389
143.62,0.954289,-0.002144
144.06,0.954219,0.003008
144.50,0.951656,0.006106
144.93,0.948874,0.002818
