temperature_C,linear_shrinkage_percent,total_strain,shrinkage_rate_per_C,relative_density
25.0,5.037416660304873e-10,0.00014583332829591665,1.161320030581507e-11,0.550000000009846
38.888888888888886,6.650361147223632e-10,0.0002918692063126018,1.3472431799966119e-11,0.5500000000129984
52.77777777777778,8.779758826962127e-10,0.0004381076301091301,1.7786207304628107e-11,0.5500000000171604
66.66666666666667,1.1590974287398108e-09,0.0005845485995201368,2.348122261654093e-11,0.5500000000226551
80.55555555555556,1.5302320664890165e-09,0.0007311921143273089,3.099974076088648e-11,0.5500000000299091
94.44444444444444,2.0202013387644352e-09,0.000878038174242431,4.092563419395589e-11,0.5500000000394858
108.33333333333334,2.667055238543347e-09,0.0010250867788850029,5.4029727121653385e-11,0.5500000000521289
122.22222222222223,3.5210270921436963e-09,0.001172337927752692,7.132965610131768e-11,0.5500000000688201
136.11111111111111,4.64843457469106e-09,0.001319791620182321,9.416889757641923e-11,0.5500000000908558
150.0,6.136829802599786e-09,0.0014674478552983686,1.243210994577051e-10,0.5500000001199472
163.88888888888889,8.101798448516202e-09,0.0016153066319449785,1.641278189238064e-10,0.5500000001583534
177.77777777777777,1.069593588381663e-08,0.0017633679485961964,2.166803628715461e-10,0.5500000002090569
191.66666666666669,1.4120697417170268e-08,0.0019116318032374703,2.860598523657833e-10,0.5500000002759955
205.55555555555557,1.864204289397728e-08,0.0020600981932092006,3.7765415399257553e-10,0.5500000003643672
219.44444444444446,2.4611090583630698e-08,0.002208767115000205,4.985762903421383e-10,0.550000000481035
233.33333333333334,3.249138429237001e-08,0.002357638563975046,6.58216822504079e-10,0.5500000006350589
247.22222222222223,4.2894891208744e-08,0.0025067125340140508,8.689731014421409e-10,0.5500000008384002
261.1111111111111,5.6629525999096116e-08,0.0026559890170380733,1.1472120203791183e-09,0.5500000011068499
275.0,7.476189177483063e-08,0.002805468002381082,1.5145410335159443e-09,0.5500000014612552
288.8888888888889,9.870011026342798e-08,0.0029551494759618604,1.999486145715075e-09,0.5500000019291386
302.77777777777777,1.3030317360024933e-07,0.0031050334191904862,2.639707182268607e-09,0.5500000025468348
316.6666666666667,1.720253097708893e-07,0.0032551198075246803,3.484922371877466e-09,0.5500000033623129
330.55555555555554,2.271065728190677e-07,0.0034054086085639015,4.600769359672983e-09,0.5500000044389013
344.44444444444446,2.998244586506945e-07,0.003555899779533191,6.073902488177022e-09,0.5500000058602054
358.33333333333337,3.9582608637954086e-07,0.0037065932639613586,8.018722189843204e-09,0.5500000077366008
372.22222222222223,5.225667417018944e-07,0.003857488987295546,1.0586259080777955e-08,0.5500000102138045
386.11111111111114,6.898888386233731e-07,0.004008586851111614,1.3975902674094916e-08,0.550000013484191
400.0,9.107862604267527e-07,0.004159886725470729,1.845088553728718e-08,0.5500000178017315
413.8888888888889,1.2024134368813506e-06,0.0043113884388285935,2.435872535568685e-08,0.5500000235017172
427.77777777777777,1.5874175203069426e-06,0.004463091764713685,3.215821238077175e-08,0.5500000310267971
441.6666666666667,2.0956971141250106e-06,0.00461499640413997,4.245503803612535e-08,0.5500000409613527
455.55555555555554,2.7667241324215344e-06,0.0047671019623883055,5.604883149611135e-08,0.5500000540768808
469.44444444444446,3.6526091001281044e-06,0.0049194079183534425,7.399525695072704e-08,0.5500000713919052
483.33333333333337,4.8221479366084e-06,0.005071913584076189,9.76879938150305e-08,0.5500000942510733
