Sample_ID,Mix_ID,Temperature_C,Replicate_ID,FOV_ID,pore_D10_um,pore_D50_um,pore_D90_um,crack_density_per_mm2,itz_damage_index_0_1,interface_porosity_pct
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,1,2.240568792886287,6.800025233251966,13.557720871814448,0.49892073995065994,0.09480426986859788,6.000008992958708
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,2,2.379545321098816,6.800025233251966,14.073857427864585,0.49630476515010885,0.08750030611006249,6.000008992958708
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,3,2.5439433180566717,6.800025233251966,13.038509198183561,0.5093085056567129,0.11273211912283536,6.000008992958708
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,4,2.935420594804728,6.800025233251966,15.45251682115923,0.4900054944505119,0.08498285890280959,6.000008992958708
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,5,2.313123729176848,6.800025233251966,13.164014553716783,0.5284031750281303,0.09693171704530945,6.000008992958708
C-28-M_R0-20C-Furnace-R1,M_R0,20,1,6,2.2999318548195227,6.800025233251966,11.00332359631668,0.51643963767508,0.12264776591105897,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,1,2.9231803051097986,6.800025233251966,12.752601831189924,0.5030714346532789,0.07318835726841663,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,2,2.9741755715198854,6.800025233251966,13.4742155268942,0.4970180976465001,0.0531782425221118,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,3,2.8450915237780854,6.800025233251966,11.564227896704747,0.45773656006945507,0.08540223818585047,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,4,1.4295454741835973,6.800025233251966,12.551676387030932,0.46929548888407563,0.095191677065305,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,5,2.7780805343535127,6.800025233251966,10.155759212735557,0.48058533242767165,0.1090702509929101,6.000008992958708
C-28-M_R0-20C-Furnace-R2,M_R0,20,2,6,3.052628822881542,6.800025233251966,14.367736598514446,0.5147832705525804,0.0822475858751946,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,1,2.8345367210628742,6.800025233251966,12.881040800968595,0.4976261171996761,0.11964132353516743,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,2,4.0794644046874895,6.800025233251966,12.070613260481919,0.49464910646561616,0.08930337036456884,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,3,2.22317748939256,6.800025233251966,15.070588778524556,0.5097618196153842,0.07880238565140765,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,4,2.791196637159319,6.800025233251966,12.350402396930328,0.5021986314221321,0.09850134158750552,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,5,2.5107178448298857,6.800025233251966,13.161721251062414,0.48363223753181217,0.0975503243604862,6.000008992958708
C-28-M_R0-20C-Furnace-R3,M_R0,20,3,6,2.1154412996675562,6.800025233251966,12.843015412421416,0.49373114680997604,0.10359348700801725,6.000008992958708
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,1,3.4361609063535776,6.800978447155613,12.460283443378444,0.5263323532147935,0.14112616945306922,6.001990003092924
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,2,2.2003926143669545,6.800978447155613,13.962043930447939,0.4312381289629315,0.12937058419013336,6.001990003092924
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,3,1.8808929111801787,6.800978447155613,11.386570606218417,0.5366918822813244,0.13526419978007018,6.001990003092924
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,4,2.1565549559114565,6.800978447155613,12.174028655714972,0.4980146920408255,0.09448061308047775,6.001990003092924
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,5,2.241624540071751,6.800978447155613,12.004057311598197,0.473782289506841,0.09723550070319781,6.001990003092924
C-28-M_R0-200C-Furnace-R1,M_R0,200,1,6,2.3822667427005135,6.800978447155613,14.251533888029279,0.5209294535574636,0.14682324363937457,6.001990003092924
C-28-M_R0-200C-Furnace-R2,M_R0,200,2,1,3.525534451889562,6.800978447155613,12.88255270379854,0.5281365908581497,0.10347044448198668,6.001990003092924
