elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain
0.0017909493932818155,0.07939351334518513,0.031168978297995354,-0.001871669268519626,0.10758928137986346
0.003922177934335401,0.09409923225744371,0.030123458522863324,0.007596754958829359,0.08731051966863353
0.009477796979692298,0.0623210373068007,0.02448929339941204,0.0029736590671472895,0.11967070220116087
0.0014119906353718492,0.0741627287451889,0.026432830199463783,0.00798497836578405,0.12965493996839597
0.007635158436682122,0.08050973120411349,0.016722126355905205,0.002470106224946745,0.06853321076059003
0.0010868253937469207,0.08450396488966426,0.02596563463211516,-0.007374240559903516,0.07126625473977531
0.00981257577391277,0.0395053337856796,0.009877795283923914,-0.003806165777896218,0.05790764034777537
0.00381616499109135,0.005126345917599817,0.04025871986801884,-0.005964101034950862,0.14500592100276907
0.00775234538899056,0.04018762712367396,0.009288847734935391,0.008176529954337245,0.10457493814355255
0.003425910828111318,0.06737562297840897,0.004248314494473321,0.005208001345749653,0.012483459931210843
0.006276688771588088,0.04503503857807928,0.02181230131785787,0.0035279673782001204,0.12944394349695276
0.0019201608474003673,0.07489631508603986,0.032915371975303094,-0.0039806736073675665,0.07208399112544021
0.0014602101929696255,0.03569824294686639,0.02188584124667707,-0.00631910455899573,0.010313085963373119
0.009380641395681313,0.06347441411040296,0.013837706597565431,0.005129021759778236,0.08245758827449666
0.009176472779044334,0.018641980485397457,0.027908559194522037,-0.000516841082418406,0.0625746418463553
0.008874689402128823,0.0749369436644957,0.017350116770609998,-0.005484208956987417,0.13166241072939372
0.006254334501665935,0.054569596881302584,0.04664338450633165,0.0023324395633055016,0.030599190541408104
0.008082682112162783,0.02040643885466006,0.04613225698017861,-0.009193322957230961,0.12396969142382744
0.0006903693691137491,0.029191117349780728,0.025118590998604775,-0.0034765949174349296,0.08365330367781791
0.0033478904189067917,0.07486087085818324,0.016394199700912927,-0.0006288601081773076,0.008191545482020357
0.0031370312475715624,0.04826012356615207,0.03685662069783196,-0.007040833317811883,0.1457767951988227
0.006356453219526132,0.021603144039307222,0.001835647174153332,0.00969308955181679,0.07689228661547999
0.003559577734706405,0.09672711903702977,0.023738450302182565,-0.005818052708207715,0.04363152813473737
0.0014850678164368082,0.07151250198168879,0.01681616971351668,-0.007392937399134689,0.0704110262983887
0.005964670754135437,0.09571348325397962,0.046026794255127734,-0.005929302522262072,0.12867866752762333
0.008143839206690815,0.042710504536034324,0.0006001513636341272,0.005381222663194485,0.04573546865775952
0.003821234944599732,0.04751003406917205,0.027640743785917455,-0.0014898868145631437,0.028901459473005046
0.001322687150984817,0.08979552161850192,0.037033179053331304,0.0013083187950507606,0.01936068703963222
0.0019668819731282305,0.052504934024538465,0.024250899376202062,-0.009579816860272785,0.044678909758531685
0.00237483305169384,0.07072789119056672,0.004270151508136083,-0.009311373828533708,0.11700721305600652
0.002998975929945362,0.025217287749552997,0.04862306950139511,-0.001083489003459677,0.07074395477928926
0.006427950705063091,0.04467264687026406,0.0259005215688049,0.006333104864032471,0.03412224055403099
0.00600945484537719,0.012344986581035512,0.03070931221595057,0.007704777574151304,0.02492774994146238
0.006960798615670392,0.02059800358769617,0.011830489135375367,-0.008265868648087196,0.049909421476556866
0.003625019845315132,9.43415267631087e-05,0.02417490425534019,0.000767262042020456,0.1409886559328563
0.008239976518799784,0.003926505164866023,0.021457474597916096,0.00826459372558541,0.051454006888503656
0.002040876611557603,0.09772838231769293,0.003744792100099187,-0.002240544912042273,0.1482186113931953
0.00469040747518154,0.024235369513676233,0.005308017677373361,0.006591316628567373,0.07278456836480342
0.008009387215414302,0.0663310709504002,0.04187362598093873,-0.007326086912011276,0.02687458774352263
0.0018015864773261924,0.08390996987996116,0.011990997610329512,0.008707889793355973,0.1336710137690264
0.0010986311374078296,0.05506604592365643,0.009747913574931528,0.005028466350626053,0.06905330597022404
0.008836839676879897,0.01531445000839562,0.025245572562506965,0.008826687855738034,0.10645070152567866
0.003429296627591959,0.07281164373361663,0.03843735656812565,0.00353234467105013,0.14755673748137277
0.00683870124909032,0.06002514100995831,0.0030973259289493963,-0.00273192136001146,0.007526302547996099
0.0002534860426393848,0.07312505893473752,0.028840395981912792,0.00876362345049445,0.014504183968135069
0.006900468884094496,0.07697466228570872,0.0059605221420286686,-0.00448866447381643,0.10806851121941342
0.0031610131154697053,0.09754103676847452,0.001823052541280923,-0.0033565495587653494,0.0422737504943208
0.0005574085358744174,0.057356328002671,0.00263719760811087,0.004016168360034806,0.02764520954251486
0.00609812761548117,0.03416411126906018,0.04170820541042207,0.005306325990507725,0.005904281972959424
0.0024080381607317325,0.06484645569002372,0.005898624181403078,0.008588069676983076,0.0032770067979302707
0.0038680724205188,0.006844070924262613,0.0022575682206145975,-0.00590395181887581,0.11617284046796862
0.0008058081228651359,0.08973973183215864,0.021894994357145616,0.00595996070438448,0.020165014105432498
0.0014716325109494534,0.011938101133819679,0.042199673597101243,0.00477092106793927,0.07015809239567262
0.0029797723549584375,0.03278428378858183,0.013120418824465097,-0.008724108874928043,0.09088452227692245
0.0008975950056015713,0.0815745380626121,0.02108563087629582,-0.0022555371757958607,0.06425277008532694
0.009108262646863152,0.05973123783307119,0.0019961266281875614,-0.004344690858798028,0.0040659978504349655
6.0470431839784176e-05,0.03936355202774421,0.022453925706743795,-0.003910191512919392,0.11752522538818633
0.004838602188643114,0.04734356593750214,0.028880654031856686,0.009658937591094019,0.0015769836812480232
0.0012324745813255145,0.08545473932021803,0.02854535268760724,0.002855548269598558,0.1142834841566226
0.0030767908947794856,0.03400043860598922,0.016621334608718258,0.004353523155869992,0.1339956740682184
0.009260595598182654,0.08696496848121714,0.015776659033156778,0.009532352746300184,0.06492598815857584
0.0016169455327398686,0.00881344309766915,0.0053311809468298945,-0.002455964350847226,0.08033137096466973
0.009658323197183327,0.07767984372086308,0.01833991603231342,0.006036803369056118,0.07154750889264806
0.002057943769894217,0.08475476330547364,0.004974733443648233,-0.001309380733910093,0.05838129279351582
0.007415661084668296,0.018181765283733876,0.038329797235602585,0.007390673436299596,0.13311368030555404
0.005466772648973117,0.04303465323722005,0.04831371488740929,-0.006386849173773936,0.13409002660049857
0.008844787275967592,0.01654997746636556,0.048503722833335344,0.008953723541285591,0.050372454696230175
0.005539932555031309,0.07066041289942178,0.043253554968769696,-0.005624565831782407,0.09226046310220469
0.005345592191563087,0.053534776806165675,0.030039607466980957,-0.0034755898603813697,0.1390361343218796
0.001954580003683999,0.06353233467083211,0.035043284862194,0.005123844682135611,0.14430877484120272
0.0016622936205165873,0.019648696695621116,0.014260290134020704,-0.0021248971686918666,0.07634385606330713
0.009164891511155142,0.021174586205241954,0.03153852100863103,0.0021642275353289334,0.06792372079264901
0.003278381988500341,0.004149732550990637,0.022782477471993873,-0.0011085299786114302,0.041804147389278866
0.0037208225496289595,0.03220675351957297,0.024100866988846628,0.004847398741795636,0.1438307809785615
0.007598236584283884,0.0559744661333675,0.0378888280187579,-0.0054333749526277834,0.021422145670930103
0.0033882348242280738,0.08579349139973289,0.014095917779862584,-0.00883084025526246,0.08697443640715875
0.009520624466390027,0.06669274474586807,0.015901980584725996,-0.004001412050538675,0.04238254012779583
0.007379277689988003,0.04353963233997515,0.046232089556431835,-0.0005138267026313943,0.041851243552169494
0.0059742924257342005,0.09531201143941379,0.0028112147425486123,-0.0066395989561464286,0.060745288106428263
0.008808951605447524,0.0719245200575832,0.02428171492066702,-0.0029040542068722265,0.14981894037234816
0.0004960590834948276,0.09301652028625501,0.04564004002039309,-0.00200033963412863,0.00824494602597331
0.0025706269218920873,0.05275879732721657,0.030518150390907852,-0.00885216312623453,0.08678127273052971
0.0046503633422091,0.02589042747931396,0.027320353710606607,0.0016661449636840905,0.012385823705291576
0.0022697853947152105,0.005282668636472199,0.012487208961467761,0.00768686855942575,0.023178124498577844
0.007439051873021519,0.07260848514838505,0.017163774453222414,-0.006965141740938952,0.0659344412659348
0.009192080310537252,0.012130299800553412,0.04260242079023465,0.0019561602680302805,0.0765690197019662
0.004237701199309234,0.03027751282719672,0.02796090658842291,0.0032947840982169244,0.0388188612546786
0.0034213260011189497,0.05324709078838974,0.025737109687838995,-0.0016133063916142325,0.04746856963116242
0.009615507321375663,0.056441658777974774,0.004978985677001446,0.0040219517472853995,0.013045053038389959
0.004448524328275408,0.06005831969871361,0.0008014078227561561,-0.0017853691301797595,0.04548296757663758
