max_temperature,min_temperature,temperature_gradient,thermal_conductivity_effective
443.09041891034656,46.5609831380884,70.06475409777029,313.2856956082583
156.41371050741253,-15.842961296843207,75.91092662835317,67.33042722933027
145.1780371767956,-16.14931205745271,10.669072375252616,204.95299949411657
381.2159301917295,-49.2908187225629,50.66337128419497,195.0011856877058
194.0072508893263,18.02506883303741,81.48104309698913,250.07411191934278
277.72011158532644,32.54398957486288,93.62268785094454,378.48013890710536
123.12997938385533,-35.33916996399968,51.40043488750283,231.9505995608156
481.88557465788614,-34.033365063284926,95.03289443877956,216.13288498476956
433.2116300077568,29.008324997143774,53.61532814855738,20.22414088057211
438.70533033425147,11.629074835414464,39.47963041053081,25.256699659607772
233.04818685740236,-45.5139442372283,84.83549254243425,75.01998185158287
393.06254616822775,12.254699046228168,49.3489727747631,13.085061599530135
114.74426992540107,-19.108227715623393,47.24306080539586,297.36682293844797
53.87855116630112,-13.127484452915404,49.08221769204185,289.3597885671859
58.987819660112656,26.973141829688018,84.69382168678756,54.50888814921401
313.9707818320522,31.09351926726106,83.21096001463641,334.44795242803286
254.92770736157337,-9.964337316016938,40.4116472447771,61.99893533496018
283.1069070088339,44.715293600635476,33.39665600106545,120.54011724024377
53.35841318774873,-9.35372820479278,49.24360960150902,99.66586197462985
240.20897884584156,27.183603523010987,57.319973722737195,148.9856087193618
373.13067254038737,-1.6122735435740907,23.909887341736898,101.94003997939573
249.21216588534614,39.753232652208396,79.4161129630875,195.63147548273696
379.4986428405,40.776124365017864,48.69962829666905,163.02241175373868
154.85853397857565,-41.258319212891614,33.47115028715397,394.62913936265267
415.91390201677643,43.64933313102257,10.771417197102663,22.464947416277443
314.79405820405356,32.55348415204156,23.960631524320334,56.95833241730191
144.8433947434578,29.13107143126669,94.93318905842277,21.225074974050134
156.52421413422482,-29.908866031447758,30.57945871327071,250.37389387345206
332.61370905629167,30.511920875466487,16.96904300776683,21.89826003774646
423.4728169455995,35.013273468503684,46.121211886333825,334.59225097671174
237.03250191311983,-21.084966554584906,30.778065561688848,204.8242584097029
166.23519310741648,45.22600783623237,3.6124091020922964,210.85034907015532
440.1552231097702,-45.01398536008357,32.382207206213785,224.68164363410645
351.1707312878757,-35.00907467528603,54.456451531552915,68.40840115185367
251.63846927738442,3.7581138051514316,55.2160659647947,79.15635221548355
269.55508787568584,7.579247112230966,35.720236225571185,127.59504741691455
141.9154105713784,14.515008330090339,44.78554534963481,237.43921668715836
332.06118352917974,-48.30308706845335,96.55524003165317,84.12609859849178
211.4341297442999,46.03667746221302,37.79711287530814,46.621057680591164
498.04032950345714,-45.5411907265856,25.896858644672303,388.049742878731
266.0825818678495,-35.69380472765976,24.422357702269338,8.890527742368201
268.6485227853259,-48.598548247394305,45.83068480914301,321.09869239387507
304.63330433480235,6.685843329409465,75.97606285682271,315.23525631505134
462.540201403436,43.22668839209723,20.678219600428474,118.95592412665387
410.36814493688763,16.594716608046426,70.95868310136272,54.337083741324626
253.00853140902865,32.26574684804274,2.212867352606687,58.33689581749882
373.4146696877582,-48.67187965414199,41.95140450059621,279.0029037331533
313.80597445134276,4.201529847972608,77.60892001375841,257.15835577536086
271.565171915562,-4.043702249447811,33.9394222818657,313.1199951331296
136.54209775295772,-0.10320557792069707,56.41733643439541,374.99872084240195
258.7713185547009,-42.7786814664812,20.577425359308492,276.80175257031016
160.6183641601586,18.44353610693075,74.22533957350461,62.42502946692224
461.6789674332446,0.32204148586344417,5.322682416549086,97.45270244448771
200.93306607335612,26.51488498612639,85.26901022306248,336.8932729761585
478.5188065400175,-1.470936593828462,19.89981900352465,83.80149972609999
289.8748805426201,-35.06183637735679,87.45236336766224,29.101674550097115
334.1949704042721,14.825695407782206,35.317671205921684,281.34169361149594
294.32320002019753,-32.761363789483376,72.29608909000122,161.07028956050777
108.2212776350154,37.23945633548149,31.99060724884023,368.02401701310686
219.11954855357342,11.311623906924154,90.60057595634129,260.13700293035527
94.61575052493077,-34.27961164430457,12.751048839285598,36.258549218885136
330.32931988252176,46.23380574812069,17.93412694833261,379.1478412447389
251.09338784019752,1.8365463335320626,49.35370950336435,103.49704972973431
400.0932372069216,-42.7101548128345,8.285650059910799,134.95127491347367
149.21171644971642,12.68329044150672,19.678420451706018,160.96393943204845
124.05472629320072,-24.68010929871898,94.38226158298023,20.58459613208487
232.8495039336955,30.369345187730246,97.65131714867393,198.65651735001887
466.9634224482715,31.782207356619068,37.688307000109155,49.41506458100937
369.6898167555853,47.89473558546618,92.33627349929218,160.44803364267185
238.5156311568134,0.18695310245037433,54.52798509977583,140.3488442180345
282.77247638943976,-4.504312027226284,27.04727234078933,309.1587493622587
87.89585502969425,25.34756054464806,70.2696322359518,321.2878876019292
493.0591533692509,-36.75293436580734,65.92429047682823,61.4498116673963
349.8832871127135,4.691551379312422,98.91361937896247,146.68381983295254
178.43183080854013,4.624760013085094,26.578224012187405,149.40392909662947
313.61377739686,-41.05268771896128,67.23874431590737,60.64903653004041
99.2670647310473,-8.201591449308644,5.297173127441745,319.4015566699711
484.6265009634126,35.32847985672019,11.453239265802269,282.9206085013358
128.65324454751467,35.615362199466034,0.4914456576142169,76.23367634018418
341.61364312484636,-40.0762335080319,99.94612203786134,146.75209124666023
160.4545081425187,-40.927911725216916,80.24714234503303,42.41142944012004
372.9026221918411,-23.73045229980647,78.69362917188073,251.31981817750824
399.5696152581265,37.476606255399346,51.021634921289156,48.636632626993006
353.0388780101447,-37.1097414926501,30.076701582253452,394.3750740331046
326.52475711483663,21.99968026274462,15.211302017821325,312.29476166767614
451.61109227840524,-39.883438038689675,28.539006410761722,156.1563959786396
85.38201994539112,12.31378537478254,37.659525070721,231.4677165185138
198.91164460108783,-14.393270088085522,75.65537868833137,364.54559230494186
161.72936583388068,28.891396296586706,54.01221271142493,221.68430223029085
