x_mm,y_mm,z_m
-22.516400,-22.972873,2.094945434e-07
-21.801594,-22.972873,-8.646554948e-08
-21.086787,-22.972873,-5.242061312e-08
-20.371981,-22.972873,6.254406282e-09
-19.657175,-22.972873,1.175071913e-07
-18.942368,-22.972873,9.874815620e-08
-18.227562,-22.972873,2.022216673e-07
-17.512755,-22.972873,9.295017182e-08
-16.797949,-22.972873,-1.442388417e-07
-16.083143,-22.972873,-4.574781384e-08
-15.368336,-22.972873,-8.845772876e-08
-14.653530,-22.972873,-6.159210681e-08
-13.938724,-22.972873,-1.268722722e-07
-13.223917,-22.972873,-2.040667713e-07
-12.509111,-22.972873,-1.127787433e-07
-11.794305,-22.972873,-2.946321211e-07
-11.079498,-22.972873,-2.189745622e-07
-10.364692,-22.972873,-1.275767899e-07
-9.649886,-22.972873,-2.712786253e-07
-8.935079,-22.972873,-2.398878150e-07
-8.220273,-22.972873,-2.600394649e-07
-7.505467,-22.972873,-2.407237873e-07
-6.790660,-22.972873,-1.374471355e-07
-6.075854,-22.972873,-9.286766160e-08
-5.361048,-22.972873,-1.310134769e-07
-4.646241,-22.972873,-4.615972759e-08
-3.931435,-22.972873,2.271944238e-08
-3.216629,-22.972873,-1.081650791e-07
-2.501822,-22.972873,7.612840524e-08
-1.787016,-22.972873,2.664430697e-07
-1.072210,-22.972873,1.569343524e-07
-0.357403,-22.972873,1.108595629e-07
0.357403,-22.972873,1.359356917e-08
1.072210,-22.972873,5.963334158e-08
1.787016,-22.972873,7.654062051e-08
2.501822,-22.972873,-9.384014721e-08
3.216629,-22.972873,4.932542929e-08
3.931435,-22.972873,2.119909871e-07
4.646241,-22.972873,1.139015345e-07
5.361048,-22.972873,-1.361653454e-07
6.075854,-22.972873,1.192999175e-07
6.790660,-22.972873,1.271837060e-07
7.505467,-22.972873,5.632393287e-09
8.220273,-22.972873,-9.087924213e-08
8.935079,-22.972873,1.956591994e-07
9.649886,-22.972873,-6.753754333e-08
10.364692,-22.972873,7.102304973e-08
11.079498,-22.972873,-1.073132599e-07
11.794305,-22.972873,2.899626367e-08
12.509111,-22.972873,1.300633761e-07
13.223917,-22.972873,1.006860522e-08
13.938724,-22.972873,-4.341200972e-08
14.653530,-22.972873,2.736574244e-08
15.368336,-22.972873,1.425074765e-07
16.083143,-22.972873,5.770331602e-08
16.797949,-22.972873,-1.609426317e-07
17.512755,-22.972873,-1.488048502e-08
18.227562,-22.972873,1.292224030e-08
18.942368,-22.972873,2.276832428e-07
