x_norm,y_norm,sigma_MPa
0.129413,0.284035,0.239827
0.892756,0.091808,1.990536
0.404961,0.464870,-6.782949
0.394511,0.570413,15.657175
0.460178,0.010612,0.113977
0.263093,0.287119,14.197471
0.746683,0.572899,-4.915602
0.277635,0.595897,-2.761797
0.527928,0.048733,-2.419417
0.592839,0.768873,0.213714
0.312942,0.077554,-6.894119
0.178980,0.999168,-2.517300
0.893193,0.798837,6.857380
0.766867,0.003195,9.462486
0.516421,0.439046,3.145014
0.061582,0.999935,-11.308071
0.629889,0.826379,2.312485
0.540200,0.752655,6.240696
0.824087,0.383160,-7.444592
0.445715,0.009342,2.408942
0.637037,0.959472,-8.812215
0.797934,0.701091,-3.307718
0.830770,0.044305,-15.083720
0.609659,0.076799,-4.963517
0.661919,0.384549,-0.061286
0.245779,0.264540,3.703032
0.432277,0.401502,-10.973792
0.801002,0.646925,-5.052672
0.105051,0.680400,-7.696736
0.486776,0.601982,3.925662
0.323314,0.826865,-6.674914
0.268546,0.133596,-12.443715
0.776958,0.393551,0.090145
0.376664,0.644482,-6.023181
0.236366,0.799866,9.110955
0.729924,0.716549,7.445613
0.574000,0.110834,7.735069
0.848203,0.287633,6.389451
0.430095,0.095245,-7.575754
0.397639,0.114332,1.316835
0.060131,0.393707,1.462303
0.026392,0.589111,8.081470
0.894981,0.419076,-12.052451
0.773695,0.117648,-7.187577
0.098672,0.717032,0.108945
0.055746,0.939669,3.531660
0.928131,0.339898,14.045378
0.081227,0.297336,-0.203783
0.800017,0.180664,-12.306902
0.263560,0.415856,2.611027
0.709481,0.869172,1.846233
0.630347,0.622279,2.101692
0.807969,0.867607,8.422527
0.045574,0.572015,-9.179538
0.345849,0.382943,-8.589104
0.502769,0.222759,22.455034
0.210100,0.152626,6.863717
0.984542,0.111105,-5.115536
0.196892,0.121993,-17.575832
0.802963,0.867313,-9.155376
0.961354,0.492566,10.468578
0.402967,0.842081,-16.397366
0.728599,0.610122,-12.396001
0.573779,0.962590,5.570983
0.554388,0.469853,-0.855329
0.750708,0.088349,11.567097
0.800827,0.307368,-0.179536
0.949863,0.169920,-4.346810
0.144184,0.960717,-7.455194
0.835929,0.661192,-0.209153
0.414375,0.239411,3.350034
0.136983,0.717816,4.808443
0.317317,0.404404,1.028810
0.234473,0.492488,-1.220371
0.847964,0.132381,5.640778
0.807335,0.551962,7.489981
0.007405,0.668542,-5.276374
0.171465,0.764570,-4.946850
0.681602,0.234011,-3.419238
0.446105,0.206014,-8.132550
0.391256,0.491568,14.938443
0.688553,0.916156,5.884439
0.041934,0.791113,-11.515801
0.116594,0.483040,4.823902
0.518363,0.523747,-4.560364
0.859342,0.159700,-2.848286
0.921344,0.951266,7.048416
0.644463,0.282729,1.201070
0.409155,0.463578,-4.080433
0.325551,0.583950,-1.708527
0.519725,0.129195,-0.167486
0.807671,0.206330,1.501071
0.340896,0.683284,5.582100
0.674949,0.182324,-5.304925
0.836752,0.686749,-3.619663
0.180029,0.145633,6.346470
0.762772,0.315671,1.918703
0.344385,0.408380,1.152034
0.572887,0.700069,-1.310801
0.421199,0.839540,7.847090
0.515630,0.760343,0.980281
0.784711,0.327333,-2.266327
0.953579,0.172605,-20.766294
0.196675,0.050027,2.024340
0.458357,0.668155,-2.083932
0.513206,0.452429,22.623598
0.201464,0.679765,-6.182144
0.322388,0.761915,17.681793
0.383481,0.316953,9.257420
0.897090,0.913957,1.842898
0.067980,0.802661,15.009156
0.456032,0.966763,2.278059
0.181684,0.502816,12.422285
0.343919,0.843769,-8.127752
0.826322,0.963656,-5.621407
0.140697,0.205529,-6.995121
0.166334,0.838516,6.098376
0.720099,0.404566,8.722084
0.003117,0.057857,-11.338564
0.550268,0.548268,10.208454
0.772828,0.105125,-1.129331
0.866272,0.671086,1.073396
0.878278,0.192514,-12.613303
0.029484,0.300791,10.341156
0.986140,0.263001,-7.157948
0.439341,0.807775,2.839540
0.770343,0.932456,-9.217816
0.162756,0.224387,2.945030
0.444403,0.206451,-9.136571
0.404421,0.398301,-4.336055
0.040071,0.041011,5.835686
0.154008,0.891550,1.478223
0.759311,0.250174,9.120967
0.042850,0.390146,-2.220256
0.738324,0.602261,6.397473
0.731607,0.246774,2.132369
0.656647,0.083893,14.123162
0.621749,0.354358,-1.895346
0.414084,0.697330,6.049590
0.650045,0.297264,11.622330
0.078528,0.652335,10.254295
0.047950,0.893758,5.606573
0.921071,0.189958,-4.961218
0.000821,0.687736,-10.938753
0.319260,0.370740,5.937541
0.821656,0.672589,-6.703183
0.218668,0.037157,9.350435
0.360773,0.827333,2.723417
0.992942,0.564737,-3.970695
0.124981,0.053739,5.382037
0.589363,0.360418,-7.648702
0.306649,0.015962,4.746590
0.987579,0.282122,13.105016
0.425726,0.606294,1.909461
0.263096,0.602032,0.796738
0.464202,0.973105,11.444932
0.263358,0.152595,2.919671
0.326455,0.313444,25.036382
0.398428,0.426293,12.831497
0.883227,0.453675,-12.407890
0.368399,0.705768,-3.306509
0.162406,0.862466,-14.400512
0.216217,0.103784,-4.654573
0.600458,0.593280,-5.208754
0.503880,0.635621,-8.961300
0.334441,0.436644,8.107750
0.922562,0.218734,0.160478
0.475724,0.605133,-1.456721
0.658949,0.636178,6.768483
0.412526,0.120979,-1.831538
0.944993,0.141962,-4.544586
0.260474,0.250278,-12.139186
0.790803,0.982807,-6.220404
0.928772,0.386327,8.341499
0.339316,0.123557,2.226821
0.215937,0.798755,2.964499
0.804538,0.460539,17.442440
0.932783,0.770027,-7.335457
0.039627,0.709656,13.374221
0.362155,0.247050,-19.923597
0.163489,0.246648,11.094906
0.219838,0.480795,1.906441
0.925747,0.099201,-6.423993
0.950661,0.754537,-0.974250
0.448177,0.793125,-4.883576
0.096865,0.078949,-2.802782
0.346177,0.177017,10.240695
0.719835,0.820387,8.031210
0.890296,0.017401,1.006947
0.525194,0.028927,7.849037
0.122949,0.633768,-11.203173
0.109093,0.931014,-2.428841
0.437589,0.733837,2.744732
0.463115,0.266067,-4.981168
0.926219,0.565917,-5.374612
0.778684,0.726011,4.810696
0.898898,0.863198,-6.167989
0.576774,0.266376,10.288139
0.124721,0.822338,-2.367083
0.521002,0.224597,-12.855513
0.914454,0.159629,3.329821
0.372258,0.437919,-10.472807
0.854877,0.702650,9.731810
0.664986,0.984274,4.534542
0.571680,0.762934,-2.507833
0.721634,0.098950,-1.038586
0.157824,0.078989,-8.669237
0.061520,0.643051,9.772176
0.159175,0.182904,12.099804
0.434034,0.285651,13.773204
0.453726,0.261224,-10.319428
0.177036,0.814966,-9.487459
0.731320,0.318096,4.266045
0.819270,0.847681,-5.393685
0.635681,0.452644,0.235194
0.064804,0.712020,12.671706
0.723587,0.861511,8.621154
0.146023,0.164024,-1.761205
0.071391,0.084675,-7.532222
0.249435,0.483616,2.199363
0.194338,0.506083,-1.578041
0.546533,0.836749,-5.747715
0.382885,0.341544,-6.866402
0.288986,0.462794,6.299424
0.529488,0.132117,-5.984945
0.738722,0.525928,5.509012
0.134923,0.448542,-4.242576
0.824015,0.274900,1.668961
0.928124,0.882802,-5.824708
0.689357,0.107714,-10.264423
0.120847,0.365722,0.529064
0.960783,0.931242,14.637221
0.961861,0.637011,16.565233
0.676432,0.646160,-7.832641
0.334135,0.199989,-14.245887
0.254306,0.858557,21.845663
0.789126,0.805312,5.695909
0.412744,0.273894,-2.090389
0.222085,0.378125,-2.668180
0.080540,0.228923,-6.663798
0.149533,0.489180,-13.002539
0.233587,0.003413,-2.692746
0.329614,0.067048,7.623621
0.698914,0.524464,9.380177
0.993594,0.589507,12.206933
0.710880,0.199256,7.961074
0.757800,0.856643,-1.691354
0.060112,0.854805,12.266165
0.614361,0.791537,-1.527117
0.435118,0.349667,7.914494
0.576635,0.949935,-9.182854
0.666966,0.434777,10.975804
0.865197,0.269801,3.629717
0.877615,0.601589,-6.111801
0.825030,0.994818,7.579388
0.983689,0.371849,-4.369966
0.777278,0.238456,6.312022
0.755453,0.357432,13.791869
0.457849,0.726905,-5.287360
0.077776,0.757592,-2.836510
0.137300,0.852809,3.871745
0.308808,0.527150,1.529158
0.257973,0.518533,3.860122
0.421839,0.288147,1.829274
0.196902,0.098666,10.716992
0.318432,0.126376,8.072882
0.572857,0.884426,-1.585752
0.230678,0.598533,-15.475496
0.784751,0.754094,16.639782
0.933285,0.747372,6.366481
0.024412,0.663698,-4.886537
0.686121,0.634654,1.589525
0.857426,0.192188,0.951881
0.700863,0.927495,8.552994
0.845985,0.749917,-6.565634
0.349322,0.893173,-9.083730
0.022526,0.193794,8.807770
0.832171,0.942157,0.967684
0.272687,0.792570,5.863039
0.596198,0.568731,2.992241
0.157636,0.884141,-0.402378
0.389349,0.924217,10.078537
0.573531,0.250006,-5.362715
0.186701,0.087944,-15.963504
0.958604,0.443949,6.133197
0.488572,0.439365,10.172056
0.647943,0.162248,7.695922
0.859796,0.399195,-10.966462
0.761516,0.336927,9.776384
0.880589,0.946935,-14.379075
0.428820,0.574348,-2.348724
0.983473,0.279514,2.892915
0.976753,0.622396,2.788925
0.301293,0.395001,7.558663
0.581690,0.837443,0.095484
0.042142,0.726907,1.329074
0.256633,0.790526,-10.876776
0.495033,0.393292,-5.120475
0.005527,0.292003,0.137955
0.576919,0.066437,0.351077
0.355466,0.874915,-3.743151
0.433923,0.156863,-9.046289
0.944680,0.024359,3.748164
0.937424,0.111128,-2.344668
0.043016,0.219434,-4.086148
0.136321,0.966753,9.817346
0.606826,0.539250,-2.004387
0.624730,0.434535,3.311516
0.403890,0.442381,-2.460407
0.426105,0.311112,1.834264
0.565080,0.289483,-9.140054
0.486650,0.567419,9.660933
0.014526,0.416797,12.023846
0.322581,0.801116,-1.119044
0.796431,0.459786,-6.609839
0.502713,0.018908,-8.863377
0.036962,0.227613,3.547836
0.777695,0.818273,-4.871374
0.031504,0.687022,-1.612149
0.425761,0.601545,-4.985268
0.458990,0.127470,-7.097056
0.662694,0.401363,-11.394275
0.800393,0.393295,-6.556924
0.116801,0.281920,-7.285938
0.086691,0.931204,-6.813929
0.285484,0.213481,-15.622219
0.128210,0.039012,2.046115
0.568897,0.296131,2.834320
0.119570,0.838502,4.196521
0.478960,0.883337,1.401664
0.356722,0.594004,-3.036562
0.790666,0.388271,-16.417777
0.545617,0.109795,8.993881
0.297844,0.723342,2.924843
0.978646,0.353740,1.644172
0.895465,0.135036,5.634536
0.095158,0.820646,0.479574
0.426880,0.202484,2.686635
0.830974,0.887977,-4.079640
0.248253,0.819878,7.599589
0.144012,0.271584,-4.698586
0.233991,0.462412,-7.739649
0.072051,0.560280,-4.244495
0.320728,0.038693,15.388200
0.304310,0.537179,-3.434126
0.806686,0.098868,10.016502
0.579083,0.773041,5.215948
0.329667,0.452425,11.336038
0.402365,0.471138,3.410901
0.189620,0.896458,-1.540145
0.955958,0.063145,6.651663
0.977452,0.673885,-3.861450
0.861846,0.773985,2.744813
0.240281,0.286003,6.974371
0.859769,0.243998,-8.382965
0.585157,0.113674,-2.464428
0.595199,0.104708,-2.464570
0.710949,0.457936,-4.857149
0.624204,0.331935,-8.908198
0.355051,0.510393,-0.070813
0.792839,0.043799,-5.066256
0.564920,0.562894,1.648831
0.443380,0.726816,18.760567
0.629556,0.649534,-2.191407
0.440413,0.073177,-4.290099
0.134016,0.451649,-0.291842
0.348171,0.280466,6.811227
0.889419,0.326334,2.730167
0.955711,0.485549,-6.361560
0.633687,0.638835,6.461844
0.198944,0.007282,-0.278347
0.555291,0.533968,7.403250
0.728092,0.055213,-8.755986
0.521661,0.584876,9.964196
0.336466,0.699613,9.168849
0.806163,0.043423,15.209232
0.978997,0.142994,0.910743
0.861492,0.996498,-5.441510
0.913950,0.378944,-1.827515
0.825476,0.225976,4.368785
0.719953,0.992087,-0.151283
0.410012,0.766105,1.522076
0.638455,0.622685,-12.045499
0.206722,0.822847,-10.561306
0.712876,0.990160,-20.177519
0.413533,0.708505,2.362409
0.357770,0.992967,-0.460107
0.446809,0.246353,-2.257706
0.977776,0.162535,-3.319801
0.892527,0.355404,-2.844917
0.422279,0.088407,-4.117593
0.240036,0.057963,5.357327
0.608120,0.073830,2.406118
0.558783,0.525673,7.612669
0.735395,0.271156,10.785316
0.779078,0.540430,-7.694594
0.115712,0.678347,6.072214
0.300907,0.579229,-12.625087
0.464338,0.511311,5.932456
0.435973,0.109777,0.783400
