strain,stress_MPa
0.0,0.0
0.022647372754329806,0.7399907723041684
0.04529474550865961,1.4687411784467546
0.06794211826298942,2.186251218427758
0.09058949101731922,2.89252089224718
0.11323686377164903,3.587550199905019
0.13588423652597884,4.271339141401276
0.15853160928030863,4.94388771673595
0.18117898203463845,5.605195925909043
0.20382635478896827,6.255263768920553
0.22647372754329806,6.89409124577048
0.24912110029762785,7.521678356458826
0.27176847305195767,8.138025100985589
0.2944158458062875,8.743131479350769
0.31706321856061725,9.336997491554367
0.3397105913149471,9.919623137596384
0.3623579640692769,10.491008417476818
0.3850053368236067,11.051153331195671
0.40765270957793653,11.600057878752938
0.4303000823322663,12.137722060148624
0.4529474550865961,12.66414587538273
0.47559482784092594,13.179329324455255
0.4982422005952557,13.683272407366193
0.5208895733495855,14.175975124115547
0.5435369461039153,14.657437474703325
0.5661843188582452,15.12765945912952
0.588831691612575,15.58664107739413
0.6114790643669048,16.03438232949716
0.6341264371212345,16.4708832154386
0.6567738098755643,16.896143735218466
0.6794211826298941,17.31016388883675
0.702068555384224,17.71294367629345
0.7247159281385538,18.104483097588567
0.7473633008928836,18.4847821527221
0.7700106736472134,18.853840841694055
0.7926580464015432,19.21165916450442
0.8153054191558731,19.55823712115321
0.8379527919102028,19.89357471164042
0.8606001646645326,20.217671935966038
0.8832475374188624,20.530528794130085
0.9058949101731922,20.832145286132537
0.9285422829275221,21.122521411973416
0.9511896556818519,21.40165717165271
0.9738370284361817,21.669552565170424
0.9964844011905114,21.926207592526552
1.0191317739448413,22.171622253721097
1.041779146699171,22.40579654875406
1.064426519453501,22.62873047762545
1.0870738922078307,22.840424040335243
1.1097212649621604,23.04087723688346
1.1323686377164903,23.2300900672701
1.15501601047082,23.40806253149515
1.17766338322515,23.574794629558625
1.2003107559794797,23.730286361460507
1.2229581287338096,23.874537727200817
1.2456055014881393,24.00754872677954
1.268252874242469,24.12931936019668
1.290900246996799,24.239849627452244
1.3135476197511287,24.339139528546216
1.3361949925054586,24.42718906347861
1.3588423652597883,24.503998232249426
1.3814897380141182,24.569567034858654
1.404137110768448,24.623895471306305
1.4267844835227779,24.66698354159237
1.4494318562771076,24.698831245716853
1.4720792290314373,24.719438583679754
1.4947266017857672,24.728805555481067
1.517373974540097,47.98989461790521
1.5400213472944269,45.86784510955846
1.5626687200487566,43.839629816763335
1.5853160928030865,41.9010995149265
1.6079634655574162,40.048288452664615
1.6306108383117461,38.2774062388621
1.6532582110660758,36.58483008847274
1.6759055838204056,34.96709741120143
1.6985529565747355,33.42089872790473
1.7212003293290652,31.943070900218792
1.7438477020833951,30.53059065956405
1.7664950748377248,29.180568422288907
1.7891424475920548,27.89024237829937
1.8117898203463845,26.656972841081856
1.8344371931007142,25.47823684756034
1.8570845658550441,24.351622996740687
1.8797319386093738,23.27482651658343
1.9023793113637038,22.245644549012617
1.9250266841180335,21.261971643415627
1.9476740568723634,20.321795449414186
1.970321429626693,19.423192600095522
1.9929688023810228,18.564324777281463
2.0156161751353525,17.743434950786188
2.0382635478896827,16.95884378396895
2.0609109206440124,16.208946198228613
2.083558293398342,15.492208089411509
2.106205666152672,14.807163189415524
2.128853038907002,14.152410066569823
2.1515004116613317,13.526609258653888
2.1741477844156614,12.928480532690509
2.196795157169991,12.356800265907216
2.219442529924321,11.810398942508114
2.242089902678651,11.288158761135058
2.2647372754329806,10.789011348123882
2.2873846481873104,10.311935571877202
2.31003202094164,9.855955453882931
2.33267939369597,9.420138172104688
2.3553267664503,9.003592152659698
2.3779741392046296,8.605465245880092
2.4006215119589593,8.22494298302642
2.423268884713289,7.861246910086951
2.445916257467619,7.51363299525417
2.468563630221949,7.181390106820572
2.4912110029762786,6.863838558379816
2.5138583757306083,6.56032871835723
2.536505748484938,6.270239681025009
2.559153121239268,5.992977996283342
2.581800493993598,5.727976455608968
2.6044478667479276,5.474692931687425
2.6270952395022573,5.23260926935527
2.6497426122565875,5.00123022558335
2.672389985010917,4.78008245633261
2.695037357765247,4.568713548209757
2.7176847305195766,4.3666910929418865
2.7403321032739063,4.173601802776578
2.7629794760282365,3.9890506649978184
2.785626848782566,3.8126601338281496
2.808274221536896,3.644069358063775
2.8309215942912256,3.482933442862674
2.8535689670455557,3.3289227441754203
2.8762163397998854,3.1817221943753795
2.898863712554215,3.041030657708595
2.921511085308545,2.9065603142448673
2.9441584580628746,2.7780360710696774
2.9668058308172047,2.6551949995124278
2.9894532035715344,2.537785797259715
3.012100576325864,2.425568274253215
3.034747949080194,2.31831286132051
3.057395321834524,2.2158001405335868
3.0800426945888537,2.1178203963342823
3.1026900673431834,2.0241731865083405
3.125337440097513,1.934666932130445
3.147984812851843,1.8491185256413356
3.170632185606173,1.7673529562552337
3.1932795583605027,1.6892029519312555
3.2159269311148324,1.6145086371763713
3.238574303869162,1.5431172059798675
3.2612216766234923,1.474882609210212
3.283869049377822,1.4096652558348215
3.3065164221321517,1.3473317273514804
3.3291637948864814,1.2877545048472363
3.351811167640811,1.2308117081263874
3.3744585403951413,1.1763868463738771
3.397105913149471,1.124368579844035
3.4197532859038007,1.0746504920871116
3.4424006586581304,1.0271308722476635
3.46504803141246,0.9817125069894148
3.4876954041667902,0.9383024816209176
3.51034277692112,0.8968119900151857
3.5329901496754497,0.8571561529344115
3.5556375224297794,0.8192538443881417
3.5782848951841095,0.7830275256696495
3.6009322679384392,0.7484030867310134
3.623579640692769,0.7153096945723619
3.6462270134470987,0.683679648335157
3.6688743862014284,0.6534482408030599
3.6915217589557585,0.6245536260270403
3.7141691317100882,0.5969366928039288
3.736816504464418,0.5705409437495835
3.7594638772187476,0.545312379719277
