frequency_hz,psd
0.0,5.3617674e-07
9.765625,5.51658e-07
19.53125,6.0034824e-07
29.296875,6.905854e-07
39.0625,8.3789524e-07
48.828125,1.0710925e-06
58.59375,1.4393104e-06
68.359375,2.0324273e-06
78.125,3.0141296e-06
87.890625,4.6973028e-06
97.65625,7.709447e-06
107.421875,1.3359359e-05
117.1875,2.453263e-05
126.953125,4.7919806e-05
136.71875,9.9882585e-05
146.48438,0.00022242089
156.25,0.00052800344
166.01562,0.0013271306
175.78125,0.0034904159
185.54688,0.009448407
195.3125,0.025804464
205.07812,0.069553584
214.84375,0.1808516
224.60938,0.44348505
234.375,1.0038321
244.14062,2.0578318
253.90625,3.7669697
263.67188,6.12703
273.4375,8.940148
283.20312,11.999066
292.96875,15.228699
302.73438,18.494501
312.5,21.523973
322.26562,24.21511
332.03125,26.525509
341.79688,28.296156
351.5625,29.553156
361.32812,30.271233
371.09375,30.456882
380.85938,30.17787
390.625,29.454718
400.39062,28.382887
410.15625,27.006325
419.92188,25.41931
429.6875,23.686064
439.45312,21.886065
449.21875,20.097855
458.98438,18.37496
468.75,16.781244
478.51562,15.340419
488.28125,14.070743
498.04688,12.992581
507.8125,12.115431
517.5781,11.4493885
527.34375,10.987916
537.1094,10.702028
546.875,10.576463
556.6406,10.612796
566.40625,10.782555
576.1719,11.041726
585.9375,11.392648
595.7031,11.820802
605.46875,12.257895
615.2344,12.73229
625.0,13.241501
634.7656,13.667137
644.53125,14.144733
654.2969,14.560075
664.0625,14.830636
673.8281,15.321448
683.59375,15.241559
693.3594,15.895694
703.125,15.331033
712.8906,16.694698
722.65625,42.3854
732.4219,463.56473
742.1875,362.54376
751.9531,25.351963
761.71875,15.070588
771.4844,14.773968
781.25,14.491424
791.0156,13.967593
800.78125,13.700993
810.5469,13.140257
820.3125,12.782265
830.0781,12.248801
839.84375,11.80705
849.6094,11.312273
859.375,10.838594
869.1406,10.3585005
878.90625,9.906738
888.6719,9.453861
898.4375,8.992115
908.2031,8.635893
917.96875,8.1706085
927.7344,7.7437925
937.5,7.8105
947.2656,130.38828
957.03125,408.84113
966.7969,113.18353
976.5625,18.660542
986.3281,415.75006
996.09375,355.0394
1005.8594,6.1882906
1015.625,7.1759133
1025.3906,6.1243205
1035.1562,5.371548
1044.9219,5.3871527
1054.6875,5.537265
1064.4531,5.518148
1074.2188,5.458274
1083.9844,5.497071
1093.75,5.5812497
1103.5156,5.637723
1113.2812,5.7006054
1123.0469,5.797479
1132.8125,5.8967357
1142.5781,5.998022
1152.3438,6.119382
1162.1094,6.240737
1171.875,6.3584986
1181.6406,6.488836
1191.4062,6.6180058
1201.1719,6.7434697
1210.9375,6.8747635
1220.7031,6.999545
1230.4688,7.1210184
1240.2344,7.2424393
1250.0,7.3544345
1259.7656,7.464023
1269.5312,7.5667825
1279.2969,7.660889
1289.0625,7.7506127
1298.8281,7.8294454
1308.5938,7.9024014
1318.3594,7.9657907
1328.125,8.020331
1337.8906,8.066946
1347.6562,8.1028
1357.4219,8.131291
1367.1875,8.148649
1376.9531,8.15843
1386.7188,8.157642
1396.4844,8.148934
1406.25,8.130538
1416.0156,8.104117
1425.7812,8.06888
1435.5469,8.02583
1445.3125,7.974736
1455.0781,7.916306
1464.8438,7.8505063
1474.6094,7.778032
1484.375,7.698789
1494.1406,7.613649
1503.9062,7.522301
1513.6719,7.425882
1523.4375,7.3238196
1533.2031,7.2174845
1542.9688,7.106134
1552.7344,6.9911947
1562.5,6.8719983
1572.2656,6.7497168
1582.0312,6.6240854
1591.7969,6.4957075
1601.5625,6.3649473
1611.3281,6.2317576
1621.0938,6.0970054
1630.8594,5.9603314
1640.625,5.822587
1650.3906,5.6836967
1660.1562,5.5439634
1669.9219,5.403897
1679.6875,5.2632933
1689.4531,5.1228404
1699.2188,4.9824824
1708.9844,4.842422
1718.75,4.703137
1728.5156,4.56443
1738.2812,4.4267673
1748.0469,4.2903013
1757.8125,4.154944
1767.5781,4.0211873
1777.3438,3.888983
1787.1094,3.7583623
1796.875,3.6297522
1806.6406,3.5030158
1816.4062,3.3782282
1826.1719,3.255761
1835.9375,3.1354494
1845.7031,3.0173366
1855.4688,2.901773
1865.2344,2.788612
1875.0,2.677795
1884.7656,2.5696628
1894.5312,2.4641578
1904.2969,2.3610814
1914.0625,2.2606993
1923.8281,2.1631286
1933.5938,2.0680928
1943.3594,1.9756368
1953.125,1.8860406
1962.8906,1.7991633
1972.6562,1.7147644
1982.4219,1.633031
1992.1875,1.5541408
2001.9531,1.477842
2011.7188,1.4039426
2021.4844,1.332659
2031.25,1.2641262
2041.0156,1.19807
2050.7812,1.1342696
2060.5469,1.0729028
2070.3125,1.0141529
2080.0781,0.95780665
2089.8438,0.90354735
2099.6094,0.8514134
2109.375,0.8016599
2119.1406,0.754275
2128.9062,0.7089157
2138.6719,0.665346
2148.4375,0.6237093
2158.2031,0.584254
2167.9688,0.54691654
2177.7344,0.51132494
2187.5,0.47720528
2197.2656,0.4446619
2207.0312,0.4139946
2216.7969,0.38528594
2226.5625,0.3582316
2236.3281,0.3323978
2246.0938,0.3076192
2255.8594,0.28413203
2265.625,0.2623151
2275.3906,0.24228676
2285.1562,0.22372106
2294.9219,0.2060422
2304.6875,0.18883862
2314.4531,0.17218097
2324.2188,0.15660651
2333.9844,0.14277603
2343.75,0.13100977
2353.5156,0.12096719
2363.2812,0.11163586
2373.0469,0.10163153
2382.8125,0.08969392
2392.5781,0.075281195
2402.3438,0.05953136
2412.1094,0.048898656
2421.875,0.08206966
2431.6406,0.66720873
2441.4062,105.25898
2451.1719,887.69305
2460.9375,449.45926
2470.7031,3.3465316
2480.4688,0.1838088
2490.2344,0.060724337
2500.0,0.036125626
2509.7656,0.025054786
2519.5312,0.018487627
2529.2969,0.014230389
2539.0625,0.011332855
2548.8281,0.009262263
2558.5938,0.0076982444
2568.3594,0.0064492705
2578.125,0.0054048006
2587.8906,0.004504301
2597.6562,0.003716221
2607.4219,0.003024456
2617.1875,0.002419934
2626.9531,0.0018959871
2636.7188,0.0014462969
2646.4844,0.0010648248
2656.25,0.00074921956
2666.0156,0.00051515276
2675.7812,0.00046650702
2685.5469,0.0012477696
2695.3125,0.008669976
2705.0781,0.1564849
2714.8438,514.87524
2724.6094,1771.8367
2734.375,381.88626
2744.1406,0.09314908
2753.9062,0.005740241
2763.6719,0.0008325439
2773.4375,0.00018038087
2783.2031,5.0948944e-05
2792.9688,1.843205e-05
2802.7344,8.755958e-06
2812.5,5.4159436e-06
2822.2656,4.118345e-06
2832.0312,3.6472297e-06
2841.7969,3.6783442e-06
2851.5625,4.2053553e-06
2861.3281,5.428586e-06
2871.0938,7.834703e-06
2880.8594,1.249349e-05
2890.625,2.1890166e-05
2900.3906,4.2247342e-05
2910.1562,9.094981e-05
2919.9219,0.00022393714
2929.6875,0.0006582829
2939.4531,0.0024952698
2949.2188,0.014236276
2958.9844,0.1823747
2968.75,64.60914
2978.5156,439.80173
2988.2812,180.13498
2998.0469,0.6662401
3007.8125,0.0315354
3017.5781,0.0045617605
3027.3438,0.0010820505
3037.1094,0.00034210485
3046.875,0.00013071492
3056.6406,5.714828e-05
3066.4062,2.7632426e-05
3076.1719,1.445043e-05
3085.9375,8.042512e-06
3095.7031,4.711832e-06
3105.4688,2.8792222e-06
3115.2344,1.8240839e-06
3125.0,1.1909401e-06
3134.7656,7.9870375e-07
3144.5312,5.478542e-07
3154.2969,3.8372107e-07
3164.0625,2.736115e-07
3173.8281,1.9835915e-07
3183.5938,1.4625701e-07
3193.3594,1.0942816e-07
3203.125,8.335885e-08
3212.8906,6.4670395e-08
3222.6562,5.1282395e-08
3232.4219,4.196909e-08
3242.1875,3.5553093e-08
3251.9531,3.1777706e-08
3261.7188,3.026766e-08
3271.4844,3.159943e-08
3281.25,3.709863e-08
3291.0156,5.082991e-08
3300.7812,8.372054e-08
3310.5469,1.6865395e-07
3320.3125,4.1387364e-07
3330.0781,1.2319787e-06
3339.8438,4.526641e-06
3349.6094,2.1931779e-05
3359.375,0.00016523985
3369.1406,0.0031285037
3378.9062,255.30719
3388.6719,1057.0936
3398.4375,275.10367
3408.2031,0.0064224415
3417.9688,0.0004467773
3427.7344,7.961963e-05
3437.5,2.202475e-05
3447.2656,7.911468e-06
3457.0312,3.398181e-06
3466.7969,1.6791117e-06
