frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-47.28515,-43.866333,-47.031628
9.765625,-48.708073,-44.702087,-44.695145
19.53125,-49.358715,-44.809883,-40.83586
29.296875,-48.10461,-42.490635,-45.1054
39.0625,-46.21731,-44.283794,-45.147354
48.828125,-42.98183,-43.700943,-41.554146
58.59375,-44.782673,-38.32217,-40.27311
68.359375,-43.316174,-38.451736,-39.218052
78.125,-40.60644,-37.24194,-35.85522
87.890625,-37.05852,-38.062836,-30.014912
97.65625,-38.982307,-36.097595,-34.102768
107.421875,-36.225014,-25.976904,-29.44422
117.1875,-32.212215,-17.416405,-25.053942
126.953125,-30.749485,-22.769196,-23.325312
136.71875,-25.989912,-24.313805,-19.75547
146.48438,-15.545456,-22.596645,-13.710138
156.25,-18.570627,-14.129224,-13.476104
166.01562,-13.725318,-10.820772,-12.388235
175.78125,-11.343604,-8.172985,-6.425841
185.54688,-2.1024082,-4.42316,-1.2254664
195.3125,-3.435837,-1.4086359,-4.3938155
205.07812,-2.9280705,1.0075266,-1.2089463
214.84375,1.3126419,0.1349984,1.7602389
224.60938,-1.5173982,-1.3387914,-0.56550497
234.375,0.22735885,0.45290893,0.10242084
244.14062,0.21023825,0.051292337,0.3526878
253.90625,-0.560087,-0.068592,0.25061762
263.67188,0.37039477,-0.24874525,0.24732651
273.4375,0.14368716,0.12793931,0.0018954745
283.20312,0.08240047,0.28616074,0.31169447
292.96875,-0.25531617,0.26968977,0.2392701
302.73438,-0.17749026,0.067375116,0.4531226
312.5,0.112703234,0.2074021,0.45221296
322.26562,-0.026768692,0.26362607,0.2166734
332.03125,-0.071822084,0.13494319,0.17231902
341.79688,0.05329751,0.0065230224,0.14533973
351.5625,0.200005,0.038923737,0.19823559
361.32812,0.0804214,0.16774735,0.31538594
371.09375,-0.1150713,0.20157053,0.27673706
380.85938,-0.14695206,0.12000063,0.20255345
390.625,-0.06991237,0.04992348,0.28079176
400.39062,0.06928676,0.05604901,0.38341153
410.15625,0.24982147,0.18148372,0.3632408
419.92188,0.32385898,0.35058987,0.2602975
429.6875,0.33883965,0.3484441,0.26422435
439.45312,0.2675981,0.26698518,0.26189166
449.21875,-0.005801813,0.3374948,0.2987811
458.98438,-0.037934374,0.2307898,0.39107555
468.75,0.17886372,0.1033835,0.42189065
478.51562,-0.07546939,0.2952124,0.5689485
488.28125,0.06515662,0.22234946,0.75287694
498.04688,-0.10186522,0.097891875,0.52382267
507.8125,0.21373993,0.38745973,0.26017123
517.5781,0.27562988,0.38928244,0.62652075
527.34375,-0.09357032,0.46037692,0.47762
537.1094,-0.09924935,0.42807478,0.26864213
546.875,-0.005654068,0.29016548,0.46774465
556.6406,0.24603179,0.22997676,0.80505854
566.40625,-0.18805213,0.110357374,0.56244254
576.1719,-0.24748448,0.18963853,0.36637247
585.9375,0.07631457,0.41343886,0.4058147
595.7031,0.1868226,0.40204173,0.5738529
605.46875,0.506831,0.22187723,0.67339593
615.2344,0.5011548,0.2651713,0.55693924
625.0,0.092554465,0.34967715,0.12442913
634.7656,-0.06927817,0.4921558,0.32575756
644.53125,0.069662265,0.3723696,0.55308294
654.2969,0.04058227,0.25675413,0.4916579
664.0625,0.006235075,0.3082266,0.5305035
673.8281,0.020620914,0.44951144,0.7741969
683.59375,0.052677646,0.41258818,0.7325891
693.3594,0.05407273,0.35267204,0.7474438
703.125,0.06424616,0.36027277,0.7055927
712.8906,-0.038373355,0.3738519,0.6037551
722.65625,0.015676172,0.31675786,0.70166355
732.4219,0.13190626,0.3487652,0.62802005
742.1875,0.14984152,0.3562439,0.639197
751.9531,0.118228056,0.35764927,0.7092891
761.71875,0.09466225,0.1761139,0.60971683
771.4844,0.16790675,0.16618402,0.6333544
781.25,0.3136191,0.43515608,0.6577469
791.0156,0.3563589,0.45288143,0.7887294
800.78125,0.41688117,0.30586147,0.763656
810.5469,0.49193478,0.19632003,0.61171174
820.3125,0.45007342,0.16712666,0.42217815
830.0781,0.16802827,0.35316557,0.56881136
839.84375,-0.028360916,0.55968535,0.8190956
849.6094,0.051700607,0.40954247,0.7986024
859.375,0.13856825,0.41997725,0.669868
869.1406,0.007942313,0.43101007,1.23965
878.90625,0.1544016,0.3636922,1.2117295
888.6719,-0.23436141,0.47997776,1.020164
898.4375,-0.3327,0.32122493,0.7019913
908.2031,0.12543923,0.5245839,0.59553516
917.96875,0.39994866,0.35532427,0.66199595
927.7344,0.29111987,0.45231652,0.75728106
937.5,0.22049469,0.7360398,0.8056263
947.2656,0.17209163,0.5343694,0.77640086
957.03125,0.18330313,0.4622596,0.7694393
966.7969,0.112647235,0.46246296,0.800775
976.5625,0.12551016,0.29954755,0.93622804
986.3281,0.1697667,0.437772,0.86098397
996.09375,0.16600214,0.4393351,0.8593094
1005.8594,0.06605314,0.40075785,0.62914443
1015.625,0.33006713,0.4863367,0.8629966
1025.3906,0.37545097,0.5886394,0.94996125
1035.1562,0.0074120713,0.29873955,0.7844285
1044.9219,0.036811814,0.31471136,0.89232695
1054.6875,-0.086245164,0.79094404,0.90697396
1064.4531,0.42729226,0.9238162,0.6147615
1074.2188,0.31788254,0.834746,0.24002212
1083.9844,-0.36276296,0.6370579,0.83910114
1093.75,1.0225149,-0.036866743,1.3014808
1103.5156,0.6463615,0.5822661,1.4117577
1113.2812,-0.19596821,0.5481647,0.69181734
1123.0469,0.2694348,0.6429129,0.9639269
1132.8125,0.21882716,0.54405576,1.4339912
1142.5781,-0.16164123,0.4115495,0.976111
1152.3438,0.10559164,0.44390413,0.99325466
1162.1094,0.3228906,0.41834134,1.4401407
1171.875,0.6160231,0.4662815,1.6360338
1181.6406,0.3422263,0.41892007,1.25526
1191.4062,-0.19914621,0.5982092,1.2648096
1201.1719,0.054375414,0.70660603,0.9295031
1210.9375,0.33090436,0.9420308,0.9402808
1220.7031,0.57080835,0.66076005,1.2679523
1230.4688,0.52785397,0.6684577,0.8967633
1240.2344,0.27441403,0.7730138,0.95405567
1250.0,0.2514869,0.57565206,1.0164522
1259.7656,0.3954314,0.57993734,1.4644712
1269.5312,0.3702925,0.47052407,1.6389742
1279.2969,0.24664715,0.265876,1.2539107
1289.0625,0.23025268,0.4052083,1.314218
1298.8281,0.07171805,0.47706896,1.1892594
1308.5938,0.15981129,0.55253047,1.1216792
1318.3594,0.13717598,0.5666622,1.0885323
1328.125,0.12154694,0.51496935,1.1743968
1337.8906,0.030075552,0.7400584,1.3591192
1347.6562,0.012231998,0.77059215,1.4466078
1357.4219,-0.051993135,0.58910733,1.318758
1367.1875,-0.13218538,0.6072628,1.1684026
1376.9531,-0.04530006,0.690948,1.0332752
1386.7188,0.038998645,0.85338724,0.9889356
1396.4844,0.13338356,0.917487,0.9929029
1406.25,-0.040086623,0.90571284,0.943135
1416.0156,-0.056295104,0.7207776,1.025574
1425.7812,0.29499668,0.62026155,1.2578522
1435.5469,0.5071922,0.8031759,1.3930498
1445.3125,0.37441522,0.9492057,1.2410083
1455.0781,0.1663933,0.72600985,1.0947102
1464.8438,0.1501521,0.58060545,1.2366991
1474.6094,0.078689046,0.6953517,1.4255638
1484.375,-0.05759704,0.72712964,1.3634939
1494.1406,0.041619755,0.8795204,1.477145
1503.9062,0.50861907,0.9905317,1.4630432
1513.6719,0.6225158,0.87280357,1.1223212
1523.4375,0.24673423,0.8819881,1.1182868
1533.2031,0.23027775,0.82588905,1.3085778
1542.9688,0.53645825,0.79717207,1.2517132
1552.7344,0.7437911,1.0665424,1.1808653
1562.5,0.65618217,0.96254086,1.2375253
1572.2656,0.53941166,0.7237113,1.4767997
1582.0312,0.4989299,0.8872416,1.7360456
1591.7969,0.39931682,0.8678298,1.7500226
1601.5625,0.18630087,0.8336797,1.6983552
1611.3281,-0.06341516,1.0410296,1.4422703
1621.0938,0.24003439,0.83591634,0.98676354
1630.8594,0.31708658,0.5556065,0.96884376
1640.625,0.058268584,0.59467876,1.4276004
1650.3906,0.27181062,0.83624214,1.5639104
1660.1562,0.15837938,0.9898957,1.2369884
1669.9219,0.35150194,0.97163206,1.6855861
1679.6875,0.41517168,0.6987488,1.5037165
1689.4531,0.1350807,0.98039377,1.0613554
1699.2188,0.09502746,1.0912356,1.164181
1708.9844,-0.1398938,0.81607753,1.2872727
1718.75,-0.13446283,0.81486917,1.4526112
1728.5156,0.24039835,1.4272071,1.0489802
1738.2812,0.41292155,1.2059371,1.483507
1748.0469,0.72686434,0.95148146,1.7849545
1757.8125,0.59973097,0.824984,1.6573617
1767.5781,0.36838767,0.61138797,1.2963407
1777.3438,0.17499568,0.70300865,1.4162233
1787.1094,0.33767682,1.0284324,1.1175845
1796.875,1.0714043,0.9540906,1.0334841
1806.6406,0.68148804,0.76619947,1.1601667
1816.4062,0.18266183,0.96714807,0.9656432
1826.1719,0.30399662,1.1525005,1.1315043
1835.9375,0.2776322,0.9528332,1.6391844
1845.7031,0.27059612,1.1740116,1.5947666
1855.4688,0.14155093,0.57001114,1.2650825
1865.2344,0.5764483,0.8136421,1.7831497
1875.0,0.099367134,1.1124053,1.617022
1884.7656,0.14986303,1.4531244,1.6117456
1894.5312,0.038747225,0.802753,1.9417675
1904.2969,-0.076371886,0.9716196,2.532392
1914.0625,0.13365819,0.93261504,1.5972116
1923.8281,0.46468198,1.0510982,1.6070522
1933.5938,1.3100208,1.719833,0.99250376
1943.3594,0.43988344,0.8039337,1.7557431
1953.125,-0.4476508,0.75658387,2.2671323
1962.8906,0.62880987,1.0742431,2.7971396
1972.6562,1.227307,0.4076326,1.435096
1982.4219,1.4517071,0.29176277,1.1731886
1992.1875,-0.15198153,0.6379832,1.3271997
2001.9531,0.51807255,0.8392889,1.6603662
2011.7188,-0.27991974,1.4124638,1.433506
2021.4844,-0.43616527,1.3497365,1.5112431
2031.25,0.8142525,1.5340525,2.045295
2041.0156,0.26115608,1.2456009,1.8000628
2050.7812,-0.22504775,0.60550594,3.3671045
2060.5469,1.0269083,0.80522585,1.8462822
2070.3125,0.46158928,0.52899176,3.3787518
2080.0781,0.3503162,-0.18559702,0.56197536
2089.8438,-0.73983836,1.9126322,1.1746796
2099.6094,-0.56174356,0.80649704,2.6384795
2109.375,1.8510352,1.495919,2.6408353
2119.1406,-0.64596236,1.1392035,0.62371874
2128.9062,-0.78724927,0.46431684,2.7633982
2138.6719,1.3636596,1.7130892,1.5002816
2148.4375,0.4035489,1.3192582,2.692347
2158.2031,-0.13526577,0.48332518,2.4021041
2167.9688,-0.46032324,0.83157253,2.245294
2177.7344,0.2264847,0.03317475,-0.28789982
2187.5,0.9760523,0.2630701,1.1358912
2197.2656,0.053078115,1.5218041,1.9446306
2207.0312,2.246024,0.66334754,0.07843788
2216.7969,-0.35217258,0.8680922,3.2486799
2226.5625,-0.010648554,0.006024144,1.5203506
2236.3281,0.25745437,1.1735486,1.2209363
2246.0938,-1.4752584,1.9111392,-0.4915303
2255.8594,-0.7884491,0.25836033,1.286073
2265.625,0.52516556,1.8916858,4.0344796
2275.3906,-2.3975298,1.0197939,3.2189705
2285.1562,2.534077,1.0422046,1.2980485
2294.9219,-0.21977642,1.1944189,1.4641201
2304.6875,1.9503093,-1.4422145,1.8997295
2314.4531,-1.0897849,2.3970666,1.475268
2324.2188,-1.8550993,0.43793586,1.5001768
2333.9844,0.47595924,2.623472,0.53354764
2343.75,-0.4078306,0.84844184,-0.1733196
2353.5156,-0.8647883,-0.35285535,-0.6127277
2363.2812,-0.9448422,2.7996829,0.66981304
2373.0469,1.7985358,-1.5783527,-0.21061787
2382.8125,-1.4767363,0.6153721,-0.19518293
2392.5781,-3.7327874,4.635081,-0.57285583
2402.3438,3.0069587,0.14258611,2.0519361
2412.1094,-0.9644806,-1.3913321,-1.5780352
2421.875,0.8597303,0.12835151,0.9030522
2431.6406,-0.39180744,1.9986309,1.793611
2441.4062,0.40206817,1.1813675,2.0988722
2451.1719,0.3765781,1.2111036,2.0825582
2460.9375,0.38322383,1.2148086,2.0708852
2470.7031,0.16906314,1.363617,1.7693137
2480.4688,1.9247577,0.8692158,3.3494396
2490.2344,-3.849774,-1.1309013,-1.6733055
2500.0,-1.9871564,1.8027097,2.5126898
2509.7656,1.3865561,1.8101013,-1.0000412
2519.5312,4.1126037,-5.0944753,-1.4882718
2529.2969,-8.605669,-4.040186,-5.9449854
2539.0625,-6.040001,-4.0477924,-2.6859415
2548.8281,-6.069178,-3.0224836,-5.4694557
2558.5938,-6.6527214,-3.3148742,-1.8043727
2568.3594,-8.400321,-1.9594461,-3.5843425
2578.125,-2.2266233,-1.0357021,-8.716326
2587.8906,-7.6321697,-7.1244183,-9.816513
2597.6562,-4.5195985,-8.864313,-8.984391
2607.4219,-11.81122,-6.722648,-9.014987
2617.1875,-12.658678,-6.3759756,-9.775239
2626.9531,-13.840399,-7.925796,-7.403309
2636.7188,-14.129774,-10.131923,-13.328531
2646.4844,-15.166628,-5.192585,-14.431049
2656.25,-19.190142,-13.800766,-12.400719
2666.0156,-20.384989,-14.956827,-14.725637
2675.7812,-19.326454,-5.9806023,-8.656309
2685.5469,-14.173389,-10.938864,-12.730272
2695.3125,-3.3288374,0.07045138,-6.5708737
2705.0781,-0.054332703,1.0314878,2.328732
2714.8438,0.463423,1.4031394,2.3251445
2724.6094,0.4641433,1.4049528,2.3189843
2734.375,0.44731078,1.3765551,2.3469923
2744.1406,-0.28015167,2.547145,0.7967028
2753.9062,-7.458215,-7.6196156,-7.4794555
2763.6719,-13.830586,-4.981902,-15.982813
2773.4375,-20.75392,-14.95974,-23.290241
2783.2031,-25.88129,-19.768616,-26.413303
2792.9688,-33.28498,-25.458086,-32.216576
2802.7344,-37.607426,-24.846592,-34.187904
2812.5,-41.425423,-28.011446,-33.473236
2822.2656,-42.008186,-37.009018,-31.71112
2832.0312,-40.161446,-35.362583,-34.86994
