frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-60.766426,-51.88364,-44.93137
9.765625,-55.073734,-52.057537,-51.052837
19.53125,-61.692196,-51.626656,-51.074444
29.296875,-59.297653,-51.794132,-52.28466
39.0625,-52.018604,-51.129,-52.12702
48.828125,-55.46438,-55.115543,-48.477764
58.59375,-56.61777,-53.60665,-46.83454
68.359375,-53.68386,-43.789196,-49.951176
78.125,-50.86708,-45.628563,-50.244965
87.890625,-52.988014,-45.582794,-45.9879
97.65625,-52.91104,-42.142567,-41.276245
107.421875,-52.14592,-44.744778,-36.18082
117.1875,-47.541775,-42.62818,-37.277878
126.953125,-39.53688,-36.034397,-32.95558
136.71875,-35.28484,-31.528172,-28.457672
146.48438,-28.861761,-25.098074,-22.219374
156.25,-30.103977,-21.44249,-23.026546
166.01562,-31.670952,-22.422108,-19.631248
175.78125,-22.610172,-17.355572,-15.8534155
185.54688,-15.238837,-13.914392,-9.114559
195.3125,-11.343471,-11.155025,-8.190727
205.07812,-4.3431206,-4.7839565,-6.0449934
214.84375,-7.8711824,-5.1709266,-4.385778
224.60938,-3.519897,-1.733738,-2.0077393
234.375,-4.2730017,0.8608952,1.4633304
244.14062,1.3873537,0.4502158,-0.3229215
253.90625,-0.33001873,0.41958854,-0.35663727
263.67188,-2.5657356,-0.37215784,0.073931664
273.4375,-0.062056333,-0.23006397,0.5692551
283.20312,0.9491899,0.016570056,0.46060646
292.96875,0.59348315,0.24849668,-0.5748275
302.73438,-1.0816607,0.034085583,-0.0115607735
312.5,-0.25640017,0.232466,-0.15398052
322.26562,0.3891537,0.059435647,-0.46599406
332.03125,-0.70792675,-0.24770893,-0.19210197
341.79688,-1.497035,-0.4530588,0.14366613
351.5625,-0.9439459,0.051429458,0.2614671
361.32812,-0.6803929,0.0859661,0.1563877
371.09375,-0.9498345,0.15411079,0.10446674
380.85938,-0.87938434,0.26106542,0.42604727
390.625,0.05657489,0.08497673,0.4798786
400.39062,0.18065692,-0.24356173,0.20869456
410.15625,-0.19257037,-0.2858341,0.18261863
419.92188,0.514841,0.11213669,0.46135372
429.6875,0.63953805,0.21495365,0.76978874
439.45312,0.5826536,0.12515101,0.20747119
449.21875,0.38380963,0.23667935,0.0672227
458.98438,-0.1452047,0.079235055,0.16259788
468.75,-0.59780514,-0.28661466,0.10880507
478.51562,0.9889381,0.21486497,0.2668143
488.28125,1.9748861,0.18981248,0.10929379
498.04688,-1.2022882,-0.18738937,0.035325926
507.8125,1.390761,-0.90974844,0.095490895
517.5781,-1.0744021,-0.945108,-0.5516095
527.34375,-1.8233819,-0.9259231,-0.046937563
537.1094,0.06001677,1.072891,0.21588282
546.875,0.43361303,0.5729855,-0.23501141
556.6406,-0.07499688,-0.033553507,0.4928999
566.40625,-0.65594435,0.09862982,0.31277326
576.1719,-0.8239355,0.5586025,-0.46391279
585.9375,-0.48444706,0.24873966,0.4110663
595.7031,0.60217255,0.799655,0.32257196
605.46875,1.6361065,0.8171916,0.08799642
615.2344,-1.1017239,-0.21804796,0.038352102
