Temperature_C,Rubber_Content_%,Map_ID,Analysis_Area_um2,Ca_wt%,Si_wt%,O_wt%,C_wt%,Al_wt%,Fe_wt%,Mg_wt%,S_wt%,K_wt%,Na_wt%,Timestamp
20,0,EDS_20_0_1,10000,27.920928082479712,15.727255939132512,45.444559067725756,2.072444277454854,3.086051911600706,2.016436187632419,1.4089979582773393,0.9739131013410565,0.7867578077940822,0.5626556665615579,2025-10-18T18:00:14.366402
20,0,EDS_20_0_2,10000,27.143403131054537,15.612418370176332,45.65241346476068,2.1500170372149934,3.355048580981695,1.886489646019233,1.7192472101886076,1.1513895230481659,0.7962438160195847,0.5333292205361715,2025-10-18T18:00:14.366420
20,0,EDS_20_0_3,10000,25.159906133756483,15.689199444635552,47.46814036249193,2.469474872077426,3.2121491769231265,2.0424119360096475,1.5163013068423694,1.1857743044874238,0.7433128028612844,0.5133296599147584,2025-10-18T18:00:14.366433
20,0,EDS_20_0_4,10000,26.141961550960847,14.220421435625882,48.05359944910877,2.1348868842512534,3.4243412402617293,1.985296455570635,1.5468477566797418,1.0980422156353697,0.859278860757658,0.5353241511481177,2025-10-18T18:00:14.366444
20,0,EDS_20_0_5,10000,26.96223884981267,15.040476268498198,47.58928062314048,1.8212364346858436,2.581559203934473,1.8056754698971296,1.7110269624794945,1.1647960219427163,0.7945819488349622,0.5291282167740312,2025-10-18T18:00:14.366454
20,0,EDS_20_0_6,10000,27.03024957177375,15.567578163490628,46.280912058966116,1.73651758120703,3.391674455566554,2.0698063630296764,1.5435361572285955,1.0326434551090833,0.8346767874945343,0.5124054061340257,2025-10-18T18:00:14.366465
20,0,EDS_20_0_7,10000,27.03250458651188,14.801741008904074,47.536234007737725,1.4648388919610966,3.098768596637595,2.1126973811722327,1.5942465080752657,1.0340021262816406,0.8094046206223988,0.5155622720960963,2025-10-18T18:00:14.366475
20,0,EDS_20_0_8,10000,26.373119048726508,17.838714872366225,44.334417281401564,1.8768506494483232,3.5505968802079777,2.104039009761543,1.6144810600693629,0.9558712434034115,0.8158666717977288,0.5360432828173557,2025-10-18T18:00:14.366485
20,0,EDS_20_0_9,10000,24.395102581668908,15.508451751719996,49.09978110553871,1.9464890583461902,3.05432858073871,2.0128978230124583,1.481757046129787,1.1525094086294645,0.806604936300211,0.5420777079155685,2025-10-18T18:00:14.366495
20,0,EDS_20_0_10,10000,27.013805661278635,15.686692758524142,46.09607009906267,1.7950093041799176,3.189276751435065,2.139822528383759,1.6070563112643914,1.1392459052943602,0.816068716442591,0.516951964134469,2025-10-18T18:00:14.366505
20,5,EDS_20_5_1,10000,23.85354377364468,13.9837443655804,46.45652839369282,6.493457323139362,2.85808707911242,2.171412788844373,1.5904916329799408,1.2780107108666634,0.8021313037766188,0.512592628362723,2025-10-18T18:00:14.366516
20,5,EDS_20_5_2,10000,22.088688647350924,13.906440989331879,48.094741110182966,5.764841730587557,3.4055719389621077,2.066224865715952,1.7915045855407639,1.3921275264055404,0.9236183334756775,0.5662402724466368,2025-10-18T18:00:14.366527
20,5,EDS_20_5_3,10000,22.585994593415577,14.465410923863548,46.60964935029976,6.815355895872338,3.0217798287705935,2.0938490643562453,1.6058249974419125,1.3981909422995318,0.8718630786730108,0.5320813250074826,2025-10-18T18:00:14.366537
20,5,EDS_20_5_4,10000,22.42706672159734,14.881123568179316,46.499634332198895,6.771473237409682,3.334350887849996,1.930796298397648,1.489758452642268,1.2822335818111241,0.8398065916993833,0.5437563282143375,2025-10-18T18:00:14.366547
20,5,EDS_20_5_5,10000,25.690137556426144,14.917114540911221,43.909126968428964,6.120188994475694,2.83772393118989,2.3443840155560034,1.4242356288326974,1.3517451017660764,0.8709366824397528,0.5344065799735501,2025-10-18T18:00:14.366556
20,5,EDS_20_5_6,10000,24.785664068851947,13.82806688920126,45.985159448892,6.419174395335833,2.7494741248161256,2.1918657741335674,1.463702985463379,1.2083856118817582,0.8462670431660206,0.5222396582581161,2025-10-18T18:00:14.366566
20,5,EDS_20_5_7,10000,23.154686207792057,14.535788681107611,46.33569592357299,6.361748620040375,2.729453704247765,2.4947106788870275,1.6217544747958421,1.395411807917533,0.8694322392781604,0.5013176623606417,2025-10-18T18:00:14.366576
20,5,EDS_20_5_8,10000,24.360045405652073,14.454919983157296,45.189159851023845,6.439445907510271,3.1645229055993243,2.0315652950761836,1.6827866503378266,1.2933209093421842,0.8510295628756362,0.5332035294253635,2025-10-18T18:00:14.366585
20,5,EDS_20_5_9,10000,21.26366080559383,14.178806590324589,48.67163584363062,6.230700435557698,3.404082470848467,2.2989099978063625,1.3892005164213626,1.2916819887163051,0.77471868423339,0.49660266686738064,2025-10-18T18:00:14.366595
20,5,EDS_20_5_10,10000,23.159171815051934,16.0153460634945,45.12487524008614,6.815949083969029,2.7580199903191156,1.8996590722948834,1.403546362549605,1.4947763485939232,0.8053058236596461,0.523350199981211,2025-10-18T18:00:14.366605
20,10,EDS_20_10_1,10000,22.162754716498434,12.38824215349442,44.59626660056918,10.84166027026109,3.3943896278299435,2.264222533219945,1.488954535987357,1.4112431077384398,0.9316838661336165,0.5205825882675832,2025-10-18T18:00:14.366615
20,10,EDS_20_10_2,10000,20.8421166854696,12.13144589859751,45.95200249884722,10.674345408291723,3.2029071990396063,2.132911326458092,1.6796042705243843,1.9677411628567916,0.8553404955398527,0.5615850543752232,2025-10-18T18:00:14.366625
20,10,EDS_20_10_3,10000,20.042508994642873,11.846547140719766,46.69786095781451,11.292652405046484,3.1930413479849142,2.32286224613528,1.4366266711425146,1.6705790405000778,0.9372111735576915,0.5601100224558854,2025-10-18T18:00:14.366635
20,10,EDS_20_10_4,10000,20.98606672460689,12.455138746325057,46.40125340815571,10.67544402712615,3.181114206449953,1.9801199807469563,1.5060171810145717,1.4420549333525565,0.8462226024650158,0.5265681897571496,2025-10-18T18:00:14.366645
20,10,EDS_20_10_5,10000,20.509287704725867,13.75346752767216,44.840127817936576,10.699959002193172,3.3974252461316317,2.2295497451962634,1.5547767004721602,1.6359262244428932,0.8761420305653028,0.5033380006639698,2025-10-18T18:00:14.366655
20,10,EDS_20_10_6,10000,21.916570943252676,11.606990515504359,45.20594535939122,11.026213244043403,3.1108213463543235,2.3873149814309857,1.6279621494559808,1.752368079450913,0.854885414405652,0.5109279667104897,2025-10-18T18:00:14.366664
20,10,EDS_20_10_7,10000,22.78752546557726,12.572086404460784,45.05208964799966,10.383632230769367,3.0694921284852135,2.0386496992408785,1.3390014273091504,1.3950136395090442,0.8351390914319341,0.5273702652167083,2025-10-18T18:00:14.366675
20,10,EDS_20_10_8,10000,21.019960644944593,12.814103723416437,44.80907315286414,11.05650422913455,3.456865656713844,2.027183619882694,1.7124614747343434,1.685229171197775,0.8722515477335144,0.54636677937811,2025-10-18T18:00:14.366685
20,10,EDS_20_10_9,10000,21.873402812493364,13.377847374751003,43.72394901463544,10.659603849242979,3.414056940885415,2.234905017332574,1.694389163211783,1.6942784522189218,0.8207013593707907,0.5068660158577293,2025-10-18T18:00:14.366694
20,10,EDS_20_10_10,10000,20.93122658630766,13.286596874228481,45.33851265805956,10.234754631597271,3.7441118031287433,2.054507928292115,1.5740014069301367,1.5535717044208635,0.7706127684748978,0.5121036385602786,2025-10-18T18:00:14.366704
20,15,EDS_20_15_1,10000,18.07628486638152,10.976964962494822,44.79003919869498,15.227541558688717,3.4667426208710146,2.4241338203287963,1.6149504773281322,1.9622519125107387,0.9403966680357905,0.5206939146654894,2025-10-18T18:00:14.366714
20,15,EDS_20_15_2,10000,19.104184980041836,10.89329292521419,44.426789778434184,15.016110759745324,3.4846153286731463,2.2744389129820526,1.5330471558720367,1.9506882801712169,0.8277242920021857,0.4891075868638324,2025-10-18T18:00:14.366724
20,15,EDS_20_15_3,10000,18.38472528457509,12.712307604827073,43.82670158245205,14.729539125501995,3.1878920334813126,2.277444648875398,1.7560460001811817,1.7938750788013178,0.8379614374362496,0.4935072038683345,2025-10-18T18:00:14.366733
20,15,EDS_20_15_4,10000,16.65547179896946,11.13894865668094,47.1284400145462,14.943032556294048,3.0740818650787993,2.149915902851081,1.6025015910757736,1.859010798490043,0.9310126326042565,0.5175841834093948,2025-10-18T18:00:14.366743
20,15,EDS_20_15_5,10000,17.868921275290674,11.678368080764583,46.02165373755948,14.39606112774849,3.16472725256196,2.046068244239846,1.738947541911268,1.8434102671352974,0.7466992535887585,0.4951432191996407,2025-10-18T18:00:14.366753
20,15,EDS_20_15_6,10000,16.238267078135102,12.13722839849368,45.85396176131067,14.925094978911,3.4180518407089537,2.307977004337012,1.6789274215740915,2.0069488590476925,0.902813989321354,0.5307286681604498,2025-10-18T18:00:14.366762
20,15,EDS_20_15_7,10000,19.013587594825815,11.446822512285314,43.66255305590891,15.454698839577006,3.2141677558087833,2.065277354069876,1.717690872974148,1.9493860047392044,0.886448285472984,0.5893677243379672,2025-10-18T18:00:14.366772
20,15,EDS_20_15_8,10000,15.966903689860704,11.353383957252806,47.06832600850275,15.58497836694516,3.0137751000223716,2.2411834562325357,1.4830976659304473,1.7933895913762838,0.9407280563298398,0.5542341075471107,2025-10-18T18:00:14.366789
20,15,EDS_20_15_9,10000,18.56337394427427,10.054291778119069,45.20953111875839,15.777983917682805,3.324931705532672,2.3017504257233568,1.5300045753220919,1.8814611404664143,0.7670477208102787,0.5896236733106414,2025-10-18T18:00:14.366799
20,15,EDS_20_15_10,10000,17.91379511199695,11.205635363200424,45.11757462972476,15.210376587577532,3.301114682775891,2.0681589124007633,1.7681112559349015,1.9242016377046065,0.8754719387192078,0.6155598799649602,2025-10-18T18:00:14.366809
20,20,EDS_20_20_1,10000,15.808069599805966,8.649015409738885,44.39256330603361,20.283375484202754,3.591636071603211,2.103302824274924,1.4558405095149158,2.401503580124971,0.8022225598552941,0.5124706548454699,2025-10-18T18:00:14.366819
20,20,EDS_20_20_2,10000,14.830850412196234,10.006356628138363,44.953825390039086,19.179928476889085,3.3522599753235562,2.482998567771469,1.554799189145581,2.2573543203421353,0.8253348204339724,0.5562922197205235,2025-10-18T18:00:14.366830
20,20,EDS_20_20_3,10000,15.72131205469095,10.317830449969586,44.62062185849448,19.63725636937657,2.622531179482211,1.9469333210137627,1.4377759362561244,2.221929235857227,0.9028311198971151,0.570978474961969,2025-10-18T18:00:14.366840
20,20,EDS_20_20_4,10000,15.07688000131289,10.659792769511972,43.97441682780026,19.558908478711313,3.2700370746062886,2.1417313543325616,1.6038926605940633,2.330842800726005,0.8609894450118717,0.5225085873927796,2025-10-18T18:00:14.366849
20,20,EDS_20_20_5,10000,15.365582596896044,9.960651863752556,45.279621200900664,18.99885090809802,3.2162088219996776,2.050302162742396,1.6337301278878003,2.174048416905631,0.7979226450922625,0.5230812557249533,2025-10-18T18:00:14.366859
20,20,EDS_20_20_6,10000,17.985461388444303,8.635514528485515,43.47968189059725,19.35909025468911,3.1566519762554583,2.1685795189900317,1.5951157054363347,2.173982731789233,0.864621728652987,0.5813002766597808,2025-10-18T18:00:14.366869
20,20,EDS_20_20_7,10000,16.264878597987746,9.538073175357342,41.92917948446828,20.67298787466713,3.8155291147859325,2.446605681314098,1.6144890480893803,2.209639556322909,0.9236749875881061,0.5849424794190758,2025-10-18T18:00:14.366879
