Temperature_C,Rubber_Content_%,Magnification_X,Field_of_View,Image_ID,Crack_Density_per_mm2,Avg_Crack_Width_um,Max_Crack_Width_um,Avg_Crack_Length_um,Dominant_Orientation_deg,Orientation_StdDev_deg,Crack_Connectivity,Fractal_Dimension,Primary_Crack_Type,Area_Fraction_Cracks_%,Timestamp
20,0,1000,1,SEM_CRACK_20_0_1000_1,0.3148863027675937,0.4923792985150117,1.5384667598553359,17.30726540413318,79.47692282034109,20,0.1594223496970818,1.2115804719113625,Shrinkage,0.001550434968686934,2025-10-18T18:00:14.316437
20,0,1000,2,SEM_CRACK_20_0_1000_2,0.333481608256107,0.5177899152478803,2.178391220214355,13.239992614317957,165.37445049035512,20,0.0,1.2202690976005315,Interface,0.0017267341367565648,2025-10-18T18:00:14.316477
20,0,1000,3,SEM_CRACK_20_0_1000_3,0.4367623461837909,0.7716600662587261,3.2107463755423686,13.052144324805852,95.95971046525868,20,0.07003464104525768,1.2364852809177311,Mechanical,0.0033703206099550075,2025-10-18T18:00:14.316500
20,0,1000,4,SEM_CRACK_20_0_1000_4,0.49548779096460244,0.6463414871568381,2.490591430503121,8.99254856527323,96.13587081730147,20,0.16095052995528278,1.241630897367634,Shrinkage,0.003202543156801177,2025-10-18T18:00:14.316519
20,0,1000,5,SEM_CRACK_20_0_1000_5,0.6296961315229499,0.7222984881788256,2.473261542096435,9.163346563448995,1.586223972326144,20,0.05430595963703701,1.202513318575197,Interface,0.004548285638110816,2025-10-18T18:00:14.316536
20,0,1000,6,SEM_CRACK_20_0_1000_6,0.3502181052252521,0.4919407545487207,1.3666239190261105,14.073827734594936,113.47820102031743,20,0.10463789619374116,1.2414877447385935,Interface,0.001722865589411338,2025-10-18T18:00:14.316553
20,0,1000,7,SEM_CRACK_20_0_1000_7,0.27194418939613635,0.7951212290901957,2.9100477599804986,13.447486709437388,104.22968710023802,20,0.03535137224035827,1.2306921692272945,Shrinkage,0.002162285981165929,2025-10-18T18:00:14.316569
20,0,1000,8,SEM_CRACK_20_0_1000_8,0.8149846793305404,0.5823646931837492,1.8064498739063182,11.06456034925403,32.60459051185832,20,0.09621382194384423,1.230827241392779,Shrinkage,0.004746183027277864,2025-10-18T18:00:14.316584
20,0,1000,9,SEM_CRACK_20_0_1000_9,0.3918646411827242,0.7072746018621804,1.879700961627628,8.284636925350185,69.6385615498819,20,0.14559891167861969,1.0673401009726038,Shrinkage,0.002771559080763774,2025-10-18T18:00:14.316600
20,0,1000,10,SEM_CRACK_20_0_1000_10,0.43364821650303154,0.5027390346281082,1.949339521050252,11.84150315887832,56.48992571226701,20,0.003698960479169247,1.128307601469121,Shrinkage,0.0021801188573293494,2025-10-18T18:00:14.316616
