position_um,material,stress_MPa,fit_slope,fit_intercept,fit_r2,fit_std_err
0.0,YSZ,-62.27511757226428,-0.0003884781143793629,0.0001838232963401799,0.9999769829391227,9.31893951055509e-07
0.0,Ni,-62.28293837342364,-0.00040795324634592485,0.00019215821880159061,0.9999838668170407,8.1930184068405e-07
66.66666666666667,YSZ,-72.48939383803865,-0.0004521957425134792,0.00021425179657018326,0.9999601378626667,1.4275305792333698e-06
66.66666666666667,Ni,-72.4556485762763,-0.00047458449817460986,0.0002243978878684981,0.9999860730692532,8.855524417541688e-07
133.33333333333334,YSZ,-86.55266091872734,-0.0005399237419215848,0.00025536868458508855,0.9999679692778314,1.5278923275481686e-06
133.33333333333334,Ni,-86.36610019156582,-0.0005656979562547562,0.0002672449337426197,0.9999759944457728,1.3858483064926221e-06
200.0,YSZ,-100.56996869375074,-0.0006273650428038737,0.00029705402584819337,0.9999877288476834,1.0988430312816854e-06
200.0,Ni,-100.83818473020634,-0.0006604901099828516,0.00031288069888740094,0.999989607661122,1.064621493841067e-06
266.6666666666667,YSZ,-57.08026890943902,-0.00035607215367316727,0.00016840299120165423,0.9999239539176674,1.5526120492087798e-06
266.6666666666667,Ni,-56.945849720092625,-0.0003729953156666067,0.0001766549633632322,0.9999089350244145,1.7797903395999402e-06
333.33333333333337,YSZ,-86.5444198861222,-0.0005398723335753337,0.000254956166967082,0.9999956620721222,5.622159754384476e-07
333.33333333333337,Ni,-86.49514756149394,-0.0005665432165277853,0.00026902827638561555,0.999987260280234,1.0110805410180733e-06
400.0,YSZ,-52.070031754490714,-0.00032481781713515634,0.00015358761703443614,0.9997182598048946,2.7264368377630475e-06
400.0,Ni,-52.42211386180396,-0.00034336484579481594,0.00016222056388729816,0.9999797293830287,7.729719230662988e-07
466.6666666666667,YSZ,-68.41341793104104,-0.0004267694166174464,0.0002020889820498924,0.9999554999063544,1.4234867180914123e-06
466.6666666666667,Ni,-69.02366847273596,-0.0004521050284964205,0.0002138265886612286,0.9999850253322827,8.747645818960931e-07
533.3333333333334,YSZ,-46.95941819848189,-0.00029293732304767276,0.00013818745768566065,0.9999841069145826,5.839185507929573e-07
533.3333333333334,Ni,-47.08747068114455,-0.00030842293296149683,0.0001463734029543262,0.9999876879969991,5.411076787972681e-07
600.0,YSZ,-86.13800876671533,-0.0005373371023066529,0.0002539712891743233,0.9999936208692416,6.785767426816372e-07
600.0,Ni,-85.77955433708544,-0.0005618560809079096,0.0002654443987957914,0.9999807615506864,1.2322087806561387e-06
