position_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,von_mises_MPa,layer
0.0,-69.80409159555944,-48.862864116891615,-20.941227478667837,42.46017128189739,Anode_Support
3.0150753768844223,-75.22461276988695,-52.65722893892085,-22.567383830966083,45.757345591286125,Anode_Support
6.030150753768845,-83.82241088562346,-58.67568761993642,-25.14672326568704,50.98718201343319,Anode_Support
9.045226130653267,-92.88788922543455,-65.02152245780418,-27.866366767630364,56.50149720989649,Anode_Support
12.06030150753769,-100.80712263506294,-70.56498584454405,-30.242136790518884,61.31857883517384,Anode_Support
15.075376884422111,-107.15261153865595,-75.00682807705915,-32.145783461596785,65.17838904909371,Anode_Support
18.090452261306535,-111.93126036499669,-78.35188225549767,-33.579378109499,68.08512765172561,Anode_Support
21.105527638190956,-115.09670860147327,-80.56769602103128,-34.52901258044197,70.01059464416943,Anode_Support
24.12060301507538,-116.64389021515863,-81.65072315061104,-34.99316706454759,70.95170847889861,Anode_Support
27.1356783919598,-116.86566610790058,-81.8059662755304,-35.05969983237018,71.08660948794801,Anode_Support
30.150753768844222,-116.34009832419646,-81.43806882693751,-34.90202949725894,70.76691908576329,Anode_Support
33.165829145728644,-115.65647180067403,-80.95953026047181,-34.696941540202204,70.35108530556326,Anode_Support
36.18090452261307,-115.22224459925127,-80.65557121947587,-34.566673379775374,70.08695521051821,Anode_Support
39.19597989949749,-115.22682411329825,-80.65877687930876,-34.56804723398947,70.0897408201634,Anode_Support
42.21105527638191,-115.57095632649947,-80.89966942854961,-34.671286897949834,70.2990682733563,Anode_Support
45.22613065326633,-115.88168088107031,-81.1171766167492,-34.76450426432109,70.48807464113503,Anode_Support
48.24120603015076,-115.84895607351812,-81.09426925146269,-34.75468682205544,70.46816891781604,Anode_Support
51.25628140703518,-115.60680642038507,-80.92476449426955,-34.68204192611553,70.32087503413577,Anode_Support
54.2713567839196,-115.63643472281873,-80.9455043059731,-34.69093041684562,70.33889722692378,Anode_Support
57.286432160804026,-116.1863252711311,-81.33042768979175,-34.85589758133933,70.67338258922774,Anode_Support
60.301507537688444,-116.87600069100124,-81.81320048370085,-35.06280020730037,71.09289576943313,Anode_Support
63.31658291457287,-117.07669018683497,-81.95368313078448,-35.1230070560505,71.2149704239813,Anode_Support
66.33165829145729,-116.7260150100227,-81.70821050701588,-35.01780450300681,71.00166304139935,Anode_Support
69.34673366834171,-116.56237112471128,-81.59365978729788,-34.96871133741338,70.90212235201089,Anode_Support
72.36180904522614,-117.39125574467117,-82.17387902126983,-35.21737672340135,71.40631318283414,Anode_Support
75.37688442211056,-119.1871313923456,-83.43099197464194,-35.75613941770368,72.49870169270905,Anode_Support
78.39195979899498,-121.04227042843652,-84.72958929990556,-36.31268112853095,73.6271387144318,Anode_Support
81.4070351758794,-121.97754026663554,-85.38427818664486,-36.593262079990666,74.1960411471833,Anode_Support
84.42211055276383,-121.75813787483776,-85.23069651238643,-36.52744136245133,74.06258388239476,Anode_Support
87.43718592964825,-120.91593114649447,-84.64115180254613,-36.274779343948346,73.5502895294016,Anode_Support
90.45226130653266,-120.10874001194831,-84.0761180083638,-36.0326220035845,73.05929433060098,Anode_Support
93.46733668341709,-119.66114798282979,-83.76280358798086,-35.898344394848934,72.78703472824276,Anode_Support
96.48241206030151,-119.6329882211481,-83.74309175480366,-35.88989646634443,72.7699058139208,Anode_Support
99.49748743718594,-119.97448130000134,-83.98213691000093,-35.992344390000405,72.97762794436126,Anode_Support
102.51256281407036,-120.51111745674672,-84.35778221972271,-36.15333523702402,73.30405097502666,Anode_Support
105.52763819095478,-121.03131514782307,-84.72192060347614,-36.30939454434692,73.62047487738934,Anode_Support
108.5427135678392,-121.51362867448667,-85.05954007214066,-36.454088602346005,73.91385474217388,Anode_Support
111.55778894472363,-122.11469466822803,-85.48028626775962,-36.63440840046841,74.27946891267052,Anode_Support
114.57286432160805,-122.83771057323547,-85.98639740126484,-36.85131317197064,74.71926231824942,Anode_Support
117.58793969849246,-123.3365362774124,-86.33557539418868,-37.00096088322372,75.02268614850112,Anode_Support
120.60301507537689,-123.21398039724633,-86.24978627807243,-36.9641941191739,74.94813831692694,Anode_Support
123.61809045226131,-122.53437858955401,-85.77406501268781,-36.76031357686621,74.53475267579155,Anode_Support
126.63316582914574,-121.92488388971043,-85.3474187227973,-36.57746516691312,74.16401152352917,Anode_Support
129.64824120603015,-122.04956076904641,-85.43469253833247,-36.61486823071392,74.23984950853111,Anode_Support
132.66331658291458,-122.98038609708097,-86.08627026795668,-36.89411582912429,74.80604845129322,Anode_Support
135.678391959799,-124.13561439251738,-86.89493007476217,-37.240684317755225,75.5087463902353,Anode_Support
138.69346733668343,-124.79831040402934,-87.35881728282052,-37.439493121208805,75.91184863701561,Anode_Support
141.70854271356785,-124.60424576271807,-87.22297203390264,-37.381273728815415,75.79380372415322,Anode_Support
144.72361809045228,-123.61056491332675,-86.52739543932873,-37.083169473998026,75.18937126037797,Anode_Support
147.7386934673367,-122.17306694820135,-85.52114686374095,-36.65192008446041,74.31497538441351,Anode_Support
150.75376884422113,-120.82256410085449,-84.57579487059813,-36.24676923025634,73.49349657272326,Anode_Support
153.76884422110552,-119.98003041047693,-83.98602128733384,-35.99400912314308,72.981003336489,Anode_Support
156.78391959798995,-119.62000975905595,-83.73400683133914,-35.886002927716774,72.7620113236293,Anode_Support
159.79899497487438,-119.361908139626,-83.5533356977382,-35.8085724418878,72.6050142376615,Anode_Support
162.8140703517588,-118.9928056934194,-83.29496398539358,-35.69784170802582,72.38049798469882,Anode_Support
165.82914572864323,-118.73984345948767,-83.11789042164138,-35.6219530378463,72.22662706488478,Anode_Support
168.84422110552765,-118.92048270216802,-83.2443378915176,-35.676144810650406,72.33650562657252,Anode_Support
171.85929648241208,-119.53022962471267,-83.67116073729888,-35.8590688874138,72.70740019991446,Anode_Support
174.8743718592965,-120.40406914452866,-84.28284840117006,-36.1212207433586,73.2389360287775,Anode_Support
177.88944723618093,-121.56381204129652,-85.09466842890755,-36.469143612388955,73.9443800925014,Anode_Support
180.90452261306532,-123.01768093658532,-86.11237665560972,-36.90530428097559,74.82873401652428,Anode_Support
183.91959798994975,-124.31689725633979,-87.02182807943785,-37.29506917690194,75.61901645137972,Anode_Support
186.93467336683418,-124.76157143189236,-87.33310000232464,-37.42847142956771,75.88950119270396,Anode_Support
189.9497487437186,-124.15774622372189,-86.91042235660532,-37.24732386711656,75.52220865759307,Anode_Support
192.96482412060303,-123.11665430575214,-86.18165801402647,-36.93499629172563,74.8889371666708,Anode_Support
195.97989949748745,-122.47151108167625,-85.73005775717338,-36.74145332450288,74.49651186366236,Anode_Support
198.99497487437188,-122.46583386485831,-85.72608370540082,-36.7397501594575,74.4930585474887,Anode_Support
202.0100502512563,-122.59247840788647,-85.81473488552054,-36.777743522365945,74.57009341558854,Anode_Support
205.02512562814073,-122.19161753764472,-85.53413227635129,-36.65748526129341,74.32625926745162,Anode_Support
208.04020100502512,-121.10891103053318,-84.77623772137322,-36.33267330915995,73.66767461017479,Anode_Support
211.05527638190955,-119.81380181917605,-83.86966127342322,-35.94414054575281,72.87989043182607,Anode_Support
214.07035175879398,-119.00012098539739,-83.30008468977816,-35.70003629561921,72.384947703093,Anode_Support
217.0854271356784,-119.0726369786399,-83.35084588504795,-35.721791093591975,72.4290574597473,Anode_Support
220.10050251256283,-119.89755989615223,-83.92829192730655,-35.969267968845664,72.93083848105013,Anode_Support
223.11557788944725,-120.94096361085788,-84.6586745276005,-36.28228908325736,73.56551618302868,Anode_Support
226.13065326633168,-121.62254870381275,-85.13578409266893,-36.48676461114382,73.98010820949226,Anode_Support
229.1457286432161,-121.61152684780657,-85.1280687934646,-36.48345805434197,73.97340387621938,Anode_Support
232.16080402010053,-120.95241441910802,-84.6666900933756,-36.2857243257324,73.57248143776523,Anode_Support
235.17587939698493,-120.03375130296196,-84.02362591207337,-36.01012539088859,73.01368047967921,Anode_Support
238.19095477386935,-119.36539513025829,-83.5557765911808,-35.80961853907749,72.60713529125766,Anode_Support
241.20603015075378,-119.18001595180539,-83.42601116626378,-35.75400478554161,72.49437353919859,Anode_Support
244.2211055276382,-119.1926842772204,-83.43487899405427,-35.75780528316612,72.5020793807142,Anode_Support
247.23618090452263,-118.90450216191346,-83.2331515133394,-35.67135064857404,72.32678504342506,Anode_Support
250.25125628140705,-118.20737396355734,-82.74516177449014,-35.46221218906721,71.90273851504762,Anode_Support
253.26633165829148,-117.55787409179659,-82.29051186425762,-35.26736222753898,71.5076631667096,Anode_Support
256.2814070351759,-117.55463036679589,-82.28824125675715,-35.26638911003877,71.50569008582033,Anode_Support
259.2964824120603,-118.42358710704617,-82.89651097493231,-35.527076132113855,72.03425583582477,Anode_Support
262.31155778894475,-119.83012503740797,-83.88108752618557,-35.949037511222386,72.88981945784958,Anode_Support
265.32663316582915,-121.10203930109645,-84.77142751076751,-36.33061179032894,73.66349470034119,Anode_Support
268.3417085427136,-121.70600708736431,-85.19420496115502,-36.5118021262093,74.03087396232291,Anode_Support
271.356783919598,-121.57766736665536,-85.10436715665875,-36.47330020999661,73.95280795789519,Anode_Support
274.37185929648246,-120.99861223529524,-84.69902856470667,-36.29958367058857,73.60058247229377,Anode_Support
277.38693467336685,-120.2387762710127,-84.16714338970888,-36.0716328813038,73.13839229902267,Anode_Support
280.40201005025125,-119.44890341693703,-83.61423239185591,-35.83467102508111,72.65793139897555,Anode_Support
283.4170854271357,-118.8861221094493,-83.2202854766145,-35.66583663283479,72.31560489398169,Anode_Support
286.4321608040201,-118.99599557102293,-83.29719689971606,-35.698798671306875,72.38243831149511,Anode_Support
289.44723618090455,-120.08877261862523,-84.06214083303766,-36.02663178558757,73.04714863940764,Anode_Support
292.46231155778895,-121.95164813693455,-85.36615369585417,-36.585494441080364,74.18029157954581,Anode_Support
295.4773869346734,-123.81509333659834,-86.67056533561883,-37.144528000979506,75.31378104332371,Anode_Support
298.4924623115578,-124.73130755570268,-87.31191528899188,-37.41939226671081,75.87109239549315,Anode_Support
301.50753768844226,-124.19829248432437,-86.93880473902705,-37.259487745297314,75.54687198506673,Anode_Support
304.52261306532665,-122.53900342371378,-85.77730239659962,-36.76170102711413,74.53756585258515,Anode_Support
307.53768844221105,-120.52365475017766,-84.36655832512437,-36.1570964250533,73.31167711289797,Anode_Support
310.5527638190955,-118.65077240066385,-83.05554068046469,-35.59523172019915,72.17244725497002,Anode_Support
313.5678391959799,-117.0276021566581,-81.91932150966066,-35.10828064699742,71.1851113409167,Anode_Support
316.58291457286435,-115.84887181953526,-81.09421027367466,-34.75466154586057,70.46811766811905,Anode_Support
319.59798994974875,-115.62095395335238,-80.93466776734665,-34.68628618600571,70.32948064247877,Anode_Support
322.6130653266332,-116.77332353012184,-81.7413264710853,-35.031997059036556,71.03043969074167,Anode_Support
325.6281407035176,-119.15602386833618,-83.40921670783531,-35.74680716050086,72.47977972456356,Anode_Support
328.64321608040206,-121.99749276430666,-85.39824493501465,-36.59924782929199,74.20817777770529,Anode_Support
331.65829145728645,-124.35679335025796,-87.04975534518057,-37.307038005077395,75.6432842978988,Anode_Support
334.67336683417085,-125.6423075665091,-87.94961529655637,-37.69269226995273,76.4252320685766,Anode_Support
337.6884422110553,-125.82753694433174,-88.0792758610322,-37.74826108329952,76.5379027004696,Anode_Support
340.7035175879397,-125.31743635239575,-87.722205446677,-37.595230905718715,76.2276206237385,Anode_Support
343.71859296482415,-124.63349401515961,-87.24344581061173,-37.39004820454788,75.81159474155604,Anode_Support
346.73366834170855,-124.06298192744762,-86.84408734921332,-37.218894578234284,75.46456578653435,Anode_Support
349.748743718593,-123.56428748787904,-86.49500124151534,-37.06928624636372,75.16122180142676,Anode_Support
352.7638190954774,-123.10765822780189,-86.17536075946131,-36.93229746834056,74.88346506608326,Anode_Support
355.77889447236186,-122.93351205595101,-86.05345843916571,-36.880053616785304,74.77753608519032,Anode_Support
358.79396984924625,-123.14719468463367,-86.20303627924356,-36.9441584053901,74.90751415390298,Anode_Support
361.80904522613065,-123.21645450102064,-86.25151815071445,-36.96493635030619,74.94964325550038,Anode_Support
364.8241206030151,-122.39521537072208,-85.67665075950545,-36.71856461121662,74.45010299448091,Anode_Support
367.8391959798995,-120.75566108994404,-84.52896276296082,-36.22669832698321,73.45280105993022,Anode_Support
370.85427135678395,-119.34744236258241,-83.5432096538077,-35.804232708774734,72.59621504900427,Anode_Support
373.86934673366835,-119.09260044532353,-83.36482031172646,-35.72778013359706,72.4412007624591,Anode_Support
376.8844221105528,-119.814452775859,-83.87011694310131,-35.9443358327577,72.88028639331806,Anode_Support
379.8994974874372,-120.58307715809637,-84.40815401066746,-36.17492314742891,73.34782235253277,Anode_Support
382.91457286432166,-120.7681409299877,-84.53769865099137,-36.23044227899631,73.4603922502704,Anode_Support
385.92964824120605,-120.48596334937459,-84.3401743445622,-36.14578900481237,73.28875032884604,Anode_Support
388.94472361809045,-120.19109628696606,-84.13376740087624,-36.05732888608982,73.10938969698226,Anode_Support
391.9597989949749,-120.12852951761019,-84.08997066232715,-36.03855885528306,73.0713318169543,Anode_Support
394.9748743718593,-120.15638411598367,-84.10946888118858,-36.046915234795094,73.08827510768258,Anode_Support
397.98994974874375,-119.88287146887365,-83.91801002821154,-35.964861440662084,72.92190385954223,Anode_Support
401.00502512562815,-118.9727008023519,-83.28089056164632,-35.691810240705564,72.3682686568927,Anode_Support
404.0201005025126,-117.44746889282698,-82.21322822497886,-35.23424066784809,71.44050630596536,Anode_Support
407.035175879397,-115.70788098414803,-80.9955166889036,-34.71236429524441,70.38235629105816,Anode_Support
410.05025125628146,-114.23545281089385,-79.96481696762568,-34.27063584326815,69.48671319897555,Anode_Support
413.06532663316585,-113.3737645379644,-79.36163517657508,-34.01212936138933,68.96256868503829,Anode_Support
416.08040201005025,-113.38842760250232,-79.37189932175163,-34.01652828075069,68.97148787899334,Anode_Support
419.0954773869347,-114.4233618712767,-80.09635330989367,-34.327008561383,69.60101381813558,Anode_Support
422.1105527638191,-116.16269803160704,-81.3138886221249,-34.84880940948211,70.65901070050059,Anode_Support
425.12562814070355,-117.71238439227164,-82.39866907459013,-35.31371531768149,71.60164811333709,Anode_Support
428.14070351758795,-118.12685638434309,-82.68879946904015,-35.438056915302916,71.85376158366013,Anode_Support
431.1557788944724,-117.15322089765866,-82.00725462836107,-35.145966269297595,71.26152223800285,Anode_Support
434.1708542713568,-115.43402527550981,-80.80381769285685,-34.63020758265294,70.21577636673688,Anode_Support
437.18592964824126,-113.97584307428068,-79.78309015199646,-34.19275292228421,69.32879876113843,Anode_Support
440.20100502512565,-113.42301799990143,-79.396112599931,-34.026905399970424,68.99252839631409,Anode_Support
443.21608040201005,-113.82751518819624,-79.67926063173736,-34.14825455645887,69.23857443037114,Anode_Support
446.2311557788945,-114.92275003067968,-80.44592502147576,-34.47682500920389,69.90477977654469,Anode_Support
449.2462311557789,-116.36840451684655,-81.4578831617926,-34.910521355053966,70.78413707056603,Anode_Support
452.26130653266335,-117.80950942635238,-82.46665659844666,-35.34285282790571,71.66072696514311,Anode_Support
455.27638190954775,-119.00450710508696,-83.30315497356085,-35.701352131526086,72.38761567554312,Anode_Support
458.2914572864322,-119.91876270940725,-83.94313389658508,-35.97562881282218,72.94373564885058,Anode_Support
461.3065326633166,-120.57759741649264,-84.40431819154485,-36.17327922494779,73.3444891558425,Anode_Support
464.32160804020106,-120.94718210409175,-84.66302747286421,-36.28415463122752,73.56929874479248,Anode_Support
467.33668341708545,-121.08608401141923,-84.76025880799347,-36.32582520342577,73.65378947652033,Anode_Support
470.35175879396985,-121.23189711477616,-84.86232798034332,-36.36956913443286,73.74248412467291,Anode_Support
473.3668341708543,-121.53381554100399,-85.07367087870279,-36.4601446623012,73.92613393369945,Anode_Support
476.3819095477387,-121.78233041667966,-85.24763129167575,-36.53469912500389,74.07729963109762,Anode_Support
479.39698492462315,-121.51368263498273,-85.0595778444879,-36.454104790494824,73.91388756506224,Anode_Support
482.41206030150755,-120.30273801980769,-84.21191661386537,-36.090821405942314,73.17729871191692,Anode_Support
485.427135678392,-117.8548317860873,-82.4983822502611,-35.356449535826194,71.68829548030114,Anode_Support
488.4422110552764,-113.97831110463962,-79.78481777324774,-34.193493331391885,69.33030000539755,Anode_Support
491.45728643216086,-108.8725643533874,-76.21079504737118,-32.66176930601621,66.22459550262666,Anode_Support
494.47236180904525,-103.71895733194722,-72.60327013236305,-31.115687199584173,63.089778734036834,Anode_Support
497.48743718592965,-100.77045748797553,-70.53932024158287,-30.231137246392667,61.29627629688672,Anode_Support
500.5025125628141,-102.15143384966036,-71.50600369476226,-30.645430154898108,62.136291423695134,Anode_Functional
503.5175879396985,-107.96210623557967,-75.57347436490576,-32.3886318706739,65.67078545018599,Anode_Functional
506.53266331658295,-115.60191664029107,-80.92134164820375,-34.68057499208732,70.31790069702208,Anode_Functional
509.54773869346735,-121.55861637058909,-85.09103145941235,-36.46758491117673,73.9412196893915,Anode_Functional
512.5628140703518,-124.35991629061309,-87.05194140342915,-37.30797488718392,75.64518390835644,Anode_Functional
515.5778894472362,-125.67281939870578,-87.97097357909402,-37.70184581961173,76.44379169153828,Anode_Functional
518.5929648241206,-128.19944777560414,-89.73961344292287,-38.45983433268124,77.98067973343683,Anode_Functional
521.6080402010051,-132.6168331461982,-92.83178320233873,-39.78504994385945,80.66767035485053,Electrolyte
524.6231155778895,-137.04218704335827,-95.92953093035078,-41.11265611300748,83.35950804174598,Electrolyte
527.6381909547739,-139.53998836457842,-97.67799185520488,-41.861996509373526,84.87886127023073,Electrolyte
530.6532663316583,-140.40251215990187,-98.28175851193132,-42.12075364797057,85.40351401259915,Cathode_Functional
533.6683417085427,-141.3048312816858,-98.91338189718003,-42.391449384505734,85.95237330703502,Cathode_Functional
536.6834170854272,-142.66004764391573,-99.86203335074102,-42.79801429317473,86.77671923789694,Cathode_Functional
539.6984924623116,-142.58856892212702,-99.81199824548891,-42.77657067663811,86.73324042883596,Cathode_Functional
542.713567839196,-138.60596920061218,-97.02417844042854,-41.58179076018366,84.31071959291528,Cathode_Functional
545.7286432160804,-130.18914045190445,-91.13239831633311,-39.05674213557134,79.19096253925765,Cathode_Functional
548.7437185929649,-119.87870365462055,-83.91509255823438,-35.96361109638617,72.91936867710501,Cathode_Functional
551.7587939698493,-111.9031813976383,-78.33222697834682,-33.570954419291496,68.0680478826719,Cathode_Current_Collector
554.7738693467337,-109.24755993293815,-76.47329195305669,-32.774267979881444,66.45269640865853,Cathode_Current_Collector
557.7889447236181,-111.65824479419261,-78.16077135593481,-33.49747343825778,67.91905876329811,Cathode_Current_Collector
560.8040201005025,-116.35965221199507,-81.45175654839656,-34.90789566359852,70.7788132513656,Cathode_Current_Collector
563.819095477387,-120.49628566365826,-84.3473999645608,-36.14888569909748,73.2950291475011,Cathode_Current_Collector
566.8341708542714,-122.86621341660927,-86.00634939162649,-36.85986402498278,74.73659992101753,Cathode_Current_Collector
569.8492462311558,-123.85884158285842,-86.70118910800088,-37.15765247485752,75.34039206263542,Cathode_Current_Collector
572.8643216080402,-124.38792629750814,-87.07154840825571,-37.31637788925244,75.6622217303979,Cathode_Current_Collector
575.8793969849247,-124.96474467576337,-87.47532127303437,-37.489423402729,76.01308665220174,Cathode_Current_Collector
578.8944723618091,-125.35133757490742,-87.74593630243517,-37.605401272472214,76.24824193234103,Cathode_Current_Collector
581.9095477386935,-124.66176118763966,-87.26323283134775,-37.39852835629189,75.82878899131595,Cathode_Current_Collector
584.9246231155779,-121.60310916111806,-85.12217641278264,-36.48093274833541,73.96828359730131,Cathode_Current_Collector
587.9396984924623,-114.71451548377561,-80.30016083864292,-34.414354645132676,69.77811564660253,Cathode_Current_Collector
590.9547738693468,-102.93291755265301,-72.05304228685709,-30.87987526579591,62.61164940235536,Cathode_Current_Collector
593.9698492462312,-86.89987867200973,-60.82991507040682,-26.069963601602925,52.859132587356214,Cathode_Current_Collector
596.9849246231156,-70.35772882556817,-49.25041017789771,-21.10731864767045,42.79693566170491,Cathode_Current_Collector
600.0,-59.546844013469205,-41.68279080942844,-17.864053204040758,36.220931156264335,
