node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,560,163767344.77126595,202839953.9393902,78007180.66025026,17410042.636839304,-6268770.715678305,0.0010917822984751063,0.0002065101715689893,359480621218.1722,7.198920048598959e-06,359480621218.17346,0.00025073514048633196,22.553137756686603,-0.04994345830742686,-0.20905947859825827,0.0008212445639659387
1,0.0,0.0,0.35714285714285715,560,72899054.79375358,121995499.63424191,90636066.58185473,38664385.053038985,-27443905.20857999,0.0004859936986250239,0.0,6282730510.9193325,7.198920048598959e-06,6282730510.9198265,0.00010965668988448935,25.464531747235018,0.2538682532192236,-0.9162431163857333,0.00015987738088782066
2,0.0,0.0,0.7142857142857143,560,51020071.47896746,139542756.26160595,96099510.17644306,83360126.69125557,-8777238.32305396,0.000340133809859783,0.0,1054980078.2588739,7.198920048598959e-06,1054980078.2592212,8.162794531510915e-05,26.735140061855475,0.558350230835231,-0.29409579014843784,8.329327209316231e-05
3,0.0,0.0,1.0714285714285714,560,98943181.2928634,157180328.4839633,104717165.1357994,43054119.596493974,1001677.6757612124,0.0006596212086190893,0.0,28937985528.550037,7.198920048598959e-06,28937985528.550705,0.00019905442438566482,27.693828664751123,0.8645196308085966,0.03396016602197209,0.0003939015599827481
4,0.0,0.0,1.4285714285714286,560,80830338.9113342,181363472.4545574,115163786.30223672,91283414.79893245,-29370285.57949253,0.0005388689260755614,0.0,10529577460.802694,7.198920048598959e-06,10529577460.803242,0.0004232522076856947,29.23264500851394,1.1735787365558568,-1.0340605163886278,0.0006842323878441022
5,0.0,0.0,1.7857142857142858,560,183904192.4238997,310266661.2246218,230154448.64858487,99895326.49764182,-15411160.1416362,0.0012260279494926648,0.0005085628863584957,641943926701.05,7.198920048598959e-06,641943926701.0518,0.001371228681466192,31.70993595169623,1.485441662109685,-0.6087022731010643,0.005043494065870577
6,0.0,0.0,2.142857142857143,560,142722162.56808946,371567725.35769624,281063317.0860335,207041342.32861364,201308980.0555324,0.000951481083787263,0.0,180715761996.63358,7.198920048598959e-06,180715761996.63452,0.002538595530501882,33.263232137921676,1.797210453199281,10.791187084576146,0.007246276879978297
7,0.0,0.0,2.5,560,137042766.81562713,407362479.78972924,265566984.2648327,275626848.90237975,305874859.6321139,0.0009136184454375142,0.0,147509345527.77612,7.198920048598959e-06,147509345527.77704,0.0032055641502234406,33.554460944660576,2.104289321881345,30.587485963211385,0.008785987607032099
8,0.0,0.0,2.857142857142857,560,142277565.9443697,383339369.5443209,290759363.19606084,219513786.27007154,111596736.02182686,0.0009485171062957981,0.0,177918487884.49863,7.198920048598959e-06,177918487884.49957,0.0025379286355663023,36.27725592151522,2.404353310342138,5.982153682897743,0.007221806176177776
9,0.0,0.0,3.2142857142857144,560,24021290.995681792,200818416.40877843,174083448.30002064,193850426.9646794,-7985187.05978981,0.00016014193997121196,0.0,24407352.125553682,7.198920048598959e-06,24407352.125721022,0.0010813433657934626,37.68904609808948,2.6997273763953995,-0.3153949131512439,0.000519505273119495
10,0.0,0.0,3.5714285714285716,560,42750066.1777589,153813963.56088832,152965869.55335182,110646160.1637174,-14959166.843858011,0.00028500044118505934,0.0,435735457.7849848,7.198920048598959e-06,435735457.78527707,0.0003020066993186932,40.06113542058804,2.9950073079844284,-0.5266780178026014,0.00025821612764001333
11,0.0,0.0,3.928571428571429,560,118240662.01551789,192222514.0446837,92837392.33004187,61457131.96969262,-4415076.323338627,0.0007882710801034526,0.0,70529890276.02974,7.198920048598959e-06,70529890276.03053,0.00022800064546964647,41.43350097324073,3.2930910593800258,-0.14968560103559797,0.0005391789452059277
12,0.0,0.0,4.285714285714286,560,127052938.3416147,149681830.10107315,105965431.9832363,6542525.576627897,8539306.376831148,0.000847019588944098,0.0,101032828606.09293,7.198920048598959e-06,101032828606.09378,0.00019567724560908003,42.948336354341585,3.594064516549517,0.28612348939158583,0.0004972273804245488
13,0.0,0.0,4.642857142857143,560,135443877.2936758,187793170.5818348,80439463.92043242,35620479.035057254,-29753089.6605416,0.0009029591819578387,0.0,139102787608.59558,7.198920048598959e-06,139102787608.5965,0.00020347392363437267,44.87014625923092,3.896725396076367,-0.9933376239820253,0.0005511859429039348
14,0.0,0.0,5.0,560,85472553.29665004,147743927.82594466,120781113.00915119,52041401.90219837,27011321.67527457,0.0005698170219776669,0.0,13921060908.407352,7.198920048598959e-06,13921060908.40793,0.00012822000990449128,46.5689079921807,4.2000565416925735,0.9008102356590513,0.00021918583260517252
15,0.3448275862068966,0.0,0.0,560,125475641.75764802,186924232.7347033,59130754.40169567,63902567.807933606,-3488633.7487179344,0.0008365042783843201,0.0,94915266858.60953,7.198920048598959e-06,94915266858.61037,0.00018822464259598827,23.22474850995801,-0.049938835309792644,-0.11634369569510439,0.0004723521564867112
16,0.3448275862068966,0.0,0.35714285714285715,560,113765724.41149138,194485764.69240093,99117604.69718406,68562783.91508803,-7725912.457275694,0.0007584381627432758,0.0,58156214262.47296,7.198920048598959e-06,58156214262.473724,0.00017095669431109602,24.85972912690918,0.25389252238383625,-0.2579375658448397,0.0003889802434259145
17,0.3448275862068966,0.0,0.7142857142857143,560,51275603.099129416,152094415.1952329,145292074.62413776,97757171.29534423,-2032434.8472426175,0.0003418373539941961,0.0,1081665134.1997037,7.198920048598959e-06,1081665134.2000527,8.201124274535211e-05,26.272674630226977,0.5584489488868041,-0.06810006864631453,8.410351865354064e-05
18,0.3448275862068966,0.0,1.0714285714285714,560,132838265.04878512,226148617.81126338,75077466.95554261,127610103.53817426,6987340.255835035,0.0008855884336585675,0.0,126227772702.28413,7.198920048598959e-06,126227772702.28502,0.00024989705001954743,28.16967060277826,0.8648307658413091,0.23689380414696798,0.0006639178113081232
19,0.3448275862068966,0.0,1.4285714285714286,560,146698074.63742164,218942185.80716014,127862693.31013837,49714446.458307266,-8253879.320019316,0.0009779871642494776,0.0,207329459101.76556,7.198920048598959e-06,207329459101.76654,0.0005220538112748258,30.04218388295787,1.1743385585211081,-0.2906001948386932,0.0015316857794228965
20,0.3448275862068966,0.0,1.7857142857142858,560,135467643.59965143,287411455.58879703,228299356.31135195,132432910.95136109,45780165.62224615,0.0009031176239976762,0.0,139224872115.9915,7.198920048598959e-06,139224872115.9924,0.0012845448311929405,31.470672975564963,1.4868794186960859,1.8082020186084349,0.003480285227596393
21,0.3448275862068966,0.0,2.142857142857143,560,288112290.01199603,412481133.41570365,336512148.47036666,93996682.56382632,193904565.61341533,0.0019207486000799735,0.0020716843501799405,6058259430583.033,7.198920048598959e-06,6058259430583.037,0.002846212380014595,33.456774600580275,1.799318447725221,10.39427274188472,0.01640057533332997
22,0.3448275862068966,0.0,2.5,560,267267470.73190483,483237150.9811449,305341106.9524605,175893503.89469212,345851145.5156801,0.001781783138212699,0.0017590120609785726,4161687479361.384,7.198920048598959e-06,4161687479361.387,0.003471420211776556,34.744433074481094,2.1066840939442795,34.58511455156801,0.018555953996982674
23,0.3448275862068966,0.0,2.857142857142857,560,179344692.58209857,422808344.8685265,303365679.64944744,216578971.34863392,168480726.6542818,0.0011956312838806572,0.0004401703887314786,566215286170.7296,7.198920048598959e-06,566215286170.7312,0.002605370658980514,36.231369157151654,2.406461304868078,9.03142542856336,0.009345187997945597
24,0.3448275862068966,0.0,3.2142857142857144,560,133029257.02625437,245608960.67181388,221725988.91855112,102255960.95361727,75408922.97349232,0.0008868617135083625,0.0,127137823619.88672,7.198920048598959e-06,127137823619.8876,0.0012808872513328442,38.55843185127798,2.7011651329818003,2.9784638148075513,0.003407909587584188
