node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,2830,50524874.06919,93449530.9337028,149027029.58400753,105872111.81844556,24726846.18668304,0.0003368324937946,0.0,7373040791.485665,3.586515179366381e-05,7373040791.486038,0.00037899245531650627,21.81787069887261,-0.04994345830742686,0.824624444827528,0.000382970921560792
1,0.0,0.0,0.35714285714285715,2830,137404754.74465874,199100963.68910488,125768522.87365744,40587168.54361097,-2735849.1616212544,0.000916031698297725,0.0,1096804552473.3058,3.586515179366381e-05,1096804552473.3068,0.0010320761990542354,24.79336687277012,0.2538682532192236,-0.09133914953989364,0.002836243540176936
2,0.0,0.0,0.7142857142857143,2830,34980693.60169081,148340755.2153133,107953168.97702153,127616789.25757417,30515810.633371156,0.00023320462401127206,0.0,1172904143.1228895,3.586515179366381e-05,1172904143.1231585,2.5489190483289877e-05,26.873816245932147,0.558350230835231,1.0224823697300238,1.7832591249021928e-05
3,0.0,0.0,1.0714285714285714,2830,67353534.05516756,139429826.56593055,67465118.82142167,77907128.54650018,-23562734.044023678,0.0004490235603677837,0.0,31040047625.239464,3.586515179366381e-05,31040047625.23995,0.0007583497676456052,28.43211514805803,0.8645196308085966,-0.7988541418361154,0.0010215507380169336
4,0.0,0.0,1.4285714285714286,2830,153805343.73745188,252666384.35040602,187752871.58328685,77046222.52617343,-16373387.957989484,0.0010253689582496793,0.00028540078030889107,1927425325899.895,3.586515179366381e-05,1927425325899.8962,0.0026964956984631156,30.619749487393147,1.1735787365558568,-0.5764695055839659,0.008294708955773597
5,0.0,0.0,1.7857142857142858,2830,83625476.64111844,206810725.41274443,157912807.96144223,110250979.73293181,37841558.69184415,0.0005575031776074563,0.0,91582705403.78374,3.586515179366381e-05,91582705403.78433,0.006033907903775705,32.356459230140096,1.485441662109685,1.4946469040433532,0.010091768489237103
6,0.0,0.0,2.142857142857143,2830,431069157.37987804,500196547.8258448,73263009.93735814,65107500.8639952,182229161.773513,0.0028737943825325202,0.02108018680349085,333315255153088.4,3.586515179366381e-05,333315255153088.4,0.021670843885691245,33.9760266665589,1.797210453199281,9.768411604991526,0.18683264827031615
7,0.0,0.0,2.5,2830,251146989.36309528,484389732.6713355,544424708.7099502,268700766.7559143,305985027.03302276,0.0016743132624206353,0.007586024202232146,22374859659660.387,3.586515179366381e-05,22374859659660.395,0.018312507774942848,36.359163801034086,2.104289321881345,30.598502703302277,0.09198262390730343
8,0.0,0.0,2.857142857142857,2830,242971493.71687642,444438740.764042,510951368.108901,241650144.38380155,215463286.889881,0.0016198099581125095,0.006972862028765732,18962563845707.31,3.586515179366381e-05,18962563845707.316,0.014715502663083486,39.04369012279012,2.404353310342138,11.549930053021049,0.07150895325688135
9,0.0,0.0,3.2142857142857144,2830,177915988.71210903,325471970.7062182,257286194.45876932,123548441.82355207,4711773.673618969,0.0011861065914140602,0.0020936991534081773,3992044098490.532,3.586515179366381e-05,3992044098490.5356,0.007020463660516371,39.311836644075086,2.6997273763953995,0.1861032731546916,0.024981054667564045
