node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,3590,104095831.7696992,168415561.51663867,105815596.74765223,48251213.38289387,-2446118.1493548662,0.0006939722117979947,0.0,392969524458.9464,4.5326134794360135e-05,392969524458.94714,0.000988981208222412,23.7723109333907,-0.04994345830742686,-0.08157646978775025,0.0020589764294902816
1,0.0,0.0,0.35714285714285715,3590,64366177.02068222,117768839.87788454,45814770.10558364,65668417.42398206,-6061984.760252156,0.00042910784680454816,0.0,35520637302.99622,4.5326134794360135e-05,35520637302.9967,0.0006134300304242546,24.430711068749318,0.2538682532192236,-0.20238562136119723,0.000789682918561801
2,0.0,0.0,0.7142857142857143,3590,108467061.43329251,108297108.57815185,120087850.72802809,6207123.16601809,4656813.018887358,0.0007231137428886167,0.0,482704719636.88947,4.5326134794360135e-05,482704719636.89026,0.0010627233915617793,25.58633108273833,0.558350230835231,0.15603417088106225,0.0023054096679825694
3,0.0,0.0,1.0714285714285714,3590,132043267.50428239,156931193.3859805,106623426.22230966,7128720.09907906,-7244517.1811068915,0.0008802884500285493,0.0,1290545991512.7898,4.5326134794360135e-05,1290545991512.7908,0.001575128840117691,26.33149060231858,0.8645196308085966,-0.24561294733104205,0.004159703175787406
4,0.0,0.0,1.4285714285714286,3590,45382143.574215695,129016562.38495326,89761626.29123326,79325387.82011388,7110697.510908753,0.00030254762382810464,0.0,6188953217.3252,4.5326134794360135e-05,6188953217.325548,0.0019127090956850583,28.581640668206088,1.1735787365558568,0.2503513804832633,0.0017360567759217515
5,0.0,0.0,1.7857142857142858,3590,65215030.305769496,216925416.42318413,184998615.87739274,141898408.63293156,16942732.042298764,0.00043476686870512997,0.0,37925444083.421165,4.5326134794360135e-05,37925444083.421646,0.007468050771263411,29.999879143509954,1.485441662109685,0.6691955318033933,0.009740583147459372
6,0.0,0.0,2.142857142857143,3590,347544757.06973094,420540606.14604086,94391729.51516604,54962980.519953705,78048338.89574891,0.0023169650471315394,0.018766751921624438,163021873202967.7,4.5326134794360135e-05,163021873202967.72,0.02421975826665361,31.39926069657743,1.797210453199281,4.183788653800202,0.16834900006143472
7,0.0,0.0,2.5,3590,164183804.28780234,253410664.92663723,390868555.96180147,209067431.13144997,207856193.62229273,0.0010945586952520155,0.0013474614073412223,3835692160016.4844,4.5326134794360135e-05,3835692160016.487,0.020769915913722986,33.0497176898563,2.104289321881345,20.785619362229273,0.06820167618905612
8,0.0,0.0,2.857142857142857,3590,244766939.22280502,331416556.7722486,274251886.1490177,63126055.43180661,94398882.67764279,0.0016317795948187002,0.009002859226166476,28245935176419.96,4.5326134794360135e-05,28245935176419.973,0.019140619253588814,34.35495164862122,2.404353310342138,5.060261113380979,0.09369981579060051
9,0.0,0.0,3.2142857142857144,3590,75659133.15694636,224007431.46818906,148173383.43638462,148524434.82554626,-24766057.173470125,0.0005043942210463091,0.0,79707461585.85829,4.5326134794360135e-05,79707461585.85884,0.007567269748349587,35.23027871816419,2.6997273763953995,-0.97819730368733,0.011450661390498267
10,0.0,0.0,3.5714285714285716,3590,91889599.56867787,143723502.82864687,86236346.26925433,37745744.08505958,-33940660.79158884,0.0006125973304578525,0.0,210631813793.3515,4.5326134794360135e-05,210631813793.35214,0.0027856602915874965,36.69782891563094,2.9950073079844284,-1.194972964417734,0.0051194641745668295
11,0.0,0.0,3.928571428571429,3590,67921038.05239029,143293288.21997842,76328015.00064391,74455219.96099932,-4005180.3787319665,0.0004528069203492686,0.0,46474395138.915085,4.5326134794360135e-05,46474395138.91558,0.0009659676603247156,36.90315826145273,3.2930910593800258,-0.1357887810630486,0.0013121905242858686
12,0.0,0.0,4.285714285714286,3590,96625945.89730069,181095491.63426325,99231076.80538869,74510891.96263143,16929075.44026947,0.0006441729726486713,0.0,270807672448.13284,4.5326134794360135e-05,270807672448.1335,0.0009502327939698572,39.298482418127385,3.594064516549517,0.567236485422928,0.0018363428507994458
13,0.0,0.0,4.642857142857143,3590,49767300.80216998,112783253.45566212,81152797.00769903,55417815.87235482,-8631500.437065603,0.00033178200534779987,0.0,9815504054.053284,4.5326134794360135e-05,9815504054.053661,1.9513487277734454e-06,40.14617530382702,3.896725396076367,-0.28817155574015385,1.9422671821006552e-06
14,0.0,0.0,5.0,3590,67125195.06013733,106624171.63096607,126422951.80092205,51625194.71262259,-11651561.938606743,0.00044750130040091557,0.0,43814713506.91631,4.5326134794360135e-05,43814713506.91681,0.0006377601594815741,42.13015879515202,4.2000565416925735,-0.38857210994306823,0.0008561955021356991
15,0.3448275862068966,0.0,0.0,3590,85138117.80003457,130493603.24809529,109338069.57493116,36772396.20854065,15220612.566429596,0.0005675874520002305,0.0,143817718969.89215,4.5326134794360135e-05,143817718969.89276,0.0008088829255105978,22.918765747184562,-0.049938835309792644,0.5075976569258783,0.001377335395971157
