node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,3020,57611038.45326543,149260170.62012056,147503608.02257025,90790938.49099104,21417227.026296847,0.0003840735896884362,0.0,15643759201.576313,3.823636958741904e-05,15643759201.576735,0.00046094793407687674,23.16674260967523,-0.04994345830742686,0.7142507707196728,0.000531113783101124
1,0.0,0.0,0.35714285714285715,3020,68355326.3223015,144617364.85612988,74270446.69478412,78444970.8658667,-7035958.322966659,0.00045570217548201005,0.0,36785309060.40589,3.823636958741904e-05,36785309060.40639,0.0005484858516123265,25.730719828729434,0.2538682532192236,-0.234902734563434,0.0007498385874025204
2,0.0,0.0,0.7142857142857143,3020,208181247.02912772,286965927.38690764,206972345.28503403,50652550.863714285,12132777.15215559,0.0013878749801941848,0.0046544997623302175,9638748154765.42,3.823636958741904e-05,9638748154765.426,0.0024678220979368116,26.080845297078703,0.558350230835231,0.40652863143592866,0.010275085635890472
3,0.0,0.0,1.0714285714285714,3020,139373657.17152068,246516156.23422772,159983363.09260383,85737747.1000345,25110331.390764114,0.0009291577144768046,0.0,1296331532405.3884,3.823636958741904e-05,1296331532405.3894,0.001385067403752804,28.861903787698207,0.8645196308085966,0.8513227793052782,0.0038608381898018306
4,0.0,0.0,1.4285714285714286,3020,197667899.466998,290026311.04014575,170240597.03209856,61874321.98266726,9311765.081757793,0.0013177859964466534,0.0038134319573598406,7438636567585.703,3.823636958741904e-05,7438636567585.708,0.003795080059919663,31.325552832923847,1.1735787365558568,0.3278459306386638,0.015003310075068175
5,0.0,0.0,1.7857142857142858,3020,183425778.61640924,337467301.0485403,207637966.48104858,127627569.76495449,40551904.55218962,0.001222838524109395,0.002674062289312739,5118167101510.185,3.823636958741904e-05,5118167101510.188,0.007626964412485186,33.45821616551871,1.485441662109685,1.601698785337164,0.027979637716794792
6,0.0,0.0,2.142857142857143,3020,271434966.67927253,463297928.25836176,474886067.3331821,197842615.4724849,210293023.5049269,0.0018095664445284835,0.009714797334341803,36319643058274.25,3.823636958741904e-05,36319643058274.26,0.01667842714816053,35.25834616433915,1.797210453199281,11.272777590929278,0.09054216634447257
7,0.0,0.0,2.5,3020,327983250.3997125,533120417.9541898,441879144.20181894,169177169.5409126,343054043.39957345,0.00218655500266475,0.014238660031977,93555846406992.44,3.823636958741904e-05,93555846406992.45,0.022359899602097135,37.18267399358903,2.104289321881345,34.30540433995735,0.14667345100214113
8,0.0,0.0,2.857142857142857,3020,340190866.6806225,624268200.133964,295152187.1845083,273990476.6443122,211052744.3050387,0.00226793911120415,0.015215269334449801,112311920305070.33,3.823636958741904e-05,112311920305070.34,0.01925980232490943,39.6245459471578,2.404353310342138,11.313502496911061,0.13104017690016814
9,0.0,0.0,3.2142857142857144,3020,238461852.45837647,368622039.6788866,196535888.57888544,96423592.12052526,-5154553.958901964,0.001589745683055843,0.007076948196670117,19006719765257.203,3.823636958741904e-05,19006719765257.21,0.009024925178616083,41.16126217088218,2.6997273763953995,-0.2035919867660656,0.043042007527820704
