node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,1320,206289851.1848412,235202296.62164056,135430956.96214446,-2005989.4048070775,-28587016.18125257,0.0013752656745656079,0.0019701447914694417,3026382561165.4434,1.6786283361007864e-05,3026382561165.447,0.0008642878722648359,22.841536592052254,-0.04994345830742686,-0.9533586357825445,0.0035658763310075204
1,0.0,0.0,0.35714285714285715,1320,171042715.5848184,275586960.73575974,112377397.74079439,97661934.9234218,-11780133.543266764,0.001140284770565456,0.0007364950454686438,1185925556729.4116,1.6786283361007864e-05,1185925556729.4136,0.0006434586619063043,24.824970183854948,0.2538682532192236,-0.39329192354695963,0.002201178337980556
2,0.0,0.0,0.7142857142857143,1320,137964274.24032667,217245013.85137138,71409601.4992614,88801049.52002916,25559187.00935767,0.0009197618282688445,0.0,404918590425.92755,1.6786283361007864e-05,404918590425.92847,0.0004947699154000119,27.413820679230685,0.558350230835231,0.8564025519650369,0.0013652114458822093
3,0.0,0.0,1.0714285714285714,1320,34528453.59657632,173243645.18622774,145104587.66431653,183635498.01145515,-12628963.126107953,0.0002301896906438421,0.0,397575995.0098925,1.6786283361007864e-05,397575995.0101395,0.00011815918904152938,29.089110006709817,0.8645196308085966,-0.4281633651484411,8.159708151659073e-05
4,0.0,0.0,1.4285714285714286,1320,154206300.18264145,288519683.2198586,250855637.1728234,118970548.55156447,-19729032.566807512,0.0010280420012176096,0.00014722050639245064,706390906743.3733,1.6786283361007864e-05,706390906743.3745,0.001252350164410158,31.008637149835426,1.1735787365558568,-0.6946140700152337,0.003862405707736264
5,0.0,0.0,1.7857142857142858,1320,146018446.1993553,330082317.93449736,169468705.09364554,205347624.34699205,51021024.52416237,0.000973456307995702,0.0,537740970515.9214,1.6786283361007864e-05,537740970515.92236,0.003034199081882492,34.33980223747471,1.485441662109685,2.01520283472348,0.00886098070791984
6,0.0,0.0,2.142857142857143,1320,270772870.6082908,622449740.1530651,310664078.4556353,446302938.64731425,137280342.38760328,0.0018051524707219386,0.004227050471290178,11791261168168.58,1.6786283361007864e-05,11791261168168.586,0.006772166755922842,34.94686027857091,1.797210453199281,7.358925852838938,0.03667438065478529
7,0.0,0.0,2.5,1320,190864031.81180722,439185304.8928383,534032050.41519374,314323594.76138216,185078030.76444447,0.0012724268787453815,0.0014302411134132526,2051894281124.334,1.6786283361007864e-05,2051894281124.3367,0.007763567666220498,38.26539935658958,2.104289321881345,18.507803076444446,0.02963571652037254
8,0.0,0.0,2.857142857142857,1320,242909432.8897236,462704142.2832092,414511122.0446932,199310605.04697126,174051078.4670426,0.001619396219264824,0.003251830151140326,6851038581771.609,1.6786283361007864e-05,6851038581771.614,0.006550510093550298,40.277970204469455,2.404353310342138,9.330024669003741,0.03182361383925427
9,0.0,0.0,3.2142857142857144,1320,309579399.7664152,248462239.39276025,242960393.6950093,-63831413.99613701,81215051.89878586,0.0020638626651094346,0.005585278991824532,23035348246006.652,1.6786283361007864e-05,23035348246006.66,0.004211842980603152,42.21871033418962,2.6997273763953995,3.207791382768881,0.026077996436910257
10,0.0,0.0,3.5714285714285716,1320,191577054.12763873,228422299.4584614,42674045.3272655,31505117.68168282,19195427.58643462,0.0012771803608509248,0.0014551968944673556,2090508641642.054,1.6786283361007864e-05,2090508641642.0566,0.0014727758048332304,44.96247125634209,2.9950073079844284,0.6758270602649025,0.005643001001608249
11,0.0,0.0,3.928571428571429,1320,213508405.0645333,261407776.2366141,18947943.057124395,101502790.10418652,-7532074.246068094,0.0014233893670968886,0.002222794177258666,3594259212317.0557,1.6786283361007864e-05,3594259212317.059,0.0010315434406180258,46.434958703320284,3.2930910593800258,-0.255362077119177,0.004404863895222716
12,0.0,0.0,4.285714285714286,1320,124801181.88716754,264117384.44800407,177600783.81651887,121051803.02605686,-15872398.523952138,0.0008320078792477836,0.0,245260722868.0525,1.6786283361007864e-05,245260722868.05334,0.00044869909216395496,49.50194794575548,3.594064516549517,-0.5318307893260454,0.0011199635402752138
13,0.0,0.0,4.642857142857143,1320,225289061.04260835,259063998.0822947,149732311.32827616,-28110.06786204731,-33003048.395887803,0.001501927073617389,0.0026351171364912924,4701484815619.672,1.6786283361007864e-05,4701484815619.676,0.0009970127044975604,50.00752428817805,3.896725396076367,-1.1018408525556207,0.004492321120876138
14,0.0,0.0,5.0,1320,126076663.86480045,253443162.95383865,156530269.48594326,110905668.81374146,-166193.94543506674,0.000840511092432003,0.0,258052490418.80707,1.6786283361007864e-05,258052490418.80795,0.0004412944100990061,52.40021863275341,4.2000565416925735,-0.005542461377945445,0.0011127385401493559
15,0.3448275862068966,0.0,0.0,1320,195619019.02184117,279844081.28460574,216349822.82100293,60365335.21726606,4336582.365723399,0.001304126793478941,0.0015966656657644411,2320544475094.502,1.6786283361007864e-05,2320544475094.505,0.0007940110130835918,22.872337494012324,-0.049938835309792644,0.1446222376596266,0.0031064731094390106
16,0.3448275862068966,0.0,0.35714285714285715,1320,199038707.7821044,256492861.5766421,163167141.78549415,27939540.923314087,24499148.662836015,0.0013269247185473626,0.0017163547723736542,2530592579316.253,1.6786283361007864e-05,2530592579316.256,0.0008169217577858179,24.097787529874783,0.25389252238383625,0.8179293780907104,0.0032519810205754894
17,0.3448275862068966,0.0,0.7142857142857143,1320,69758352.77421023,131710515.99495134,70568360.2012738,146553702.05171433,-10803.1111338134,0.00046505568516140154,0.0,13381832745.535494,1.6786283361007864e-05,13381832745.535976,0.0002560491902686044,27.07944784944497,0.5584489488868041,-0.0003619759869816065,0.0003572313948461637
18,0.3448275862068966,0.0,1.0714285714285714,1320,91762215.93789953,204572947.90381032,120031849.01648715,106985979.35129295,22108903.6633972,0.0006117481062526635,0.0,52705261961.42569,1.6786283361007864e-05,52705261961.426315,0.00043932694482417775,30.056637531325837,0.8648307658413091,0.7495645127582364,0.0008062722795658774
19,0.3448275862068966,0.0,1.4285714285714286,1320,105792514.4559047,200221463.3101522,166829561.97782165,81762101.69013901,31104472.06347681,0.0007052834297060314,0.0,107351770225.83969,1.6786283361007864e-05,107351770225.84041,0.0010749560990059512,30.31321391934099,1.1743385585211081,1.095117252329768,0.0022744461728710008
20,0.3448275862068966,0.0,1.7857142857142858,1320,222577478.73752993,374818365.78254485,214788312.07783568,120638128.64235319,24015385.471190877,0.0014838498582501996,0.0025402117558135477,4425278481651.843,1.6786283361007864e-05,4425278481651.847,0.003500043570590048,32.84237641681884,1.4868794186960859,0.9485476493244814,0.015580617468268696
21,0.3448275862068966,0.0,2.142857142857143,1320,150827409.08390674,548193969.0467875,399022681.27842003,395763270.66259503,232978315.58441505,0.0010055160605593782,2.89593179367359e-05,632318468779.9807,1.6786283361007864e-05,632318468779.9817,0.005953286684589051,36.58549397925966,1.799318447725221,12.488824837457875,0.017958376123405752
