node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,1510,24443556.043257296,101509208.02292117,95752068.84528632,74700971.8378708,-12241803.813688867,0.00016295704028838198,0.0,83422936.2034594,1.9179526552601448e-05,83422936.20364153,2.981322537662937e-08,22.48372986315205,-0.04994345830742686,-0.40825629752117065,1.4574824906478012e-08
1,0.0,0.0,0.35714285714285715,1510,59862532.49214132,82211845.44253488,73592542.81340407,18506878.546576448,-4503815.624097589,0.00039908354994760883,0.0,7349181348.683156,1.9179526552601448e-05,7349181348.683574,0.00024027175048552254,23.60186359087024,0.2538682532192236,-0.15036453564778401,0.0002876655094076653
2,0.0,0.0,0.7142857142857143,1510,57666304.85850986,99661180.92834668,63272628.24908283,33172933.521241665,8971366.41124759,0.00038444203239006576,0.0,6096409809.238094,1.9179526552601448e-05,6096409809.238498,0.0002442594543584607,24.37270234578377,0.558350230835231,0.30060037067661555,0.00028171080319216546
3,0.0,0.0,1.0714285714285714,1510,69374762.69030578,112533925.19599332,78149582.22134876,32682792.52203986,5012581.867093419,0.0004624984179353719,0.0,15362825160.883183,1.9179526552601448e-05,15362825160.883663,0.00041253812395154244,26.15719154603467,0.8645196308085966,0.16994300314805022,0.0005723946889968441
4,0.0,0.0,1.4285714285714286,1510,52686133.54605692,103385724.52014326,51911846.17139266,49565720.095755406,21140340.61321145,0.00035124089030704614,0.0,3881013711.778202,1.9179526552601448e-05,3881013711.7785726,0.0010160957323674103,26.162673401133695,1.1735787365558568,0.7443029953509435,0.0010706831090217578
5,0.0,0.0,1.7857142857142858,1510,84262824.04878294,163033936.60525906,83087228.24874951,75033336.1609986,-1087243.4025121555,0.0005617521603252197,0.0,40610990950.53418,1.9179526552601448e-05,40610990950.53477,0.003220633604977701,27.862269540064602,1.485441662109685,-0.042943394555695034,0.0054275936556366705
6,0.0,0.0,2.142857142857143,1510,122489364.3320095,171532851.417501,123930387.00210255,32388009.024211954,101949918.95208311,0.0008165957622133966,0.0,263606090074.13568,1.9179526552601448e-05,263606090074.13654,0.006688656888394032,29.12569539093755,1.797210453199281,5.465035133384599,0.016385786609886033
7,0.0,0.0,2.5,1510,115628596.87844783,238233196.9361365,273126146.53363866,144069484.1740371,194436722.881081,0.0007708573125229856,0.0,197601307280.22784,1.9179526552601448e-05,197601307280.22864,0.008462514387513791,30.1892578975523,2.104289321881345,19.4436722881081,0.019570173293837936
8,0.0,0.0,2.857142857142857,1510,70103545.69521658,199358293.58044294,139251619.67221528,216261297.33563915,117079214.21326149,0.0004673569713014439,0.0,16186891533.847588,1.9179526552601448e-05,16186891533.848074,0.00647911361384686,31.031627933489062,2.404353310342138,6.276042449482122,0.009084176745856265
9,0.0,0.0,3.2142857142857144,1510,59090516.69051557,162301366.5869813,108573579.77608064,99013815.264541,14247268.287772268,0.00039393677793677045,0.0,6887355063.772906,1.9179526552601448e-05,6887355063.773319,0.003119944375544629,31.080156484125325,2.6997273763953995,0.5627314564604183,0.003687182503932002
10,0.0,0.0,3.5714285714285716,1510,97750795.13108557,159172759.96309638,65663277.743933916,57671324.88860463,-14889907.813780734,0.0006516719675405705,0.0,85322786244.72772,1.9179526552601448e-05,85322786244.7284,0.0011963543787075243,33.3822885118251,2.9950073079844284,-0.5242395659117457,0.0023388918355443274
11,0.0,0.0,3.928571428571429,1510,47181114.67725525,84287325.98894066,30939605.19405494,67182848.88831995,-2123185.166597871,0.000314540764515035,0.0,2235138919.308969,1.9179526552601448e-05,2235138919.309303,0.00013503907319031906,33.67351302280348,3.2930910593800258,-0.07198295669139063,0.00012742587996205417
12,0.0,0.0,4.285714285714286,1510,61608321.91741333,99159883.61911196,37243450.34936266,37864366.546588875,14749219.915147314,0.0004107221461160889,0.0,8485167770.019642,1.9179526552601448e-05,8485167770.020072,0.0002600275225940746,35.43078961090957,3.594064516549517,0.4941968447666655,0.00032039718638726434
13,0.0,0.0,4.642857142857143,1510,44809462.13058206,90870499.31168622,54706213.160799086,40741574.77804264,4966388.688206969,0.00029872974753721374,0.0,1727078945.465183,1.9179526552601448e-05,1727078945.4655008,8.216205169572403e-07,35.64024877984574,3.896725396076367,0.1658080150868243,7.363274688060942e-07
14,0.0,0.0,5.0,1510,88209765.09701848,119154281.3385984,58872791.987700716,17911010.76076416,16580355.687709697,0.0005880651006467899,0.0,51056008958.44043,1.9179526552601448e-05,51056008958.44104,0.00035286887361345057,36.5418461863402,4.2000565416925735,0.5529442170180235,0.0006225296090298395
15,0.3448275862068966,0.0,0.0,1510,47572716.920768246,76084282.11891045,54269115.59349704,21516221.564665675,9999948.30140317,0.00031715144613845496,0.0,2329449558.1570625,1.9179526552601448e-05,2329449558.1573987,2.981322537662937e-08,24.296570548218025,-0.049938835309792644,0.33349185553593436,2.8365922626749065e-08
16,0.3448275862068966,0.0,0.35714285714285715,1510,82505057.04343927,129557360.0701848,35882925.556592554,67689850.84482712,-9299857.106656305,0.0005500337136229284,0.0,36548232566.7769,1.9179526552601448e-05,36548232566.77747,0.00033084184869071434,23.81500346363443,0.25389252238383625,-0.3104853333584909,0.0005459225119716858
17,0.3448275862068966,0.0,0.7142857142857143,1510,70968313.49350983,111971181.13768859,32571018.091985207,54715129.08199884,-8237982.152521367,0.0004731220899567322,0.0,17210201640.95511,1.9179526552601448e-05,17210201640.9556,0.00029746748889846055,25.53203040264074,0.5584489488868041,-0.27602712621018644,0.00042221532012546204
18,0.3448275862068966,0.0,1.0714285714285714,1510,94027463.6685269,132869607.38942169,67948483.4811521,25042609.425604988,1389010.1856208507,0.0006268497577901793,0.0,70264691292.58719,1.9179526552601448e-05,70264691292.58783,0.0005111489278644269,25.684207877408127,0.8648307658413091,0.04709201138384894,0.0009612407448795775
19,0.3448275862068966,0.0,1.4285714285714286,1510,67283544.49756227,130536800.7018081,79522384.40519586,54282943.820877284,-13486838.200672844,0.00044855696331708183,0.0,13182805528.027346,1.9179526552601448e-05,13182805528.027813,0.0010744853761734316,27.067830521501875,1.1743385585211081,-0.4748406969517318,0.0014459036923949004
