node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,1130,39495859.026726075,159657700.71739545,118960876.14019173,121483766.49370709,-16514942.988941172,0.0002633057268448405,0.0,646219551.0951467,1.4391361555066703e-05,646219551.0954244,2.2359919032472027e-08,22.49940493402475,-0.04994345830742686,-0.5507627455113291,1.766248419911049e-08
1,0.0,0.0,0.35714285714285715,1130,66421598.24311106,165204077.5599705,135259950.33216253,89081865.56854504,800507.179167955,0.00044281065495407375,0.0,8692983994.48635,1.4391361555066703e-05,8692983994.486807,0.00019988101011705108,25.538095883708124,0.2538682532192236,0.026725758850846517,0.00026552832300843967
2,0.0,0.0,0.7142857142857143,1130,157291616.86604595,231285370.28754118,150826558.02273786,50040229.632222384,45741007.576007985,0.0010486107791069731,0.00021874850598137854,647366402966.7522,1.4391361555066703e-05,647366402966.7534,0.0004923927186493068,26.442093318653736,0.558350230835231,1.5326276067859084,0.0015489849369883504
3,0.0,0.0,1.0714285714285714,1130,64009661.967818715,139372499.58826283,121556964.41141973,68342337.84920976,1626327.8408870138,0.0004267310797854581,0.0,7225201134.33016,1.4391361555066703e-05,7225201134.330601,0.00029330829079619555,29.031290063239243,0.8645196308085966,0.05513786003137863,0.00037549129092446295
4,0.0,0.0,1.4285714285714286,1130,166352057.84998423,240893974.6654051,155992004.24833113,49222519.29476796,-36256931.64605841,0.0011090137189998948,0.0004905617354995269,856570594274.8291,1.4391361555066703e-05,856570594274.8307,0.0011275513584481814,29.65618860985947,1.1735787365558568,-1.276523558448768,0.0037514097761880034
5,0.0,0.0,1.7857142857142858,1130,185095176.61754242,257596056.43459514,218182553.3480281,55968563.25388015,35061806.61050596,0.0012339678441169494,0.0010528552985262726,1460823615936.2905,1.4391361555066703e-05,1460823615936.2927,0.0027764357926695848,31.80796935378154,1.485441662109685,1.3848536506466413,0.010278097468228864
6,0.0,0.0,2.142857142857143,1130,385558821.69483674,532736917.9518875,146190066.35309964,148173780.91320756,181806176.79719397,0.002570392144632245,0.007066764650845102,57289561041446.086,1.4391361555066703e-05,57289561041446.09,0.006623097073976374,33.12502425374754,1.797210453199281,9.745737454975147,0.051071870076257034
7,0.0,0.0,2.5,1130,239812872.6981856,414013612.03806716,433441616.625404,184505691.4440705,264746863.74458468,0.0015987524846545705,0.0026943861809455676,5333161439055.784,1.4391361555066703e-05,5333161439055.788,0.006913283165157812,35.14991536316569,2.104289321881345,26.474686374458464,0.033157885912249996
8,0.0,0.0,2.857142857142857,1130,425756954.5669801,557660627.796784,330615626.54617316,66504826.3127194,97466192.85369805,0.0028383796971132007,0.008272708637009404,94065642552388.23,1.4391361555066703e-05,94065642552388.25,0.006982944407594359,37.733602387912235,2.404353310342138,5.2246845680480565,0.05946074289775798
9,0.0,0.0,3.2142857142857144,1130,70849181.97612642,230314608.48372802,175026547.1112988,254891543.78767058,41707517.911949895,0.0004723278798408428,0.0,12003184292.354628,1.4391361555066703e-05,12003184292.355116,0.0023752342775153045,38.27648511215165,2.6997273763953995,1.6473426221701613,0.0033656681112722996
