node_id,x,y,z,time,von_mises_stress,principal_stress_1,principal_stress_2,principal_stress_3,shear_stress,elastic_strain,plastic_strain,creep_strain,thermal_strain,total_strain,damage,temperature,voltage,delamination_risk,crack_risk
0,0.0,0.0,0.0,0,361056.4812724552,449574.22408818244,336482.72390743083,45509.385156636505,-3708.316478803274,2.4070432084830345e-06,0.0,0.0,0.0,2.4070432084830345e-06,0.0,23.258144799748315,-0.04994345830742686,-0.00012366997369946966,0.0
1,0.0,0.0,0.35714285714285715,0,495441.6103774505,705861.7282671804,270213.3986041795,166914.0841636413,24559.41765563968,3.302944069183003e-06,0.0,0.0,0.0,3.302944069183003e-06,0.0,23.27100988859461,0.2538682532192236,0.000819941520654539,0.0
2,0.0,0.0,0.7142857142857143,0,168640.79752471662,299808.6718644343,318246.6717320204,141144.53175601037,-80942.27243083811,1.1242719834981107e-06,0.0,0.0,0.0,1.1242719834981107e-06,0.0,23.743273773995202,0.558350230835231,-0.00271210381794382,0.0
3,0.0,0.0,1.0714285714285714,0,254971.74861970305,561752.429958137,366941.16238999227,273174.0467677787,-44317.76575447719,1.699811657464687e-06,0.0,0.0,0.0,1.699811657464687e-06,0.0,23.270897223370376,0.8645196308085966,-0.0015025179448081233,0.0
4,0.0,0.0,1.4285714285714286,0,266175.16574428737,520120.6759722158,229475.4684202921,288234.5616717654,-11627.861696686181,1.7745011049619157e-06,0.0,0.0,0.0,1.7745011049619157e-06,0.0,23.123104264182786,1.1735787365558568,-0.0004093903900943482,0.0
5,0.0,0.0,1.7857142857142858,0,537050.4780757077,890878.8994381317,539193.5079205286,272700.07012682594,3722.694682044239,3.580336520504718e-06,0.0,0.0,0.0,3.580336520504718e-06,0.0,24.220062746734072,1.485441662109685,0.0001470371272633463,0.0
6,0.0,0.0,2.142857142857143,0,952331.6936012862,1244319.4302496326,1072676.9574350324,217838.95650818452,432000.5494118725,6.348877957341908e-06,0.0,0.0,0.0,6.348877957341908e-06,0.0,21.94413060105352,1.797210453199281,0.023157430672279048,0.0
7,0.0,0.0,2.5,0,519045.142307933,1148079.1745811263,1415711.7133854118,817473.784407252,730021.1355010361,3.4603009487195534e-06,0.0,0.0,0.0,3.4603009487195534e-06,0.0,24.113193391111437,2.104289321881345,0.07300211355010361,0.0
8,0.0,0.0,2.857142857142857,0,654653.270998057,1195768.1546814514,770649.2164183152,441889.6285456307,379206.28654709744,4.364355139987047e-06,0.0,0.0,0.0,4.364355139987047e-06,0.0,23.88854116998058,2.404353310342138,0.0203273891738376,0.0
9,0.0,0.0,3.2142857142857144,0,460019.67633674183,484973.66938778316,546648.0774863375,58902.454652474575,149498.39338214757,3.0667978422449454e-06,0.0,0.0,0.0,3.0667978422449454e-06,0.0,22.94808551518334,2.6997273763953995,0.005904812554041039,0.0
10,0.0,0.0,3.5714285714285716,0,559267.2805049731,603738.3838601579,615384.3770105469,50385.04941258447,11287.761589669204,3.7284485366998208e-06,0.0,0.0,0.0,3.7284485366998208e-06,0.0,22.67352235075213,2.9950073079844284,0.00039741624393448377,0.0
11,0.0,0.0,3.928571428571429,0,240446.69671944974,491233.9904145689,429740.3267068352,226012.1898409149,-49942.52391499548,1.602977978129665e-06,0.0,0.0,0.0,1.602977978129665e-06,0.0,22.7026316533152,3.2930910593800258,-0.001693215736709577,0.0
12,0.0,0.0,4.285714285714286,0,383964.7375787333,507449.97303642187,259429.3367310936,65173.66128888651,-27141.64961692417,2.5597649171915554e-06,0.0,0.0,0.0,2.5597649171915554e-06,0.0,22.892248454277638,3.594064516549517,-0.0009094255614611146,0.0
13,0.0,0.0,4.642857142857143,0,252819.8760396433,543464.0092456128,258451.3409057363,346242.74215020804,33785.151754854945,1.6854658402642886e-06,0.0,0.0,0.0,1.6854658402642886e-06,0.0,23.639426430532097,3.896725396076367,0.001127952180863655,0.0
14,0.0,0.0,5.0,0,352411.4891184358,481425.20724459994,399710.7306602627,95334.83627237659,8956.029260350075,2.3494099274562386e-06,0.0,0.0,0.0,2.3494099274562386e-06,0.0,21.8125956573443,4.2000565416925735,0.0002986778257492763,0.0
15,0.3448275862068966,0.0,0.0,0,265536.40798568056,465831.78364425583,225217.1472927824,180940.0447415744,54108.12604691561,1.770242719904537e-06,0.0,0.0,0.0,1.770242719904537e-06,0.0,24.052984644678993,-0.049938835309792644,0.0018044712643590496,0.0
16,0.3448275862068966,0.0,0.35714285714285715,0,201956.6683487099,372780.8396625531,415208.78963070584,195408.8189504683,38308.98222763396,1.3463777889913994e-06,0.0,0.0,0.0,1.3463777889913994e-06,0.0,23.052385686745676,0.25389252238383625,0.0012789849329037668,0.0
17,0.3448275862068966,0.0,0.7142857142857143,0,255847.75657489727,389301.15132786805,348128.3219457465,115363.84728586987,-17655.975324070685,1.7056517104993151e-06,0.0,0.0,0.0,1.7056517104993151e-06,0.0,23.64598399935852,0.5584489488868041,-0.000591592460254308,0.0
18,0.3448275862068966,0.0,1.0714285714285714,0,529690.1744010748,578709.9002439919,375819.3821624884,-22433.526805714337,67438.79974194264,3.5312678293404984e-06,0.0,0.0,0.0,3.5312678293404984e-06,0.0,22.44752107755087,0.8648307658413091,0.002286397002726917,0.0
19,0.3448275862068966,0.0,1.4285714285714286,0,416258.6898282655,699654.4620550612,352555.53401021543,238158.7400779058,89328.21529715815,2.7750579321884367e-06,0.0,0.0,0.0,2.7750579321884367e-06,0.0,23.42887727180962,1.1743385585211081,0.0031450419570571257,0.0
20,0.3448275862068966,0.0,1.7857142857142858,0,474490.54356961005,741504.2352868636,446933.3098137463,194140.96344760383,-56996.28058507109,3.1632702904640668e-06,0.0,0.0,0.0,3.1632702904640668e-06,0.0,23.265158951331525,1.4868794186960859,-0.0022512105014538767,0.0
21,0.3448275862068966,0.0,2.142857142857143,0,666374.39121551,1164158.416779807,1144776.570167506,488304.53496855893,438738.33026145125,4.442495941436733e-06,0.0,0.0,0.0,4.442495941436733e-06,0.0,23.35853506846607,1.799318447725221,0.023518610057632953,0.0
22,0.3448275862068966,0.0,2.5,0,526364.0389658308,1111721.1158287316,883120.9540961358,509706.3888236326,708524.5686044809,3.5090935931055386e-06,0.0,0.0,0.0,3.5090935931055386e-06,0.0,22.73536061014958,2.1066840939442795,0.07085245686044808,0.0
23,0.3448275862068966,0.0,2.857142857142857,0,823391.7698870385,1424110.7657075508,712675.1828550494,522161.7363369648,405025.2091301153,5.48927846591359e-06,0.0,0.0,0.0,5.48927846591359e-06,0.0,22.894667693415464,2.406461304868078,0.021711414982515758,0.0
24,0.3448275862068966,0.0,3.2142857142857144,0,339154.2048662978,882198.2352273209,532528.6977683991,554641.5440098345,18469.233189382503,2.2610280324419853e-06,0.0,0.0,0.0,2.2610280324419853e-06,0.0,22.47319975274997,2.7011651329818003,0.0007294885084243345,0.0
25,0.3448275862068966,0.0,3.5714285714285716,0,519488.29056866374,754537.0844426289,401445.7374818543,158035.50903440604,-44336.011056143565,3.4632552704577583e-06,0.0,0.0,0.0,3.4632552704577583e-06,0.0,23.47751219451364,2.9957671299496798,-0.0015609694486368652,0.0
26,0.3448275862068966,0.0,3.928571428571429,0,212497.92467900895,385543.48736149725,230967.71274798937,143224.95011400874,42447.823508188994,1.416652831193393e-06,0.0,0.0,0.0,1.416652831193393e-06,0.0,23.771475938381517,3.2934021944127383,0.0014391207556003398,0.0
27,0.3448275862068966,0.0,4.285714285714286,0,339689.47551798634,419645.4031695501,266489.6776665509,30343.3287123975,-53019.67875665793,2.2645965034532423e-06,0.0,0.0,0.0,2.2645965034532423e-06,0.0,23.24609224652413,3.5941632346010897,-0.0017765114428304899,0.0
