experiment_id,phase,radial_position,normalized_position,velocity,normalized_velocity
1,gas,0.0,0.0,0.0,0.0
1,liquid,0.0,0.0,0.0,0.0
1,gas,0.0025,0.049999999999999996,3.8943637680752774,0.6566302923052914
1,liquid,0.00013157894736842116,0.002631578947368423,0.31245753125226805,0.6566302923052914
1,gas,0.005,0.09999999999999999,4.299726198763149,0.7249786200948424
1,liquid,0.0002631578947368423,0.005263157894736846,0.34498108372403663,0.7249786200948424
1,gas,0.0075,0.15,4.556136168362292,0.7682120115587036
1,liquid,0.0003947368421052635,0.007894736842105269,0.3655536934905388,0.7682120115587037
1,gas,0.01,0.19999999999999998,4.747282607722954,0.8004412920844259
1,liquid,0.0005263157894736846,0.010526315789473693,0.3808899969555364,0.800441292084426
1,gas,0.0125,0.25,4.901052715540287,0.8263685338258452
1,liquid,0.0006578947368421058,0.013157894736842115,0.3932274752011152,0.8263685338258452
1,gas,0.015,0.3,5.030382166358789,0.8481748262402302
1,liquid,0.000789473684210527,0.015789473684210537,0.4036039996676348,0.8481748262402302
1,gas,0.0175,0.35000000000000003,5.142387595319066,0.8670601081342519
1,liquid,0.0009210526315789481,0.01842105263157896,0.412590561248418,0.8670601081342518
1,gas,0.02,0.39999999999999997,5.241424945632985,0.883758836901932
1,liquid,0.0010526315789473693,0.021052631578947385,0.42053665150185804,0.883758836901932
1,gas,0.0225,0.44999999999999996,5.330364090491345,0.8987549030538599
1,liquid,0.0011842105263157904,0.023684210526315808,0.42767252973232595,0.89875490305386
1,gas,0.025,0.5,5.411200909190593,0.9123848326271187
1,liquid,0.0013157894736842116,0.02631578947368423,0.4341583318579803,0.9123848326271187
1,gas,0.0275,0.5499999999999999,5.485382284840593,0.9248925851837686
1,liquid,0.0014473684210526327,0.028947368421052652,0.44011014603890153,0.9248925851837686
1,gas,0.03,0.6,5.553992199648494,0.936460931413946
1,liquid,0.001578947368421054,0.031578947368421074,0.4456149437098444,0.9364609314139459
1,gas,0.0325,0.65,5.617864766647628,0.9472305114626169
1,liquid,0.001710526315789475,0.0342105263157895,0.45073964848521725,0.9472305114626169
1,gas,0.035,0.7000000000000001,5.677656219238073,0.9573119731159092
1,liquid,0.0018421052631578962,0.03684210526315792,0.45553691211517106,0.9573119731159092
1,gas,0.0375,0.7499999999999999,5.733892586865218,0.9667940104170755
1,liquid,0.0019736842105263176,0.03947368421052635,0.460048939661087,0.9667940104170755
1,gas,0.04,0.7999999999999999,5.78700231918171,0.975748864439988
1,liquid,0.0021052631578947385,0.04210526315789477,0.4643101070386999,0.9757488644399881
1,gas,0.0425,0.85,5.837339241043521,0.9842361937405597
1,liquid,0.0022368421052631595,0.044736842105263186,0.4683488027724457,0.9842361937405597
1,gas,0.045,0.8999999999999999,5.885199096374943,0.9923058638246905
1,liquid,0.002368421052631581,0.047368421052631615,0.4721887553638128,0.9923058638246905
1,gas,0.0475,0.95,5.930831723286756,1.0
1,liquid,0.0025000000000000022,0.050000000000000044,0.4758500101408589,1.0
2,gas,0.0,0.0,0.0,0.0
2,liquid,0.0,0.0,0.0,0.0
2,gas,0.0025,0.049999999999999996,8.575298835079607,0.6566302923052914
2,liquid,0.00013157894736842116,0.002631578947368423,0.19997436259937343,0.6566302923052914
2,gas,0.005,0.09999999999999999,9.467897520430654,0.7249786200948424
2,liquid,0.0002631578947368423,0.005263157894736846,0.22078959674957283,0.7249786200948424
2,gas,0.0075,0.15,10.032506335773306,0.7682120115587037
2,liquid,0.0003947368421052635,0.007894736842105269,0.2339561685667853,0.7682120115587037
2,gas,0.01,0.19999999999999998,10.453406368845773,0.8004412920844259
2,liquid,0.0005263157894736846,0.010526315789473693,0.24377147849947298,0.800441292084426
2,gas,0.0125,0.25,10.792004585387765,0.8263685338258451
2,liquid,0.0006578947368421058,0.013157894736842115,0.2516675254865796,0.8263685338258451
2,gas,0.015,0.3,11.076785041193391,0.8481748262402302
2,liquid,0.000789473684210527,0.015789473684210537,0.25830855237389044,0.8481748262402302
2,gas,0.0175,0.35000000000000003,11.323418402041534,0.8670601081342518
2,liquid,0.0009210526315789481,0.01842105263157896,0.26405999615210496,0.8670601081342517
2,gas,0.02,0.39999999999999997,11.541496354013663,0.883758836901932
2,liquid,0.0010526315789473693,0.021052631578947385,0.26914553314402934,0.883758836901932
2,gas,0.0225,0.44999999999999996,11.73733829141794,0.89875490305386
2,liquid,0.0011842105263157904,0.023684210526315808,0.2737125304412475,0.89875490305386
2,gas,0.025,0.5,11.915339094246331,0.9123848326271187
2,liquid,0.0013157894736842116,0.02631578947368423,0.27786347582196946,0.9123848326271187
2,gas,0.0275,0.5499999999999999,12.078684765601126,0.9248925851837686
2,liquid,0.0014473684210526327,0.028947368421052652,0.2816726662817721,0.9248925851837686
2,gas,0.03,0.6,12.229762209200569,0.9364609314139459
2,liquid,0.001578947368421054,0.031578947368421074,0.2851957639682752,0.936460931413946
2,gas,0.0325,0.65,12.370408122628405,0.9472305114626169
2,liquid,0.001710526315789475,0.0342105263157895,0.2884756003251007,0.9472305114626168
2,gas,0.035,0.7000000000000001,12.502067516635135,0.9573119731159092
2,liquid,0.0018421052631578962,0.03684210526315792,0.2915458727322863,0.9573119731159092
2,gas,0.0375,0.7499999999999999,12.625898695878185,0.9667940104170755
2,liquid,0.0019736842105263176,0.03947368421052635,0.29443359263748164,0.9667940104170755
2,gas,0.04,0.7999999999999999,12.742845096571024,0.9757488644399881
2,liquid,0.0021052631578947385,0.04210526315789477,0.2971607607964703,0.9757488644399882
2,gas,0.0425,0.85,12.85368583285294,0.9842361937405597
2,liquid,0.0022368421052631595,0.044736842105263186,0.299745546005045,0.9842361937405598
2,gas,0.045,0.8999999999999999,12.959072125996649,0.9923058638246905
2,liquid,0.002368421052631581,0.047368421052631615,0.3022031346213055,0.9923058638246905
2,gas,0.0475,0.95,13.05955411373656,1.0
