experiment_id,frequency,attenuation_coefficient,transmission_loss_dB,source_amplitude,received_amplitude,SNR_dB,sound_speed_gas,sound_speed_liquid,sound_speed_mixture,viscous_atten_contribution,scattering_atten_contribution,turbulence_atten_contribution
1,100,0.0003218215765832328,0.013976533486750277,1.0,0.9983921860370613,40.08082080914608,341.65388640276456,1474.3746677188076,56.67826467617009,8.537511503242138e-08,0.0003182652657706989,2.5911163137443034e-05
1,500,0.007209371425911304,0.31309902282642577,1.0,0.9645950942668768,38.91778988871392,341.65388640276456,1474.3746677188076,56.67826467617009,2.1343778758105336e-06,0.00775638146005754,0.00012955581568721518
1,1000,0.034331984071281206,1.4910191234947767,1.0,0.8422655618403432,37.35519713745892,341.65388640276456,1474.3746677188076,56.67826467617009,8.537511503242134e-06,0.03092540074812519,0.00025911163137443035
1,2000,0.1344207981558837,5.83782108921311,1.0,0.5106330794731468,31.902765201471656,341.65388640276456,1474.3746677188076,56.67826467617009,3.415004601296854e-05,0.12350135280829083,0.0005182232627488607
1,5000,0.8135763829569966,35.33317337250305,1.0,0.017113598205669524,7.549963868812753,341.65388640276456,1474.3746677188076,56.67826467617009,0.0002134377875810534,0.7711325168610305,0.0012955581568721516
1,10000,2.3239835311806916,100.9293223625808,1.0,8.985326896646785e-06,5.0,341.65388640276456,1474.3746677188076,56.67826467617009,0.0008537511503242136,3.0835288165230725,0.002591116313744303
2,100,0.00017376420766099842,0.007546483653946237,1.0,0.9991315562774121,39.586362744260065,347.56960286486753,1504.2657437826022,63.912181320994385,6.773606544507263e-08,0.00010362982196259603,6.058628685041639e-05
2,500,0.002811705653820405,0.12211082501903768,1.0,0.9860398313693648,38.66991880154932,347.56960286486753,1504.2657437826022,63.912181320994385,1.6934016361268156e-06,0.002406460022188727,0.000302931434252082
2,1000,0.010234190689105764,0.44446525430242717,1.0,0.9501162310046809,39.24418027491341,347.56960286486753,1504.2657437826022,63.912181320994385,6.7736065445072625e-06,0.00953369732531682,0.000605862868504164
2,2000,0.043765782887865284,1.900723800437566,1.0,0.80345916665757,38.608117886164855,347.56960286486753,1504.2657437826022,63.912181320994385,2.709442617802905e-05,0.0379505037743911,0.001211725737008328
2,5000,0.24779050850458545,10.761405051154224,1.0,0.2896874944087519,28.414841016600842,347.56960286486753,1504.2657437826022,63.912181320994385,0.0001693401636126816,0.23649957786415884,0.0030293143425208194
2,10000,0.9054018850511476,39.32110425825157,1.0,0.010812964747114778,5.0,347.56960286486753,1504.2657437826022,63.912181320994385,0.0006773606544507264,0.9450768838222544,0.006058628685041639
3,100,0.00105448264462709,0.04579559938242929,1.0,0.9947414615522359,39.112235438977045,342.84471223528266,1480.956729983042,79.06052335866023,4.2964337582514965e-08,0.001,1.44238206197052e-05
3,500,0.005220201595226219,0.22671047472292996,1.0,0.9742366789634882,43.92409112256795,342.84471223528266,1480.956729983042,79.06052335866023,1.0741084395628744e-06,0.005,7.2119103098526e-05
3,1000,0.011032598562805035,0.4791396676879973,1.0,0.9463308902475762,38.86881326797632,342.84471223528266,1480.956729983042,79.06052335866023,4.2964337582514975e-06,0.01,0.000144238206197052
3,2000,0.022744806554451796,0.987794397855533,1.0,0.8925042238162996,38.19605485610137,342.84471223528266,1480.956729983042,79.06052335866023,1.718573503300599e-05,0.02,0.000288476412394104
3,5000,0.040469099817931,1.7575506738519329,1.0,0.8168126711510109,36.226276704313264,342.84471223528266,1480.956729983042,79.06052335866023,0.00010741084395628743,0.05,0.0007211910309852601
3,10000,0.08281388922103881,3.5965615113644347,1.0,0.6609550489182056,35.70041152055295,342.84471223528266,1480.956729983042,79.06052335866023,0.0004296433758251497,0.1,0.0014423820619705202
4,100,0.001013164846047842,0.04400119018969355,1.0,0.9949469854177233,43.30887343436087,342.0389630469315,1476.5365445473376,75.65194745834289,4.701834139487166e-08,0.001,1.1255172982943672e-05
4,500,0.005222793251361137,0.22682302891876852,1.0,0.9742240546129538,39.33497591346351,342.0389630469315,1476.5365445473376,75.65194745834289,1.1754585348717915e-06,0.005,5.6275864914718357e-05
4,1000,0.010956384221189362,0.4758297208874397,1.0,0.946691578896085,35.10189966109679,342.0389630469315,1476.5365445473376,75.65194745834289,4.701834139487166e-06,0.01,0.00011255172982943671
4,2000,0.020720886805880807,0.8998966799935932,1.0,0.901581861998462,40.641833707780336,342.0389630469315,1476.5365445473376,75.65194745834289,1.8807336557948663e-05,0.02,0.00022510345965887343
4,5000,0.04318678438568143,1.8755782149846965,1.0,0.8057885450675262,40.41192987142916,342.0389630469315,1476.5365445473376,75.65194745834289,0.00011754585348717915,0.05,0.0005627586491471836
4,10000,0.1050346786830403,4.5615981360525515,1.0,0.5914528014540306,34.607826036145845,342.0389630469315,1476.5365445473376,75.65194745834289,0.0004701834139487166,0.1,0.0011255172982943672
5,100,0.0002047892341531656,0.008893883434591278,1.0,0.9989765778832316,44.5324918321742,348.5777982833038,1508.713991747322,90.26152572083669,3.299373376921768e-08,0.00014954681116349075,4.302194009476742e-05
5,500,0.003951657803670143,0.17161831785038667,1.0,0.9804356267262597,40.32482285475028,348.5777982833038,1508.713991747322,90.26152572083669,8.248433442304419e-07,0.0036651396175194023,0.00021510970047383706
5,1000,0.014365637879088499,0.623891725990847,1.0,0.9306907846218778,37.676419535079575,348.5777982833038,1508.713991747322,90.26152572083669,3.2993733769217676e-06,0.014623793139293677,0.0004302194009476741
5,2000,0.06421877751440491,2.788986070907868,1.0,0.7253551459595735,35.498846277274396,348.5777982833038,1508.713991747322,90.26152572083669,1.319749350768707e-05,0.05842164189560684,0.0008604388018953482
5,5000,0.36972025041638784,16.05674646037257,1.0,0.15745725536131558,22.9879386460972,348.5777982833038,1508.713991747322,90.26152572083669,8.248433442304422e-05,0.36485952186666337,0.002151097004738371
5,10000,1.5338109654830434,66.61256385919847,1.0,0.0004670590665701154,5.0,348.5777982833038,1508.713991747322,90.26152572083669,0.0003299373376921769,1.459070434158814,0.004302194009476742
6,100,0.0004594322489646981,0.019952889053376936,1.0,0.9977054752108945,38.960014313237124,341.3542274624982,1472.6698315547058,74.95404405263022,4.7848693907021844e-08,0.0003589004243069241,5.7296878803770296e-05
6,500,0.008644840561914634,0.37544065529729326,1.0,0.9576966477158743,37.66703191313809,341.3542274624982,1472.6698315547058,74.95404405263022,1.196217347675546e-06,0.008596933414070241,0.00028648439401885144
6,1000,0.033232549002819946,1.4432712651504118,1.0,0.8469083928548726,39.31132972093929,341.3542274624982,1472.6698315547058,74.95404405263022,4.784869390702184e-06,0.03419994505947953,0.0005729687880377029
6,2000,0.1480046319786114,6.427759496443251,1.0,0.4771028657417312,31.7279098552015,341.3542274624982,1472.6698315547058,74.95404405263022,1.9139477562808737e-05,0.13642420304431527,0.0011459375760754058
6,5000,0.9285114337043606,40.324739204188084,1.0,0.009633032816651036,5.0,341.3542274624982,1472.6698315547058,74.95404405263022,0.00011962173476755462,0.8512428545509596,0.0028648439401885144
6,10000,3.5502541391869515,154.18557820030725,1.0,1.9530847544673438e-08,5.0,341.3542274624982,1472.6698315547058,74.95404405263022,0.0004784869390702185,3.4030935322358244,0.005729687880377029
7,100,0.0003208976110158983,0.013936406172014078,1.0,0.9983967984477286,37.49675418720515,344.85041601826885,1491.3755250859112,41.28122242914181,3.770576851454474e-08,0.00033849265406086105,9.280478163530017e-06
7,500,0.006756681702489042,0.293438957936766,1.0,0.9667808784710007,42.6986496650416,344.85041601826885,1491.3755250859112,41.28122242914181,9.426442128636183e-07,0.008171182867013594,4.6402390817650087e-05
7,1000,0.03477131083237267,1.5100988423042216,1.0,0.8404174433968852,38.378731815874865,344.85041601826885,1491.3755250859112,41.28122242914181,3.7705768514544733e-06,0.032539164725800415,9.280478163530017e-05
7,2000,0.13370766330788217,5.806850036279112,1.0,0.5124570806552005,31.94217186912413,344.85041601826885,1491.3755250859112,41.28122242914181,1.5082307405817893e-05,0.12986552541869373,0.00018560956327060035
7,5000,1.0095073911700352,43.84234894256938,1.0,0.006425139374864782,5.0,344.85041601826885,1491.3755250859112,41.28122242914181,9.426442128636185e-05,0.8105677832999313,0.00046402390817650084
7,10000,3.2775876826766175,142.34382445405214,1.0,7.63499535714786e-08,5.0,344.85041601826885,1491.3755250859112,41.28122242914181,0.0003770576851454474,3.2408154657771857,0.0009280478163530017
8,100,0.0005005177144891741,0.021737208149747562,1.0,0.9975005402917048,40.426030840408515,345.5299363516475,1494.7248585560853,74.44111137596236,3.291087425206997e-08,0.0004588696241761985,1.8644715813136253e-05
8,500,0.009942406705822486,0.43179323691765936,1.0,0.9515033861250798,40.51114347735434,345.5299363516475,1494.7248585560853,74.44111137596236,8.227718563017492e-07,0.01070173966185598,9.322357906568125e-05
8,1000,0.05063132207190683,2.1988903787295455,1.0,0.7763462884312397,40.49194971358041,345.5299363516475,1494.7248585560853,74.44111137596236,3.291087425206997e-06,0.04242195817614943,0.0001864471581313625
8,2000,0.19627715983480543,8.524208743989858,1.0,0.3747913532552953,30.45335990314777,345.5299363516475,1494.7248585560853,74.44111137596236,1.3164349700827987e-05,0.16891783176204875,0.000372894316262725
8,5000,0.949572622165915,41.239414997305836,1.0,0.008670202684081271,5.0,345.5299363516475,1494.7248585560853,74.44111137596236,8.227718563017493e-05,1.0528489449782463,0.0009322357906568126
8,10000,4.2331980911585605,183.84545717935418,1.0,6.422840556604885e-10,5.0,345.5299363516475,1494.7248585560853,74.44111137596236,0.0003291087425206997,4.207545775200241,0.0018644715813136252
9,100,0.0008374014010363816,0.036367880760815256,1.0,0.9958217462876878,43.022732758160416,342.6699148432449,1480.009566057844,86.02150796149039,3.5938728091643665e-08,0.001,7.966270966545403e-06
9,500,0.004961082310370798,0.21545706716618734,1.0,0.9754997145366645,38.930780792938975,342.6699148432449,1480.009566057844,86.02150796149039,8.984682022910915e-07,0.005,3.9831354832727015e-05
9,1000,0.009062725772075274,0.39358917938146787,1.0,0.9556977004448548,36.296697476887,342.6699148432449,1480.009566057844,86.02150796149039,3.593872809164366e-06,0.01,7.966270966545403e-05
9,2000,0.021834340626490055,0.9482533650080621,1.0,0.8965764592945187,39.198382569368746,342.6699148432449,1480.009566057844,86.02150796149039,1.4375491236657463e-05,0.02,0.00015932541933090806
9,5000,0.043975385091027025,1.9098267084603568,1.0,0.8026175736765465,35.50001574741241,342.6699148432449,1480.009566057844,86.02150796149039,8.984682022910917e-05,0.05,0.0003983135483272701
9,10000,0.09775935019065492,4.2456346342249045,1.0,0.6133639799699238,39.09240841635388,342.6699148432449,1480.009566057844,86.02150796149039,0.00035938728091643667,0.1,0.0007966270966545402
10,100,0.0001763864439649979,0.007660365929653573,1.0,0.999118456568092,36.98605372783413,340.93471512916994,1470.2496013927573,90.63604541964233,3.1998088065129926e-08,0.00015481030562836484,2.6245010304723607e-05
10,500,0.0036694463034945314,0.159362028124796,1.0,0.9818200542952236,39.29519083237986,340.93471512916994,1470.2496013927573,90.63604541964233,7.999522016282479e-07,0.0036298671912445737,0.00013122505152361803
10,1000,0.010709959834326925,0.46512764574536486,1.0,0.9478587372485173,39.426282621219016,340.93471512916994,1470.2496013927573,90.63604541964233,3.1998088065129918e-06,0.014399273540246024,0.00026245010304723606
10,2000,0.056557421473458776,2.456257605659963,1.0,0.7536802237483542,38.93615512396687,340.93471512916994,1470.2496013927573,90.63604541964233,1.2799235226051967e-05,0.05735670371151955,0.0005249002060944721
10,5000,0.42534218992157086,18.472376600358317,1.0,0.11922879918780772,23.7807534587372,340.93471512916994,1470.2496013927573,90.63604541964233,7.99952201628248e-05,0.35757793401150534,0.0013122505152361804
10,10000,1.3935479460788047,60.52101832496352,1.0,0.0009417791768069219,5.0,340.93471512916994,1470.2496013927573,90.63604541964233,0.0003199808806512992,1.4291097837986984,0.0026245010304723607
11,100,0.0005752546740531179,0.024982993063032283,1.0,0.9971278591409578,40.093453874965945,346.6715703465507,1500.1571730406904,84.35217909044485,3.7884154055755414e-08,0.0004024274290360048,5.505334773653654e-05
11,500,0.009778204435015479,0.4246620229049126,1.0,0.9522849019812879,39.52708780287508,346.6715703465507,1500.1571730406904,84.35217909044485,9.471038513938849e-07,0.009488389191873373,0.0002752667386826827
11,1000,0.03897884462535913,1.6928297131757697,1.0,0.8229216995367183,38.01844946297635,346.6715703465507,1500.1571730406904,84.35217909044485,3.7884154055755397e-06,0.03766740850048012,0.0005505334773653654
11,2000,0.14253901076443573,6.190390583094265,1.0,0.49032097376789757,32.715891534424955,346.6715703465507,1500.1571730406904,84.35217909044485,1.5153661622302159e-05,0.15009733746789372,0.0011010669547307308
11,5000,0.9357347164109858,40.63844238625954,1.0,0.009291329903884244,5.0,346.6715703465507,1500.1571730406904,84.35217909044485,9.471038513938851e-05,0.9359622471717357,0.002752667386826827
11,10000,3.4797775146328047,151.12481728560394,1.0,2.7781720370220582e-08,5.0,346.6715703465507,1500.1571730406904,84.35217909044485,0.00037884154055755405,3.7409875060168094,0.005505334773653654
12,100,0.000983434412562967,0.04271001386898625,1.0,0.9950948974370268,42.96527596329639,343.1932379088671,1482.8261226909249,48.72220001651634,8.300484816828185e-08,0.001,9.082837556038473e-06
12,500,0.0037094151323539843,0.1610978523069756,1.0,0.9816238629111216,42.02191585153795,343.1932379088671,1482.8261226909249,48.72220001651634,2.075121204207046e-06,0.005,4.5414187780192365e-05
12,1000,0.011357566353381364,0.49325283951235643,1.0,0.9447945034833355,35.359966695671346,343.1932379088671,1482.8261226909249,48.72220001651634,8.300484816828183e-06,0.01,9.082837556038473e-05
12,2000,0.01952212056145975,0.8478349234891982,1.0,0.9070020190383967,38.409283344519224,343.1932379088671,1482.8261226909249,48.72220001651634,3.3201939267312734e-05,0.02,0.00018165675112076946
12,5000,0.043530966950598014,1.8905258738557542,1.0,0.8044030457301409,36.5538407509625,343.1932379088671,1482.8261226909249,48.72220001651634,0.00020751212042070463,0.05,0.0004541418778019237
12,10000,0.09043951880321588,3.9277383962222046,1.0,0.6362284423709377,39.57680249062504,343.1932379088671,1482.8261226909249,48.72220001651634,0.0008300484816828185,0.1,0.0009082837556038474
13,100,0.00040219065054945184,0.0174669180206706,1.0,0.9979910673590662,42.525643271967645,344.4319638810423,1489.2685278829106,59.67929162404661,7.735688598589307e-08,0.00034471151846450634,2.2989543226149003e-05
13,500,0.008748623773827005,0.3799479029220671,1.0,0.9571998124642301,37.361948554643476,344.4319638810423,1489.2685278829106,59.67929162404661,1.9339221496473263e-06,0.00804287527423221,0.00011494771613074502
13,1000,0.030436828875815218,1.3218546827400104,1.0,0.858830117440421,39.65689443971583,344.4319638810423,1489.2685278829106,59.67929162404661,7.735688598589305e-06,0.03188404475323862,0.00022989543226149004
13,2000,0.11187573660138558,4.858701506484342,1.0,0.5715640760229086,36.56729535386043,344.4319638810423,1489.2685278829106,59.67929162404661,3.094275439435722e-05,0.126961266325574,0.0004597908645229801
13,5000,0.7736443905166467,33.59894897567841,1.0,0.020895489586012728,5.651409409222394,344.4319638810423,1489.2685278829106,59.67929162404661,0.00019339221496473267,0.7913519919571611,0.0011494771613074503
13,10000,3.3906678365355107,147.25483313742095,1.0,4.337688320996002e-08,5.0,344.4319638810423,1489.2685278829106,59.67929162404661,0.0007735688598589307,3.1625334043917426,0.0022989543226149007
14,100,0.0004180181426646335,0.01815429726946966,1.0,0.9979120920053136,42.30050530945903,344.87370355051354,1491.491778159543,72.5412940500281,5.1723999598336295e-08,0.0003839390118363173,4.9681507519328003e-05
14,500,0.008398892828649675,0.36475928095793475,1.0,0.9588750887529259,40.86711193293059,344.87370355051354,1491.491778159543,72.5412940500281,1.2930999899584072e-06,0.009167221061880426,0.00024840753759664
14,1000,0.03914706481207576,1.7001354230593466,1.0,0.8222298303336771,37.680771698312675,344.87370355051354,1491.491778159543,72.5412940500281,5.172399959833629e-06,0.036453257130507954,0.00049681507519328
14,2000,0.15117055409754315,6.565253747082,1.0,0.46960997440078667,30.9325191001474,344.87370355051354,1491.491778159543,72.5412940500281,2.0689599839334515e-05,0.1453817742880043,0.00099363015038656
14,5000,0.9936847509195187,43.15518040757542,1.0,0.006954100769745482,5.0,344.87370355051354,1491.491778159543,72.5412940500281,0.00012930999899584075,0.9070188859224237,0.0024840753759664
14,10000,3.4415827818364644,149.46604111648196,1.0,3.362776038423829e-08,5.0,344.87370355051354,1491.491778159543,72.5412940500281,0.000517239995983363,3.6259192725195577,0.0049681507519328
15,100,0.0009331548714403146,0.040526401142766705,1.0,0.9953450934591451,37.14255100613012,344.74992379456796,1490.8726510387996,88.44900866144364,3.407674953490241e-08,0.001,3.827125058172643e-06
15,500,0.004238561637852984,0.184078393052636,1.0,0.9790301813340688,41.027941509638644,344.74992379456796,1490.8726510387996,88.44900866144364,8.519187383725601e-07,0.005,1.913562529086322e-05
15,1000,0.008755912881075354,0.3802644648276631,1.0,0.95716492743948,43.12932389914107,344.74992379456796,1490.8726510387996,88.44900866144364,3.4076749534902403e-06,0.01,3.827125058172644e-05
15,2000,0.01590754096131818,0.6908557260150436,1.0,0.9235431972944871,42.702057010565035,344.74992379456796,1490.8726510387996,88.44900866144364,1.3630699813960961e-05,0.02,7.654250116345287e-05
15,5000,0.051337471111285546,2.2295580418498915,1.0,0.7736100408412943,37.57701573440932,344.74992379456796,1490.8726510387996,88.44900866144364,8.519187383725603e-05,0.05,0.00019135625290863216
15,10000,0.0952348653269208,4.135997649628103,1.0,0.6211551889148794,36.66227457907604,344.74992379456796,1490.8726510387996,88.44900866144364,0.0003407674953490241,0.1,0.0003827125058172643
16,100,0.00019477275424370234,0.00845887323931381,1.0,0.9990266102802042,42.19814489079373,342.8317226215105,1480.8865655408765,61.57070095654808,7.224032031096236e-08,0.00017689396848476357,1.8542336029263354e-05
16,500,0.004477245719648942,0.19444431101684895,1.0,0.9778624836503725,40.106159211906906,342.8317226215105,1480.8865655408765,61.57070095654808,1.8060080077740588e-06,0.004332163097739842,9.271168014631676e-05
16,1000,0.016840750507215327,0.7313845016393006,1.0,0.9192439387287894,39.15472425091857,342.8317226215105,1480.8865655408765,61.57070095654808,7.224032031096235e-06,0.01728355933376975,0.00018542336029263353
16,2000,0.0715812863347234,3.1087357662707014,1.0,0.6991384891644724,33.47092744841605,342.8317226215105,1480.8865655408765,61.57070095654808,2.889612812438494e-05,0.06904405122069973,0.00037084672058526705
16,5000,0.3740134796953405,16.24319903891203,1.0,0.154113274465151,25.243329149133398,342.8317226215105,1480.8865655408765,61.57070095654808,0.0001806008007774059,0.4311871222004513,0.0009271168014631677
16,10000,1.7563805066286107,76.27863621512435,1.0,0.00015348579542864547,5.0,342.8317226215105,1480.8865655408765,61.57070095654808,0.0007224032031096236,1.7242975582299092,0.0018542336029263354
17,100,0.0005062149366148476,0.02198463536288327,1.0,0.9974721257856735,40.673178775360455,341.9234860768572,1475.8916321164168,87.92114538615452,3.4237341463390255e-08,0.0004407697374291976,6.44795256216586e-05
17,500,0.010081950246705088,0.43785353589671483,1.0,0.9508397369135961,38.005537013298664,341.9234860768572,1475.8916321164168,87.92114538615452,8.559335365847563e-07,0.010333928397803253,0.000322397628108293
17,1000,0.042456799676335595,1.8438753818704319,1.0,0.8087349855220247,36.1993790628995,341.9234860768572,1475.8916321164168,87.92114538615452,3.4237341463390253e-06,0.040993056072249665,0.000644795256216586
17,2000,0.17130963475507982,7.43988290709927,1.0,0.4246252882041213,29.15494988442505,341.9234860768572,1475.8916321164168,87.92114538615452,1.3694936585356101e-05,0.16328690925107198,0.001289590512433172
17,5000,1.1263887183216665,48.9184404845176,1.0,0.0035816073760591666,5.0,341.9234860768572,1475.8916321164168,87.92114538615452,8.559335365847565e-05,1.017973251426975,0.0032239762810829294
17,10000,4.179595446957693,181.51752392016817,1.0,8.396993248399628e-10,5.0,341.9234860768572,1475.8916321164168,87.92114538615452,0.0003423734146339026,4.068466430518267,0.006447952562165859
18,100,0.0002903367464201481,0.012609164686401404,1.0,0.998549369451037,42.01613096534986,342.28788472365534,1477.9169055531252,72.47226140875868,5.146389050249112e-08,0.00021123865824641678,3.759537995079612e-05
18,500,0.004366720056614802,0.1896442424604064,1.0,0.9784030274933407,37.2512018240682,342.28788472365534,1477.9169055531252,72.47226140875868,1.2865972625622777e-06,0.005162682508502002,0.00018797689975398057
18,1000,0.019662275724533936,0.8539217848825352,1.0,0.9063666366152822,39.19826031553913,342.28788472365534,1477.9169055531252,72.47226140875868,5.146389050249111e-06,0.0205915880601788,0.00037595379950796113
18,2000,0.0873181957000847,3.792181056229504,1.0,0.6462357016566055,34.75633131746357,342.28788472365534,1477.9169055531252,72.47226140875868,2.0585556200996444e-05,0.0822480682930568,0.0007519075990159223
18,5000,0.525245270708542,22.81111227144995,1.0,0.07235097473195191,15.678121863843405,342.28788472365534,1477.9169055531252,72.47226140875868,0.0001286597262562278,0.5136068620278861,0.0018797689975398057
18,10000,1.9322531021689497,83.91668599124152,1.0,6.370385298180946e-05,5.0,342.28788472365534,1477.9169055531252,72.47226140875868,0.0005146389050249112,2.053836028373252,0.0037595379950796115
19,100,0.00031454114770223114,0.013660348477859468,1.0,0.998428530315091,37.282970440289475,342.23657316422833,1477.6334568092127,59.65976513068956,7.696193907423717e-08,0.0002897924725770251,5.666491657038263e-05
19,500,0.006530118614704224,0.28359944805397513,1.0,0.9678766833313366,41.8236841451617,342.23657316422833,1477.6334568092127,59.65976513068956,1.9240484768559287e-06,0.006951040039881116,0.0002833245828519131
19,1000,0.025551312801021728,1.1096794154867657,1.0,0.8800675932000024,44.155084714188014,342.23657316422833,1477.6334568092127,59.65976513068956,7.696193907423715e-06,0.027657274272252202,0.0005666491657038262
19,2000,0.11699987383269728,5.08123995889171,1.0,0.5571062132550043,35.28843228849804,342.23657316422833,1477.6334568092127,59.65976513068956,3.078477562969486e-05,0.11033532531446431,0.0011332983314076524
19,5000,0.6321626505700559,27.454475080790885,1.0,0.04239125225162249,13.946144678027098,342.23657316422833,1477.6334568092127,59.65976513068956,0.0001924048476855929,0.6884941390608599,0.0028332458285191316
19,10000,2.600128566759479,112.92214887826529,1.0,2.258876857768881e-06,5.0,342.23657316422833,1477.6334568092127,59.65976513068956,0.0007696193907423717,2.752507697370717,0.005666491657038263
20,100,0.00040184034554019085,0.017451704467420087,1.0,0.9979928153669475,39.79042849608328,343.48054701784804,1484.3481895458278,90.26805862189303,3.250161315318269e-08,0.00029650770015651675,2.339422567454069e-05
20,500,0.007927558049999766,0.3442894716082602,1.0,0.9611375094883116,38.24935767813996,343.48054701784804,1484.3481895458278,90.26805862189303,8.125403288295669e-07,0.006992597266448428,0.00011697112837270346
20,1000,0.027899574720364376,1.211663134850171,1.0,0.8697948727326649,42.32993813642085,343.48054701784804,1484.3481895458278,90.26805862189303,3.2501613153182677e-06,0.027760341447061472,0.00023394225674540692
20,2000,0.10413641654162499,4.522587106920625,1.0,0.5941151740497859,39.102310009073236,343.48054701784804,1484.3481895458278,90.26805862189303,1.3000645261273071e-05,0.11062127055078137,0.00046788451349081384
20,5000,0.7399683516836693,32.13641719192624,1.0,0.024727439069831922,6.738649256285223,343.48054701784804,1484.3481895458278,90.26805862189303,8.12540328829567e-05,0.689807583801892,0.0011697112837270346
20,10000,2.934325824927125,127.43615138720578,1.0,4.2480774943500625e-07,5.0,343.48054701784804,1484.3481895458278,90.26805862189303,0.0003250161315318268,2.7571298590202455,0.0023394225674540693
21,100,0.00029577107109485517,0.012845174408310999,1.0,0.9985222376122601,36.84670538581077,340.60162109818356,1468.2997481256868,78.92932647140046,4.284744011535222e-08,0.0002103834946316494,6.803003414560443e-05
21,500,0.005033459467335822,0.21860036715476286,1.0,0.9751467589255339,39.28636236174223,340.60162109818356,1468.2997481256868,78.92932647140046,1.0711860028838052e-06,0.005086939894844142,0.00034015017072802216
21,1000,0.020790112512993165,0.9029031142540679,1.0,0.9012698527896397,40.33844108084729,340.60162109818356,1468.2997481256868,78.92932647140046,4.284744011535221e-06,0.02026143584390302,0.0006803003414560443
21,2000,0.08371244114434846,3.635585125564128,1.0,0.6579921974395427,33.69372615701567,340.60162109818356,1468.2997481256868,78.92932647140046,1.7138976046140884e-05,0.08087309590466499,0.0013606006829120886
21,5000,0.5276441844036989,22.91529576948683,1.0,0.07148833982022432,18.305875721080817,340.60162109818356,1468.2997481256868,78.92932647140046,0.00010711860028838055,0.5048094213881048,0.0034015017072802217
21,10000,2.1389974108788783,92.89547723500397,1.0,2.2658238207493046e-05,5.0,340.60162109818356,1468.2997481256868,78.92932647140046,0.0004284744011535222,2.018374448197684,0.0068030034145604434
22,100,0.0005139543981449392,0.022320755906425398,1.0,0.9974335270467877,40.89603940255044,341.5559626557015,1473.8197336016442,74.75189153854663,4.814620586111499e-08,0.00043751581271490273,3.6829700931353516e-05
