x_mm,y_mm,z_m
-29.378157,-26.690924,1.478864064e-07
-28.445517,-26.690924,-7.926548211e-08
-27.512878,-26.690924,1.902380907e-07
-26.580238,-26.690924,-8.203606376e-08
-25.647598,-26.690924,9.369712418e-08
-24.714958,-26.690924,9.904777864e-08
-23.782318,-26.690924,9.341684770e-09
-22.849678,-26.690924,1.741039176e-07
-21.917038,-26.690924,4.807469192e-09
-20.984398,-26.690924,1.374798978e-07
-20.051758,-26.690924,1.348662070e-07
-19.119118,-26.690924,2.662035846e-07
-18.186478,-26.690924,1.101051228e-07
-17.253838,-26.690924,2.953994245e-08
-16.321199,-26.690924,1.413642202e-07
-15.388559,-26.690924,1.347701601e-07
-14.455919,-26.690924,-5.381967083e-08
-13.523279,-26.690924,1.165945022e-07
-12.590639,-26.690924,-8.847741080e-08
-11.657999,-26.690924,1.859685946e-07
-10.725359,-26.690924,1.658270939e-07
-9.792719,-26.690924,2.106097491e-07
-8.860079,-26.690924,2.425276304e-09
-7.927439,-26.690924,-3.761239371e-09
-6.994799,-26.690924,1.715607156e-07
-6.062159,-26.690924,-1.619046030e-07
-5.129520,-26.690924,6.083704057e-08
-4.196880,-26.690924,-1.031411679e-07
-3.264240,-26.690924,-9.010533323e-08
-2.331600,-26.690924,-1.430543433e-07
-1.398960,-26.690924,-1.050918410e-07
-0.466320,-26.690924,-9.061569842e-08
0.466320,-26.690924,-8.568799646e-09
1.398960,-26.690924,1.184525849e-08
2.331600,-26.690924,4.658938462e-08
3.264240,-26.690924,3.781490981e-09
4.196880,-26.690924,5.941925870e-08
5.129520,-26.690924,1.189551891e-07
6.062159,-26.690924,7.519359572e-09
6.994799,-26.690924,-1.862232174e-07
7.927439,-26.690924,2.305595784e-09
8.860079,-26.690924,7.275849522e-09
9.792719,-26.690924,5.123101777e-08
10.725359,-26.690924,6.436158166e-08
11.657999,-26.690924,-2.627839095e-08
12.590639,-26.690924,1.062823306e-07
13.523279,-26.690924,-3.398464123e-08
14.455919,-26.690924,1.169827864e-07
15.388559,-26.690924,2.550772439e-07
16.321199,-26.690924,-7.524906873e-09
17.253838,-26.690924,1.367954564e-07
18.186478,-26.690924,1.540663780e-07
19.119118,-26.690924,1.621541235e-07
20.051758,-26.690924,1.227020391e-07
20.984398,-26.690924,1.049681067e-07
21.917038,-26.690924,6.614435513e-09
22.849678,-26.690924,3.465793430e-08
23.782318,-26.690924,8.506612283e-08
24.714958,-26.690924,1.055331731e-07
25.647598,-26.690924,1.007113318e-08
26.580238,-26.690924,6.126447584e-08
27.512878,-26.690924,4.337756333e-08
28.445517,-26.690924,-5.307899100e-08
29.378157,-26.690924,7.899599981e-08
-29.378157,-25.843593,2.123832230e-07
-28.445517,-25.843593,7.663199080e-08
-27.512878,-25.843593,1.374357826e-07
-26.580238,-25.843593,5.287582864e-08
-25.647598,-25.843593,1.597761130e-10
-24.714958,-25.843593,1.332329308e-07
-23.782318,-25.843593,1.017801445e-07
-22.849678,-25.843593,1.622202397e-07
-21.917038,-25.843593,8.106826597e-08
-20.984398,-25.843593,1.795472253e-08
-20.051758,-25.843593,1.793271576e-07
-19.119118,-25.843593,1.765117855e-07
-18.186478,-25.843593,1.732142590e-07
-17.253838,-25.843593,3.921479261e-07
-16.321199,-25.843593,1.151070299e-07
-15.388559,-25.843593,1.246392974e-07
-14.455919,-25.843593,5.913113511e-08
-13.523279,-25.843593,1.263037006e-07
-12.590639,-25.843593,2.165225371e-07
-11.657999,-25.843593,1.930782439e-07
-10.725359,-25.843593,-1.536505374e-08
-9.792719,-25.843593,9.659546552e-09
-8.860079,-25.843593,4.073491162e-08
-7.927439,-25.843593,-8.307671084e-08
-6.994799,-25.843593,5.746557632e-08
-6.062159,-25.843593,7.081189685e-08
-5.129520,-25.843593,-9.560150610e-08
-4.196880,-25.843593,-9.245891971e-08
-3.264240,-25.843593,-4.611849883e-09
-2.331600,-25.843593,-3.489780238e-08
-1.398960,-25.843593,-9.545253339e-08
-0.466320,-25.843593,-4.042016330e-08
0.466320,-25.843593,-7.132005755e-08
1.398960,-25.843593,2.325419469e-07
2.331600,-25.843593,-1.137411435e-08
3.264240,-25.843593,-4.004692890e-08
4.196880,-25.843593,1.131548391e-07
5.129520,-25.843593,-9.058754921e-08
6.062159,-25.843593,1.344499710e-07
6.994799,-25.843593,-1.323006718e-07
7.927439,-25.843593,-1.353083319e-07
8.860079,-25.843593,3.782863903e-08
9.792719,-25.843593,5.409635958e-09
10.725359,-25.843593,-2.086273503e-08
11.657999,-25.843593,8.733045525e-08
12.590639,-25.843593,1.288739729e-07
13.523279,-25.843593,-2.148427343e-07
14.455919,-25.843593,1.324500347e-07
15.388559,-25.843593,8.712379871e-08
16.321199,-25.843593,1.177161885e-07
17.253838,-25.843593,1.654591439e-07
18.186478,-25.843593,3.001028060e-07
19.119118,-25.843593,7.291160824e-08
20.051758,-25.843593,2.357102430e-07
20.984398,-25.843593,8.865372727e-08
21.917038,-25.843593,1.761591807e-07
22.849678,-25.843593,1.229709950e-07
23.782318,-25.843593,2.283009979e-07
24.714958,-25.843593,1.447826299e-07
25.647598,-25.843593,2.068994833e-07
26.580238,-25.843593,-5.068250358e-09
27.512878,-25.843593,-5.644231893e-08
28.445517,-25.843593,-8.618565687e-08
29.378157,-25.843593,-7.837155056e-08
-29.378157,-24.996262,1.358133555e-07
-28.445517,-24.996262,1.249649062e-07
-27.512878,-24.996262,2.187965573e-07
-26.580238,-24.996262,8.175543666e-08
-25.647598,-24.996262,-1.306116663e-07
-24.714958,-24.996262,-5.919489490e-08
-23.782318,-24.996262,-7.762594195e-09
-22.849678,-24.996262,7.081312090e-08
-21.917038,-24.996262,3.150652291e-07
-20.984398,-24.996262,1.098577621e-07
-20.051758,-24.996262,1.436576060e-08
-19.119118,-24.996262,7.269494117e-08
-18.186478,-24.996262,-4.549586356e-09
-17.253838,-24.996262,1.408843077e-07
-16.321199,-24.996262,2.850435112e-07
-15.388559,-24.996262,1.517838520e-07
-14.455919,-24.996262,1.343118109e-07
-13.523279,-24.996262,1.683098685e-08
-12.590639,-24.996262,1.897568750e-07
-11.657999,-24.996262,2.524462914e-07
-10.725359,-24.996262,6.122530110e-08
-9.792719,-24.996262,1.104066787e-07
-8.860079,-24.996262,2.116623998e-07
-7.927439,-24.996262,-1.006772758e-07
-6.994799,-24.996262,-1.237032529e-07
-6.062159,-24.996262,-3.161148524e-08
-5.129520,-24.996262,-2.053495769e-07
-4.196880,-24.996262,-9.467076742e-08
-3.264240,-24.996262,-1.136411115e-07
-2.331600,-24.996262,-1.873275046e-07
-1.398960,-24.996262,-9.272083600e-08
-0.466320,-24.996262,-4.518751151e-08
0.466320,-24.996262,5.662453813e-08
1.398960,-24.996262,1.305499192e-07
2.331600,-24.996262,-7.914807383e-09
3.264240,-24.996262,1.168157618e-07
4.196880,-24.996262,-8.537558982e-08
5.129520,-24.996262,1.857232853e-07
6.062159,-24.996262,-1.859335232e-08
6.994799,-24.996262,1.626530603e-07
7.927439,-24.996262,-2.197635452e-08
8.860079,-24.996262,-5.238627223e-08
9.792719,-24.996262,1.898174585e-07
10.725359,-24.996262,1.162024684e-07
11.657999,-24.996262,1.927835744e-07
12.590639,-24.996262,1.591491694e-07
13.523279,-24.996262,2.616230542e-07
14.455919,-24.996262,1.317433449e-07
15.388559,-24.996262,1.310420755e-07
16.321199,-24.996262,1.541375402e-07
17.253838,-24.996262,6.804685985e-08
18.186478,-24.996262,1.411874729e-07
19.119118,-24.996262,1.002378550e-07
20.051758,-24.996262,2.020265457e-07
20.984398,-24.996262,1.000772495e-07
21.917038,-24.996262,2.857037756e-09
