hf_id,parent_mf_id,parent_lf_id,anode_microstructure_path,cathode_microstructure_path,anode_void_fraction,anode_ni_fraction,anode_ysz_fraction,anode_void_ssa_1_per_um,anode_ni_ssa_1_per_um,anode_ysz_ssa_1_per_um,anode_ni_largest_cluster_fraction,anode_ysz_largest_cluster_fraction,anode_ni_eq_diam_mean_um,anode_ni_eq_diam_p90_um,anode_ysz_eq_diam_mean_um,anode_ysz_eq_diam_p90_um,cathode_porosity_from_micro,cathode_solid_ssa_1_per_um,cathode_solid_largest_cluster_fraction,cathode_solid_eq_diam_mean_um,cathode_solid_eq_diam_p90_um,anode_voxel_size_um,cathode_voxel_size_um
"c00cd026-9b4b-4a8d-b187-3d8139fb2e88","8f967073-2ff3-465a-b8e9-5dbf1fac407e","45221a35-fea9-4242-ab63-5927ca578fb8","/workspace/datasets/sofc_dataset/hf/microstructures/c00cd026-9b4b-4a8d-b187-3d8139fb2e88_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/c00cd026-9b4b-4a8d-b187-3d8139fb2e88_cathode.npz",0.4171791076660156,0.23511123657226562,0.34770965576171875,3.293513032843076,3.556556373281299,3.0939998138778715,0.03104400634765625,0.33963775634765625,0.40930675969423386,0.5705961635323633,0.487469400760633,0.6896193774365409,0.2792167663574219,2.3747237701257085,0.7207298278808594,2.484230322484322,2.588558553962222,0.25309173982043015,0.29652078996305475
"c525ba91-74cb-4e2a-b7d7-d3c7f9f60d57","ca5f4767-dcbd-45d2-aec4-98d9489bfc43","a4e3a550-b40d-4916-bf3e-4f8cfaddc133","/workspace/datasets/sofc_dataset/hf/microstructures/c525ba91-74cb-4e2a-b7d7-d3c7f9f60d57_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/c525ba91-74cb-4e2a-b7d7-d3c7f9f60d57_cathode.npz",0.4307746887207031,0.20647430419921875,0.3627510070800781,2.210930223997368,2.205524771827893,2.0954601381358975,0.003116607666015625,0.35593414306640625,0.6229108577589533,0.9027828223858704,0.7290553629648772,0.9886861057598373,0.2631950378417969,1.3392704358545977,0.7367706298828125,6.691625270995439,18.651935218520645,0.38037924704671916,0.5074886995341666
"474cb977-1aeb-4ca4-8174-71aab2d412c6","f2ed620c-93ed-4945-bade-f9fd408bfd96","a17244e5-bc01-4806-9c29-1880809083d1","/workspace/datasets/sofc_dataset/hf/microstructures/474cb977-1aeb-4ca4-8174-71aab2d412c6_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/474cb977-1aeb-4ca4-8174-71aab2d412c6_cathode.npz",0.32965087890625,0.3871879577636719,0.2831611633300781,1.1224307133040567,1.5744717962766528,1.0459635097572053,0.3768730163574219,0.261810302734375,0.9732025146636167,1.215374331271006,1.4142231373877396,2.1668022706289367,0.3565864562988281,1.8371831772531653,0.6432533264160156,2.0847539041152703,1.0218262861731182,0.6792075669363592,0.42858636653472526
"5816b88f-b760-4a21-b135-49522ba8463b","19f7c743-e8bc-47b5-8f98-63212fd70aba","b32ec94d-deaa-490c-860e-ea6cc76dd9aa","/workspace/datasets/sofc_dataset/hf/microstructures/5816b88f-b760-4a21-b135-49522ba8463b_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/5816b88f-b760-4a21-b135-49522ba8463b_cathode.npz",0.3309593200683594,0.32410430908203125,0.3449363708496094,4.3800293185260895,5.910918444870712,4.471278563322057,0.29583740234375,0.3361091613769531,0.2558680587939137,0.34374870342413666,0.341279754526515,0.46653876812806716,0.353546142578125,3.908441932089609,0.6462669372558594,0.7437725155557392,0.36645490435007616,0.17453690843793224,0.20275146351059453
"0494bb6e-b462-4ff2-b205-dd2128290c8a","d046d0b5-c38a-4672-9ee9-29532de11a82","da7292ff-c0ae-49a5-b66b-d3484abab7f1","/workspace/datasets/sofc_dataset/hf/microstructures/0494bb6e-b462-4ff2-b205-dd2128290c8a_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/0494bb6e-b462-4ff2-b205-dd2128290c8a_cathode.npz",0.42292022705078125,0.23543167114257812,0.3416481018066406,1.185292635671206,1.2702108714121971,1.1026796535613534,0.0281829833984375,0.3330802917480469,1.1425666198082711,1.6004773466980935,1.40360860208532,1.9876523908915957,0.39740753173828125,3.6382322327351613,0.6023330688476562,0.842781931726514,0.4814482907069496,0.7099024180453177,0.22551725917730298
"ffe3b826-f0de-43df-922a-f34cecae69d8","ae909a90-5db6-4f6f-aec3-b0fe457c6179","8a059d0b-89c6-4d30-932d-e700e68895ed","/workspace/datasets/sofc_dataset/hf/microstructures/ffe3b826-f0de-43df-922a-f34cecae69d8_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/ffe3b826-f0de-43df-922a-f34cecae69d8_cathode.npz",0.2520599365234375,0.4084625244140625,0.3394775390625,0.6922325416550423,1.131186057087838,0.8124554278351345,0.4007377624511719,0.3310585021972656,1.3849933730806612,1.6994238123349068,1.8410835024089858,2.5386019796699744,0.38368988037109375,3.222808409415461,0.6159782409667969,0.9354578582520494,0.5959986550695896,0.9497168757567952,0.25381140631202814
"3a6323e0-e96f-4e65-9d49-43065badb0fe","e5a655a1-94b1-4557-b030-87fb98a48c15","02d83334-b1be-4ec6-b90e-67aeccd02605","/workspace/datasets/sofc_dataset/hf/microstructures/3a6323e0-e96f-4e65-9d49-43065badb0fe_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/3a6323e0-e96f-4e65-9d49-43065badb0fe_cathode.npz",0.3697929382324219,0.23657608032226562,0.3936309814453125,0.8230726904533622,0.9294534428924358,0.8416472937182662,0.08828353881835938,0.3887443542480469,1.5617527548327885,2.1997657610993966,1.8912789724032706,2.5181031970116488,0.3529319763183594,3.241212924376679,0.6467857360839844,1.3295238620770153,0.8191921485490875,0.9757207973980382,0.2434855109562218
"01e43803-6add-43a8-84df-cc6755b634d1","24021bc4-f08e-4e69-94c1-6d3423f7444a","63fa49a1-df8a-4d57-90e4-943f32b184ea","/workspace/datasets/sofc_dataset/hf/microstructures/01e43803-6add-43a8-84df-cc6755b634d1_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/01e43803-6add-43a8-84df-cc6755b634d1_cathode.npz",0.4329986572265625,0.3082618713378906,0.2587394714355469,1.5577928431398949,1.8557364925241495,1.2432697242651478,0.2755699157714844,0.2279052734375,0.7990027901521527,1.0649055736241644,1.150036282460974,1.7868958936418817,0.3325843811035156,1.7188632310445304,0.6672439575195312,2.636492925051406,1.1306713408783573,0.5407011713709748,0.44671462234067405
"989e990c-030b-4863-bf13-8c2dbb0ecbb9","6ea00a55-ffe0-4e8a-8d98-d4207fbb46b0","7b2e6229-fab3-463b-8716-eb7df860feaf","/workspace/datasets/sofc_dataset/hf/microstructures/989e990c-030b-4863-bf13-8c2dbb0ecbb9_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/989e990c-030b-4863-bf13-8c2dbb0ecbb9_cathode.npz",0.3473014831542969,0.32221221923828125,0.3304862976074219,0.9259019728672536,1.2130859059560024,0.9030195087840169,0.29204559326171875,0.3204994201660156,1.2461146546037027,1.6679183651518177,1.6689402557856854,2.336786429738913,0.28540802001953125,6.680664257938857,0.7145309448242188,0.6697048430899342,0.1663872698790684,0.8468782924288046,0.10644116959479516
"0bfeeab3-955d-4263-bd48-128f57a0384a","5e105212-d254-4f13-9003-a92e87e561a2","98f122fa-a156-418d-ad4a-c9c519666864","/workspace/datasets/sofc_dataset/hf/microstructures/0bfeeab3-955d-4263-bd48-128f57a0384a_anode.npz","/workspace/datasets/sofc_dataset/hf/microstructures/0bfeeab3-955d-4263-bd48-128f57a0384a_cathode.npz",0.428863525390625,0.2218475341796875,0.3492889404296875,1.098429683168223,1.1381411376366155,1.0244380387199696,0.005359649658203125,0.3395881652832031,1.2596352687096903,1.8186551169988412,1.5396683874071013,2.0482564707778637,0.2648162841796875,1.3076066551303323,0.7351417541503906,4.337471713813808,4.454767592928678,0.7662736229445003,0.5196083674775105
