time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
8.000000,0.054204,0.047660,-0.022963,-0.119836,0.055378,0.006758,0.077733,0.027399,0.083381,-0.278522,0.328712,0.328225,-0.267958,0.069662
8.000099,-0.045308,-0.054749,0.030177,-0.054668,-0.035307,0.034901,-0.173814,-0.237959,-0.060246,-0.404199,-0.119597,-0.115209,-0.384930,-0.061786
8.000198,-0.031118,0.006866,-0.112403,0.032765,-0.133466,0.151412,0.161002,0.045366,0.000431,-0.058272,-0.147730,-0.156988,-0.063252,0.004339
8.000301,-0.055976,-0.024792,-0.117037,-0.081919,-0.062467,-0.040560,0.012282,-0.034963,-0.106740,-0.149470,-0.143470,-0.132815,-0.132652,-0.085758
8.000401,-0.035876,-0.072539,0.081086,-0.072805,0.023055,-0.069476,-0.015948,0.024496,-0.412720,0.106815,0.521013,0.526913,0.095761,-0.385328
8.000500,0.035190,0.018012,0.103767,0.194819,0.069449,0.086554,0.037943,0.331187,0.051520,0.114783,0.249096,0.248815,0.106178,0.043637
8.000599,-0.015741,0.088717,0.085518,0.070080,0.014343,0.173122,-0.000716,0.086183,0.188727,0.259808,-0.198330,-0.210031,0.248595,0.168076
8.000702,0.033469,-0.025589,-0.124801,-0.023703,-0.000727,0.016942,0.022861,0.061794,-0.220471,0.287608,-0.301675,-0.293015,0.269540,-0.208936
8.000801,0.006198,0.070809,0.009708,-0.095102,0.099163,-0.005801,0.018303,0.018243,-0.273971,-0.047153,-0.013177,-0.001750,-0.037000,-0.253759
8.000900,-0.009961,-0.111306,0.007144,-0.062444,0.101312,-0.138698,0.005927,-0.033532,-0.076335,-0.161765,0.375467,0.388048,-0.159395,-0.079426
8.000999,0.015062,-0.055910,-0.016200,0.081684,-0.001869,0.112110,0.062549,-0.054791,-0.086961,-0.085327,-0.041277,-0.035151,-0.084424,-0.085280
8.001099,-0.024304,0.117383,-0.045182,0.070327,-0.022892,-0.098390,-0.135564,-0.314662,0.130960,0.512795,0.379195,0.366272,0.455961,0.135939
8.001202,-0.001794,0.082380,0.144553,0.006373,0.070816,0.096402,0.005160,0.029165,0.080999,0.208236,0.438956,0.451221,0.190524,0.065579
8.001301,0.083743,0.094908,0.077826,0.041365,0.159175,0.027011,-0.011674,0.173192,0.251285,-0.154376,0.233649,0.235938,-0.144432,0.238282
8.001400,-0.019104,-0.092180,-0.018107,0.043711,0.023721,-0.006106,0.010559,-0.188335,0.254379,-0.261137,-0.169046,-0.165167,-0.234672,0.226705
8.001499,0.067477,0.005009,-0.090544,0.137327,-0.011494,0.057590,0.293551,-0.237503,-0.040679,-0.004351,-0.350239,-0.373846,-0.007425,-0.029468
8.001598,-0.080644,0.042668,-0.027932,-0.006834,-0.091219,0.023941,0.091442,-0.037609,-0.112002,0.369873,0.146303,0.151635,0.339238,-0.104507
8.001701,-0.065250,-0.042724,0.054843,-0.026828,0.088891,0.046734,0.078420,-0.086492,-0.086749,-0.052461,0.173217,0.172620,-0.041897,-0.084721
8.001801,0.069322,-0.064289,0.043866,0.067165,-0.116779,-0.046826,-0.048730,0.084835,0.384351,0.292614,0.192553,0.196179,0.279929,0.357172
8.001900,0.143299,0.193386,0.071721,0.202806,0.163324,0.059611,0.046725,0.117931,0.236346,0.476750,0.343205,0.356674,0.444732,0.227594
8.001999,0.035834,0.024685,-0.025611,-0.019254,-0.030303,-0.016113,-0.105365,0.150951,-0.184851,0.143379,-0.159006,-0.146432,0.138412,-0.182632
8.002102,-0.100424,-0.049635,0.016975,-0.070551,-0.014224,-0.153727,-0.290161,0.191556,-0.240495,-0.157710,-0.049949,-0.052472,-0.156633,-0.210905
8.002201,0.025134,-0.056007,0.145833,-0.065941,0.074632,0.075940,0.079022,-0.024259,0.006182,-0.303171,0.037201,0.037941,-0.274664,0.023220
8.002300,0.019405,-0.051349,-0.037807,0.054504,0.004593,-0.023392,0.102541,-0.111248,0.294295,0.110806,-0.160109,-0.157094,0.094308,0.268169
8.002399,-0.038135,0.036692,-0.034846,-0.100199,0.029196,0.033022,-0.134273,-0.088404,-0.045664,0.141064,-0.017142,-0.035423,0.141702,-0.043960
8.002499,0.011823,0.102064,0.104543,0.140728,0.033919,0.260560,-0.166591,0.395049,0.338649,0.236000,0.047855,0.062515,0.221045,0.294628
8.002602,0.111556,0.009522,0.114667,-0.004308,0.004979,0.041374,-0.045138,0.148381,0.332869,0.252011,0.496226,0.498916,0.240239,0.310309
8.002701,0.081816,0.044964,0.050127,0.029637,0.064395,0.087204,-0.063670,-0.096000,0.198606,-0.071050,-0.093484,-0.083193,-0.063395,0.178310
8.002800,-0.026540,0.027049,-0.037439,0.016339,-0.116098,-0.023716,0.068531,-0.190673,-0.129219,-0.034338,-0.006328,-0.006375,-0.025741,-0.117481
8.002899,-0.069072,0.115087,-0.058603,0.035060,0.041709,0.027177,0.083938,-0.004112,-0.262325,0.025211,0.141231,0.128752,0.030350,-0.231808
8.002998,-0.010940,-0.022812,0.071374,0.043439,0.001400,-0.030395,0.177074,0.268493,0.111295,-0.123729,0.055007,0.062371,-0.115913,0.104578
8.003101,0.024480,-0.038523,-0.085741,-0.031192,0.018024,-0.205852,0.186308,-0.049445,0.123395,-0.021999,0.263527,0.262543,-0.019851,0.106492
8.003201,0.067684,0.071232,0.105753,0.034355,0.206272,0.041938,-0.023204,0.251456,0.182608,0.029342,0.199803,0.205231,0.030587,0.171093
8.003300,0.034578,0.125789,0.018488,0.046604,0.074049,0.106511,-0.065351,0.305077,0.237281,0.463240,0.081837,0.071700,0.431580,0.217228
8.003399,0.007836,0.013795,0.013552,-0.094433,0.047329,-0.110493,-0.069626,0.121743,-0.093389,-0.118971,-0.459526,-0.463156,-0.095237,-0.077434
