id,value
1.000000,53.785473
2.000000,54.339966
3.000000,54.894458
4.000000,55.448950
5.000000,56.003442
6.000000,56.557935
7.000000,57.112427
8.000000,57.666919
9.000000,58.221411
10.000000,58.775903
11.000000,59.330396
12.000000,59.884888
13.000000,60.439380
14.000000,60.993872
15.000000,61.548365
16.000000,62.102857
17.000000,62.657349
18.000000,63.211841
19.000000,63.766333
20.000000,64.320826
21.000000,64.875318
22.000000,53.785473
23.000000,57.132992
24.000000,60.207110
25.000000,62.761188
26.000000,64.599494
27.000000,65.596358
28.000000,65.708478
29.000000,64.979157
30.000000,63.534063
31.000000,61.568930
32.000000,59.330396
33.000000,57.091862
34.000000,55.126728
35.000000,53.681634
36.000000,52.952313
37.000000,53.064434
38.000000,54.061298
39.000000,55.899603
40.000000,58.453682
41.000000,61.527799
42.000000,64.875318
43.000000,53.785473
44.000000,58.859177
45.000000,63.490509
46.000000,67.280400
47.000000,69.912145
48.000000,71.182410
49.000000,71.021130
50.000000,69.498368
51.000000,66.817462
52.000000,63.295115
53.000000,59.330396
54.000000,55.365676
55.000000,51.843329
56.000000,49.162423
57.000000,47.639661
58.000000,47.478381
59.000000,48.748646
60.000000,51.380392
61.000000,55.170282
62.000000,59.801614
63.000000,64.875318
64.000000,53.785473
65.000000,58.859177
66.000000,63.490509
67.000000,67.280400
68.000000,69.912145
69.000000,71.182410
70.000000,71.021130
71.000000,69.498368
72.000000,66.817462
73.000000,63.295115
74.000000,59.330396
75.000000,55.365676
76.000000,51.843329
77.000000,49.162423
78.000000,47.639661
79.000000,47.478381
80.000000,48.748646
81.000000,51.380392
82.000000,55.170282
83.000000,59.801614
84.000000,64.875318
85.000000,53.785473
86.000000,57.132992
87.000000,60.207110
88.000000,62.761188
89.000000,64.599494
90.000000,65.596358
91.000000,65.708478
92.000000,64.979157
93.000000,63.534063
94.000000,61.568930
95.000000,59.330396
96.000000,57.091862
97.000000,55.126728
98.000000,53.681634
99.000000,52.952313
100.000000,53.064434
101.000000,54.061298
102.000000,55.899603
103.000000,58.453682
104.000000,61.527799
105.000000,64.875318
106.000000,53.785473
107.000000,54.339966
108.000000,54.894458
109.000000,55.448950
110.000000,56.003442
111.000000,56.557935
112.000000,57.112427
113.000000,57.666919
114.000000,58.221411
115.000000,58.775903
116.000000,59.330396
117.000000,59.884888
118.000000,60.439380
119.000000,60.993872
120.000000,61.548365
121.000000,62.102857
122.000000,62.657349
123.000000,63.211841
124.000000,63.766333
125.000000,64.320826
126.000000,64.875318
127.000000,53.785473
128.000000,51.546939
129.000000,49.581806
130.000000,48.136712
131.000000,47.407391
132.000000,47.519511
133.000000,48.516376
134.000000,50.354681
135.000000,52.908759
136.000000,55.982877
137.000000,59.330396
138.000000,62.677914
139.000000,65.752032
140.000000,68.306110
141.000000,70.144416
142.000000,71.141280
143.000000,71.253400
144.000000,70.524079
145.000000,69.078985
146.000000,67.113852
147.000000,64.875318
148.000000,53.785473
149.000000,49.820754
150.000000,46.298407
151.000000,43.617501
152.000000,42.094739
153.000000,41.933459
154.000000,43.203724
155.000000,45.835470
156.000000,49.625360
157.000000,54.256692
158.000000,59.330396
159.000000,64.404099
160.000000,69.035431
161.000000,72.825322
162.000000,75.457068
163.000000,76.727333
164.000000,76.566052
165.000000,75.043291
166.000000,72.362385
167.000000,68.840037
168.000000,64.875318
169.000000,53.785473
170.000000,49.820754
171.000000,46.298407
172.000000,43.617501
173.000000,42.094739
174.000000,41.933459
175.000000,43.203724
176.000000,45.835470
177.000000,49.625360
178.000000,54.256692
179.000000,59.330396
180.000000,64.404099
181.000000,69.035431
182.000000,72.825322
183.000000,75.457068
184.000000,76.727333
185.000000,76.566052
186.000000,75.043291
187.000000,72.362385
188.000000,68.840037
189.000000,64.875318
190.000000,53.785473
191.000000,51.546939
192.000000,49.581806
193.000000,48.136712
194.000000,47.407391
195.000000,47.519511
196.000000,48.516376
197.000000,50.354681
198.000000,52.908759
199.000000,55.982877
200.000000,59.330396
201.000000,62.677914
202.000000,65.752032
203.000000,68.306110
204.000000,70.144416
205.000000,71.141280
206.000000,71.253400
207.000000,70.524079
208.000000,69.078985
209.000000,67.113852
210.000000,64.875318
211.000000,53.785473
212.000000,54.339966
213.000000,54.894458
214.000000,55.448950
215.000000,56.003442
216.000000,56.557935
217.000000,57.112427
218.000000,57.666919
219.000000,58.221411
220.000000,58.775903
221.000000,59.330396
222.000000,59.884888
223.000000,60.439380
224.000000,60.993872
225.000000,61.548365
226.000000,62.102857
227.000000,62.657349
228.000000,63.211841
229.000000,63.766333
230.000000,64.320826
231.000000,64.875318
