id,value
1.000000,-185.591729
2.000000,-361.069208
3.000000,-549.698638
4.000000,-717.635468
5.000000,-832.374875
6.000000,-872.256906
7.000000,-832.631621
8.000000,-726.617707
9.000000,-580.350602
10.000000,-424.591818
11.000000,-285.818294
12.000000,-179.968101
13.000000,-110.880311
14.000000,-73.581752
15.000000,-60.673311
16.000000,-68.886570
17.000000,-102.871470
18.000000,-174.437694
19.000000,-297.353739
20.000000,-479.675818
21.000000,-206.630628
22.000000,-343.560843
23.000000,-489.253057
24.000000,-620.143569
25.000000,-713.431759
26.000000,-753.313790
27.000000,-735.139722
28.000000,-666.172126
29.000000,-562.842237
30.000000,-445.630717
31.000000,-333.484911
32.000000,-239.736384
33.000000,-170.795932
34.000000,-127.753814
35.000000,-109.850991
36.000000,-118.064250
37.000000,-157.043532
38.000000,-234.353314
39.000000,-357.122022
40.000000,-527.342434
41.000000,-223.416351
42.000000,-294.875989
43.000000,-368.457488
44.000000,-437.490018
45.000000,-495.062227
46.000000,-534.944258
47.000000,-552.486171
48.000000,-545.376556
49.000000,-514.157383
50.000000,-462.416441
51.000000,-396.614505
52.000000,-325.546678
53.000000,-259.481466
54.000000,-209.061854
55.000000,-184.085136
56.000000,-192.298395
57.000000,-238.351572
58.000000,-323.038848
59.000000,-442.932316
60.000000,-590.472028
61.000000,-396.886589
62.000000,-431.021901
63.000000,-456.435316
64.000000,-481.005207
65.000000,-512.006705
66.000000,-551.888736
67.000000,-596.001360
68.000000,-633.354385
69.000000,-650.303295
70.000000,-635.886678
71.000000,-586.833890
72.000000,-510.300512
73.000000,-423.167908
74.000000,-347.975460
75.000000,-306.779575
76.000000,-314.992834
77.000000,-377.265178
78.000000,-486.725290
79.000000,-627.686150
80.000000,-780.691414
81.000000,-1065.303340
82.000000,-1177.184058
83.000000,-1258.584712
84.000000,-1317.981106
85.000000,-1365.317167
86.000000,-1405.199198
87.000000,-1432.977259
88.000000,-1435.503780
89.000000,-1396.465451
90.000000,-1304.303429
91.000000,-1159.601010
92.000000,-978.876627
93.000000,-792.966907
94.000000,-640.158079
95.000000,-556.182033
96.000000,-564.395292
97.000000,-669.447797
98.000000,-856.524290
99.000000,-1096.262265
100.000000,-1353.458533
101.000000,-1105.136688
102.000000,-1224.172928
103.000000,-1311.660432
104.000000,-1375.479183
105.000000,-1425.140213
106.000000,-1465.022244
107.000000,-1490.475336
108.000000,-1488.579501
109.000000,-1443.454322
110.000000,-1344.136777
111.000000,-1191.910597
112.000000,-1004.030692
113.000000,-812.034122
114.000000,-654.802938
115.000000,-568.501922
116.000000,-576.715181
117.000000,-684.092656
118.000000,-875.591505
119.000000,-1121.416330
120.000000,-1385.768120
121.000000,-516.386633
122.000000,-571.988511
123.000000,-615.662478
124.000000,-653.499436
125.000000,-691.475845
126.000000,-731.357875
127.000000,-768.495589
128.000000,-792.581547
129.000000,-791.269905
130.000000,-755.386722
131.000000,-683.762652
132.000000,-585.762708
133.000000,-480.369552
134.000000,-391.910037
135.000000,-343.739242
136.000000,-351.952501
137.000000,-421.199755
138.000000,-543.926935
139.000000,-703.148346
140.000000,-877.620175
141.000000,-422.583092
142.000000,-529.820339
143.000000,-633.836091
144.000000,-724.980400
145.000000,-794.177459
146.000000,-834.059490
147.000000,-839.976553
148.000000,-810.755160
149.000000,-749.101733
150.000000,-661.583181
151.000000,-558.162441
152.000000,-451.317004
153.000000,-354.817540
154.000000,-282.286149
155.000000,-245.684580
156.000000,-253.897840
157.000000,-311.575867
158.000000,-418.374922
159.000000,-568.702642
160.000000,-752.019964
161.000000,-485.464065
162.000000,-672.482933
163.000000,-860.783102
164.000000,-1022.630104
165.000000,-1132.193084
166.000000,-1172.075115
167.000000,-1137.626256
168.000000,-1037.702170
169.000000,-891.764327
170.000000,-724.464154
171.000000,-559.652022
172.000000,-415.814841
173.000000,-304.266435
174.000000,-230.267827
175.000000,-196.090214
176.000000,-204.303473
177.000000,-259.557545
178.000000,-367.823817
179.000000,-533.200479
180.000000,-753.509545
181.000000,-544.091863
182.000000,-783.969039
183.000000,-1027.380123
184.000000,-1235.118155
185.000000,-1370.782292
186.000000,-1410.664323
187.000000,-1350.114308
188.000000,-1204.299192
189.000000,-1003.250433
190.000000,-783.091952
191.000000,-576.604579
192.000000,-406.354689
193.000000,-282.485244
194.000000,-205.385483
195.000000,-171.552312
196.000000,-179.765571
197.000000,-234.675201
198.000000,-346.042626
199.000000,-523.740327
200.000000,-770.462102
