id,value
1.000000,0.170866
2.000000,0.292167
3.000000,0.410596
4.000000,0.512561
5.000000,0.582845
6.000000,0.610771
7.000000,0.594695
8.000000,0.542746
9.000000,0.469603
10.000000,0.390902
11.000000,0.318235
12.000000,0.257802
13.000000,0.213053
14.000000,0.187821
15.000000,0.186509
16.000000,0.211756
17.000000,0.262585
18.000000,0.335176
19.000000,0.425955
20.000000,0.534079
21.000000,2.613928
22.000000,3.938009
23.000000,5.305677
24.000000,6.535935
25.000000,7.429946
26.000000,7.845292
27.000000,7.747924
28.000000,7.224266
29.000000,6.451485
30.000000,5.637338
31.000000,4.951784
32.000000,4.482008
33.000000,4.238681
34.000000,4.201135
35.000000,4.351538
36.000000,4.676890
37.000000,5.164316
38.000000,5.815999
39.000000,6.676599
40.000000,7.830297
41.000000,18.418795
42.000000,23.624368
43.000000,29.228035
44.000000,34.614637
45.000000,39.156407
46.000000,42.310833
47.000000,43.713245
48.000000,43.262210
49.000000,41.192379
50.000000,38.122338
51.000000,35.029489
52.000000,33.015222
53.000000,32.741934
54.000000,33.943836
55.000000,35.717098
56.000000,37.310674
57.000000,38.699392
58.000000,40.761742
59.000000,44.919852
60.000000,52.151227
61.000000,128.851842
62.000000,141.716519
63.000000,151.481619
64.000000,160.594879
65.000000,171.442145
66.000000,184.796386
67.000000,198.989044
68.000000,210.197468
69.000000,213.814469
70.000000,206.444792
71.000000,187.817966
72.000000,161.871315
73.000000,136.222068
74.000000,118.864394
75.000000,112.688787
76.000000,115.705749
77.000000,128.869423
78.000000,156.681838
79.000000,199.106958
80.000000,249.862654
81.000000,767.360444
82.000000,850.251183
83.000000,910.627253
84.000000,954.590971
85.000000,989.354499
86.000000,1018.254352
87.000000,1037.880700
88.000000,1038.633992
89.000000,1008.632758
90.000000,939.517244
91.000000,831.860678
92.000000,697.941748
93.000000,560.538659
94.000000,447.827748
95.000000,385.905585
96.000000,391.604336
97.000000,468.317607
98.000000,605.466600
99.000000,781.638033
100.000000,970.927866
101.000000,796.053244
102.000000,884.190092
103.000000,949.029274
104.000000,996.235836
105.000000,1032.704279
106.000000,1061.604133
107.000000,1079.525565
108.000000,1077.036014
109.000000,1042.571667
110.000000,968.210045
111.000000,855.038543
112.000000,715.876666
113.000000,574.017041
114.000000,458.072678
115.000000,394.453711
116.000000,400.152462
117.000000,478.562536
118.000000,618.944982
119.000000,799.572951
120.000000,994.105730
121.000000,167.648317
122.000000,188.065201
123.000000,204.325883
124.000000,218.186127
125.000000,231.536230
126.000000,244.890471
127.000000,256.580291
128.000000,263.041732
129.000000,260.163152
130.000000,245.241268
131.000000,218.840310
132.000000,185.808514
133.000000,154.635861
134.000000,133.871938
135.000000,126.265115
136.000000,129.282077
137.000000,143.876967
138.000000,175.095631
139.000000,223.044157
140.000000,280.884998
141.000000,34.838414
142.000000,42.447237
143.000000,50.279298
144.000000,57.361156
145.000000,62.814601
146.000000,65.969026
147.000000,66.459764
148.000000,64.313473
149.000000,60.015247
150.000000,54.541957
151.000000,49.297604
152.000000,45.770183
153.000000,44.771647
154.000000,45.832726
155.000000,47.668923
156.000000,49.262500
157.000000,50.588282
158.000000,52.791455
159.000000,57.674813
160.000000,66.419343
161.000000,6.141239
162.000000,7.708224
163.000000,9.334714
164.000000,10.777897
165.000000,11.791083
166.000000,12.206430
167.000000,11.989886
168.000000,11.253303
169.000000,10.221700
170.000000,9.164649
171.000000,8.310049
172.000000,7.773894
173.000000,7.551048
174.000000,7.572269
175.000000,7.767740
176.000000,8.093093
177.000000,8.535451
178.000000,9.128366
179.000000,9.968486
180.000000,11.188562
181.000000,0.500921
182.000000,0.634366
183.000000,0.767400
184.000000,0.882166
185.000000,0.959849
186.000000,0.987775
187.000000,0.964300
188.000000,0.899549
189.000000,0.811802
190.000000,0.720957
191.000000,0.642001
192.000000,0.582098
193.000000,0.542785
194.000000,0.524257
195.000000,0.527349
196.000000,0.552597
197.000000,0.599021
198.000000,0.664908
199.000000,0.750251
200.000000,0.857845
