time_hours,current_A,voltage_V,T_inlet_fuel_C,T_inlet_air_C,T_outlet_C,fuel_flow_slpm,air_flow_slpm,power_W,efficiency
0.0,25.149255585088582,0.7493054587801135,725.4652038327589,675.7411425716389,825.3643379273229,12.524609151641759,124.95437107546131,18.84447449416313,0.5980091450759086
0.1,25.214815220152026,0.750564122927782,724.7080552826254,674.5904769223125,825.067127271056,12.507396198240002,125.14652797867018,18.925335670499493,0.5990106704765901
0.2,25.20884182873503,0.7510707405192969,725.1935071726881,675.6614236834272,824.7362800117903,12.503282774180285,125.36393077930705,18.933623499941845,0.5994119950613662
0.3,25.14456218482475,0.7513500081959096,725.6823416861633,675.177862816094,825.036407552552,12.521432255399766,125.46941745358097,18.892367003650634,0.5996318738593669
0.4,25.363859136550946,0.7473689926676463,725.6976762068252,675.115267240026,826.2619368705047,12.49709487697111,125.60833890655216,18.956161853048158,0.5964517520253735
0.5,25.509828105959297,0.7485056592938426,725.549097688164,675.1033282947319,826.0981928432909,12.540398388223368,125.62240452100232,19.09425070492366,0.5973559031543179
0.6,25.61172662785087,0.7484035484283227,725.7776040359083,674.9351116419175,824.9416992107364,12.595265920554565,125.62770130554364,19.16790708965975,0.5972714256359696
0.7,25.53658591562327,0.7495668199704126,726.3076805109814,675.4648471639944,825.5258337266001,12.576629963027468,125.47410387603054,19.141377497674963,0.5981967957954619
0.8,25.867321912936415,0.7474549905205631,726.3318217093542,675.7959272858362,824.7175341841751,12.557234525511271,125.73701679317828,19.33465885522624,0.5965084535681902
0.9,25.853701272473543,0.7487601672298844,726.7936028997856,675.5132689740534,826.313392586849,12.576311849687384,125.8964946363145,19.358221688288765,0.5975470654607814
1.0,25.96326089569692,0.7484664036960894,726.1752441814572,676.0668804783666,826.3854513530046,12.591973248515767,126.19282561105427,19.432628510825584,0.5973096411619351
1.1,26.051581699220886,0.7460904862722879,726.6288699581318,675.9381270527653,826.5333542852256,12.625019988503421,125.90742598499997,19.43683725813395,0.5954105756548627
1.2,26.15718992344218,0.7472510427276639,724.7390456908015,676.3335150986845,826.6374188001408,12.6086060345167,125.94356815825907,19.54598744511771,0.5963337650958502
1.3,26.233474266289463,0.7471152991918408,725.8790610694019,676.7692856194062,826.0401393105267,12.621082251795062,126.39080792232055,19.59942997530031,0.5962224554647992
1.4,26.28947098353016,0.7468020974943229,726.0699909835675,676.4507276826641,826.2515383934978,12.627090144088564,126.15316825186127,19.633032072516464,0.5959695302055055
1.5,26.600277704856897,0.7466914095454108,726.088595240839,676.6758940116647,826.6708737805286,12.659144943484602,126.19182423434333,19.86219885373896,0.5958782184275299
1.6,26.666805115503053,0.7457458625741565,726.5518841106476,676.5660464328475,827.2328395687346,12.648037681708292,126.49922756266332,19.886659582957755,0.5951206727096174
1.7,26.555062589924336,0.7475085782845345,726.6021228740836,676.4927048206695,826.126858670569,12.692452568873772,126.57500924943889,19.85013708285117,0.5965243735477896
1.8,26.91692147552665,0.745953059437838,726.8140916922662,676.3597856600779,827.4050806560479,12.668622509696064,126.92447468490958,20.078759925317147,0.5952800667697434
1.9,26.693392100634682,0.7459432395369191,727.400709019709,676.9344049403169,827.5748268556981,12.661511159197401,126.94245338484895,19.91175537777664,0.595269253734368
2.0,26.774107274808713,0.7454326045591732,726.6421072622478,676.7995749595198,826.7867836531497,12.692471322208025,126.45437047884388,19.958292520607365,0.5948587879478989
2.1,27.10848212194199,0.7466087713095633,727.3542165521361,676.683336162451,827.5539825286608,12.712639334140912,126.88072994469837,20.23943052913037,0.5957943953619919
2.2,27.097320429066976,0.7469264422827993,726.7314938202461,677.6513619205758,826.7260447136375,12.66700668089914,127.0784900595227,20.239705143480013,0.5960449164997192
2.3,27.141748288276297,0.7447106736998989,726.9121554264576,677.0539641510436,827.0577077796676,12.720758512153214,126.83599164653326,20.212749653155317,0.5942737685334585
2.4,27.042366394105454,0.7459321964425311,727.4867795003042,676.6546387767187,826.912238651626,12.733347326208765,127.15116714572962,20.17177176135877,0.5952455583231907
2.5,27.400854547492123,0.7441726696053502,727.3652761201539,676.8786780122978,827.8567294489243,12.705843304051495,127.32807199841696,20.390967078075114,0.5938385060029127
2.6,27.360783738674726,0.7446629293208947,727.404243722005,677.1800419169726,826.9222291558834,12.71752573523549,127.35301538784341,20.374561367357025,0.5942267543017423
2.7,27.39681046760324,0.7467351055542862,727.0393897708972,677.619208682453,827.3757475902377,12.766354068588628,127.3722619281365,20.45816015637648,0.5958773314565335
2.8,27.62939626721268,0.7455786823210785,727.6805613979521,677.1370256194795,828.0797290445903,12.725799776722306,127.47567573437895,20.599888862235353,0.5949515573069063
2.9,27.881717009381404,0.7448356156717145,728.0631781924639,677.9873445993971,827.4447133394774,12.771464859401963,127.4066890033402,20.767295854667115,0.5943556380745748
3.0,27.84606084571819,0.7432291008914811,727.7404294930087,677.8476375989135,828.2120749647681,12.760944079465688,127.70434819583453,20.696002765732604,0.5930707234847146
3.1,27.88502055353926,0.744256216064852,727.2905236942547,678.0416673488106,828.0029780116068,12.777178662974016,127.64659870264158,20.753599882067757,0.5938873554280624
3.2,28.001633946878403,0.7443348219530106,727.6603041679396,677.8569329396513,828.7494501903066,12.829398553086902,128.06560887803005,20.842591218243115,0.5939471096420577
3.3,28.050374761050556,0.7444749866021763,728.3124907975904,678.4015885920273,828.9881188397522,12.768141914065804,127.99442067637305,20.882802374419136,0.5940559842213783
3.4,28.29080413339545,0.7445837649264183,727.320229308842,678.0674407653426,827.7856661290509,12.790132075747085,127.9202004587548,21.06487345443946,0.5941398129979097
3.5,28.144577728039206,0.7442249689712683,728.4773298972282,678.7805954985807,827.3500946686036,12.831576073579708,128.04608159638548,20.945897486359428,0.5938505423796475
3.6,28.31685226702751,0.7423243463714306,728.5180963604244,678.5238846629871,828.6692505408896,12.826841753873726,128.5889458646061,21.02028885041756,0.592330988020019
3.7,28.33267159142602,0.7424294867621991,729.4939605469931,678.0101568311455,828.0028208360296,12.837388467015488,128.46178121324462,21.035010828224358,0.5924119212347552
3.8,28.527520465023088,0.7442732295655743,728.6015795445243,677.9195047412563,828.4226890885071,12.880484771494752,128.30708534544218,21.232269788000746,0.5938801417812903
3.9,28.717467853584452,0.742401518591558,728.1927459440852,678.8362647896549,828.5122281935431,12.864920309458267,128.66811295167574,21.319891744605346,0.5923836794057724
4.0,28.68167782477657,0.7424939735875326,727.9681554767579,679.4575357627589,828.874734682039,12.87943258873161,128.50195720817948,21.295972937275774,0.5924544890605069
4.1,28.780446388169615,0.7410309720894855,729.1211217592605,679.7072819632365,828.3282756371295,12.8921189924247,128.5165630730796,21.327202164194652,0.5912841665923442
4.2,28.7685759846794,0.7438020936960205,729.1928176784778,678.6313448319052,829.3615200141156,12.906908404764316,129.00963260388846,21.398127050057592,0.5934923346020305
4.3,29.083031649120663,0.7416345475281033,728.5816051778686,679.2235876111514,829.4656341679141,12.909587000828784,129.09563382612347,21.56898101784111,0.5917598532325499
4.4,29.019511155451056,0.7417046482978574,729.0607081627234,677.9610841687514,828.7041387234062,12.904170855201846,129.10318741433858,21.523906315329576,0.5918128278333855
4.5,29.15023862615473,0.7410017612679524,728.8437179364464,678.7324849966686,828.2897679697312,12.886209330564013,128.89056906605614,21.600378163361754,0.5912490310228788
4.6,29.264131869980606,0.7417237141881184,728.1345457683651,679.4181689509579,829.6521727597599,12.938350022722013,129.6159508343235,21.7059005830929,0.5918221210964527
4.7,29.364456567787578,0.7422577595610833,729.7137557027796,679.4240724946774,829.3904229135417,12.905557649017425,129.91374559187793,21.795995742734746,0.5922452745311944
4.8,29.373587912115937,0.7413928804978456,729.4911167346269,678.8586862216173,829.345892687143,12.94688277884663,129.11804360534646,21.777368952720334,0.5915522316093585
4.9,29.470243870178574,0.7388079764347865,729.16534049259,679.1311453794559,829.1628194996512,12.964968042118825,129.56132164116278,21.772851238766304,0.5894868064489704
5.0,29.603160235177537,0.7420900031932932,729.8348117993817,678.5613108506835,830.1903321669405,12.93064376620169,129.70380498486887,21.96820927345447,0.5921025384616879
5.1,29.6490961668483,0.7397633599226972,729.2920766555121,679.4114375868908,830.4374179181755,12.975968704156681,129.90365676987267,21.933314999058858,0.5902431925506121
5.2,29.850552448602564,0.7418098814338845,729.0565724044778,679.9136759761841,829.80396725432,12.957153720951089,129.70801164567385,22.143434772633817,0.5918731132200413
5.3,29.90202765855594,0.7407531527832462,729.6238698783501,680.9036836664662,829.8826700376551,12.971877800471534,130.13654169864176,22.15002126268714,0.5910270177156893
5.4,29.91842429657537,0.7384665634150938,730.3869150571336,679.7436718738525,830.3270388139065,12.978418668103213,130.04075069041596,22.093755973086658,0.5891996627637445
5.5,29.931201904893737,0.7386281262090086,729.9383452284945,679.7805689195392,830.9488943921772,13.027763714430712,130.09473719271313,22.10802757819517,0.589325621288349
5.6,30.0917951079807,0.7401393764030897,730.1838261261719,680.6159944268092,831.1835085799114,12.98869454030639,130.211488163611,22.272122466070382,0.5905284416422163
5.7,30.43827598801132,0.738554590785514,729.9639119925904,680.5032431349804,829.4758892368803,13.016302933725504,129.7928757719083,22.480328466542236,0.5892610556481566
5.8,30.320832205523658,0.73949668333287,730.8668797299011,679.6816233975032,830.723679636194,13.029529706763222,130.51877879453406,22.422154851877213,0.5900097600117347
5.9,30.172432527089132,0.7395183108549679,730.9921658823397,680.8212907036553,829.7779762644423,13.056595839990088,130.21347836814886,22.313066336818444,0.5900240646075544
6.0,30.541526538665554,0.7382078272028725,729.7577382387761,681.1447646637199,830.5853308879351,13.051519693578063,130.54635380862914,22.545993945567165,0.5889755505624196
6.1,30.529755845713115,0.7355739289279145,730.937495803364,680.1893847196714,829.8579885792325,13.043174935172432,130.6550596757353,22.45689245664116,0.5868711722901768
6.2,30.619637108480575,0.7390584677414302,731.177991512613,681.0154044211888,830.4636026821065,13.084128419133986,130.34045679953542,22.629702084192292,0.5896483316970713
6.3,30.78099898349804,0.7389002623622182,731.0532834098467,680.6238716923251,830.3431386260722,13.099460509341633,130.81497455886327,22.744088224677874,0.5895191610371701
6.4,31.04528055486063,0.7384049060856526,731.5204165187664,680.840210452416,830.4614383100662,13.071348573435799,130.91511819880566,22.923987472514597,0.5891210028058301
6.5,30.874303268901684,0.7371274774949896,730.9851768705057,681.2648881470226,830.9037514625247,13.090178971191706,130.9803527733859,22.75829728802081,0.5880988915122137
6.6,31.02450215598299,0.7381896136408551,731.3710018739205,681.6350129357603,831.0969787707354,13.099651679857516,131.06349562183098,22.90196525992496,0.5889433448270979
6.7,31.172957374667693,0.7366516055995487,731.5571428495126,680.8894184219492,830.8264518567289,13.130434776657626,130.7164143763774,22.963609101335248,0.5877133498097948
6.8,31.26869055648375,0.7376942871778394,730.3978165891797,682.0250616678595,830.8149887142037,13.098195062513398,131.36716725479155,23.066734391049717,0.588542275435115
6.9,31.33525590767808,0.7373992017178266,730.8420027552929,681.0721795423556,830.0867284358236,13.113810482066931,130.92851432872004,23.106592691945625,0.5883039098110407
7.0,31.391678385651954,0.7346391266972573,731.4729197143037,680.5767610927287,831.659919850038,13.113942651319823,131.01950667756608,23.06155519479652,0.5860989648866028
7.1,31.374381010735547,0.7352308171406722,730.3793613194803,680.5764994919355,831.1214575884642,13.170627988943602,131.75504587148504,23.067411787805884,0.5865680847570529
7.2,31.590218554720575,0.7357766481140415,733.2240108674011,681.1509950642429,831.2927435120577,13.157834713336351,131.4598954167336,23.243345121382305,0.5870006133445494
7.3,31.61569662042521,0.735354162281746,731.6040933230508,681.7217899269505,831.733046715396,13.140257827369949,131.3022289723331,23.24873410326661,0.5866606209198031
7.4,31.604934836841217,0.7356413083435492,732.2634732117396,681.5375852583791,831.801106729013,13.183083813376703,131.69653594177822,23.24989561348649,0.5868867686029228
7.5,32.000158667597155,0.7354827965562074,731.4580332209513,681.7623867834742,831.2401186210661,13.193394846484122,131.64402466762394,23.535566187086715,0.5867573747067031
7.6,31.871197209814543,0.7361672157711843,731.0753501437185,681.787198809491,831.4350855935846,13.202579499772353,132.1754981948065,23.462530513243507,0.5873004566873035
7.7,32.0142088766978,0.7369329293870419,731.3617341146777,681.654745595765,831.9354551010404,13.20286178927062,131.86906603032963,23.59232472951355,0.5879083880360957
