x_mm,y_mm,z_m
-23.125276,-17.142995,-2.599716109e-07
-22.391141,-17.142995,-6.908351423e-08
-21.657005,-17.142995,-1.835038735e-07
-20.922869,-17.142995,-6.057606406e-08
-20.188733,-17.142995,-3.064910287e-08
-19.454598,-17.142995,-5.010425888e-08
-18.720462,-17.142995,2.208505304e-07
-17.986326,-17.142995,7.313874796e-08
-17.252190,-17.142995,2.630384983e-07
-16.518055,-17.142995,-7.335272779e-08
-15.783919,-17.142995,-5.134594699e-08
-15.049783,-17.142995,-1.496980707e-08
-14.315647,-17.142995,8.292625413e-08
-13.581512,-17.142995,8.381409267e-08
-12.847376,-17.142995,2.088072723e-07
-12.113240,-17.142995,1.408031798e-08
-11.379104,-17.142995,-1.183750437e-07
-10.644969,-17.142995,4.442993027e-08
-9.910833,-17.142995,1.663546644e-07
-9.176697,-17.142995,-5.971113715e-08
-8.442561,-17.142995,-4.090458066e-09
-7.708425,-17.142995,2.851808733e-08
-6.974290,-17.142995,6.695370437e-08
-6.240154,-17.142995,-1.436537193e-07
-5.506018,-17.142995,-9.872648495e-08
-4.771882,-17.142995,1.200787361e-07
-4.037747,-17.142995,-4.429134536e-08
-3.303611,-17.142995,-1.334914826e-07
-2.569475,-17.142995,-1.460911515e-07
-1.835339,-17.142995,-5.829207949e-08
-1.101204,-17.142995,-6.389191166e-08
-0.367068,-17.142995,2.549023394e-08
0.367068,-17.142995,-1.710828250e-08
1.101204,-17.142995,-1.439909687e-07
1.835339,-17.142995,-9.711366966e-08
2.569475,-17.142995,2.514115211e-07
3.303611,-17.142995,1.176250825e-07
4.037747,-17.142995,-6.676328071e-08
4.771882,-17.142995,2.908277020e-08
5.506018,-17.142995,-2.813720350e-08
6.240154,-17.142995,-6.629796342e-08
6.974290,-17.142995,5.510346497e-08
7.708425,-17.142995,-1.961088443e-08
8.442561,-17.142995,1.346260280e-08
9.176697,-17.142995,-9.384522038e-08
9.910833,-17.142995,-3.035998965e-07
10.644969,-17.142995,7.098319412e-08
11.379104,-17.142995,-5.732430995e-08
12.113240,-17.142995,2.591285198e-07
12.847376,-17.142995,7.970173225e-08
13.581512,-17.142995,9.952047609e-08
14.315647,-17.142995,-8.335979754e-08
15.049783,-17.142995,1.615406961e-07
15.783919,-17.142995,-4.303660759e-08
16.518055,-17.142995,9.931277883e-08
17.252190,-17.142995,1.276270794e-07
17.986326,-17.142995,2.781322639e-08
18.720462,-17.142995,-1.381875369e-07
19.454598,-17.142995,1.289425968e-07
20.188733,-17.142995,3.194174208e-08
20.922869,-17.142995,-8.571335074e-09
21.657005,-17.142995,-9.160490986e-08
22.391141,-17.142995,8.064737149e-08
23.125276,-17.142995,-3.125868748e-08
-23.125276,-16.598773,-8.972851062e-08
-22.391141,-16.598773,6.895015875e-08
-21.657005,-16.598773,-6.760579875e-08
-20.922869,-16.598773,-3.825945246e-08
-20.188733,-16.598773,-1.720549127e-07
-19.454598,-16.598773,2.848494990e-07
-18.720462,-16.598773,-7.912609111e-08
-17.986326,-16.598773,-5.983165114e-08
-17.252190,-16.598773,-2.859850420e-08
-16.518055,-16.598773,1.200541571e-07
-15.783919,-16.598773,1.598735014e-07
-15.049783,-16.598773,-2.155074890e-08
-14.315647,-16.598773,1.933148658e-08
-13.581512,-16.598773,-7.714053828e-08
-12.847376,-16.598773,5.636795430e-08
-12.113240,-16.598773,2.303676779e-07
-11.379104,-16.598773,-2.473733049e-07
-10.644969,-16.598773,1.009328007e-07
-9.910833,-16.598773,1.609246674e-07
-9.176697,-16.598773,-1.423133540e-07
-8.442561,-16.598773,-1.019053541e-08
-7.708425,-16.598773,-6.429658174e-08
-6.974290,-16.598773,1.799865975e-07
-6.240154,-16.598773,7.234690743e-09
-5.506018,-16.598773,-1.626054311e-07
-4.771882,-16.598773,1.121466968e-07
-4.037747,-16.598773,1.318422194e-07
-3.303611,-16.598773,-2.206901680e-07
-2.569475,-16.598773,-2.229265893e-07
-1.835339,-16.598773,-5.248258008e-08
-1.101204,-16.598773,-1.081666303e-07
-0.367068,-16.598773,9.910977999e-08
0.367068,-16.598773,-9.631345587e-08
1.101204,-16.598773,-1.532719220e-07
1.835339,-16.598773,1.674450874e-07
2.569475,-16.598773,-9.758957119e-08
3.303611,-16.598773,-1.971913661e-07
4.037747,-16.598773,8.626309736e-09
4.771882,-16.598773,6.794344036e-08
5.506018,-16.598773,9.186799971e-08
6.240154,-16.598773,8.051618132e-08
6.974290,-16.598773,1.137967524e-07
7.708425,-16.598773,-9.888614770e-09
8.442561,-16.598773,-1.616297898e-07
9.176697,-16.598773,-3.502206008e-08
9.910833,-16.598773,3.389580536e-08
10.644969,-16.598773,1.364622994e-08
11.379104,-16.598773,8.467904451e-08
12.113240,-16.598773,9.256600607e-08
12.847376,-16.598773,-1.854434131e-08
13.581512,-16.598773,1.174871508e-08
14.315647,-16.598773,7.164992558e-08
15.049783,-16.598773,1.329093239e-08
15.783919,-16.598773,-3.876675413e-08
16.518055,-16.598773,3.292904072e-07
17.252190,-16.598773,8.170846660e-08
17.986326,-16.598773,-8.669732714e-08
18.720462,-16.598773,6.405833347e-08
19.454598,-16.598773,9.635903599e-08
20.188733,-16.598773,8.852271319e-08
20.922869,-16.598773,7.414662469e-08
21.657005,-16.598773,-6.902129962e-08
22.391141,-16.598773,9.661644695e-08
23.125276,-16.598773,1.305970340e-07
-23.125276,-16.054550,1.662504275e-07
-22.391141,-16.054550,-5.103070142e-08
-21.657005,-16.054550,-5.270778520e-08
-20.922869,-16.054550,-2.906760170e-08
-20.188733,-16.054550,-7.830258462e-09
-19.454598,-16.054550,-5.970278755e-08
-18.720462,-16.054550,3.290352683e-08
-17.986326,-16.054550,1.104243465e-10
-17.252190,-16.054550,-6.789481893e-08
-16.518055,-16.054550,1.207623236e-07
-15.783919,-16.054550,-2.884352373e-08
-15.049783,-16.054550,-1.229583977e-07
-14.315647,-16.054550,1.829583767e-08
-13.581512,-16.054550,1.828978375e-07
-12.847376,-16.054550,-2.812708745e-07
-12.113240,-16.054550,3.853174915e-08
-11.379104,-16.054550,-1.657478914e-07
-10.644969,-16.054550,-1.669263136e-08
-9.910833,-16.054550,-8.292208281e-08
-9.176697,-16.054550,6.606444613e-08
-8.442561,-16.054550,-5.505394616e-08
-7.708425,-16.054550,2.127108962e-08
-6.974290,-16.054550,-2.918757491e-08
-6.240154,-16.054550,-4.414722027e-08
-5.506018,-16.054550,-5.397016888e-08
-4.771882,-16.054550,1.250956173e-08
-4.037747,-16.054550,-1.086559608e-07
-3.303611,-16.054550,-6.002834580e-08
-2.569475,-16.054550,-7.046512284e-08
-1.835339,-16.054550,-1.588078655e-07
-1.101204,-16.054550,-2.199479577e-07
-0.367068,-16.054550,-8.932048474e-08
0.367068,-16.054550,2.652543029e-08
1.101204,-16.054550,-1.057777585e-07
1.835339,-16.054550,-1.107974826e-07
2.569475,-16.054550,-5.002770321e-08
3.303611,-16.054550,6.651758703e-08
4.037747,-16.054550,2.302306793e-08
4.771882,-16.054550,-5.072100852e-08
5.506018,-16.054550,-1.015974555e-07
6.240154,-16.054550,-1.383355603e-10
6.974290,-16.054550,1.813828791e-07
7.708425,-16.054550,1.967366320e-08
8.442561,-16.054550,-4.788556869e-08
9.176697,-16.054550,-8.350145754e-09
9.910833,-16.054550,-2.954020705e-08
10.644969,-16.054550,4.947242570e-09
11.379104,-16.054550,-2.287092721e-10
12.113240,-16.054550,5.805020937e-08
12.847376,-16.054550,-1.849692533e-07
13.581512,-16.054550,5.531261108e-09
14.315647,-16.054550,3.303718223e-08
15.049783,-16.054550,1.248891105e-07
15.783919,-16.054550,-1.806733326e-08
16.518055,-16.054550,4.851129579e-08
17.252190,-16.054550,-7.892621934e-08
17.986326,-16.054550,6.484297641e-08
18.720462,-16.054550,7.791893809e-08
19.454598,-16.054550,5.219407813e-08
20.188733,-16.054550,1.337821261e-07
20.922869,-16.054550,-8.507062909e-08
21.657005,-16.054550,9.626108851e-08
22.391141,-16.054550,-1.574808794e-07
23.125276,-16.054550,4.217348796e-08
-23.125276,-15.510328,-2.122660935e-07
-22.391141,-15.510328,-8.513953175e-08
-21.657005,-15.510328,-1.537462626e-07
-20.922869,-15.510328,8.753696526e-08
-20.188733,-15.510328,5.111266169e-08
-19.454598,-15.510328,-1.941636956e-08
-18.720462,-15.510328,-1.424623238e-07
-17.986326,-15.510328,6.219469075e-08
-17.252190,-15.510328,7.614000694e-08
-16.518055,-15.510328,-1.164588021e-07
-15.783919,-15.510328,6.201410705e-08
-15.049783,-15.510328,-7.842963057e-08
-14.315647,-15.510328,-1.086408257e-07
-13.581512,-15.510328,8.027419690e-09
-12.847376,-15.510328,-3.481844474e-08
-12.113240,-15.510328,-1.916325628e-07
-11.379104,-15.510328,-9.198866929e-08
-10.644969,-15.510328,-4.065557704e-08
-9.910833,-15.510328,1.074103650e-07
-9.176697,-15.510328,-2.302630635e-08
-8.442561,-15.510328,3.082853769e-08
-7.708425,-15.510328,-1.452222133e-08
-6.974290,-15.510328,-3.289026530e-08
-6.240154,-15.510328,-7.441306448e-08
-5.506018,-15.510328,-3.653294393e-08
-4.771882,-15.510328,5.170859216e-08
-4.037747,-15.510328,4.702944756e-08
-3.303611,-15.510328,-2.386570492e-07
-2.569475,-15.510328,-5.685632994e-08
-1.835339,-15.510328,-2.329620328e-08
-1.101204,-15.510328,-4.989655116e-08
-0.367068,-15.510328,-1.049111645e-07
0.367068,-15.510328,-1.620981179e-07
1.101204,-15.510328,-5.967033531e-08
1.835339,-15.510328,-1.139608100e-07
2.569475,-15.510328,2.218638430e-08
3.303611,-15.510328,3.519572181e-08
4.037747,-15.510328,-1.416010523e-07
4.771882,-15.510328,5.408271443e-09
5.506018,-15.510328,2.339220960e-08
6.240154,-15.510328,-1.311721912e-07
6.974290,-15.510328,2.756734518e-08
7.708425,-15.510328,-2.756760162e-08
8.442561,-15.510328,5.423717969e-08
9.176697,-15.510328,-1.209197183e-07
9.910833,-15.510328,6.937855739e-08
10.644969,-15.510328,-1.742172464e-07
11.379104,-15.510328,3.981172906e-08
12.113240,-15.510328,-6.370883325e-08
12.847376,-15.510328,8.172599631e-08
13.581512,-15.510328,4.263405289e-09
14.315647,-15.510328,1.027073359e-07
15.049783,-15.510328,-1.060402775e-07
15.783919,-15.510328,-3.066253644e-08
16.518055,-15.510328,-1.465720355e-07
17.252190,-15.510328,1.599698804e-08
17.986326,-15.510328,2.020115712e-08
18.720462,-15.510328,-4.035322149e-08
19.454598,-15.510328,-1.218016153e-07
20.188733,-15.510328,1.435861729e-07
20.922869,-15.510328,6.207708367e-08
21.657005,-15.510328,8.600394245e-08
22.391141,-15.510328,-1.662760874e-07
23.125276,-15.510328,2.084389404e-08
-23.125276,-14.966106,-8.890661177e-08
-22.391141,-14.966106,5.492981408e-08
-21.657005,-14.966106,1.145853718e-07
-20.922869,-14.966106,-3.117920133e-08
-20.188733,-14.966106,-7.342705573e-08
-19.454598,-14.966106,8.402527903e-08
-18.720462,-14.966106,1.219773474e-08
-17.986326,-14.966106,-1.710188104e-08
-17.252190,-14.966106,1.837394333e-07
-16.518055,-14.966106,6.044472470e-08
-15.783919,-14.966106,5.274142056e-08
-15.049783,-14.966106,-7.053875626e-08
-14.315647,-14.966106,1.116395396e-07
-13.581512,-14.966106,3.013339438e-08
-12.847376,-14.966106,8.571782667e-08
-12.113240,-14.966106,8.080374982e-08
-11.379104,-14.966106,-1.089734625e-08
-10.644969,-14.966106,1.123780752e-07
-9.910833,-14.966106,-4.713301948e-08
-9.176697,-14.966106,-2.488487214e-08
-8.442561,-14.966106,-3.330689227e-08
-7.708425,-14.966106,1.523499039e-08
-6.974290,-14.966106,-1.444849804e-07
-6.240154,-14.966106,-1.730947532e-08
-5.506018,-14.966106,-7.192127090e-08
-4.771882,-14.966106,-1.190109689e-07
-4.037747,-14.966106,-2.739313724e-08
-3.303611,-14.966106,1.174557164e-07
-2.569475,-14.966106,-1.833743618e-07
-1.835339,-14.966106,-3.015740718e-08
-1.101204,-14.966106,6.291934036e-08
-0.367068,-14.966106,1.166924623e-07
0.367068,-14.966106,6.631234793e-08
