x_norm,y_norm,sigma_MPa
0.371915,0.205763,3.549848
0.383071,0.899548,1.940011
0.907267,0.502928,-1.322139
0.744866,0.034144,-6.577703
0.655227,0.674731,15.650481
0.861239,0.774323,-11.488837
0.120443,0.500814,-7.361758
0.887870,0.879019,3.857048
0.591303,0.156845,-7.990554
0.261013,0.903848,1.173945
0.762166,0.493524,-7.155277
0.111932,0.945163,3.121469
0.916923,0.614376,-20.213518
0.617726,0.217790,-2.099854
0.792516,0.926312,-6.709084
0.361753,0.515783,-3.342176
0.984927,0.627767,24.368934
0.947694,0.154453,0.989512
0.907404,0.958233,9.272758
0.570800,0.516811,-2.013889
0.436146,0.529577,6.557983
0.978897,0.831170,10.196714
0.733397,0.950636,-2.418874
0.306738,0.445285,-2.376127
0.747494,0.421440,4.224056
0.483482,0.955877,0.175582
0.437510,0.081191,15.085968
0.340506,0.713929,-0.829113
0.048447,0.511289,13.704857
0.855929,0.051879,-7.828811
0.007061,0.389701,0.148422
0.657520,0.451462,-2.957853
0.113091,0.481188,-5.828331
0.593393,0.797789,9.913617
0.971024,0.637189,-0.002519
0.379844,0.441232,9.854613
0.640076,0.690774,-1.322591
0.053579,0.895579,-3.278827
0.548265,0.033911,8.128857
0.797028,0.620570,2.906981
0.621147,0.589889,10.004983
0.858747,0.874326,-11.492343
0.462656,0.536922,18.595111
0.087086,0.275429,0.897070
0.471932,0.872459,-5.571056
0.068882,0.431925,4.337344
0.868747,0.676749,-8.423244
0.482690,0.095118,-18.803369
0.392324,0.979948,8.190949
0.538125,0.185707,-8.681224
0.793851,0.449770,-3.928711
0.665690,0.128290,1.690283
0.957571,0.736540,-6.110727
0.973100,0.892084,2.963285
0.910748,0.658913,-1.827767
0.012465,0.242522,-5.957752
0.406665,0.007977,5.760929
0.998312,0.973705,15.337403
0.192037,0.347884,-10.668765
0.263131,0.150267,-4.329322
0.027069,0.309423,13.851773
0.848626,0.313191,3.952578
0.256206,0.774147,-1.525475
0.463995,0.511085,2.601085
0.895286,0.687974,5.197628
0.268738,0.035063,-0.338157
0.083692,0.189844,-1.731513
0.253820,0.772787,-11.667801
0.734060,0.447777,1.978659
0.796035,0.018600,-6.090798
0.535491,0.307638,-1.810116
0.304806,0.776935,-6.957540
0.833316,0.140715,2.616908
0.293588,0.349870,5.367475
0.544871,0.732897,-11.498747
0.005333,0.633320,3.345275
0.742254,0.950881,15.291949
0.480909,0.809045,5.328993
0.278821,0.420106,-12.829497
0.010075,0.906770,-1.958822
0.792646,0.162255,-6.877934
0.486438,0.195263,-10.082318
0.367655,0.978999,8.534059
0.787737,0.799360,14.787662
0.395452,0.769405,8.331091
0.385318,0.907016,-8.963942
0.672530,0.970747,1.851035
0.894468,0.393011,1.244374
0.785339,0.751641,-5.694192
0.007419,0.671892,19.183893
0.342995,0.421855,-6.499341
0.834899,0.859425,-8.677590
0.305689,0.304139,4.895634
0.702289,0.967569,5.457275
0.386562,0.298787,-4.479980
0.521788,0.852178,2.021075
0.462272,0.461518,2.760029
0.355897,0.591085,-5.293158
0.917600,0.217214,0.258489
0.950049,0.501915,1.292354
0.381445,0.496584,7.751113
0.900433,0.377726,-22.252315
0.122336,0.337635,5.181504
0.682625,0.779219,0.394828
0.786291,0.401497,-8.608694
0.987382,0.030567,8.405177
0.989742,0.781465,14.867152
0.779156,0.486108,3.186604
0.401290,0.273638,-5.040796
0.767135,0.144387,-2.244710
0.797624,0.788036,-0.023609
0.394608,0.466383,-6.068469
0.962068,0.259037,-1.419172
0.376898,0.685756,1.956831
0.523997,0.668110,3.197071
0.510722,0.109410,-4.238704
0.258603,0.109913,-6.721633
0.130100,0.343562,2.832802
0.697596,0.203445,9.905996
0.134377,0.249048,18.462031
0.395202,0.569257,-16.051040
0.284672,0.963685,-4.675733
0.295017,0.610141,10.343762
0.239742,0.942803,-1.960259
0.595274,0.694568,-11.995282
0.769634,0.252475,-4.617726
0.021467,0.947081,4.167555
0.844826,0.941638,-5.111027
0.834860,0.170427,10.098348
0.579612,0.415854,3.359726
0.886631,0.695724,-1.816769
0.626897,0.700620,8.277863
0.619992,0.483011,-5.813969
0.368393,0.490367,2.620177
0.289263,0.648538,3.003503
0.056845,0.655239,-5.472290
0.263066,0.550110,8.192446
0.957369,0.586056,0.394844
0.002495,0.034630,8.497673
0.293007,0.920601,-0.725527
0.549285,0.646327,-6.238665
0.346219,0.311087,-1.110402
0.181151,0.473454,-8.470813
0.993610,0.201637,-2.061618
0.433454,0.698951,6.679843
0.051850,0.656443,-9.035551
0.583185,0.493310,16.259068
0.834490,0.099396,-8.683953
0.683332,0.348672,11.339628
0.145576,0.582838,4.118913
0.200918,0.345469,4.096929
0.335360,0.625508,8.720313
0.515537,0.662788,7.229834
0.336237,0.612422,0.670756
0.576866,0.118774,0.730519
0.284771,0.175737,1.677577
0.075986,0.681992,0.877417
0.047673,0.927057,-5.782048
0.904237,0.273674,-3.047659
0.250619,0.158700,3.239236
0.818344,0.496768,-18.746381
0.713304,0.281045,-2.539651
0.078618,0.017297,-0.927583
0.523294,0.320107,2.170839
0.153744,0.475479,1.377832
0.046281,0.133150,-26.272605
0.464665,0.073418,7.433133
0.842313,0.266339,10.951816
0.669424,0.913132,7.320836
0.630240,0.046487,3.451112
0.379382,0.576190,-0.972857
0.688342,0.263776,0.867118
0.717538,0.208663,-1.772647
0.783368,0.285430,5.004369
0.337488,0.974418,-12.265939
0.590643,0.415587,11.363757
0.448087,0.449285,-4.383741
0.372415,0.951645,-0.905859
0.950573,0.097763,-1.864461
0.637941,0.934968,3.825298
0.530017,0.698784,18.499389
0.930472,0.437189,10.625509
0.609133,0.291732,0.527491
0.948896,0.020366,1.483709
0.538621,0.218875,-1.203329
0.599784,0.045921,8.750741
0.910725,0.144135,-3.241504
0.356838,0.568528,-5.747633
0.719908,0.861133,-2.838258
0.288550,0.304922,0.957467
0.661002,0.170880,3.551496
0.206595,0.510207,5.961760
0.549426,0.461008,9.067512
0.687952,0.582129,11.757607
0.066736,0.572228,17.827059
0.893046,0.487992,5.319400
0.810777,0.303216,12.293870
0.856107,0.185598,-8.865263
0.282673,0.001830,10.718548
0.971479,0.520393,5.287233
0.051941,0.104609,2.823366
0.161014,0.873557,1.979324
0.509474,0.509508,12.924082
0.653474,0.432276,-9.042374
0.481293,0.521190,-0.755800
0.545766,0.580430,-2.299199
0.939488,0.288573,-11.121967
0.647959,0.486727,1.717005
0.269802,0.762280,-13.768238
0.247158,0.388755,-9.891576
0.665777,0.914664,-0.362340
0.987595,0.166873,4.365663
0.498573,0.176677,2.210489
0.189866,0.094087,-2.562092
0.869264,0.793753,2.258012
0.261009,0.035995,-6.918514
0.689278,0.278185,10.125864
0.703341,0.345616,0.842609
0.978207,0.249974,-7.437428
0.958614,0.745538,-3.401907
0.248576,0.868653,0.878200
0.339617,0.843554,-8.050317
0.792018,0.594140,-13.602746
0.478188,0.089009,-12.356102
0.002954,0.178339,1.393623
0.948348,0.834177,9.334215
0.806882,0.497202,-0.277433
0.134895,0.975006,-0.279040
0.201719,0.609190,-3.262293
0.282811,0.049278,6.291348
0.390665,0.387103,0.418081
0.415132,0.426703,3.856547
0.018652,0.059275,-2.833090
0.813412,0.244787,5.979029
0.370504,0.192785,-0.574125
0.970266,0.481260,6.650613
0.356125,0.420100,-11.990982
0.510973,0.806761,2.432940
0.346528,0.388636,10.081006
0.985524,0.319515,15.834116
0.283051,0.680446,9.984510
0.871853,0.989030,-2.354753
0.936361,0.951639,10.028693
0.112957,0.962154,-15.242912
0.364991,0.521499,3.049750
0.309642,0.286824,10.229464
0.414681,0.802138,-10.847441
0.243921,0.610271,-6.666156
0.623912,0.370426,13.753267
0.642153,0.121796,0.912088
0.090186,0.856271,-10.149678
0.065985,0.813994,-5.947663
0.381195,0.811535,-2.338722
0.547875,0.989747,-7.789531
0.060823,0.854887,4.728660
0.623232,0.858739,8.900291
0.059589,0.803230,-0.135930
0.991707,0.993838,3.044888
0.139626,0.387246,-13.865875
0.355751,0.221653,2.615726
0.121312,0.414551,5.041381
0.460783,0.168610,-0.232953
0.731574,0.330182,-4.598171
0.446328,0.309459,4.530430
0.301489,0.531896,5.859889
0.193649,0.728117,1.165259
0.893381,0.057005,4.359421
0.702070,0.677368,4.454729
0.821799,0.863019,-9.598016
0.274330,0.876886,-5.373773
0.669065,0.774811,-6.440623
0.082608,0.155123,3.724592
0.083192,0.176951,-14.895199
0.527869,0.197364,-6.911677
0.716972,0.611918,1.436497
0.540739,0.693796,-1.606641
0.396823,0.608963,7.593764
0.474480,0.010135,-5.600746
0.468207,0.834052,2.077082
0.210430,0.036676,-4.958839
0.530616,0.499326,-12.193419
0.060849,0.415683,11.479223
0.762390,0.342242,10.610431
0.928818,0.082555,-1.433060
0.263433,0.474640,-6.473069
0.634526,0.963106,11.845036
0.554907,0.147305,-10.425013
0.647224,0.626141,-4.144560
0.078625,0.442302,11.901481
0.357141,0.586235,13.911597
0.782605,0.936784,-8.243027
0.313168,0.380560,-8.139791
0.617809,0.238104,-3.719996
0.722832,0.772753,-3.744114
0.132450,0.537870,-4.582044
0.171779,0.168572,2.907250
0.870966,0.140891,0.744563
0.453222,0.236458,4.233529
0.633219,0.719957,6.243821
0.860041,0.746165,23.570605
0.716319,0.594827,-1.453244
0.678886,0.880654,-10.967642
0.686957,0.015189,8.717094
0.321550,0.420827,4.736839
0.785981,0.024484,-8.223269
0.540728,0.481976,-10.805607
0.993597,0.220698,2.442567
0.506875,0.383498,-1.717564
0.041147,0.266954,4.167018
0.454591,0.232331,7.660158
0.305998,0.724027,-1.496506
0.983667,0.776131,5.835836
0.542261,0.813378,-1.722925
0.558984,0.131221,-0.830034
0.927740,0.036833,10.777376
0.704407,0.578674,8.741465
0.441042,0.135681,-15.726536
0.068591,0.061903,-9.343951
0.894041,0.631980,1.342594
0.122590,0.235059,0.681694
0.606578,0.104089,-2.661106
0.547987,0.723038,-2.310632
0.683871,0.870170,-3.631928
0.417703,0.028946,-2.466711
0.159976,0.048952,-2.591250
0.250941,0.053850,-7.805104
0.546567,0.069330,16.578574
0.628821,0.963725,1.928674
0.258667,0.890313,-5.132389
0.178470,0.841542,4.186070
0.361412,0.552203,7.679160
0.965312,0.461710,1.347587
0.944470,0.344992,-5.298292
0.991110,0.726497,8.347470
0.880480,0.406176,-1.149723
0.409419,0.472070,-1.884565
0.913061,0.714387,-3.574058
0.986681,0.752503,7.155202
0.978476,0.180604,9.651797
0.757827,0.358746,2.904238
0.369821,0.945890,-3.956618
0.803652,0.162314,4.235482
0.648315,0.774259,-8.369034
0.347589,0.491925,-0.991315
0.634494,0.285694,1.688477
0.689125,0.800754,-7.188150
0.091494,0.852110,-1.776321
0.084481,0.009482,0.720483
0.029617,0.752093,3.254242
0.446987,0.313402,5.370254
0.210517,0.406255,-1.313856
0.637943,0.972443,14.085592
0.615639,0.606571,-0.626772
0.383570,0.548496,3.089138
0.235681,0.843258,-0.286503
0.814625,0.275161,9.330794
0.446766,0.700460,-4.966157
0.671887,0.610501,-2.433768
0.633267,0.502982,-1.951070
0.162979,0.924748,11.380163
0.569122,0.725097,-0.101769
