time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.051696,0.516963,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.1,0.098821,0.471247,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.2,0.148183,0.493621,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.3,0.197487,0.493036,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.4,0.24642,0.48933,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.5,0.295883,0.494628,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.6,0.342644,0.46761,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.7,0.392311,0.496679,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.8,0.443014,0.507029,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
0.9,0.490011,0.46997,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.0,0.53985,0.498384,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.1,0.593169,0.533195,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.2,0.643263,0.50094,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.3,0.694926,0.516627,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.4,0.744909,0.499833,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.5,0.789702,0.447925,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.6,0.842988,0.532862,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.7,0.894721,0.517334,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.8,0.939909,0.451875,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
1.9,0.990122,0.502132,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.0,1.043041,0.52919,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.1,1.092199,0.491578,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.2,1.141856,0.496579,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.3,1.193855,0.519989,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.4,1.242522,0.486666,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.5,1.291194,0.486719,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.6,1.344867,0.53673,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.7,1.397279,0.524124,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.8,1.44911,0.518306,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
2.9,1.499819,0.507093,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.0,1.550323,0.505037,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.1,1.595947,0.456239,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.2,1.648018,0.520715,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.3,1.698983,0.509649,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.4,1.750634,0.516512,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.5,1.798489,0.478542,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.6,1.847949,0.494608,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.7,1.895275,0.473259,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
3.8,1.941932,0.466562,700,0.4,0.5,Fe,mixed,dl_Fe_mixed_700K_0.5at_0.40GPa_2c59f335_092
