time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.019982,0.199818,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.1,0.039295,0.193128,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.2,0.0604,0.211049,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.3,0.076883,0.16483,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.4,0.093663,0.167806,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.5,0.113,0.193366,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.6,0.130264,0.172647,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.7,0.146083,0.158185,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.8,0.161854,0.157711,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
0.9,0.181565,0.197111,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.0,0.200363,0.187983,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.1,0.217843,0.174797,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.2,0.235193,0.173502,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.3,0.253415,0.182221,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.4,0.272683,0.192675,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
1.5,0.293154,0.20471,700,0.1,0.5,Ti,edge,dl_Ti_edge_700K_0.5at_0.10GPa_2c59f335_342
