time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.004912,0.04912,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.1,0.012356,0.074442,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.2,0.02047,0.081136,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.3,0.034513,0.140429,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.4,0.0437,0.091872,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.5,0.052397,0.086975,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.6,0.058472,0.060749,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.7,0.065775,0.073027,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.8,0.073597,0.078218,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
0.9,0.082254,0.086576,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.0,0.087334,0.050794,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.1,0.094011,0.066772,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.2,0.102409,0.083983,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.3,0.111683,0.092736,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.4,0.121229,0.095464,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.5,0.131247,0.10018,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.6,0.140924,0.096771,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.7,0.152333,0.114083,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.8,0.162899,0.105669,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
1.9,0.171885,0.089851,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.0,0.181099,0.092142,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.1,0.187557,0.064577,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.2,0.194174,0.066171,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.3,0.201938,0.077644,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.4,0.21461,0.126724,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.5,0.222442,0.078319,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.6,0.233232,0.107897,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.7,0.242847,0.096152,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.8,0.249135,0.062877,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
2.9,0.257509,0.083741,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.0,0.264669,0.071599,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.1,0.273979,0.093102,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.2,0.281924,0.079453,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.3,0.289868,0.079431,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.4,0.300067,0.101996,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.5,0.312026,0.119585,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.6,0.319907,0.078814,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.7,0.328696,0.087891,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.8,0.337314,0.08618,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
3.9,0.344902,0.075876,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.0,0.354985,0.10083,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.1,0.359587,0.046021,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.2,0.368896,0.093091,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.3,0.378024,0.091286,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.4,0.384512,0.064875,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.5,0.392124,0.076122,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.6,0.40015,0.08026,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.7,0.409261,0.091106,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.8,0.415871,0.066101,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
4.9,0.42507,0.091996,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.0,0.438056,0.129859,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.1,0.449093,0.110363,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.2,0.458813,0.097208,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.3,0.464151,0.053379,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.4,0.472605,0.08454,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.5,0.481104,0.084989,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.6,0.493489,0.12385,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.7,0.503537,0.100474,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.8,0.513656,0.101192,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
5.9,0.520979,0.073228,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
6.0,0.53271,0.117309,900,0.05,0.5,Fe,mixed,dl_Fe_mixed_900K_0.5at_0.05GPa_2c59f335_101
