time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.019443,0.194428,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.1,0.037938,0.18495,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.2,0.05454,0.166021,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.3,0.069357,0.148172,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.4,0.08769,0.183326,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.5,0.103501,0.158114,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.6,0.117029,0.135274,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.7,0.136638,0.196091,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.8,0.15404,0.174023,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
0.9,0.170492,0.164524,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.0,0.188446,0.17954,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.1,0.199865,0.114186,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.2,0.213961,0.140962,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.3,0.231633,0.176714,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.4,0.245305,0.136728,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.5,0.264648,0.193424,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.6,0.279706,0.150587,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.7,0.294351,0.146444,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.8,0.311483,0.171322,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
1.9,0.329939,0.184563,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.0,0.345634,0.156945,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.1,0.363978,0.183446,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.2,0.378936,0.14958,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.3,0.396976,0.1804,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.4,0.411805,0.148281,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.5,0.428721,0.169161,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.6,0.445377,0.166568,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.7,0.461164,0.157864,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.8,0.477343,0.161787,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
2.9,0.492632,0.152891,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.0,0.509603,0.169717,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.1,0.528035,0.184317,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.2,0.546868,0.188332,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.3,0.562802,0.159337,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.4,0.576582,0.137803,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.5,0.59141,0.148279,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.6,0.606649,0.152389,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.7,0.623442,0.167925,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.8,0.635363,0.119215,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
3.9,0.654589,0.192264,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
4.0,0.673344,0.187549,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
4.1,0.692739,0.19395,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
4.2,0.712422,0.19683,900,0.1,1.0,Al,edge,dl_Al_edge_900K_1.0at_0.10GPa_2c59f335_250
