time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.044205,0.442052,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.1,0.092103,0.47898,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.2,0.138408,0.463052,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.3,0.188963,0.505546,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.4,0.238338,0.493754,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.5,0.287239,0.489005,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.6,0.33555,0.483106,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.7,0.384844,0.492946,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.8,0.430503,0.456584,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
0.9,0.477768,0.472656,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.0,0.523653,0.458851,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.1,0.573033,0.493802,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.2,0.620278,0.472443,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.3,0.670679,0.504007,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.4,0.71578,0.451019,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.5,0.762831,0.470507,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.6,0.812243,0.494116,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.7,0.860885,0.486428,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.8,0.906119,0.452337,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
1.9,0.953732,0.476126,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
2.0,1.00265,0.489181,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
2.1,1.052017,0.493671,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
2.2,1.10056,0.485428,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
2.3,1.147607,0.470471,900,0.2,0.5,Ni,edge,dl_Ni_edge_900K_0.5at_0.20GPa_2c59f335_139
