time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.054316,0.54316,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.1,0.110515,0.561985,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.2,0.161378,0.508632,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.3,0.214179,0.528016,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.4,0.266965,0.527855,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.5,0.325853,0.588877,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.6,0.379575,0.537227,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.7,0.428957,0.493816,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.8,0.486314,0.57357,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
0.9,0.537103,0.507894,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.0,0.592051,0.549479,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.1,0.645912,0.538606,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.2,0.703811,0.578995,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.3,0.758774,0.549629,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.4,0.811247,0.52473,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.5,0.870321,0.590732,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.6,0.925637,0.553165,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.7,0.982448,0.56811,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.8,1.035057,0.526085,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
1.9,1.092084,0.570276,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.0,1.144466,0.523823,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.1,1.20054,0.560741,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.2,1.254212,0.536715,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.3,1.308621,0.544086,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.4,1.369071,0.604509,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.5,1.420289,0.512178,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.6,1.473249,0.529598,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.7,1.52811,0.548608,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.8,1.588333,0.602232,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
2.9,1.63663,0.482968,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.0,1.693265,0.566354,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.1,1.748059,0.54794,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.2,1.804926,0.568668,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.3,1.858904,0.539781,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.4,1.920488,0.615835,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.5,1.974927,0.54439,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.6,2.027567,0.526405,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.7,2.085453,0.578858,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.8,2.140134,0.546806,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
3.9,2.199116,0.589826,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.0,2.252196,0.530796,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.1,2.305839,0.536436,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.2,2.360311,0.544716,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.3,2.40986,0.495489,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.4,2.466229,0.563691,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.5,2.519461,0.532314,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.6,2.573118,0.536572,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.7,2.623522,0.504047,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.8,2.68451,0.609877,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
4.9,2.738287,0.53777,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.0,2.795586,0.572993,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.1,2.852848,0.572615,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.2,2.909596,0.567475,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.3,2.958884,0.492885,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.4,3.010461,0.515769,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.5,3.059844,0.493831,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.6,3.114452,0.546084,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.7,3.166527,0.520743,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.8,3.223144,0.566177,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
5.9,3.28128,0.581355,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.0,3.331714,0.504345,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.1,3.390158,0.584432,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.2,3.443646,0.534886,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.3,3.498085,0.544385,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.4,3.551265,0.531804,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.5,3.610866,0.596012,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.6,3.664148,0.532817,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.7,3.71563,0.514822,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.8,3.7708,0.5517,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
6.9,3.826412,0.556114,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.0,3.881814,0.554024,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.1,3.940831,0.590171,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.2,3.9933,0.524693,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.3,4.056591,0.632903,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.4,4.112133,0.555426,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.5,4.164019,0.518857,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.6,4.21813,0.541112,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.7,4.273277,0.551473,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.8,4.328994,0.557164,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
7.9,4.379551,0.505572,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.0,4.426746,0.471945,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.1,4.476538,0.497919,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.2,4.532711,0.561736,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.3,4.591674,0.589625,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.4,4.649788,0.581142,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.5,4.708879,0.590912,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.6,4.760923,0.520436,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.7,4.821897,0.609743,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.8,4.877933,0.560358,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
8.9,4.931436,0.535037,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
9.0,4.987559,0.561222,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
9.1,5.04213,0.545716,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
9.2,5.104133,0.620024,500,0.4,0.5,Ni,mixed,dl_Ni_mixed_500K_0.5at_0.40GPa_2c59f335_188
