time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.022246,0.222462,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.1,0.049778,0.275323,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.2,0.069862,0.200831,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.3,0.096213,0.263517,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.4,0.125956,0.297424,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.5,0.151605,0.256489,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.6,0.172619,0.210148,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.7,0.198046,0.254265,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.8,0.222186,0.241405,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
0.9,0.248253,0.26067,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.0,0.271112,0.228589,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.1,0.295739,0.246263,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.2,0.320899,0.251602,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.3,0.342526,0.216276,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.4,0.365687,0.231606,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.5,0.382964,0.172767,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.6,0.410219,0.272552,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.7,0.432049,0.218303,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.8,0.457683,0.256339,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
1.9,0.482651,0.249679,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.0,0.504616,0.219653,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.1,0.529165,0.245486,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.2,0.561048,0.318833,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.3,0.582474,0.214258,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.4,0.608734,0.262599,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.5,0.636708,0.279742,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.6,0.656887,0.201789,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.7,0.682036,0.251488,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.8,0.710826,0.287899,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
2.9,0.734705,0.238793,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.0,0.760277,0.255722,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.1,0.780386,0.201085,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.2,0.804043,0.236571,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.3,0.832009,0.279667,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.4,0.850454,0.184445,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
3.5,0.877308,0.268545,700,0.2,1.0,Cu,mixed,dl_Cu_mixed_700K_1.0at_0.20GPa_2c59f335_527
