time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.055884,0.558841,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.1,0.109954,0.5407,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.2,0.164412,0.544576,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.3,0.218144,0.537322,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.4,0.271597,0.534526,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.5,0.321744,0.501473,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.6,0.372105,0.503614,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.7,0.423535,0.514299,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.8,0.473792,0.502564,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
0.9,0.524461,0.506692,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.0,0.577199,0.527387,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.1,0.628203,0.510035,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.2,0.682247,0.540442,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.3,0.735571,0.53324,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.4,0.790023,0.544523,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.5,0.842044,0.520203,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.6,0.899222,0.571784,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.7,0.949994,0.50772,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.8,1.004067,0.540732,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
1.9,1.056637,0.525701,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.0,1.109602,0.529647,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.1,1.164391,0.547892,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.2,1.215351,0.509595,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.3,1.267555,0.522043,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.4,1.320144,0.525889,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.5,1.375162,0.550184,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.6,1.428702,0.535394,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.7,1.482124,0.534224,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.8,1.532623,0.504985,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
2.9,1.584211,0.515881,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.0,1.633603,0.493927,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.1,1.684546,0.509425,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.2,1.737374,0.528276,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.3,1.791191,0.538179,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.4,1.843502,0.523101,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.5,1.895719,0.522177,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.6,1.948919,0.531994,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.7,2.001397,0.524785,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.8,2.055717,0.543197,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
3.9,2.112657,0.569405,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.0,2.16543,0.527729,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.1,2.221129,0.556985,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.2,2.275661,0.545322,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.3,2.32768,0.520188,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.4,2.38161,0.539302,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.5,2.436288,0.546777,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.6,2.487311,0.510234,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.7,2.541187,0.538758,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.8,2.597232,0.560454,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
4.9,2.648923,0.516903,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.0,2.702093,0.5317,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.1,2.751257,0.49164,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.2,2.802892,0.516354,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.3,2.852762,0.498701,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.4,2.906725,0.539624,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.5,2.962002,0.552774,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.6,3.014614,0.526117,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.7,3.06728,0.526662,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.8,3.120203,0.529228,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
5.9,3.17255,0.523473,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.0,3.224454,0.519042,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.1,3.277891,0.534371,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.2,3.326352,0.484603,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.3,3.380656,0.543045,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.4,3.431796,0.511398,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.5,3.485915,0.541195,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.6,3.535326,0.494106,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.7,3.586014,0.506883,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.8,3.639537,0.535229,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
6.9,3.688765,0.49228,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.0,3.742316,0.53551,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.1,3.79365,0.513335,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.2,3.847725,0.540753,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.3,3.897743,0.500175,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.4,3.953185,0.554419,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.5,4.006762,0.53577,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.6,4.058825,0.520638,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.7,4.10963,0.508045,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
7.8,4.159375,0.497449,900,0.2,0.0,Al,screw,dl_Al_screw_900K_0.0at_0.20GPa_2c59f335_279
