time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.012183,0.121833,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.1,0.019551,0.073678,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.2,0.026841,0.072902,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.3,0.034047,0.072059,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.4,0.044132,0.100844,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.5,0.052884,0.087529,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.6,0.063041,0.101563,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.7,0.069343,0.063024,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.8,0.079811,0.104677,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
0.9,0.091964,0.12153,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.0,0.104853,0.128886,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.1,0.115046,0.101937,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.2,0.124185,0.091388,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.3,0.136742,0.125568,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.4,0.14836,0.116186,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.5,0.15856,0.101995,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.6,0.17155,0.129905,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.7,0.182242,0.106914,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.8,0.189035,0.067929,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
1.9,0.200633,0.115981,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
2.0,0.212161,0.115282,700,0.05,0.5,Cu,edge,dl_Cu_edge_700K_0.5at_0.05GPa_2c59f335_449
