time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.017902,0.17902,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.1,0.030389,0.124872,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.2,0.042363,0.119735,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.3,0.058868,0.165057,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.4,0.072031,0.131628,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.5,0.083264,0.112334,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.6,0.095869,0.126049,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.7,0.114274,0.184048,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.8,0.123758,0.094834,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
0.9,0.138039,0.142813,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.0,0.152164,0.141251,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.1,0.168104,0.159398,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.2,0.179317,0.11213,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.3,0.194361,0.150437,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.4,0.208135,0.137744,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.5,0.22551,0.173749,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.6,0.242123,0.166129,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.7,0.255209,0.130866,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.8,0.269122,0.139121,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
1.9,0.278542,0.0942,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.0,0.291859,0.133179,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.1,0.303714,0.118547,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.2,0.318844,0.151299,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.3,0.32996,0.111157,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.4,0.337647,0.076875,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.5,0.352347,0.146999,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
2.6,0.367936,0.155889,700,0.1,0.5,Al,screw,dl_Al_screw_700K_0.5at_0.10GPa_2c59f335_270
