time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.003071,0.030706,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.1,0.006927,0.038563,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.2,0.015316,0.083896,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.3,0.019183,0.038667,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.4,0.021712,0.025293,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.5,0.028621,0.069089,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.6,0.038632,0.100106,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.7,0.04165,0.03018,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.8,0.045754,0.04104,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
0.9,0.049546,0.037916,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.0,0.052328,0.02782,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.1,0.054188,0.018608,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.2,0.061688,0.074996,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.3,0.063907,0.022193,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.4,0.070412,0.065046,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.5,0.075243,0.04831,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.6,0.083663,0.084202,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.7,0.085786,0.021224,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.8,0.092482,0.066962,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
1.9,0.094436,0.019544,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.0,0.101853,0.074168,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.1,0.101853,0.0,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.2,0.104184,0.023312,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.3,0.109332,0.051478,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.4,0.112388,0.030561,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.5,0.116873,0.044847,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.6,0.126221,0.093484,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.7,0.129587,0.033659,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.8,0.134902,0.053146,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
2.9,0.141214,0.063117,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.0,0.141776,0.00562,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.1,0.144711,0.029359,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.2,0.145316,0.006041,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.3,0.148751,0.034352,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.4,0.151031,0.022802,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.5,0.155814,0.047831,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.6,0.160168,0.043542,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.7,0.165045,0.048763,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.8,0.171876,0.068317,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
3.9,0.176767,0.048907,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.0,0.177581,0.008141,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.1,0.179863,0.022819,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.2,0.18069,0.00827,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.3,0.182921,0.022312,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.4,0.187054,0.04133,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.5,0.190843,0.037892,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.6,0.191084,0.002402,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.7,0.194244,0.031599,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.8,0.202907,0.086638,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
4.9,0.203966,0.010586,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
5.0,0.20706,0.030939,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
5.1,0.209404,0.023447,700,0.05,1.0,Ti,screw,dl_Ti_screw_700K_1.0at_0.05GPa_2c59f335_381
