time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.012931,0.129312,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.1,0.024032,0.111004,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.2,0.035017,0.109851,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.3,0.045338,0.103214,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.4,0.059863,0.145246,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.5,0.071878,0.120157,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.6,0.084653,0.127748,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.7,0.099688,0.150345,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.8,0.111607,0.119192,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
0.9,0.125166,0.135589,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
1.0,0.138467,0.133008,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
1.1,0.149116,0.106498,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
1.2,0.163755,0.146385,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
1.3,0.175687,0.119321,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
1.4,0.190541,0.148543,900,0.05,0.5,Cu,edge,dl_Cu_edge_900K_0.5at_0.05GPa_2c59f335_461
