time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.048733,0.487332,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.1,0.102415,0.536813,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.2,0.151089,0.486745,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.3,0.200935,0.498465,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.4,0.250711,0.497754,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.5,0.294201,0.434906,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.6,0.341341,0.471396,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.7,0.391718,0.503767,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.8,0.438362,0.466446,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
0.9,0.483961,0.455984,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.0,0.536239,0.522784,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.1,0.581478,0.452386,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.2,0.63076,0.492822,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.3,0.676138,0.453782,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.4,0.729035,0.528967,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.5,0.774942,0.459073,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.6,0.82744,0.52498,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.7,0.874525,0.47085,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.8,0.925329,0.508035,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
1.9,0.974496,0.491673,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.0,1.028035,0.535395,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.1,1.071162,0.431264,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.2,1.122098,0.509361,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.3,1.169501,0.474026,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.4,1.218593,0.490924,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.5,1.268019,0.494262,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.6,1.318426,0.504072,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.7,1.367244,0.488174,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.8,1.423018,0.557738,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
2.9,1.473046,0.500284,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
3.0,1.522864,0.498184,500,0.4,1.0,Ni,edge,dl_Ni_edge_500K_1.0at_0.40GPa_2c59f335_120
