time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.009196,0.091961,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.1,0.015819,0.066227,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.2,0.021052,0.052331,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.3,0.024659,0.036072,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.4,0.032621,0.079623,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.5,0.042989,0.103677,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.6,0.050632,0.076425,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.7,0.054666,0.040348,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.8,0.061788,0.071212,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
0.9,0.072064,0.102762,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.0,0.074878,0.028142,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.1,0.082053,0.071747,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.2,0.092921,0.108679,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.3,0.098319,0.053987,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.4,0.109176,0.108573,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.5,0.118084,0.089071,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.6,0.123587,0.055031,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.7,0.129403,0.058163,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.8,0.137196,0.077929,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
1.9,0.146978,0.097824,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.0,0.147571,0.00593,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.1,0.157092,0.09521,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.2,0.167371,0.102783,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.3,0.168446,0.010757,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.4,0.177502,0.09056,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.5,0.183582,0.060802,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.6,0.188142,0.045593,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.7,0.19533,0.07188,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.8,0.195612,0.002827,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
2.9,0.206531,0.109182,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.0,0.216729,0.101983,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.1,0.223615,0.068855,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.2,0.229162,0.055479,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.3,0.23279,0.036272,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.4,0.239977,0.071873,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.5,0.247916,0.079391,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.6,0.258549,0.106333,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
3.7,0.264134,0.055843,500,0.1,1.0,Fe,screw,dl_Fe_screw_500K_1.0at_0.10GPa_2c59f335_046
